batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,24,10,0.506744,9866.92,0.300305,16649.73,0.180168,27751.80,0.141849,35248.84,0.266889,18734.36,0.160173,31216.33,0.376635,13275.46,0.509708,0.035982,0.074382,0.160173,0.780245,0.045930,18,402675,587830,1844000,7004,0,0,0,16534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15329017602859154740,15329017602859154740,15329017602859154740,16397882020580541986,16397882020580541986,16397882020580541986,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,24,10,0.505945,9882.49,0.408871,12228.80,0.232561,21499.71,0.150826,33150.77,0.284360,17583.35,0.167549,29842.03,0.392011,12754.76,0.512412,0.027535,0.076981,0.167549,0.784477,0.045657,12,402739,587839,1844000,6849,0,0,0,20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107586391995870836,107586391995870836,107586391995870836,8467402665377775754,8467402665377775754,8467402665377775754,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,24,10,0.507060,9860.76,0.414221,12070.86,0.226623,22063.11,0.165206,30265.28,0.286933,17425.66,0.174436,28663.86,0.384484,13004.44,0.512706,0.026851,0.072122,0.174436,0.786115,0.045540,14,402923,587973,1844000,6889,0,0,0,17294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8197034761630621822,8197034761630621822,8197034761630621822,9689861576128520456,9689861576128520456,9689861576128520456,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,24,10,0.512643,9753.37,0.419362,11922.88,0.232591,21496.92,0.159207,31405.72,0.284531,17572.76,0.173703,28784.84,0.393728,12699.11,0.508232,0.028582,0.072184,0.173703,0.782701,0.045458,12,402939,587999,1844000,6594,0,0,0,19885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17435293052952033883,17435293052952033883,17435293052952033883,17855336232625190336,17855336232625190336,17855336232625190336,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,24,10,0.509166,9819.97,0.406444,12301.82,0.230880,21656.28,0.159429,31361.98,0.284973,17545.53,0.175133,28549.68,0.393588,12703.62,0.505956,0.029630,0.068500,0.175133,0.779219,0.046047,15,402860,587985,1844000,6924,0,0,0,18414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5265299343345130005,5265299343345130005,5265299343345130005,17281524340523701665,17281524340523701665,17281524340523701665,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,24,10,0.506942,9863.07,0.409373,12213.81,0.220076,22719.43,0.153366,32601.81,0.286115,17475.50,0.189930,26325.49,0.394631,12670.06,0.509137,0.027872,0.066365,0.189930,0.793304,0.045545,17,402712,587857,1844000,6744,0,0,0,17550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251630166659073136,2251630166659073136,2251630166659073136,3498781874697842650,3498781874697842650,3498781874697842650,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,24,10,0.507810,9846.19,0.413590,12089.27,0.236611,21131.72,0.156538,31941.06,0.285612,17506.29,0.179642,27833.18,0.393879,12694.24,0.507511,0.029867,0.065418,0.179642,0.782438,0.045416,15,402850,587920,1844000,6829,0,0,0,18887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9231551659148078762,9231551659148078762,9231551659148078762,10902699240402982007,10902699240402982007,10902699240402982007,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,24,10,0.506479,9872.09,0.408146,12250.51,0.218279,22906.49,0.152878,32705.86,0.286110,17475.78,0.170767,29279.68,0.388637,12865.49,0.508284,0.028170,0.068935,0.170767,0.776156,0.045286,14,402777,587847,1844000,6695,0,0,0,17567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9441153611639479787,9441153611639479787,9441153611639479787,10595883782422541941,10595883782422541941,10595883782422541941,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,24,10,0.508498,9832.89,0.411395,12153.78,0.228038,21926.15,0.162054,30853.84,0.284318,17585.94,0.180483,27703.40,0.394651,12669.42,0.506729,0.029302,0.066770,0.180483,0.783284,0.045327,16,402920,587970,1844000,6863,0,0,0,17377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15622682662517816227,15622682662517816227,15622682662517816227,16054075829082484882,16054075829082484882,16054075829082484882,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,24,10,0.507433,9853.51,0.405371,12334.39,0.205579,24321.56,0.153755,32519.32,0.282463,17701.41,0.177099,28232.75,0.376346,13285.66,0.507076,0.029328,0.067965,0.177099,0.781467,0.045296,14,402864,587969,1844000,6717,0,0,0,17499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948038309917769854,4948038309917769854,4948038309917769854,9931947937475583108,9931947937475583108,9931947937475583108,0,0,0,0,0,0,0,0,0,0,0
10,50,5000,24,10,0.505640,9888.45,0.406639,12295.92,0.237535,21049.56,0.160203,31210.32,0.288093,17355.51,0.173695,28786.04,0.393954,12691.85,0.507181,0.030202,0.068835,0.173695,0.779913,0.046864,13,402798,587878,1844000,6887,0,0,0,17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12094941719017578543,12094941719017578543,12094941719017578543,4248970680673484941,4248970680673484941,4248970680673484941,0,0,0,0,0,0,0,0,0,0,0
11,50,5000,24,10,0.508124,9840.12,0.417110,11987.24,0.220216,22705.01,0.160463,31159.93,0.284181,17594.45,0.170094,29395.50,0.393671,12700.97,0.507162,0.030229,0.072021,0.170094,0.779506,0.045468,13,402983,588048,1844000,6577,0,0,0,17462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17046742353881529747,17046742353881529747,17046742353881529747,14266472655827347922,14266472655827347922,14266472655827347922,0,0,0,0,0,0,0,0,0,0,0
12,50,5000,24,10,0.507901,9844.44,0.413437,12093.73,0.232706,21486.33,0.159453,31357.30,0.286044,17479.85,0.179391,27872.02,0.395580,12639.66,0.507292,0.029132,0.070334,0.179391,0.786150,0.045216,14,402815,587885,1844000,6881,0,0,0,18805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13986531355194809093,13986531355194809093,13986531355194809093,15220137930136745990,15220137930136745990,15220137930136745990,0,0,0,0,0,0,0,0,0,0,0
13,50,5000,24,10,0.507144,9859.13,0.407765,12261.97,0.231415,21606.17,0.156674,31913.44,0.283932,17609.85,0.174141,28712.45,0.394477,12675.02,0.507446,0.029354,0.071677,0.174141,0.782617,0.047368,13,402785,587855,1844000,6964,0,0,0,18971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10573856403412650888,10573856403412650888,10573856403412650888,8558350714093784668,8558350714093784668,8558350714093784668,0,0,0,0,0,0,0,0,0,0,0
14,50,5000,24,10,0.507226,9857.54,0.414446,12064.30,0.226374,22087.34,0.157933,31658.95,0.283871,17613.64,0.172925,28914.31,0.392698,12732.43,0.507502,0.030218,0.070379,0.172925,0.781024,0.045256,16,402847,587937,1844000,6564,0,0,0,18568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324179247264484788,5324179247264484788,5324179247264484788,16018097363084909777,16018097363084909777,16018097363084909777,0,0,0,0,0,0,0,0,0,0,0
15,50,5000,24,10,0.508682,9829.33,0.411591,12147.97,0.205855,24288.97,0.151639,32973.02,0.284724,17560.89,0.176472,28333.16,0.393172,12717.09,0.508263,0.028332,0.068441,0.176472,0.781507,0.045421,15,402718,587803,1844000,6940,0,0,0,17260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13769963394432602648,13769963394432602648,13769963394432602648,11635363884620608824,11635363884620608824,11635363884620608824,0,0,0,0,0,0,0,0,0,0,0
16,50,5000,24,10,0.507311,9855.89,0.412460,12122.38,0.225489,22174.04,0.150291,33268.79,0.283225,17653.81,0.176833,28275.30,0.377355,13250.12,0.506328,0.029966,0.066054,0.176833,0.779182,0.045038,16,402908,587918,1844000,6988,0,0,0,19197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10116613330480659295,10116613330480659295,10116613330480659295,17036327281752238614,17036327281752238614,17036327281752238614,0,0,0,0,0,0,0,0,0,0,0
17,50,5000,24,10,0.508671,9829.53,0.415092,12045.54,0.217365,23002.75,0.157597,31726.52,0.286786,17434.59,0.161694,30922.60,0.393438,12708.47,0.507208,0.028157,0.069925,0.161694,0.766984,0.045541,11,402823,587838,1844000,6755,0,0,0,17837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185361609477299683,3185361609477299683,3185361609477299683,6829849666926170327,6829849666926170327,6829849666926170327,0,0,0,0,0,0,0,0,0,0,0
18,50,5000,24,10,0.507534,9851.56,0.414063,12075.45,0.238341,20978.32,0.166041,30113.08,0.283414,17642.05,0.177891,28107.02,0.394688,12668.23,0.507292,0.028034,0.066138,0.177891,0.779356,0.045484,15,402844,587939,1844000,6698,0,0,0,20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16603409006602857003,16603409006602857003,16603409006602857003,2393884392931713785,2393884392931713785,2393884392931713785,0,0,0,0,0,0,0,0,0,0,0
19,50,5000,24,10,0.506031,9880.82,0.413576,12089.69,0.205332,24350.83,0.152033,32887.64,0.284247,17590.31,0.167342,29878.98,0.376703,13273.05,0.511159,0.025114,0.067598,0.167342,0.771213,0.045434,15,402728,587788,1844000,6666,0,0,0,16950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17786083506758831490,17786083506758831490,17786083506758831490,15083279198801308472,15083279198801308472,15083279198801308472,0,0,0,0,0,0,0,0,0,0,0
20,50,5000,24,10,0.506992,9862.08,0.402361,12426.64,0.236905,21105.51,0.154978,32262.60,0.284409,17580.29,0.162901,30693.45,0.394297,12680.79,0.507421,0.030176,0.076278,0.162901,0.776776,0.045457,9,402767,587847,1844000,7091,0,0,0,18520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9849864699215853782,9849864699215853782,9849864699215853782,2762748372410181641,2762748372410181641,2762748372410181641,0,0,0,0,0,0,0,0,0,0,0
21,50,5000,24,10,0.506924,9863.42,0.409906,12197.93,0.240311,20806.34,0.155698,32113.38,0.285451,17516.15,0.171512,29152.46,0.395501,12642.18,0.510783,0.033544,0.073782,0.171512,0.789622,0.045731,16,402801,587876,1844000,6941,0,0,0,18019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832673845552774084,832673845552774084,832673845552774084,10636875445064004761,10636875445064004761,10636875445064004761,0,0,0,0,0,0,0,0,0,0,0
22,50,5000,24,10,0.512136,9763.04,0.417097,11987.62,0.230880,21656.26,0.157991,31647.47,0.283843,17615.39,0.175275,28526.64,0.395712,12635.44,0.508313,0.027934,0.068213,0.175275,0.779735,0.045623,14,402884,587969,1844000,6696,0,0,0,19214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14648206410469534549,14648206410469534549,14648206410469534549,402854527114140147,402854527114140147,402854527114140147,0,0,0,0,0,0,0,0,0,0,0
23,50,5000,24,10,0.506165,9878.21,0.409587,12207.41,0.235619,21220.69,0.158332,31579.18,0.283902,17611.73,0.170362,29349.25,0.393889,12693.92,0.507019,0.028712,0.066415,0.170362,0.772508,0.045684,13,402888,587998,1844000,6957,0,0,0,18758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8238491408845042618,8238491408845042618,8238491408845042618,18258709283960669730,18258709283960669730,18258709283960669730,0,0,0,0,0,0,0,0,0,0,0
24,50,5000,24,10,0.506823,9865.37,0.418185,11956.42,0.192007,26040.73,0.149209,33510.15,0.283602,17630.31,0.179060,27923.56,0.391818,12761.04,0.507156,0.035136,0.071279,0.179060,0.792631,0.045706,16,402784,587919,1844000,6660,0,0,0,17636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18091101765014296882,18091101765014296882,18091101765014296882,16804233536534331454,16804233536534331454,16804233536534331454,0,0,0,0,0,0,0,0,0,0,0
25,50,5000,24,10,0.507179,9858.45,0.411152,12160.94,0.232576,21498.38,0.159141,31418.75,0.283645,17627.69,0.173990,28737.23,0.392899,12725.91,0.506874,0.029626,0.065569,0.173990,0.776060,0.045564,17,402824,587914,1844000,7047,0,0,0,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11898446408980858346,11898446408980858346,11898446408980858346,16073770938819119027,16073770938819119027,16073770938819119027,0,0,0,0,0,0,0,0,0,0,0
26,50,5000,24,10,0.508715,9828.68,0.410841,12170.16,0.188539,26519.75,0.142914,34986.04,0.283082,17662.74,0.173389,28836.96,0.392642,12734.24,0.507044,0.029664,0.066473,0.173389,0.776570,0.045478,16,402618,587733,1844000,6674,0,0,0,16040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246590835277855078,246590835277855078,246590835277855078,3368187989093000613,3368187989093000613,3368187989093000613,0,0,0,0,0,0,0,0,0,0,0
27,50,5000,24,10,0.508286,9836.98,0.418926,11935.29,0.221816,22541.25,0.158934,31459.63,0.283679,17625.59,0.178169,28063.24,0.380983,13123.94,0.507304,0.028783,0.065297,0.178169,0.779553,0.045235,17,402924,588009,1844000,6981,0,0,0,19386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133854567809704559,133854567809704559,133854567809704559,4800294962811928668,4800294962811928668,4800294962811928668,0,0,0,0,0,0,0,0,0,0,0
28,50,5000,24,10,0.506040,9880.64,0.410080,12192.74,0.207279,24122.06,0.161049,31046.51,0.285561,17509.38,0.171739,29114.02,0.394280,12681.34,0.506637,0.029491,0.064898,0.171739,0.772765,0.045497,15,402834,587939,1844000,6871,0,0,0,18043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17585099391875734763,17585099391875734763,17585099391875734763,17526062191945314878,17526062191945314878,17526062191945314878,0,0,0,0,0,0,0,0,0,0,0
29,50,5000,24,10,0.508005,9842.42,0.415445,12035.29,0.203110,24617.19,0.156249,32000.29,0.285242,17528.95,0.168606,29654.92,0.395091,12655.33,0.507308,0.028641,0.066645,0.168606,0.771201,0.045555,14,402730,587870,1844000,6780,0,0,0,17393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8429827172130668386,8429827172130668386,8429827172130668386,17340549017318293838,17340549017318293838,17340549017318293838,0,0,0,0,0,0,0,0,0,0,0
30,50,5000,24,10,0.505945,9882.50,0.401952,12439.31,0.238263,20985.21,0.157506,31744.92,0.282229,17716.13,0.167157,29912.02,0.374894,13337.10,0.510316,0.026307,0.067696,0.167157,0.771476,0.045359,13,402889,588019,1844000,6806,0,0,0,20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110540751797724060,1110540751797724060,1110540751797724060,3087673071855775863,3087673071855775863,3087673071855775863,0,0,0,0,0,0,0,0,0,0,0
31,50,5000,24,10,0.506371,9874.19,0.410832,12170.43,0.198533,25184.74,0.145527,34357.77,0.285275,17526.96,0.173089,28886.87,0.393780,12697.45,0.506971,0.028150,0.065600,0.173089,0.773810,0.045515,15,402820,587885,1844000,7087,0,0,0,16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8314792648418209615,8314792648418209615,8314792648418209615,10948253300341856357,10948253300341856357,10948253300341856357,0,0,0,0,0,0,0,0,0,0,0
32,50,5000,24,10,0.508778,9827.47,0.409359,12214.20,0.200679,24915.42,0.151697,32960.43,0.283702,17624.15,0.174175,28706.80,0.393478,12707.18,0.507334,0.028721,0.066400,0.174175,0.776630,0.045228,15,402723,587823,1844000,6816,0,0,0,17629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132788292948951394,132788292948951394,132788292948951394,18359160780535801217,18359160780535801217,18359160780535801217,0,0,0,0,0,0,0,0,0,0,0
33,50,5000,24,10,0.506893,9864.02,0.419006,11933.00,0.206268,24240.29,0.158204,31604.83,0.282918,17672.98,0.178620,27992.33,0.393658,12701.37,0.511406,0.030485,0.070487,0.178620,0.790998,0.045665,16,402767,587892,1844000,7092,0,0,0,17157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8770004209546376129,8770004209546376129,8770004209546376129,12710199330079495262,12710199330079495262,12710199330079495262,0,0,0,0,0,0,0,0,0,0,0
34,50,5000,24,10,0.507508,9852.07,0.412588,12118.63,0.222436,22478.40,0.164737,30351.34,0.283441,17640.33,0.170737,29284.86,0.394444,12676.07,0.508400,0.027238,0.070819,0.170737,0.777195,0.045559,12,402777,587892,1844000,7067,0,0,0,17874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10297279635108511866,10297279635108511866,10297279635108511866,16081761575438370832,16081761575438370832,16081761575438370832,0,0,0,0,0,0,0,0,0,0,0
35,50,5000,24,10,0.507827,9845.86,0.414732,12055.97,0.217479,22990.77,0.154538,32354.40,0.281987,17731.31,0.177434,28179.42,0.374643,13346.04,0.505563,0.030155,0.066225,0.177434,0.779376,0.045088,16,402869,587969,1844000,6866,0,0,0,17486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318398808791028043,16318398808791028043,16318398808791028043,14350986590860212451,14350986590860212451,14350986590860212451,0,0,0,0,0,0,0,0,0,0,0
36,50,5000,24,10,0.506269,9876.18,0.413862,12081.32,0.215720,23178.18,0.156044,32042.30,0.285711,17500.19,0.166510,30028.14,0.395019,12657.60,0.506831,0.036114,0.074151,0.166510,0.783606,0.045723,11,403005,588080,1844000,6966,0,0,0,17306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12584878706033745276,12584878706033745276,12584878706033745276,2118689002094556283,2118689002094556283,2118689002094556283,0,0,0,0,0,0,0,0,0,0,0
37,50,5000,24,10,0.510179,9800.48,0.407178,12279.66,0.207451,24102.10,0.145268,34419.09,0.286444,17455.44,0.179885,27795.59,0.394401,12677.45,0.508697,0.028248,0.066555,0.179885,0.783384,0.046920,17,402695,587820,1844000,6800,0,0,0,16810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81154561326814683,81154561326814683,81154561326814683,16011190984350308101,16011190984350308101,16011190984350308101,0,0,0,0,0,0,0,0,0,0,0
38,50,5000,24,10,0.506588,9869.96,0.404243,12368.81,0.204169,24489.50,0.156164,32017.65,0.282224,17716.44,0.163739,30536.37,0.394258,12682.04,0.508079,0.029030,0.071603,0.163739,0.772451,0.045114,13,402965,588065,1844000,6691,0,0,0,17301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961698929750340174,961698929750340174,961698929750340174,16348694910417087509,16348694910417087509,16348694910417087509,0,0,0,0,0,0,0,0,0,0,0
39,50,5000,24,10,0.508298,9836.75,0.412334,12126.10,0.212747,23502.14,0.147380,33925.92,0.285504,17512.91,0.180186,27749.03,0.394512,12673.88,0.509095,0.028841,0.068894,0.180186,0.787016,0.045421,15,402955,588030,1844000,6818,0,0,0,18490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921978840282767233,1921978840282767233,1921978840282767233,8379233217651282663,8379233217651282663,8379233217651282663,0,0,0,0,0,0,0,0,0,0,0
40,50,5000,24,10,0.508441,9833.99,0.415765,12026.02,0.203620,24555.52,0.142487,35090.99,0.283803,17617.87,0.181675,27521.62,0.392515,12738.35,0.506765,0.029220,0.068203,0.181675,0.785863,0.045643,16,402909,587999,1844000,6940,0,0,0,17589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252512341863320565,2252512341863320565,2252512341863320565,18394678395568914716,18394678395568914716,18394678395568914716,0,0,0,0,0,0,0,0,0,0,0
