batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,5,1084,8,10,0.051367,21102.99,0.024388,44447.87,0.018852,57499.57,0.024950,43447.20,0.026400,41061.36,0.026004,41685.20,0.043394,24980.41,0.051608,0.007704,0.008583,0.026004,0.093900,0.016666,4,118382,131187,663252,607,0,0,0,817,0,0,0,422,0,0,0,218,0,0,0,253,0,0,0,4,0,0,0,13772188144494186047,3415827631611427299,3415827631611427299,15592232131869894734,14391277438535582273,17091086796706134146,0,0,0,0,0,0,0,0,0,0,0
1,5,872,8,10,0.036137,24130.23,0.019616,44454.20,0.018009,48421.09,0.021710,40165.05,0.023627,36906.50,0.020415,42712.70,0.025785,33818.36,0.042897,0.001974,0.014499,0.020415,0.079785,0.011760,1,97082,106372,392536,482,0,0,0,912,0,0,0,378,0,0,0,254,0,0,0,277,0,0,0,9,0,0,0,12450215867845658266,12450215867845658266,12450215867845658266,11162860213398258494,4208176160681470507,17895551254477483728,0,0,0,0,0,0,0,0,0,0,0
2,5,792,8,10,0.040467,19571.52,0.019425,40773.03,0.018512,42782.43,0.021465,36897.08,0.023941,33081.03,0.021650,36581.34,0.028403,27884.85,0.040974,0.007238,0.013644,0.021650,0.083506,0.010420,1,111320,115810,498442,506,0,0,0,857,0,0,0,391,0,0,0,251,0,0,0,338,0,0,0,9,0,0,0,12434101687986151333,7278365747660015439,7278365747660015439,12407731796981435513,9952539685917458510,7711147356195436220,0,0,0,0,0,0,0,0,0,0,0
3,5,833,8,10,0.033484,24877.67,0.017601,47327.42,0.016600,50181.57,0.019493,42733.02,0.020711,40220.23,0.019046,43737.03,0.026870,31001.19,0.033994,0.006509,0.011906,0.019046,0.071455,0.011242,1,98687,104387,465309,489,0,0,0,694,0,0,0,409,0,0,0,312,0,0,0,316,0,0,0,12,0,0,0,10335282437752264429,15705745778895633214,15705745778895633214,1885175362091550598,8299812172382179788,7661654786375063679,0,0,0,0,0,0,0,0,0,0,0
4,5,846,8,10,0.152188,5558.93,0.038112,22197.70,0.024854,34039.28,0.027123,31191.05,0.042580,19868.60,0.034123,24792.72,0.054439,15540.43,0.067019,0.008676,0.012199,0.034123,0.122017,0.012128,2,133773,141048,430898,713,0,0,0,803,0,0,0,308,0,0,0,249,0,0,0,290,0,0,0,18,0,0,0,485800701058389663,3472778065919235319,3472778065919235319,9407901217139671968,14497426525139961094,2034037904113966963,0,0,0,0,0,0,0,0,0,0,0
5,5,678,8,10,0.055461,12224.80,0.035447,19126.92,0.023454,28907.68,0.023879,28393.23,0.036930,18359.05,0.034713,19531.69,0.046113,14702.90,0.054163,0.005787,0.010886,0.034713,0.105549,0.007805,1,87001,91461,358717,415,0,0,0,490,0,0,0,184,0,0,0,131,0,0,0,165,0,0,0,18,0,0,0,17539034122466506856,9933121159257970496,9933121159257970496,4147237997736450097,1693964347670914790,8475299360615326630,0,0,0,0,0,0,0,0,0,0,0
6,5,1132,8,10,0.055331,20458.87,0.024872,45512.32,0.022573,50148.09,0.027642,40952.82,0.029482,38396.19,0.028202,40139.01,0.041948,26985.55,0.055742,0.009826,0.017425,0.028202,0.111195,0.020174,1,138922,157597,600298,760,0,0,0,997,0,0,0,556,0,0,0,346,0,0,0,422,0,0,0,10,0,0,0,18007344766794967647,5551798943169805751,5551798943169805751,7888778623332704362,17952282874090723840,13101769249193696794,0,0,0,0,0,0,0,0,0,0,0
7,5,801,8,10,0.050003,16018.91,0.023464,34136.75,0.020331,39398.46,0.023539,34028.85,0.026553,30165.67,0.022045,36334.71,0.033463,23936.71,0.050362,0.007435,0.012063,0.022045,0.091906,0.011363,2,116749,121884,508108,558,0,0,0,776,0,0,0,423,0,0,0,283,0,0,0,330,0,0,0,9,0,0,0,801152723517525764,14468230960475514857,14468230960475514857,10941599187090624331,17621433535072500591,10068159628302899071,0,0,0,0,0,0,0,0,0,0,0
8,5,850,8,10,0.038781,21917.82,0.018270,46524.79,0.017192,49440.54,0.020135,42215.58,0.022263,38179.80,0.019989,42523.79,0.027849,30522.20,0.039108,0.006420,0.012918,0.019989,0.078436,0.010906,1,102825,109350,385131,525,0,0,0,775,0,0,0,358,0,0,0,189,0,0,0,279,0,0,0,12,0,0,0,5605069160209643713,18378758235886868113,18378758235886868113,14128025182266078571,5130321783879307674,5830980444266853000,0,0,0,0,0,0,0,0,0,0,0
9,5,757,8,10,0.034158,22161.99,0.014389,52608.13,0.013209,57307.89,0.014539,52065.59,0.019597,38628.82,0.017191,44034.35,0.025281,29942.97,0.034335,0.006363,0.012354,0.017191,0.070243,0.010518,1,98169,103314,528190,435,0,0,0,545,0,0,0,349,0,0,0,207,0,0,0,366,0,0,0,6,0,0,0,5355792580972638184,5892222932413450101,5892222932413450101,768560090762251597,8044188462352891813,14652124586322508771,0,0,0,0,0,0,0,0,0,0,0
10,5,835,8,10,0.041939,19909.72,0.019760,42256.03,0.017875,46714.18,0.022168,37666.06,0.025401,32872.45,0.021091,39589.92,0.031155,26801.78,0.040367,0.007625,0.015392,0.021091,0.084475,0.011761,1,112101,118116,409040,477,0,0,0,621,0,0,0,298,0,0,0,182,0,0,0,207,0,0,0,2,0,0,0,16956869462473590969,16231652990471851627,16231652990471851627,6505898981608460773,16384254836454347649,13135108212339179581,0,0,0,0,0,0,0,0,0,0,0
11,5,1015,8,10,0.040563,25022.92,0.023293,43575.11,0.020766,48876.98,0.025116,40412.33,0.027201,37314.15,0.026076,38925.20,0.036140,28085.37,0.041164,0.007894,0.011655,0.026076,0.086788,0.015617,2,120306,158576,457805,1171,0,0,0,1618,0,0,0,481,0,0,0,308,0,0,0,322,0,0,0,22,0,0,0,16931682640868874999,1474555170016973228,1474555170016973228,5575788880668635603,5665986784040826976,18119755359466810324,0,0,0,0,0,0,0,0,0,0,0
12,5,858,8,10,0.042923,19989.49,0.022975,37344.78,0.020854,41144.01,0.023440,36603.66,0.025359,33834.55,0.024080,35631.78,0.029501,29083.51,0.043252,0.007642,0.012230,0.024080,0.087204,0.011880,2,118570,126825,518983,613,0,0,0,942,0,0,0,414,0,0,0,331,0,0,0,316,0,0,0,7,0,0,0,15629729325914984778,16493667450561912388,16493667450561912388,11881426185460473948,5245263236235963852,7297708006849898489,0,0,0,0,0,0,0,0,0,0,0
13,5,742,8,10,0.035760,20749.42,0.015361,48303.89,0.013343,55609.71,0.016271,45601.71,0.017354,42757.64,0.015509,47842.13,0.023832,31134.69,0.036154,0.005743,0.010726,0.015509,0.068133,0.009500,1,90483,94658,372714,369,0,0,0,510,0,0,0,198,0,0,0,194,0,0,0,284,0,0,0,4,0,0,0,10239765145230757047,10239765145230757047,10239765145230757047,1216984141282718614,7227720263845117617,5998721389398514874,0,0,0,0,0,0,0,0,0,0,0
14,5,882,8,10,0.046341,19032.97,0.021026,41947.38,0.019491,45252.55,0.022511,39180.58,0.030027,29373.30,0.022962,38410.57,0.032650,27013.72,0.046825,0.007567,0.013107,0.022962,0.090462,0.012994,1,114154,121324,419662,607,0,0,0,864,0,0,0,339,0,0,0,289,0,0,0,314,0,0,0,14,0,0,0,5597519038564608754,5597519038564608754,5597519038564608754,12305478070725527516,1224738872655858068,10016756247593933850,0,0,0,0,0,0,0,0,0,0,0
15,5,862,8,10,0.047971,17969.18,0.022985,37502.78,0.020670,41702.86,0.024361,35384.08,0.026013,33136.76,0.023009,37464.25,0.032711,26351.88,0.048280,0.006981,0.013112,0.023009,0.091382,0.011785,1,108966,115511,631837,612,0,0,0,891,0,0,0,359,0,0,0,294,0,0,0,389,0,0,0,12,0,0,0,16601456558638775347,995668264719326922,995668264719326922,10069469126341418210,8229479745578887628,6353946439196412080,0,0,0,0,0,0,0,0,0,0,0
16,5,1001,8,10,0.046096,21715.39,0.022918,43677.95,0.018088,55340.64,0.026405,37908.93,0.028677,34905.62,0.023966,41768.30,0.040129,24944.32,0.046978,0.007447,0.013945,0.023966,0.092336,0.016311,1,116703,132798,303474,636,0,0,0,860,0,0,0,326,0,0,0,182,0,0,0,169,0,0,0,12,0,0,0,2919578132636087955,121061779751589959,121061779751589959,16916321174166578947,2776372388017771900,14544485764629370681,0,0,0,0,0,0,0,0,0,0,0
17,5,835,8,10,0.042675,19566.55,0.021166,39450.59,0.017326,48192.64,0.020609,40516.66,0.022782,36651.71,0.019852,42062.05,0.032341,25818.93,0.042789,0.006521,0.009958,0.019852,0.079120,0.012816,2,96970,109495,514213,559,0,0,0,744,0,0,0,377,0,0,0,281,0,0,0,362,0,0,0,3,0,0,0,9673085439980819883,9673085439980819883,9673085439980819883,2630793432909423755,15968475562249748682,2611375840496180100,0,0,0,0,0,0,0,0,0,0,0
18,5,1361,8,10,0.044205,30788.23,0.024648,55217.37,0.018964,71766.27,0.021598,63015.10,0.031012,43885.65,0.025712,52931.74,0.099850,13630.48,0.044648,0.008841,0.016421,0.025712,0.095622,0.025227,1,129003,1046093,635759,429,0,0,0,783,0,0,0,439,0,0,0,328,0,0,0,339,0,0,0,5,0,0,0,3987725021934979634,8775216711574872638,8775216711574872638,9499917031520683136,17208007730565929728,10789633873371564638,0,0,0,0,0,0,0,0,0,0,0
19,5,1036,8,10,0.047592,21768.30,0.022559,45923.86,0.021702,47738.09,0.027357,37869.53,0.028785,35991.26,0.027877,37162.81,0.035610,29092.60,0.047715,0.007945,0.008317,0.027877,0.091855,0.016957,4,122169,137459,604738,885,0,0,0,1280,0,0,0,340,0,0,0,272,0,0,0,314,0,0,0,11,0,0,0,18156136901782651372,18156136901782651372,18156136901782651372,15279664735138483009,17790297635100153217,11760203164728122194,0,0,0,0,0,0,0,0,0,0,0
20,5,809,8,10,0.039638,20409.53,0.022430,36068.46,0.020630,39214.36,0.025340,31925.99,0.026989,29974.77,0.024989,32373.73,0.029481,27441.65,0.039740,0.015187,0.014939,0.024989,0.094856,0.011031,1,102006,108221,423363,584,0,0,0,1034,0,0,0,418,0,0,0,280,0,0,0,361,0,0,0,8,0,0,0,17809097869814794592,10353895965193398932,10353895965193398932,6902175874529153330,2596001098334659371,15798019245980490155,0,0,0,0,0,0,0,0,0,0,0
