batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,16,10,0.989085,18271.43,0.595875,30328.53,0.467823,38630.03,0.496832,36374.46,0.553063,32676.18,0.448447,40299.07,0.754331,23957.64,0.890502,0.144563,0.359318,0.448447,1.842830,0.256661,31,2130922,3240912,9699106,13255,0,0,0,23564,0,0,0,9901,0,0,0,4558,0,0,0,5276,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,10967826391446948098,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,16,10,0.877530,19655.17,0.585878,29439.59,0.456559,37778.26,0.471408,36588.30,0.524858,32862.23,0.463040,37249.50,0.657181,26245.43,0.878491,0.136367,0.332211,0.463040,1.810110,0.243236,24,2059519,2205004,9045600,12060,0,0,0,23254,0,0,0,9832,0,0,0,4589,0,0,0,4777,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,5946321072357918245,10001545694717847885,0,0,0,0,0,0,0,0,0,0,1
2,100,17320,16,10,1.119754,15467.68,0.961207,18019.01,0.687741,25183.89,0.537027,32251.62,0.731898,23664.51,0.500935,34575.34,0.891589,19426.00,1.123011,0.143122,0.324119,0.500935,2.091187,0.240407,35,2149340,2314675,8755758,13941,0,0,0,28381,0,0,0,11265,0,0,0,5343,0,0,0,5657,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,1557283399225678875,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,16,10,0.890552,19572.14,0.621915,28026.33,0.495271,35192.89,0.489109,35636.20,0.548515,31776.70,0.449306,38793.17,0.695240,25070.48,0.896882,0.137443,0.280215,0.449306,1.763846,0.241865,45,2121096,2296546,7997905,13831,0,0,0,26054,0,0,0,11040,0,0,0,5109,0,0,0,5363,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,13029933415070801188,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,16,10,0.996963,17534.24,0.782110,22351.08,1.094453,15972.37,1.042333,16771.04,0.644939,27104.87,0.583102,29979.33,0.774212,22579.07,1.011265,0.130998,0.308668,0.583102,2.034034,0.244437,34,2085874,2241304,8501489,13076,0,0,0,0,0,0,0,0,0,0,0,5213,0,0,0,5021,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,10546342041264008462,15292687672863287833,0,0,0,0,0,0,0,1,1,0,1
5,100,16498,16,10,0.902928,18271.68,0.665228,24800.52,0.513875,32105.06,0.484196,34072.97,0.572433,28820.83,0.439846,37508.56,0.664084,24843.23,0.908299,0.130419,0.314680,0.439846,1.793245,0.209889,30,1989010,2099795,8771725,12092,0,0,0,24342,0,0,0,10171,0,0,0,5481,0,0,0,5908,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,15370911506065567190,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,16,10,0.927908,17677.39,0.681784,24058.96,0.481320,34079.17,0.490726,33426.00,0.574686,28542.56,0.449057,36527.66,0.710670,23081.05,0.933931,0.152974,0.322370,0.449057,1.858332,0.217463,33,1996144,2146014,7947003,11558,0,0,0,23594,0,0,0,9423,0,0,0,4671,0,0,0,5359,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,8648300407056639928,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,16,10,0.894076,19259.00,0.645444,26677.74,0.478331,35998.09,0.497190,34632.67,0.564865,30483.41,0.491921,35003.56,0.690101,24951.43,0.919629,0.139332,0.327919,0.491921,1.878802,0.231746,22,2059471,2240441,8618595,13090,0,0,0,25526,0,0,0,9593,0,0,0,4958,0,0,0,4983,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,32471695540384385,12078405730224226247,0,0,0,0,0,0,0,0,0,0,1
8,100,16400,16,10,0.923165,17764.97,0.688191,23830.59,0.453720,36145.64,0.457724,35829.43,0.590886,27754.92,0.451975,36285.16,0.715939,22906.97,0.938034,0.118943,0.289858,0.451975,1.798811,0.216706,37,1972806,2098376,8632083,11742,0,0,0,21958,0,0,0,9586,0,0,0,4740,0,0,0,5279,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,669699222815518891,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,16,10,0.972985,17137.99,0.711396,23439.84,0.514404,32416.12,0.489483,34066.54,0.593785,28082.57,0.452779,36828.13,0.737069,22623.38,0.983389,0.122290,0.300754,0.452779,1.859212,0.224048,34,2066611,2221001,8482509,11896,0,0,0,22099,0,0,0,9823,0,0,0,4719,0,0,0,5216,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,13893837496836264005,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
