batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,20,3581,8,10,0.167334,21400.30,0.078823,45430.62,0.072578,49340.31,0.089370,40069.19,0.097559,36706.01,0.088220,40591.59,0.126564,28293.89,0.169091,0.028781,0.063103,0.088220,0.349196,0.049737,4,419843,452253,2019539,2093,0,0,0,3362,0,0,0,1729,0,0,0,940,0,0,0,1119,0,0,0,38,0,0,0,17554680179821975904,480799813751158280,480799813751158280,641202001546944654,12688273350801195948,8904724039637564371,0,0,0,0,0,0,0,0,0,0,0
1,20,3457,8,10,0.315127,10970.18,0.119925,28826.27,0.080555,42914.85,0.099112,34879.84,0.135409,25530.06,0.099053,34900.66,0.173270,19951.47,0.229898,0.031972,0.061236,0.099053,0.422159,0.050197,5,468832,504312,1898021,2382,0,0,0,3283,0,0,0,1619,0,0,0,1006,0,0,0,1306,0,0,0,54,0,0,0,13115029974119982373,6992143374556064064,6992143374556064064,9652185741122260577,14231027933126284018,2344750491864441786,0,0,0,0,0,0,0,0,0,0,0
2,20,3457,8,10,0.153455,22527.78,0.074730,46260.09,0.070626,48947.85,0.081720,42302.77,0.092437,37398.60,0.079987,43219.29,0.119747,28869.11,0.169005,0.023053,0.054435,0.079987,0.326480,0.048551,5,427468,483298,1780166,2775,0,0,0,3894,0,0,0,1589,0,0,0,941,0,0,0,1023,0,0,0,47,0,0,0,12255549477380423524,17347824269425375614,17347824269425375614,17230975503633110027,15820938819386175480,5187625965851066843,0,0,0,0,0,0,0,0,0,0,0
3,20,3344,8,10,0.167957,19909.81,0.077961,42893.38,0.071992,46449.84,0.084274,39680.08,0.093797,35651.49,0.082956,40310.72,0.114672,29161.41,0.171888,0.027386,0.055668,0.082956,0.337898,0.045524,4,421828,447848,1943196,2272,0,0,0,3721,0,0,0,1455,0,0,0,1016,0,0,0,1250,0,0,0,40,0,0,0,10647510117482847531,9643151559139622403,9643151559139622403,1721246989472889240,15747531591362458350,18444476202709340042,0,0,0,0,0,0,0,0,0,0,0
4,20,4233,8,10,0.177850,23800.93,0.092557,45734.02,0.077224,54814.26,0.094919,44595.95,0.111496,37965.61,0.088567,47794.11,0.209690,20186.96,0.182978,0.031004,0.051628,0.088567,0.354178,0.071049,5,450605,1411600,2058184,2563,0,0,0,3839,0,0,0,1645,0,0,0,1017,0,0,0,1195,0,0,0,40,0,0,0,4391353852542060984,12923800895606048518,12923800895606048518,8354617998789030081,7243640793950575312,15025832214897285778,0,0,0,0,0,0,0,0,0,0,0
5,20,3365,8,10,0.162678,20685.04,0.086869,38736.38,0.071636,46973.53,0.087999,38239.26,0.099348,33870.71,0.085894,39176.06,0.120972,27816.34,0.165870,0.026392,0.046497,0.085894,0.324653,0.043012,7,392078,415688,1838065,2174,0,0,0,3570,0,0,0,1878,0,0,0,982,0,0,0,1332,0,0,0,42,0,0,0,12184275449070674345,8846048098463005458,8846048098463005458,17755835961529833940,15457245945039141898,388871303103193138,0,0,0,0,0,0,0,0,0,0,0
6,20,3707,8,10,0.179867,20609.73,0.085597,43307.49,0.077479,47845.09,0.094473,39238.90,0.103834,35701.20,0.087004,42607.00,0.128090,28940.67,0.200407,0.021898,0.064354,0.087004,0.373664,0.060265,4,454438,488193,1808130,2392,0,0,0,3803,0,0,0,1748,0,0,0,1096,0,0,0,1197,0,0,0,49,0,0,0,5951870978562727527,1677888431700693894,1677888431700693894,4309133730144030349,14574078912953234478,16972685285191657257,0,0,0,0,0,0,0,0,0,0,0
7,20,3460,8,10,0.166779,20746.01,0.080157,43165.12,0.068905,50213.98,0.089266,38760.64,0.097281,35567.06,0.116454,29711.37,0.122441,28258.46,0.170364,0.026837,0.056130,0.116454,0.369785,0.054377,3,409395,437370,1738390,2284,0,0,0,3547,0,0,0,1596,0,0,0,1008,0,0,0,859,0,0,0,19,0,0,0,4449137134751985120,10580372433126110944,10580372433126110944,6768876252126085456,7169910725582517635,10726696848524084555,0,0,0,0,0,0,0,0,0,0,1
8,20,3436,8,10,0.194548,17661.43,0.090534,37952.42,0.070526,48719.46,0.085375,40246.11,0.107441,31980.45,0.084859,40490.65,0.144564,23767.97,0.197661,0.027705,0.052854,0.084859,0.363079,0.048041,5,436441,466401,1930403,2063,0,0,0,3321,0,0,0,1619,0,0,0,1065,0,0,0,1175,0,0,0,55,0,0,0,1206229753922581163,15841357949867770487,15841357949867770487,1739032293593949591,17837728723513825936,6721447379207450100,0,0,0,0,0,0,0,0,0,0,0
9,20,3280,8,10,0.163355,20079.02,0.074437,44063.97,0.064011,51241.52,0.078337,41870.54,0.087880,37323.44,0.107737,30444.62,0.118927,27580.00,0.166859,0.026664,0.052885,0.107737,0.354145,0.043372,4,413282,444487,1730612,1966,0,0,0,2983,0,0,0,1518,0,0,0,891,0,0,0,754,0,0,0,23,0,0,0,4114368917043024431,16449314270858123450,16449314270858123450,7350411514777739781,12171745133244066541,5801097663065256578,0,0,0,0,0,0,0,0,0,0,1
10,20,3593,8,10,0.207953,17277.96,0.109684,32757.70,0.081627,44017.32,0.093735,38331.28,0.120138,29907.17,0.084669,42435.92,0.158431,22678.68,0.213076,0.031520,0.058463,0.084669,0.387727,0.053864,4,458839,503899,1821748,2668,0,0,0,3753,0,0,0,1770,0,0,0,1220,0,0,0,1278,0,0,0,27,0,0,0,2087100032741499801,9005287658510520396,9005287658510520396,4728582652714790274,5610811387461677805,10123808591758773903,0,0,0,0,0,0,0,0,0,0,0
11,20,3328,8,10,0.291031,11435.20,0.210610,15801.73,0.160135,20782.42,0.166299,20012.17,0.218031,15263.88,0.193214,17224.44,0.234520,14190.68,0.294725,0.027552,0.051143,0.193214,0.566634,0.043545,4,410822,438957,1710163,2792,0,0,0,2527,0,0,0,2019,0,0,0,1322,0,0,0,1397,0,0,0,33,0,0,0,3526761533511934135,8106669421731761474,8106669421731761474,8435991631074633472,9569852932217449035,2922908254579125512,0,0,0,0,0,0,0,0,0,0,0
