batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,10,0.513754,9732.29,0.237035,21093.97,0.147754,33840.14,0.135091,37012.05,0.240422,20796.80,0.159315,31384.32,0.369206,13542.56,0.507202,0.039777,0.047824,0.159315,0.754118,0.045476,27,402675,587830,1844000,7341,0,0,0,10626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17127315005226051400,17127315005226051400,17127315005226051400,5144941936869127774,5144941936869127774,5144941936869127774,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,10,0.512399,9758.03,0.239137,20908.50,0.148633,33640.02,0.134690,37122.39,0.244132,20480.74,0.166319,30062.66,0.364285,13725.52,0.507442,0.030888,0.039323,0.166319,0.743972,0.046378,26,402739,587839,1844000,7552,0,0,0,10827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153957927047025061,153957927047025061,153957927047025061,12596201823893811419,12596201823893811419,12596201823893811419,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,10,0.506806,9865.72,0.248483,20122.08,0.147779,33834.30,0.136916,36518.83,0.241549,20699.78,0.163678,30547.73,0.363951,13738.10,0.507616,0.031101,0.038921,0.163678,0.741316,0.045163,26,402923,587973,1844000,7609,0,0,0,10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7774241630801356479,7774241630801356479,7774241630801356479,18058041419098654281,18058041419098654281,18058041419098654281,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,10,0.510340,9797.38,0.241341,20717.56,0.150316,33263.29,0.136809,36547.41,0.243705,20516.62,0.154554,32351.25,0.364395,13721.38,0.508148,0.029404,0.038353,0.154554,0.730459,0.045661,24,402939,587999,1844000,7476,0,0,0,11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432733248509080680,18432733248509080680,18432733248509080680,2846730718460733811,2846730718460733811,2846730718460733811,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,10,0.507960,9843.29,0.238506,20963.81,0.147833,33822.00,0.138905,35995.80,0.242432,20624.31,0.156297,31990.32,0.365508,13679.59,0.508540,0.029701,0.041313,0.156297,0.735852,0.045003,23,402860,587985,1844000,7404,0,0,0,11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15440420182999290664,15440420182999290664,15440420182999290664,13419069398815614492,13419069398815614492,13419069398815614492,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,10,0.512845,9749.53,0.236221,21166.60,0.143497,34843.98,0.128301,38970.95,0.239963,20836.53,0.160508,31151.15,0.363221,13765.73,0.515516,0.028313,0.035481,0.160508,0.739817,0.045471,28,402712,587857,1844000,7369,0,0,0,10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7334729835302636763,7334729835302636763,7334729835302636763,12998772568841987825,12998772568841987825,12998772568841987825,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,10,0.509688,9809.92,0.238254,20986.03,0.144140,34688.60,0.134579,37152.82,0.242585,20611.31,0.155450,32164.63,0.365443,13682.02,0.508879,0.027071,0.036499,0.155450,0.727899,0.045450,26,402850,587920,1844000,7384,0,0,0,10844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471251541799416423,2471251541799416423,2471251541799416423,15544717122521978682,15544717122521978682,15544717122521978682,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,10,0.506041,9880.62,0.240143,20820.92,0.144522,34596.87,0.131715,37960.68,0.243254,20554.65,0.151270,33053.38,0.365711,13671.98,0.506945,0.029645,0.038434,0.151270,0.726295,0.045300,24,402777,587847,1844000,7601,0,0,0,10677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13068815004151561680,13068815004151561680,13068815004151561680,4062524082922581710,4062524082922581710,4062524082922581710,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,10,0.506711,9867.56,0.238569,20958.34,0.150918,33130.52,0.140378,35618.21,0.243153,20563.19,0.157505,31745.06,0.365132,13693.67,0.508316,0.028513,0.038771,0.157505,0.733105,0.045425,23,402920,587970,1844000,7583,0,0,0,11584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17528850486145802637,17528850486145802637,17528850486145802637,3256125733277307324,3256125733277307324,3256125733277307324,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,10,0.507296,9856.18,0.239082,20913.36,0.148087,33763.97,0.135953,36777.53,0.245018,20406.65,0.159374,31372.72,0.366107,13657.21,0.511012,0.026439,0.037759,0.159374,0.734584,0.045441,26,402864,587969,1844000,7527,0,0,0,11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936217087736263290,1936217087736263290,1936217087736263290,2348670024853188736,2348670024853188736,2348670024853188736,0,0,0,0,0,0,0,0,0,0,0
10,50,5000,8,10,0.506964,9862.64,0.238864,20932.37,0.145678,34322.21,0.135966,36774.02,0.242254,20639.49,0.156702,31907.75,0.363642,13749.79,0.510321,0.033812,0.043777,0.156702,0.744612,0.045619,25,402798,587878,1844000,7683,0,0,0,11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12857721918637625306,12857721918637625306,12857721918637625306,1313331261923881208,1313331261923881208,1313331261923881208,0,0,0,0,0,0,0,0,0,0,0
