batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,10,1.001348,18047.66,0.418948,43136.64,0.379632,47604.05,0.455353,39687.86,0.511166,35354.50,0.419978,43030.79,0.715759,25248.72,0.895625,0.143855,0.334114,0.419978,1.793573,0.257108,20,2130932,3240912,9699106,11455,0,0,0,18180,0,0,0,9524,0,0,0,4916,0,0,0,5339,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,11039185994146495882,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,10,0.874642,19720.07,0.409892,42079.38,0.350559,49201.40,0.424363,40644.47,0.483310,35687.25,0.441717,39047.61,0.620849,27781.30,0.876662,0.142616,0.290436,0.441717,1.751431,0.242777,19,2059574,2205004,9045600,10459,0,0,0,17069,0,0,0,9843,0,0,0,4945,0,0,0,4677,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,11720173108905966017,10001545694717847885,0,0,0,0,0,0,0,0,0,0,2
2,100,17320,8,10,1.117948,15492.67,0.626159,27660.71,0.492995,35132.17,0.500716,34590.45,0.686015,25247.26,0.512789,33776.07,0.840606,20604.19,1.113278,0.144712,0.303446,0.512789,2.074225,0.242335,19,2149430,2314675,8755758,12379,0,0,0,18250,0,0,0,11005,0,0,0,6012,0,0,0,6389,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,3949057696072395827,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,10,0.903954,19281.95,0.440599,39559.79,0.382277,45595.25,0.450579,38683.56,0.513683,33931.43,0.399079,43675.59,0.658124,26484.38,0.905229,0.145170,0.293187,0.399079,1.742664,0.242631,19,2121121,2296546,7997905,12184,0,0,0,19432,0,0,0,10354,0,0,0,5589,0,0,0,5708,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,9366842346084976875,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,8,10,0.991549,17629.99,0.534493,32705.76,1.073733,16280.59,1.027206,17018.01,0.607410,28779.59,0.476315,36700.53,0.743039,23526.36,1.013132,0.131037,0.285077,0.476315,1.905560,0.244899,20,2085754,2241304,8501489,11400,0,0,0,0,0,0,0,0,0,0,0,5580,0,0,0,6259,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,1012625557549636354,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,8,10,0.890397,18528.81,0.457592,36053.97,0.408171,40419.30,0.438960,37584.29,0.529089,31181.89,0.399012,41347.08,0.640415,25761.40,0.911183,0.122268,0.291254,0.399012,1.723718,0.211917,17,1989120,2099795,8771725,10727,0,0,0,17545,0,0,0,10134,0,0,0,5962,0,0,0,6184,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,17477926283653557961,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,8,10,0.925708,17719.41,0.457507,35853.02,0.359323,45649.80,0.440328,37251.74,0.537246,30531.63,0.406066,40394.94,0.678421,24178.20,0.935126,0.123151,0.291535,0.406066,1.755878,0.219125,18,1996279,2146014,7947003,10397,0,0,0,16658,0,0,0,9061,0,0,0,4747,0,0,0,5264,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,13013862989327385097,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,10,0.879757,19572.44,0.441670,38986.09,0.369541,46595.61,0.445309,38667.50,0.524585,32824.04,0.411581,41836.24,0.660576,26066.65,0.905815,0.124181,0.282397,0.411581,1.723973,0.231639,20,2059526,2240441,8618595,11723,0,0,0,18308,0,0,0,9896,0,0,0,5391,0,0,0,6168,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,319876959554919435,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,8,10,0.935915,17522.97,0.476419,34423.49,0.361716,45339.39,0.411522,39852.07,0.549149,29864.40,0.378770,43298.10,0.682302,24036.29,0.952961,0.116929,0.273117,0.378770,1.721778,0.213664,19,1972866,2098376,8632083,10401,0,0,0,16141,0,0,0,9179,0,0,0,5179,0,0,0,5139,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,16404621235882077472,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,10,0.990726,16831.09,0.483487,34489.01,0.387659,43014.63,0.434834,38347.94,0.549225,30360.98,0.396965,42006.20,0.708371,23539.91,0.988189,0.110961,0.274938,0.396965,1.771053,0.223833,19,2066686,2221001,8482509,10467,0,0,0,17424,0,0,0,9325,0,0,0,5352,0,0,0,5416,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,4506843517512081550,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
10,100,17175,8,10,0.892743,19238.46,0.434272,39548.92,0.375002,45799.71,0.447058,38417.87,0.517067,33216.20,0.401883,42736.35,0.669819,25641.27,0.914220,0.163408,0.299394,0.401883,1.778904,0.227156,18,2040386,2584916,8513351,10747,0,0,0,16932,0,0,0,9842,0,0,0,5457,0,0,0,6309,0,0,0,173,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,1632301564086312839,6047593932763814773,0,0,0,0,0,0,0,0,0,0,0
11,100,17921,8,10,0.887323,20196.70,0.436635,41043.44,0.357829,50082.59,0.433634,41327.50,0.496054,36127.10,0.370754,48336.62,0.693979,25823.56,0.908933,0.135185,0.287140,0.370754,1.702012,0.241236,19,2111794,2594649,8314334,11502,0,0,0,17758,0,0,0,10261,0,0,0,4927,0,0,0,5470,0,0,0,181,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,2244925291417949576,4605631442435494788,0,0,0,0,0,0,0,0,0,0,0
