batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,10,0.996606,18133.55,0.421676,42857.57,0.374293,48283.06,0.450257,40137.10,0.512444,35266.30,0.414296,43620.94,0.717936,25172.16,0.890520,0.150596,0.430808,0.414296,1.886221,0.260540,10,2130932,3240912,9699106,11696,0,0,0,18198,0,0,0,9589,0,0,0,4906,0,0,0,5630,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,16822667884977107169,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,10,0.884663,19496.70,0.407607,42315.22,0.349601,49336.28,0.423916,40687.31,0.483533,35670.80,0.383896,44928.85,0.620183,27811.16,0.881079,0.134759,0.399294,0.383896,1.799028,0.242824,10,2059574,2205004,9045600,10481,0,0,0,16437,0,0,0,9778,0,0,0,5014,0,0,0,5670,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,3038656266362287510,10001545694717847885,0,0,0,0,0,0,0,0,0,0,0
2,100,17320,8,10,1.093637,15837.07,0.621732,27857.68,0.500284,34620.31,0.493958,35063.74,0.683490,25340.52,0.513004,33761.94,0.843154,20541.92,1.104745,0.147325,0.371608,0.513004,2.136682,0.242860,12,2149430,2314675,8755758,12377,0,0,0,18319,0,0,0,10996,0,0,0,5960,0,0,0,6492,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,4173640760114222423,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,10,0.896904,19433.51,0.442826,39360.84,0.379025,45986.36,0.450972,38649.85,0.510151,34166.35,0.397431,43856.71,0.660872,26374.25,0.927609,0.128803,0.375966,0.397431,1.829809,0.243874,11,2121121,2296546,7997905,12167,0,0,0,19437,0,0,0,10286,0,0,0,5497,0,0,0,5517,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,7226878621279893515,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,8,10,1.014957,17223.39,0.527571,33134.86,1.067961,16368.58,1.029357,16982.45,0.606152,28839.31,0.450116,38836.63,0.737452,23704.58,1.025756,0.134943,0.383319,0.450116,1.994133,0.245278,12,2085754,2241304,8501489,11335,0,0,0,0,0,0,0,0,0,0,0,5533,0,0,0,7223,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,10904296154590747629,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,8,10,0.897832,18375.37,0.457108,36092.13,0.389431,42364.37,0.446458,36953.05,0.524542,31452.23,0.376221,43851.90,0.638760,25828.17,0.912597,0.121353,0.351394,0.376221,1.761566,0.210454,11,1989120,2099795,8771725,10599,0,0,0,18105,0,0,0,9900,0,0,0,5875,0,0,0,6015,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16072163397364497318,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,8,10,0.918475,17858.94,0.464208,35335.46,0.362004,45311.70,0.442545,37065.13,0.537371,30524.52,0.392604,41780.04,0.675773,24272.93,0.952643,0.120379,0.362089,0.392604,1.827715,0.217195,12,1996279,2146014,7947003,10318,0,0,0,16854,0,0,0,9072,0,0,0,4782,0,0,0,5093,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,10564332282806151936,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,10,0.892555,19291.81,0.442262,38933.91,0.371444,46356.88,0.449099,38341.23,0.525758,32750.82,0.399575,43093.25,0.663292,25959.91,0.903825,0.127199,0.358439,0.399575,1.789038,0.233930,11,2059526,2240441,8618595,11783,0,0,0,18461,0,0,0,9547,0,0,0,5291,0,0,0,5775,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,14698511852083218545,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,8,10,0.974258,16833.32,0.465206,35253.20,0.360305,45517.02,0.410866,39915.73,0.545964,30038.60,0.387313,42343.02,0.681919,24049.77,0.956297,0.118692,0.366001,0.387313,1.828303,0.213443,11,1972866,2098376,8632083,10234,0,0,0,16190,0,0,0,9214,0,0,0,5123,0,0,0,5773,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,16977863443277300836,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,10,0.963165,17312.72,0.484155,34441.46,0.386150,43182.65,0.438419,38034.36,0.554179,30089.55,0.401886,41491.91,0.704794,23659.39,0.982158,0.133845,0.376036,0.401886,1.893924,0.227404,11,2066686,2221001,8482509,10650,0,0,0,17286,0,0,0,9478,0,0,0,5369,0,0,0,5811,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,1901211888205172865,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
