batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,10000,8,10,1.055165,9477.19,0.483411,20686.33,0.306263,32651.66,0.278576,35896.86,0.489865,20413.78,0.306037,32675.75,0.731262,13674.99,1.023131,0.070784,0.099784,0.306037,1.499736,0.092703,47,805540,1175755,3688000,14954,0,0,0,23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992881255901258938,2992881255901258938,2992881255901258938,2440769595508010431,2440769595508010431,2440769595508010431,0,0,0,0,0,0,0,0,0,0,0
1,100,10000,8,10,1.048108,9541.00,0.478976,20877.85,0.296267,33753.37,0.269633,37087.48,0.488215,20482.80,0.315682,31677.44,0.732837,13645.61,1.021202,0.061159,0.093626,0.315682,1.491670,0.092290,48,805375,1175605,3688000,15135,0,0,0,21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500894517167447958,14500894517167447958,14500894517167447958,9027262218096375642,9027262218096375642,9027262218096375642,0,0,0,0,0,0,0,0,0,0,0
2,100,10000,8,10,1.047601,9545.62,0.477681,20934.48,0.295142,33881.95,0.274765,36394.80,0.488242,20481.66,0.307668,32502.52,0.730697,13685.56,1.019831,0.070924,0.079969,0.307668,1.478392,0.090216,50,805766,1175881,3688000,15051,0,0,0,21958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15141078745290715973,15141078745290715973,15141078745290715973,5459076484782705185,5459076484782705185,5459076484782705185,0,0,0,0,0,0,0,0,0,0,0
3,100,10000,8,10,1.040462,9611.12,0.476900,20968.78,0.318927,31355.11,0.282907,35347.28,0.485840,20582.92,0.307561,32513.92,0.732807,13646.16,1.030566,0.069166,0.098817,0.307561,1.506110,0.091819,49,805731,1175886,3688000,15054,0,0,0,23182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6307764327254510346,6307764327254510346,6307764327254510346,2663045943929204497,2663045943929204497,2663045943929204497,0,0,0,0,0,0,0,0,0,0,0
4,100,10000,8,10,1.052695,9499.43,0.473345,21126.26,0.294075,34004.89,0.276854,36120.13,0.485304,20605.65,0.314939,31752.17,0.728553,13725.84,1.033934,0.057057,0.078183,0.314939,1.484113,0.090351,52,805706,1175931,3688000,15130,0,0,0,22061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18293101589054232452,18293101589054232452,18293101589054232452,8871834939639149712,8871834939639149712,8871834939639149712,0,0,0,0,0,0,0,0,0,0,0
5,100,10000,8,10,1.045748,9562.53,0.482441,20727.91,0.299148,33428.24,0.279890,35728.28,0.487775,20501.26,0.313099,31938.79,0.736234,13582.64,1.021224,0.056324,0.075464,0.313099,1.466110,0.096027,51,805537,1175817,3688000,15153,0,0,0,22602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497841659504615771,10497841659504615771,10497841659504615771,10100942682456873792,10100942682456873792,10100942682456873792,0,0,0,0,0,0,0,0,0,0,0
6,100,10000,8,10,1.058315,9448.98,0.475713,21021.07,0.298759,33471.79,0.272431,36706.50,0.486878,20539.01,0.311361,32117.04,0.731824,13664.49,1.034755,0.056778,0.079193,0.311361,1.482088,0.091645,49,805657,1175852,3688000,14978,0,0,0,21922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15388295480582769735,15388295480582769735,15388295480582769735,16626530554969669849,16626530554969669849,16626530554969669849,0,0,0,0,0,0,0,0,0,0,0
7,100,10000,8,10,1.048908,9533.72,0.482206,20738.03,0.295640,33824.87,0.276615,36151.30,0.486571,20552.00,0.319772,31272.28,0.729979,13699.02,1.021776,0.058296,0.079917,0.319772,1.479761,0.090898,49,805647,1175842,3688000,14914,0,0,0,21795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366319953143699973,366319953143699973,366319953143699973,5114287401475436650,5114287401475436650,5114287401475436650,0,0,0,0,0,0,0,0,0,0,0
8,100,10000,8,10,1.053781,9489.63,0.482265,20735.48,0.304974,32789.73,0.290341,34442.23,0.484961,20620.21,0.305269,32757.99,0.729647,13705.26,1.021573,0.055477,0.077334,0.305269,1.459653,0.090288,47,805734,1175889,3688000,14789,0,0,0,22105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416948787923889663,5416948787923889663,5416948787923889663,1130960108015560520,1130960108015560520,1130960108015560520,0,0,0,0,0,0,0,0,0,0,0
9,100,10000,8,10,1.043685,9581.44,0.483203,20695.23,0.297892,33569.18,0.267180,37427.98,0.488435,20473.57,0.314149,31832.07,0.734990,13605.62,1.019196,0.058665,0.078190,0.314149,1.470199,0.090412,50,805600,1175840,3688000,15343,0,0,0,22457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14076567266249734456,14076567266249734456,14076567266249734456,6869999153224666324,6869999153224666324,6869999153224666324,0,0,0,0,0,0,0,0,0,0,0
