batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,1000,0.995604,18151.79,0.418062,43228.06,0.376341,48020.30,0.447083,40422.01,0.509919,35440.94,0.419343,43095.97,0.716580,25219.80,0.899433,0.155615,0.337755,0.419343,1.812145,0.260240,20,2130932,3240912,9699106,11423,0,0,0,18247,0,0,0,9668,0,0,0,4990,0,0,0,5329,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,11039185994146495882,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,1000,0.880075,19598.33,0.407831,42292.06,0.351273,49101.46,0.426193,40469.92,0.482719,35730.96,0.437556,39418.94,0.618411,27890.85,0.878633,0.142470,0.296562,0.437556,1.755221,0.243051,19,2059574,2205004,9045600,10412,0,0,0,16511,0,0,0,10371,0,0,0,4981,0,0,0,4586,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,11720173108905966017,10001545694717847885,0,0,0,0,0,0,0,0,0,0,2
2,100,17320,8,1000,1.102782,15705.74,0.617675,28040.62,0.504087,34359.14,0.494122,35052.08,0.683240,25349.82,0.513153,33752.11,0.840511,20606.51,1.117177,0.152748,0.309253,0.513153,2.092331,0.239594,19,2149430,2314675,8755758,12525,0,0,0,18166,0,0,0,10931,0,0,0,5875,0,0,0,6221,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,3949057696072395827,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,1000,0.881620,19770.43,0.440032,39610.76,0.381683,45666.22,0.453333,38448.53,0.509848,34186.64,0.396563,43952.63,0.655490,26590.79,0.896974,0.135990,0.286711,0.396563,1.716238,0.241816,19,2121121,2296546,7997905,11958,0,0,0,19578,0,0,0,10457,0,0,0,5487,0,0,0,5598,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,9366842346084976875,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,8,1000,1.008596,17332.01,0.527607,33132.63,1.097955,15921.42,1.035314,16884.74,0.605022,28893.16,0.473644,36907.49,0.736102,23748.07,1.008388,0.136235,0.282988,0.473644,1.901255,0.248370,20,2085754,2241304,8501489,11643,0,0,0,0,0,0,0,0,0,0,0,5501,0,0,0,6210,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,1012625557549636354,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,8,1000,0.885425,18632.86,0.453816,36353.96,0.383128,43061.28,0.439635,37526.56,0.523929,31489.00,0.395039,41762.95,0.639366,25803.70,0.910118,0.120603,0.609655,0.395039,2.035415,0.212564,12,1989120,2099795,8771725,10610,0,0,0,17420,0,0,0,9968,0,0,0,5866,0,0,0,6018,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16202217689355297504,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,8,1000,0.915510,17916.78,0.460100,35650.91,0.361403,45386.96,0.442931,37032.88,0.532456,30806.30,0.386147,42478.68,0.677025,24228.05,0.935861,0.127104,0.464848,0.386147,1.913960,0.218119,13,1996279,2146014,7947003,10441,0,0,0,16622,0,0,0,9174,0,0,0,4802,0,0,0,5317,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,7879591387168838208,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,1000,0.889006,19368.83,0.444904,38702.76,0.371889,46301.44,0.447650,38465.34,0.523956,32863.43,0.406124,42398.37,0.661235,26040.68,0.905797,0.127611,0.282220,0.406124,1.721752,0.231267,20,2059526,2240441,8618595,11854,0,0,0,18021,0,0,0,9894,0,0,0,5333,0,0,0,6308,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,319876959554919435,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,8,1000,0.937163,17499.63,0.476301,34431.98,0.351488,46658.73,0.412231,39783.52,0.544692,30108.76,0.377343,43461.75,0.679817,24124.14,0.952253,0.119818,0.274752,0.377343,1.724166,0.213493,19,1972866,2098376,8632083,10392,0,0,0,16369,0,0,0,9214,0,0,0,5223,0,0,0,5016,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,16404621235882077472,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,1000,0.973570,17127.68,0.486990,34240.94,0.383779,43449.51,0.432442,38560.12,0.549938,30321.58,0.401125,41570.59,0.703675,23697.04,0.998304,0.117130,0.281197,0.401125,1.797755,0.224046,19,2066686,2221001,8482509,10568,0,0,0,17322,0,0,0,9185,0,0,0,5347,0,0,0,5434,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,4506843517512081550,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
10,100,17175,8,1000,0.893195,19228.73,0.437761,39233.70,0.376655,45598.81,0.446008,38508.29,0.514256,33397.75,0.403548,42559.96,0.670332,25621.64,0.910331,0.126594,0.280703,0.403548,1.721176,0.228722,18,2040386,2584916,8513351,10741,0,0,0,17204,0,0,0,9556,0,0,0,5391,0,0,0,6199,0,0,0,173,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,1632301564086312839,6047593932763814773,0,0,0,0,0,0,0,0,0,0,0
11,100,17921,8,1000,0.900523,19900.66,0.439250,40799.05,0.365389,49046.34,0.434951,41202.30,0.496261,36112.04,0.365920,48975.18,0.691893,25901.42,0.914034,0.130249,0.289213,0.365920,1.699416,0.241593,19,2111794,2594649,8314334,11781,0,0,0,17764,0,0,0,10221,0,0,0,4777,0,0,0,5292,0,0,0,181,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,2244925291417949576,4605631442435494788,0,0,0,0,0,0,0,0,0,0,0
12,100,16987,8,1000,0.910345,18659.95,0.439908,38614.87,0.370561,45841.28,0.443853,38271.67,0.516210,32907.17,0.388024,43778.27,0.667980,25430.40,0.922906,0.140370,0.317363,0.388024,1.768663,0.224294,18,2065211,2310976,8340850,10300,0,0,0,16611,0,0,0,8613,0,0,0,5029,0,0,0,4989,0,0,0,182,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,8253292116768897124,14664255576014933869,0,0,0,0,0,0,0,0,0,0,0
13,100,15859,8,1000,1.003756,15799.65,0.483911,32772.56,0.358096,44287.02,0.413357,38366.39,0.549749,28847.69,0.402584,39393.03,0.736998,21518.38,1.017881,0.127231,0.304913,0.402584,1.852609,0.212001,18,2137978,2305768,8739109,8770,0,0,0,14082,0,0,0,8677,0,0,0,4551,0,0,0,5657,0,0,0,176,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,12930547609846480426,5935379699802335054,0,0,0,0,0,0,0,0,0,0,0
14,100,16527,8,1000,1.352881,12216.15,0.723004,22858.79,0.479280,34482.94,0.504034,32789.44,0.745615,22165.59,0.393827,41965.14,1.043485,15838.28,1.364991,0.123301,0.322465,0.393827,2.204583,0.221809,18,1951887,2084717,8474442,9285,0,0,0,11277,0,0,0,10450,0,0,0,4827,0,0,0,5218,0,0,0,222,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,11300493157307646397,17033091007579086946,0,0,0,0,0,0,0,0,0,0,0
15,100,17001,8,1000,1.308212,12995.60,0.695810,24433.40,0.458457,37083.09,0.529922,32082.06,0.721660,23558.20,0.389159,43686.56,1.034915,16427.44,1.319985,0.108562,0.282883,0.389159,2.100589,0.233529,18,1994338,2283358,8381152,11203,0,0,0,10202,0,0,0,10020,0,0,0,4574,0,0,0,5283,0,0,0,158,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,18085308160054610256,3006283563637803566,0,0,0,0,0,0,0,0,0,0,0
16,100,16078,8,1000,1.306058,12310.32,0.717284,22415.10,0.510252,31509.91,0.558790,28772.90,0.729511,22039.43,0.361740,44446.23,1.038180,15486.72,1.325812,0.114134,0.280175,0.361740,2.081862,0.206249,17,1908527,2049567,9077299,9006,0,0,0,9989,0,0,0,9316,0,0,0,4878,0,0,0,5346,0,0,0,133,0,0,0,12415473380632260829,9680002158339358741,9680002158339358741,6507142326095602646,3622953031596971109,566007126441162266,0,0,0,0,0,0,0,0,0,0,0
17,100,16639,8,1000,1.338406,12431.95,0.668864,24876.51,0.471082,35320.80,0.519344,32038.48,0.727442,22873.29,0.392084,42437.32,1.033431,16100.74,1.352937,0.121928,0.280229,0.392084,2.147179,0.243172,19,2069676,2241281,9854623,8664,0,0,0,9069,0,0,0,10613,0,0,0,4838,0,0,0,5639,0,0,0,169,0,0,0,12953889967018965222,6479305178860945379,6479305178860945379,9915522878828262370,9764816607839875801,5114126962491109899,0,0,0,0,0,0,0,0,0,0,0
18,100,16464,8,1000,1.066617,15435.72,0.533542,30857.95,0.405871,40564.61,0.445253,36976.74,0.588958,27954.45,0.371634,44301.67,0.784678,20981.84,1.082904,0.118409,0.307280,0.371634,1.880227,0.227902,17,1965884,2096819,9454712,10064,0,0,0,15666,0,0,0,9847,0,0,0,5190,0,0,0,4955,0,0,0,159,0,0,0,8562143461666359035,6393202080229524428,6393202080229524428,12629285274995561239,11019192580018791283,15969896431071408216,0,0,0,0,0,0,0,0,0,0,0
