batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,32,10,0.990759,18240.56,0.655786,27557.77,0.490976,36808.35,0.479419,37695.64,0.610938,29580.75,0.514324,35137.35,0.819332,22057.00,0.893519,0.148637,0.270927,0.514324,1.827407,0.257518,70,2130882,3240912,9699106,12991,0,0,0,27140,0,0,0,10507,0,0,0,4134,0,0,0,4066,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,11895002129903618405,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,32,10,0.874355,19726.54,0.647972,26618.43,0.496055,34770.31,0.460688,37439.62,0.579647,29756.04,0.492142,35046.80,0.734093,23495.67,0.881691,0.155922,0.239078,0.492142,1.768832,0.254902,74,2059504,2205004,9045600,11561,0,0,0,26665,0,0,0,10773,0,0,0,4012,0,0,0,3734,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,16319054862545172002,10001545694717847885,0,0,0,0,0,0,0,0,0,0,0
2,100,17320,32,10,1.109655,15608.45,1.029341,16826.30,0.723340,23944.48,0.543623,31860.34,0.794617,21796.66,0.597877,28969.15,0.942145,18383.58,1.113462,0.149243,0.218912,0.597877,2.079495,0.241791,81,2149325,2314675,8755758,13185,0,0,0,31271,0,0,0,12283,0,0,0,4972,0,0,0,4345,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,2096934925109643305,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,32,10,0.881368,19776.08,0.680378,25618.12,0.584538,29818.41,0.484715,35959.31,0.604695,28824.46,0.519074,33579.05,0.766022,22753.92,0.895817,0.131024,0.194541,0.519074,1.740456,0.241663,83,2121076,2296546,7997905,13234,0,0,0,29885,0,0,0,11412,0,0,0,4657,0,0,0,4079,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,3887243133123005010,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,32,10,1.016510,17197.07,0.867418,20152.92,1.117999,15635.97,1.048763,16668.21,0.706705,24735.93,0.571227,30602.57,0.837184,20880.72,1.020481,0.144431,0.238259,0.571227,1.974398,0.246438,69,2085954,2241304,8501489,12592,0,0,0,0,0,0,0,0,0,0,0,4591,0,0,0,4969,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,8565232946958079117,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,32,10,0.906221,18205.28,0.746089,22112.63,0.565800,29158.69,0.493597,33424.01,0.624926,26399.94,0.537245,30708.51,0.739175,22319.48,0.911953,0.138441,0.239913,0.537245,1.827552,0.214944,70,1988765,2099795,8771725,11414,0,0,0,27410,0,0,0,11252,0,0,0,5174,0,0,0,4841,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,951271939106142208,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,32,10,0.932712,17586.36,0.728070,22529.44,0.501475,32709.54,0.478966,34246.73,0.634537,25850.33,0.536401,30579.72,0.773841,21196.85,0.951898,0.122141,0.248112,0.536401,1.858552,0.217610,71,1996094,2146014,7947003,10509,0,0,0,26658,0,0,0,9928,0,0,0,4117,0,0,0,4350,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,6628964528929946275,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,32,10,0.898101,19172.68,0.719205,23941.73,0.621395,27710.25,0.508248,33879.13,0.623725,27606.72,0.526282,32718.18,0.760068,22654.55,0.907646,0.159266,0.220543,0.526282,1.813738,0.234798,77,2059461,2240441,8618595,12260,0,0,0,28003,0,0,0,10502,0,0,0,4505,0,0,0,4294,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,4404662788020272667,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,32,10,0.920466,17817.05,0.763193,21488.67,0.513605,31931.18,0.442429,37068.11,0.643818,25473.05,0.509481,32189.61,0.777763,21086.12,0.938544,0.120008,0.231477,0.509481,1.799510,0.213360,69,1972831,2098376,8632083,10887,0,0,0,25446,0,0,0,10206,0,0,0,4324,0,0,0,4039,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,9512146632236116584,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,32,10,0.983026,16962.92,0.771482,21614.25,0.695115,23988.84,0.481488,34632.25,0.659842,25271.18,0.539439,30911.72,0.805742,20695.20,0.985943,0.133680,0.231176,0.539439,1.890239,0.228763,67,2066566,2221001,8482509,11014,0,0,0,25959,0,0,0,10399,0,0,0,4280,0,0,0,4232,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,16939752471105515504,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
