batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,50,0.507943,9843.62,0.240113,20823.54,0.149555,33432.54,0.135784,36823.17,0.242491,20619.33,0.152881,32705.14,0.366083,13658.10,0.510008,0.036821,0.250971,0.152881,0.950682,0.045389,1,402675,587830,1844000,7473,0,0,0,11145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7755787148170242744,7755787148170242744,7755787148170242744,2520238992161797038,2520238992161797038,2520238992161797038,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,50,0.507870,9845.04,0.238845,20934.10,0.144890,34508.92,0.129999,38461.92,0.243575,20527.55,0.146505,34128.63,0.364605,13713.48,0.508589,0.032542,0.195728,0.146505,0.883363,0.045517,4,402739,587839,1844000,7518,0,0,0,10751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882576728486148418,1882576728486148418,1882576728486148418,6714834803550239932,6714834803550239932,6714834803550239932,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,50,0.512715,9752.01,0.242634,20607.17,0.151108,33088.86,0.139585,35820.42,0.246779,20261.02,0.139265,35902.79,0.363595,13751.55,0.508505,0.029251,0.208370,0.139265,0.885391,0.045706,3,402923,587973,1844000,7608,0,0,0,11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15324181016712783830,15324181016712783830,15324181016712783830,12071537160104328352,12071537160104328352,12071537160104328352,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,50,0.511708,9771.19,0.237881,21018.92,0.150461,33231.11,0.138312,36150.13,0.244133,20480.63,0.136120,36732.34,0.362592,13789.60,0.513808,0.030493,0.198911,0.136120,0.879333,0.045273,4,402939,587999,1844000,7673,0,0,0,11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638151861767963172,1638151861767963172,1638151861767963172,559041473568726847,559041473568726847,559041473568726847,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,50,0.514069,9726.31,0.240735,20769.74,0.153351,32604.96,0.142027,35204.50,0.244526,20447.73,0.153789,32512.16,0.362988,13774.55,0.508491,0.028989,0.206155,0.153789,0.897423,0.045505,4,402860,587985,1844000,7583,0,0,0,11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592267350791708900,5592267350791708900,5592267350791708900,12547797161685785808,12547797161685785808,12547797161685785808,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,50,0.517141,9668.55,0.240181,20817.64,0.143629,34811.88,0.129104,38728.43,0.245161,20394.78,0.152021,32890.17,0.363927,13739.02,0.512737,0.030305,0.195458,0.152021,0.890521,0.046320,6,402712,587857,1844000,7587,0,0,0,10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798105520254893675,2798105520254893675,2798105520254893675,5866248430659267649,5866248430659267649,5866248430659267649,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,50,0.513244,9741.95,0.238815,20936.70,0.145406,34386.57,0.133719,37391.78,0.244138,20480.23,0.150487,33225.44,0.362814,13781.17,0.514154,0.028917,0.234440,0.150487,0.927998,0.046525,1,402850,587920,1844000,7609,0,0,0,10818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706891008753702542,5706891008753702542,5706891008753702542,4011903242362914899,4011903242362914899,4011903242362914899,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,50,0.513824,9730.96,0.239268,20897.08,0.148329,33708.89,0.133232,37528.59,0.243481,20535.45,0.148529,33663.36,0.356791,14013.79,0.514129,0.028514,0.184165,0.148529,0.875337,0.045578,7,402777,587847,1844000,7800,0,0,0,10916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830151534258534990,1830151534258534990,1830151534258534990,2430256921846234448,2430256921846234448,2430256921846234448,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,50,0.508772,9827.59,0.238688,20947.81,0.151643,32972.20,0.140243,35652.41,0.242977,20578.10,0.144414,34622.73,0.363767,13745.05,0.509015,0.028995,0.208500,0.144414,0.890924,0.046069,3,402920,587970,1844000,7602,0,0,0,11347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11346708342262905397,11346708342262905397,11346708342262905397,18162093070791698692,18162093070791698692,18162093070791698692,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,50,0.507098,9860.03,0.242584,20611.46,0.147231,33960.16,0.134568,37155.80,0.247492,20202.64,0.146986,34016.91,0.361830,13818.63,0.507933,0.030299,0.168152,0.146986,0.853370,0.045151,8,402864,587969,1844000,7437,0,0,0,11661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5058270596615855144,5058270596615855144,5058270596615855144,11088865503679432146,11088865503679432146,11088865503679432146,0,0,0,0,0,0,0,0,0,0,0
