batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,10,0.990462,18246.04,0.421602,42865.05,0.375534,48123.48,0.449078,40242.46,0.509533,35467.80,0.417301,43306.84,0.718563,25150.19,0.896840,0.142209,0.331484,0.417301,1.787834,0.256794,20,2130932,3240912,9699106,11660,0,0,0,17863,0,0,0,9554,0,0,0,4936,0,0,0,5475,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,11039185994146495882,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,10,0.885028,19488.65,0.404771,42611.72,0.351310,49096.23,0.424712,40611.06,0.483979,35637.93,0.439765,39220.98,0.618490,27887.26,0.879601,0.136662,0.290738,0.439765,1.746766,0.243530,19,2059574,2205004,9045600,10492,0,0,0,16715,0,0,0,9859,0,0,0,4997,0,0,0,4634,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,11720173108905966017,10001545694717847885,0,0,0,0,0,0,0,0,0,0,2
2,100,17320,8,10,1.101427,15725.06,0.621857,27852.05,0.504549,34327.70,0.495970,34921.48,0.688034,25173.17,0.525393,32965.80,0.854693,20264.59,1.110333,0.138258,0.305847,0.525393,2.079831,0.240672,19,2149430,2314675,8755758,12692,0,0,0,17960,0,0,0,11000,0,0,0,5978,0,0,0,6435,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,3949057696072395827,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,10,0.887185,19646.40,0.439144,39690.86,0.382092,45617.28,0.444833,39183.23,0.510937,34113.81,0.395953,44020.33,0.657948,26491.45,0.896886,0.137088,0.287631,0.395953,1.717559,0.241409,19,2121121,2296546,7997905,12253,0,0,0,19250,0,0,0,10496,0,0,0,5598,0,0,0,5653,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,9366842346084976875,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,8,10,0.996897,17535.42,0.528824,33056.38,1.104549,15826.36,1.044348,16738.68,0.604719,28907.66,0.471685,37060.72,0.745108,23461.03,1.010479,0.130265,0.283612,0.471685,1.896042,0.246643,20,2085754,2241304,8501489,11427,0,0,0,0,0,0,0,0,0,0,0,5557,0,0,0,6400,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,1012625557549636354,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,8,10,0.893316,18468.27,0.459333,35917.30,0.380371,43373.45,0.434437,37975.59,0.523680,31503.95,0.391879,42099.71,0.642516,25677.18,0.905868,0.124770,0.289966,0.391879,1.712484,0.218404,17,1989120,2099795,8771725,10633,0,0,0,17929,0,0,0,10085,0,0,0,5738,0,0,0,6113,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,17477926283653557961,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,8,10,0.916664,17894.23,0.458227,35796.67,0.359340,45647.55,0.439725,37302.86,0.535051,30656.89,0.401486,40855.76,0.677207,24221.53,0.956893,0.108402,0.307783,0.401486,1.774563,0.216988,18,1996279,2146014,7947003,10667,0,0,0,16563,0,0,0,8955,0,0,0,4917,0,0,0,5344,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,13013862989327385097,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,10,0.881739,19528.45,0.446263,38584.85,0.370457,46480.43,0.455539,37799.17,0.531732,32382.83,0.409458,42053.12,0.664143,25926.65,0.905142,0.127202,0.282333,0.409458,1.724135,0.232545,20,2059526,2240441,8618595,11765,0,0,0,17897,0,0,0,9634,0,0,0,5326,0,0,0,6126,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,319876959554919435,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,8,10,0.923979,17749.31,0.479572,34197.14,0.349619,46908.20,0.406164,40377.80,0.545646,30056.14,0.378452,43334.42,0.683809,23983.30,0.932601,0.125087,0.267559,0.378452,1.703699,0.213818,19,1972866,2098376,8632083,10159,0,0,0,16424,0,0,0,9346,0,0,0,5143,0,0,0,5128,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,16404621235882077472,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,10,0.961974,17334.14,0.486717,34260.14,0.389869,42770.83,0.439055,37979.29,0.550547,30288.07,0.397138,41987.90,0.706816,23591.71,0.982098,0.123599,0.275652,0.397138,1.778487,0.227156,19,2066686,2221001,8482509,10794,0,0,0,17334,0,0,0,9207,0,0,0,5340,0,0,0,5351,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,4506843517512081550,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
10,100,17175,8,10,0.901655,19048.30,0.441076,38938.85,0.384562,44661.22,0.448624,38283.71,0.516308,33265.03,0.399614,42978.93,0.673946,25484.24,0.916697,0.126361,0.281975,0.399614,1.724646,0.229560,18,2040386,2584916,8513351,10629,0,0,0,17203,0,0,0,9684,0,0,0,5372,0,0,0,6150,0,0,0,173,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,1632301564086312839,6047593932763814773,0,0,0,0,0,0,0,0,0,0,0
11,100,17921,8,10,0.892659,20075.97,0.435391,41160.75,0.361954,49511.87,0.430439,41634.20,0.495886,36139.36,0.367799,48725.01,0.693190,25852.95,0.925712,0.127475,0.309184,0.367799,1.730169,0.244879,19,2111794,2594649,8314334,11654,0,0,0,17850,0,0,0,10409,0,0,0,4918,0,0,0,5432,0,0,0,181,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,2244925291417949576,4605631442435494788,0,0,0,0,0,0,0,0,0,0,0
12,100,16987,8,10,0.914951,18566.03,0.440695,38545.94,0.362331,46882.54,0.448012,37916.37,0.523228,32465.80,0.393874,43127.95,0.675880,25133.15,0.931567,0.121827,0.296236,0.393874,1.743504,0.224847,18,2065211,2310976,8340850,10252,0,0,0,16372,0,0,0,8763,0,0,0,4971,0,0,0,4939,0,0,0,182,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,11967676925179033077,14664255576014933869,0,0,0,0,0,0,0,0,0,0,0
13,100,15859,8,10,1.003702,15800.50,0.482627,32859.75,0.354295,44762.13,0.411615,38528.71,0.552259,28716.62,0.407626,38905.80,0.739689,21440.09,1.018625,0.128881,0.306062,0.407626,1.861193,0.211794,18,2137978,2305768,8739109,8997,0,0,0,13775,0,0,0,8599,0,0,0,4608,0,0,0,5908,0,0,0,176,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,6531182229439945857,5935379699802335054,0,0,0,0,0,0,0,0,0,0,0
14,100,16527,8,10,1.346203,12276.75,0.713622,23159.33,0.472774,34957.51,0.504018,32790.49,0.747755,22102.17,0.411271,40185.22,1.044018,15830.18,1.356216,0.123106,0.274568,0.411271,2.165161,0.224034,19,1951887,2084717,8474442,9095,0,0,0,10975,0,0,0,10219,0,0,0,4803,0,0,0,5302,0,0,0,222,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,13298626978843156815,17033091007579086946,0,0,0,0,0,0,0,0,0,0,0
15,100,17001,8,10,1.286713,13212.74,0.684086,24852.15,0.454035,37444.23,0.520297,32675.59,0.720027,23611.61,0.380506,44679.96,1.033626,16447.92,1.300771,0.128633,0.289841,0.380506,2.099751,0.234330,18,1994338,2283358,8381152,11193,0,0,0,10044,0,0,0,10381,0,0,0,4641,0,0,0,5221,0,0,0,158,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,18085308160054610256,3006283563637803566,0,0,0,0,0,0,0,0,0,0,0
16,100,16078,8,10,1.313713,12238.59,0.715220,22479.78,0.508050,31646.49,0.560365,28691.99,0.731604,21976.36,0.358172,44889.03,1.040073,15458.53,1.323312,0.119343,0.279425,0.358172,2.080252,0.206190,17,1908527,2049567,9077299,9017,0,0,0,10358,0,0,0,9422,0,0,0,4793,0,0,0,5317,0,0,0,133,0,0,0,12415473380632260829,9680002158339358741,9680002158339358741,6507142326095602646,6542547645970030942,566007126441162266,0,0,0,0,0,0,0,0,0,0,0
