batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,1000,0.993039,18198.69,0.419191,43111.62,0.369932,48852.16,0.450863,40083.12,0.510269,35416.58,0.430564,41972.84,0.716614,25218.59,0.890633,0.146380,0.883279,0.430564,2.350856,0.257831,5,2130932,3240912,9699106,11389,0,0,0,18369,0,0,0,9606,0,0,0,4909,0,0,0,5724,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,4656230217684089715,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,1000,0.873804,19738.97,0.406224,42459.38,0.347638,49614.77,0.424206,40659.50,0.487705,35365.65,0.620735,27786.41,0.618931,27867.42,0.875964,0.135828,0.868836,0.620735,2.501363,0.243461,6,2059574,2205004,9045600,10230,0,0,0,16282,0,0,0,10399,0,0,0,5075,0,0,0,2009,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,6473845221464800328,10001545694717847885,0,0,0,0,0,0,0,0,0,0,1
2,100,17320,8,1000,1.113203,15558.70,0.622881,27806.29,0.510802,33907.46,0.507728,34112.77,0.685617,25261.93,0.499311,34687.81,0.841487,20582.60,1.146012,0.122085,1.145375,0.499311,2.912783,0.246682,4,2149430,2314675,8755758,12511,0,0,0,17305,0,0,0,11061,0,0,0,5962,0,0,0,6599,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,12257767755868026909,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,1000,0.878649,19837.27,0.440757,39545.64,0.381100,45736.05,0.449100,38810.95,0.517236,33698.36,0.859437,20280.71,0.670120,26010.26,0.894952,0.125766,2.230272,0.859437,4.110427,0.242822,1,2121121,2296546,7997905,12173,0,0,0,19370,0,0,0,10387,0,0,0,5586,0,0,0,0,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,6746858337736333023,15619100615596586961,0,0,0,0,0,0,0,0,0,0,1
4,100,17481,8,1000,1.005331,17388.29,0.526709,33189.13,1.057255,16534.33,1.029725,16976.38,0.598903,29188.35,0.772343,22633.73,0.738747,23663.05,1.010203,0.132955,0.946926,0.772343,2.862426,0.248869,6,2085754,2241304,8501489,11395,0,0,0,0,0,0,0,0,0,0,0,5449,0,0,0,3133,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,2930045839600579474,15292687672863287833,0,0,0,0,0,0,0,1,1,0,1
5,100,16498,8,1000,0.912387,18082.24,0.456914,36107.44,0.382091,43178.24,0.435367,37894.51,0.524791,31437.30,0.741014,22264.09,0.636677,25912.69,0.906787,0.130639,1.355183,0.741014,3.133623,0.211106,2,1989120,2099795,8771725,10653,0,0,0,17627,0,0,0,9765,0,0,0,5790,0,0,0,1266,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,2676855334569888182,83862109412190468,0,0,0,0,0,0,0,0,0,0,1
6,100,16403,8,1000,0.923346,17764.75,0.457932,35819.71,0.368330,44533.43,0.443409,36992.96,0.537194,30534.61,0.389185,42147.09,0.677375,24215.55,0.933012,0.120557,1.220200,0.389185,2.662954,0.220287,3,1996279,2146014,7947003,10318,0,0,0,16513,0,0,0,9230,0,0,0,4853,0,0,0,5854,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,7144893059278245410,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,1000,0.891609,19312.27,0.441081,39038.16,0.368848,46683.23,0.450766,38199.38,0.524754,32813.48,0.670326,25687.52,0.666289,25843.15,0.903873,0.125588,0.897087,0.670326,2.596873,0.234084,5,2059526,2240441,8618595,11747,0,0,0,17775,0,0,0,9856,0,0,0,5348,0,0,0,1980,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,16587059390468893461,12078405730224226247,0,0,0,0,0,0,0,0,0,0,1
8,100,16400,8,1000,0.921071,17805.36,0.466483,35156.70,0.359314,45642.55,0.410301,39970.62,0.544338,30128.32,0.382940,42826.55,0.682640,24024.39,0.938002,0.117801,0.518679,0.382940,1.957422,0.216397,7,1972866,2098376,8632083,10250,0,0,0,16198,0,0,0,9205,0,0,0,5079,0,0,0,5572,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,7802671328091197692,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,1000,0.984321,16940.62,0.485123,34372.76,0.382837,43556.38,0.442620,37673.40,0.551579,30231.39,0.403727,41302.63,0.706539,23600.97,1.006723,0.115662,0.892757,0.403727,2.418870,0.225828,6,2066686,2221001,8482509,10583,0,0,0,17443,0,0,0,9319,0,0,0,5284,0,0,0,5410,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,15519700937715868037,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
