batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,10,0.514037,9726.92,0.237869,21019.97,0.148709,33622.68,0.134417,37197.67,0.240907,20754.90,0.158521,31541.54,0.365205,13690.95,0.516470,0.037590,0.049637,0.158521,0.762218,0.046036,27,402675,587830,1844000,7447,0,0,0,11048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431607041269887441,4431607041269887441,4431607041269887441,591324331485360199,591324331485360199,591324331485360199,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,10,0.511629,9772.71,0.240789,20765.10,0.147313,33941.22,0.131376,38058.60,0.244757,20428.44,0.167385,29871.34,0.364391,13721.52,0.507134,0.030348,0.039533,0.167385,0.744399,0.045411,26,402739,587839,1844000,7679,0,0,0,10873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225334845549336105,11225334845549336105,11225334845549336105,11003228187313372759,11003228187313372759,11003228187313372759,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,10,0.506812,9865.60,0.239790,20851.56,0.144381,34630.55,0.136324,36677.43,0.243556,20529.12,0.163781,30528.48,0.365959,13662.73,0.508311,0.028608,0.038838,0.163781,0.739539,0.045198,26,402923,587973,1844000,7626,0,0,0,10674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10629212829801243749,10629212829801243749,10629212829801243749,10008450625532873363,10008450625532873363,10008450625532873363,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,10,0.508419,9834.41,0.240330,20804.73,0.148576,33652.81,0.135994,36766.24,0.243965,20494.78,0.151458,33012.55,0.364239,13727.25,0.514040,0.025049,0.043552,0.151458,0.734099,0.045542,24,402939,587999,1844000,7524,0,0,0,11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13710371957248621609,13710371957248621609,13710371957248621609,8015468789375645874,8015468789375645874,8015468789375645874,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,10,0.506669,9868.37,0.238569,20958.32,0.146954,34024.27,0.142011,35208.57,0.243383,20543.75,0.157996,31646.46,0.364099,13732.53,0.507842,0.028691,0.040337,0.157996,0.734866,0.045055,23,402860,587985,1844000,7643,0,0,0,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330627219579082660,11330627219579082660,11330627219579082660,12363419025642098576,12363419025642098576,12363419025642098576,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,10,0.506846,9864.93,0.240941,20751.99,0.144332,34642.39,0.128835,38809.26,0.241762,20681.50,0.161030,31050.06,0.363641,13749.81,0.507537,0.028256,0.035086,0.161030,0.731909,0.045834,28,402712,587857,1844000,7428,0,0,0,10483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8740168091460859036,8740168091460859036,8740168091460859036,5501185622485653046,5501185622485653046,5501185622485653046,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,10,0.512514,9755.84,0.238001,21008.31,0.144027,34715.77,0.132278,37799.16,0.241922,20667.83,0.154878,32283.41,0.364241,13727.19,0.513640,0.045510,0.042914,0.154878,0.756943,0.046084,26,402850,587920,1844000,7525,0,0,0,10849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8989927763784177650,8989927763784177650,8989927763784177650,12279222278435716911,12279222278435716911,12279222278435716911,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,10,0.516043,9689.12,0.237928,21014.75,0.146448,34141.89,0.135070,37017.75,0.242257,20639.27,0.151387,33027.91,0.362510,13792.71,0.515879,0.028056,0.038751,0.151387,0.734073,0.045634,24,402777,587847,1844000,7694,0,0,0,10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16178320213514499037,16178320213514499037,16178320213514499037,2628639929423443779,2628639929423443779,2628639929423443779,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,10,0.515297,9703.14,0.238771,20940.57,0.148169,33745.30,0.141559,35321.04,0.242724,20599.55,0.155947,32062.13,0.363325,13761.79,0.507597,0.029251,0.039570,0.155947,0.732365,0.045516,23,402920,587970,1844000,7353,0,0,0,11142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6078963689631146705,6078963689631146705,6078963689631146705,2309601926513157856,2309601926513157856,2309601926513157856,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,10,0.506210,9877.32,0.239749,20855.13,0.148308,33713.54,0.135024,37030.45,0.243427,20540.04,0.157843,31677.08,0.362821,13780.90,0.507060,0.028774,0.036540,0.157843,0.730216,0.045517,26,402864,587969,1844000,7625,0,0,0,11263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380457679863391650,2380457679863391650,2380457679863391650,12456181330016485208,12456181330016485208,12456181330016485208,0,0,0,0,0,0,0,0,0,0,0
