batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,20,3090,8,10,0.205106,15065.39,0.084363,36627.53,0.066951,46153.27,0.062308,49592.30,0.081206,38051.27,0.077084,40086.34,0.142700,21653.89,0.214617,0.020976,0.027831,0.077084,0.340508,0.046778,17,286449,353684,1967784,2208,0,0,0,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18209785282780040261,18209785282780040261,18209785282780040261,17352626507453273173,17352626507453273173,17352626507453273173,0,0,0,0,0,0,0,0,0,0,0
1,20,2523,8,10,0.211966,11902.86,0.097042,25998.92,0.057366,43980.46,0.054432,46351.64,0.089773,28104.11,0.074885,33691.68,0.141317,17853.48,0.220691,0.016358,0.027552,0.074885,0.339486,0.032050,14,276798,295573,1801996,1350,0,0,0,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142365628596335956,4142365628596335956,4142365628596335956,16898894743372523842,16898894743372523842,16898894743372523842,0,0,0,0,0,0,0,0,0,0,0
2,20,2778,8,10,0.265342,10469.52,0.137029,20273.13,0.099275,27982.95,0.074449,37314.07,0.129776,21406.17,0.102649,27063.01,0.185976,14937.41,0.274132,0.019943,0.031091,0.102649,0.427815,0.038787,11,314728,332973,2110216,1415,0,0,0,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17072625059347462709,17072625059347462709,17072625059347462709,9545006344655123251,9545006344655123251,9545006344655123251,0,0,0,0,0,0,0,0,0,0,0
3,20,2534,8,10,0.208821,12134.77,0.093962,26968.24,0.074989,33791.68,0.063394,39972.44,0.089384,28349.67,0.078051,32466.03,0.137012,18494.77,0.219261,0.018717,0.024594,0.078051,0.340623,0.033352,14,272092,289392,1795224,1289,0,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908138607515227800,4908138607515227800,4908138607515227800,14824084607034698836,14824084607034698836,14824084607034698836,0,0,0,0,0,0,0,0,0,0,0
4,20,2754,8,10,0.237732,11584.47,0.109192,25221.63,0.059676,46148.91,0.055657,49481.23,0.102925,26757.38,0.084775,32485.89,0.154654,17807.48,0.243456,0.019725,0.026166,0.084775,0.374123,0.036710,13,295883,321058,1964104,1394,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8706587409500791398,8706587409500791398,8706587409500791398,14149483893261701571,14149483893261701571,14149483893261701571,0,0,0,0,0,0,0,0,0,0,0
5,20,2666,8,10,0.260381,10238.84,0.129483,20589.60,0.079378,33586.19,0.057641,46251.90,0.126568,21063.78,0.101562,26249.90,0.174049,15317.55,0.258835,0.018607,0.026165,0.101562,0.405170,0.033759,12,291441,305636,1923208,1189,0,0,0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11442081375435484933,11442081375435484933,11442081375435484933,16782691418170510462,16782691418170510462,16782691418170510462,0,0,0,0,0,0,0,0,0,0,0
6,20,3136,8,10,0.237243,13218.54,0.102367,30634.86,0.066004,47512.24,0.063614,49297.69,0.093914,33392.21,0.088526,35424.52,0.155257,20198.79,0.248943,0.021082,0.026505,0.088526,0.385057,0.047221,16,316571,372041,2051840,2317,0,0,0,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7717444926335122808,7717444926335122808,7717444926335122808,5615930651673438599,5615930651673438599,5615930651673438599,0,0,0,0,0,0,0,0,0,0,0
7,20,3292,8,10,0.249089,13216.15,0.109269,30127.56,0.061031,53940.08,0.054136,60809.29,0.101587,32405.67,0.090816,36249.26,0.179167,18373.90,0.257115,0.022802,0.024705,0.090816,0.395438,0.052619,15,319009,590624,2136208,3409,0,0,0,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403754297352217720,4403754297352217720,4403754297352217720,4481538312907876499,4481538312907876499,4481538312907876499,0,0,0,0,0,0,0,0,0,0,0
8,20,2588,8,10,0.219489,11791.02,0.087095,29714.75,0.057314,45154.54,0.052964,48863.39,0.080438,32173.95,0.068619,37715.58,0.126787,20412.19,0.228717,0.017519,0.023595,0.068619,0.338450,0.037934,13,263325,279965,1859600,1124,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080000311836686543,4080000311836686543,4080000311836686543,11571726224730167855,11571726224730167855,11571726224730167855,0,0,0,0,0,0,0,0,0,0,0
9,20,2871,8,10,0.272505,10535.60,0.123994,23154.26,0.070851,40521.76,0.060377,47551.51,0.118200,24289.29,0.098921,29023.19,0.185557,15472.35,0.283162,0.018621,0.021780,0.098921,0.422484,0.037922,14,292277,313112,2003612,1437,0,0,0,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737104960233309225,2737104960233309225,2737104960233309225,9612298590376849316,9612298590376849316,9612298590376849316,0,0,0,0,0,0,0,0,0,0,0
10,20,2571,8,10,0.247642,10381.93,0.123840,20760.74,0.064941,39589.75,0.062032,41446.53,0.120446,21345.59,0.106712,24092.94,0.169699,15150.38,0.255899,0.017409,0.021084,0.106712,0.401104,0.031660,14,268767,281287,1880556,1096,0,0,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607761768591930452,2607761768591930452,2607761768591930452,8772189783376926418,8772189783376926418,8772189783376926418,0,0,0,0,0,0,0,0,0,0,0
