batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,18072,8,10,1.000026,18071.53,0.422236,42800.69,0.370730,48747.01,0.449955,40164.05,0.511862,35306.40,0.409781,44101.62,0.715788,25247.68,0.910490,0.153499,0.439388,0.409781,1.913158,0.257080,10,2130932,3240912,9699106,11580,0,0,0,18069,0,0,0,9550,0,0,0,4876,0,0,0,5803,0,0,0,221,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,16822667884977107169,16166866146743104358,0,0,0,0,0,0,0,0,0,0,0
1,100,17248,8,10,0.879934,19601.48,0.405664,42517.96,0.351867,49018.59,0.426934,40399.65,0.483197,35695.57,0.380675,45309.04,0.622387,27712.66,0.877365,0.138243,0.383241,0.380675,1.779524,0.243165,10,2059574,2205004,9045600,10359,0,0,0,16624,0,0,0,10591,0,0,0,4984,0,0,0,5688,0,0,0,204,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,3038656266362287510,10001545694717847885,0,0,0,0,0,0,0,0,0,0,0
2,100,17320,8,10,1.093902,15833.22,0.622236,27835.09,0.501024,34569.23,0.493634,35086.76,0.684835,25290.77,0.510291,33941.44,0.840469,20607.53,1.110799,0.145595,0.375397,0.510291,2.142082,0.239400,12,2149430,2314675,8755758,12474,0,0,0,17860,0,0,0,11014,0,0,0,6057,0,0,0,6467,0,0,0,189,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,4173640760114222423,9848535875795032510,0,0,0,0,0,0,0,0,0,0,0
3,100,17430,8,10,0.893475,19508.11,0.442004,39434.02,0.380216,45842.39,0.447879,38916.76,0.512186,34030.63,0.401361,43427.23,0.660174,26402.15,0.911359,0.130210,0.383055,0.401361,1.825985,0.243649,11,2121121,2296546,7997905,12253,0,0,0,19259,0,0,0,10425,0,0,0,5641,0,0,0,5561,0,0,0,257,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,7226878621279893515,15619100615596586961,0,0,0,0,0,0,0,0,0,0,0
4,100,17481,8,10,1.013856,17242.09,0.527559,33135.65,1.082469,16149.20,1.047543,16687.63,0.605553,28867.84,0.438455,39869.51,0.738725,23663.74,1.009675,0.134783,0.391348,0.438455,1.974262,0.248535,12,2085754,2241304,8501489,11300,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0,7387,0,0,0,252,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,10904296154590747629,15292687672863287833,0,0,0,0,0,0,0,1,1,0,0
5,100,16498,8,10,0.894106,18451.96,0.456190,36164.74,0.387021,42628.23,0.435301,37900.23,0.527739,31261.67,0.377086,43751.32,0.632420,26087.11,0.917663,0.119169,0.354069,0.377086,1.767987,0.210536,11,1989120,2099795,8771725,10574,0,0,0,17524,0,0,0,9953,0,0,0,5980,0,0,0,6167,0,0,0,213,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16072163397364497318,83862109412190468,0,0,0,0,0,0,0,0,0,0,0
6,100,16403,8,10,0.940295,17444.52,0.459967,35661.22,0.364061,45055.63,0.441382,37162.86,0.532089,30827.57,0.390979,41953.61,0.677976,24194.06,0.940495,0.141779,0.389103,0.390979,1.862357,0.217586,12,1996279,2146014,7947003,10416,0,0,0,16886,0,0,0,9193,0,0,0,4917,0,0,0,5151,0,0,0,209,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,10564332282806151936,2895021414066339196,0,0,0,0,0,0,0,0,0,0,0
7,100,17219,8,10,0.892630,19290.19,0.440663,39075.22,0.373683,46079.14,0.448071,38429.17,0.522538,32952.64,0.398142,43248.34,0.661386,26034.71,0.925112,0.129937,0.377189,0.398142,1.830381,0.235132,11,2059526,2240441,8618595,11708,0,0,0,18262,0,0,0,9646,0,0,0,5323,0,0,0,5724,0,0,0,198,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,14698511852083218545,12078405730224226247,0,0,0,0,0,0,0,0,0,0,0
8,100,16400,8,10,0.930507,17624.80,0.466315,35169.33,0.358100,45797.30,0.412594,39748.52,0.546933,29985.39,0.384247,42680.87,0.686996,23872.05,0.948929,0.132694,0.370041,0.384247,1.835910,0.214336,11,1972866,2098376,8632083,10143,0,0,0,15742,0,0,0,9266,0,0,0,5113,0,0,0,5866,0,0,0,166,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,16977863443277300836,5131294450007558655,0,0,0,0,0,0,0,0,0,0,0
9,100,16675,8,10,0.972842,17140.50,0.484382,34425.28,0.384954,43316.87,0.440270,37874.53,0.551625,30228.87,0.400300,41656.27,0.706009,23618.67,0.986403,0.128595,0.365933,0.400300,1.881231,0.227299,11,2066686,2221001,8482509,10767,0,0,0,17135,0,0,0,9433,0,0,0,5381,0,0,0,5728,0,0,0,211,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,1901211888205172865,14357341235718536801,0,0,0,0,0,0,0,0,0,0,0
10,100,17175,8,10,0.905998,18956.99,0.437668,39242.08,0.377732,45468.75,0.445590,38544.44,0.515281,33331.31,0.409187,41973.44,0.675803,25414.21,0.932401,0.117337,0.353811,0.409187,1.812737,0.226538,16,2040386,2584916,8513351,10583,0,0,0,17055,0,0,0,9465,0,0,0,5403,0,0,0,5422,0,0,0,173,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,4085883954423560874,6047593932763814773,0,0,0,0,0,0,0,0,0,0,0
11,100,17921,8,10,0.915099,19583.68,0.436173,41086.86,0.362831,49392.18,0.437672,40946.20,0.494845,36215.39,0.372883,48060.59,0.695431,25769.62,0.921810,0.132601,0.393369,0.372883,1.820663,0.241825,10,2111794,2594649,8314334,11615,0,0,0,17656,0,0,0,10365,0,0,0,4758,0,0,0,5316,0,0,0,181,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,6261634389050513459,4605631442435494788,0,0,0,0,0,0,0,0,0,0,0
12,100,16987,8,10,0.909178,18683.92,0.437315,38843.88,0.369706,45947.30,0.445293,38147.88,0.515531,32950.48,0.379929,44710.97,0.667895,25433.66,0.943857,0.121370,0.387031,0.379929,1.832187,0.223765,10,2065211,2310976,8340850,10019,0,0,0,16191,0,0,0,8783,0,0,0,4959,0,0,0,4900,0,0,0,182,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,11551972093951314444,14664255576014933869,0,0,0,0,0,0,0,0,0,0,0
13,100,15859,8,10,0.999536,15866.36,0.483691,32787.45,0.359655,44095.06,0.422199,37562.84,0.553265,28664.39,0.378458,41904.28,0.742871,21348.27,1.019133,0.129019,0.363000,0.378458,1.889610,0.214974,12,2137978,2305768,8739109,8908,0,0,0,13804,0,0,0,8493,0,0,0,4585,0,0,0,5829,0,0,0,176,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,11317884005040960534,5935379699802335054,0,0,0,0,0,0,0,0,0,0,0
14,100,16527,8,10,1.349815,12243.90,0.711511,23228.03,0.473288,34919.55,0.506507,32629.33,0.745437,22170.90,0.388660,42523.06,1.042704,15850.14,1.361305,0.115365,0.331527,0.388660,2.196857,0.223181,12,1951887,2084717,8474442,9248,0,0,0,11013,0,0,0,10491,0,0,0,4781,0,0,0,5479,0,0,0,222,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,13302756563080975266,17033091007579086946,0,0,0,0,0,0,0,0,0,0,0
15,100,17001,8,10,1.287661,13203.01,0.681968,24929.31,0.451356,37666.46,0.518955,32760.10,0.711678,23888.63,0.364283,46669.74,1.035630,16416.09,1.298887,0.120108,0.364041,0.364283,2.147319,0.231820,11,1994338,2283358,8381152,11299,0,0,0,9826,0,0,0,10421,0,0,0,4585,0,0,0,4765,0,0,0,158,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,13339995280429302321,3006283563637803566,0,0,0,0,0,0,0,0,0,0,0
