batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,10,1956,8,10,0.087038,22472.83,0.043436,45031.48,0.044239,44214.40,0.047908,40828.02,0.051304,38125.60,0.046685,41897.65,0.069829,28011.34,0.087931,0.015046,0.028028,0.046685,0.177691,0.028934,2,214294,236394,1055788,1217,0,0,0,1912,0,0,0,835,0,0,0,460,0,0,0,576,0,0,0,14,0,0,0,1821873059511831714,5279544117400443356,5279544117400443356,8026710286518777665,2051198001573905282,15146855571160507610,0,0,0,0,0,0,0,0,0,0,0
1,10,1625,8,10,0.073831,22009.72,0.036447,44584.85,0.033490,48521.99,0.039345,41301.00,0.045077,36049.75,0.041338,39309.93,0.054655,29732.19,0.074901,0.013469,0.023640,0.041338,0.153349,0.021504,3,208327,218487,963751,1040,0,0,0,1701,0,0,0,908,0,0,0,510,0,0,0,650,0,0,0,23,0,0,0,5385268259312378102,17144946838816284911,17144946838816284911,3249971492676452555,2071311038843430102,5028409316535888160,0,0,0,0,0,0,0,0,0,0,0
2,10,1524,8,10,0.205390,7420.04,0.073280,20797.02,0.045570,33443.23,0.046812,32555.92,0.081015,18811.22,0.046596,32706.55,0.099203,15362.48,0.120654,0.014239,0.035189,0.046596,0.216678,0.020178,2,219047,230767,789615,910,0,0,0,1296,0,0,0,602,0,0,0,353,0,0,0,529,0,0,0,35,0,0,0,11333400658773683298,10651879681466669366,10651879681466669366,848693137573694959,4433705583030310158,18169485014468596686,0,0,0,0,0,0,0,0,0,0,0
3,10,1933,8,10,0.105406,18338.60,0.047710,40515.66,0.042441,45545.11,0.050874,37996.13,0.055153,35048.13,0.048010,40262.67,0.074667,25888.42,0.106696,0.016467,0.029414,0.048010,0.200586,0.031271,3,253183,277028,1108406,1307,0,0,0,1936,0,0,0,1024,0,0,0,706,0,0,0,850,0,0,0,23,0,0,0,11268521839574077043,2517922425085810371,2517922425085810371,4988765667171744242,480995580529181084,18322991215903237590,0,0,0,0,0,0,0,0,0,0,0
4,10,1607,8,10,0.073446,21880.08,0.031954,50290.90,0.030169,53266.34,0.035529,45230.09,0.041634,38597.84,0.034985,45934.38,0.052240,30761.64,0.074688,0.012580,0.023549,0.034985,0.145802,0.021177,3,199309,210979,913321,989,0,0,0,1551,0,0,0,701,0,0,0,403,0,0,0,548,0,0,0,17,0,0,0,1286774382288476290,772156381178593157,772156381178593157,6125767080597013298,11730393017561507392,11254123503927718642,0,0,0,0,0,0,0,0,0,0,0
5,10,1850,8,10,0.080982,22844.64,0.041641,44427.26,0.037219,49705.98,0.045327,40814.58,0.052112,35500.32,0.043999,42046.07,0.066186,27951.47,0.082486,0.014840,0.026177,0.043999,0.167503,0.027125,3,230794,275029,866845,1711,0,0,0,2301,0,0,0,717,0,0,0,552,0,0,0,490,0,0,0,22,0,0,0,2828880135665728838,5737871058453155959,5737871058453155959,11452506006230059372,1885592590339379197,11706598984788445568,0,0,0,0,0,0,0,0,0,0,0
6,10,1600,8,10,0.079574,20107.01,0.038132,41959.05,0.034677,46140.74,0.039934,40066.50,0.043457,36818.08,0.039147,40871.20,0.054341,29443.49,0.080653,0.024701,0.032496,0.039147,0.176997,0.021661,2,208245,220675,891697,1029,0,0,0,1549,0,0,0,716,0,0,0,534,0,0,0,532,0,0,0,14,0,0,0,13695471991900846579,10034068495851480746,10034068495851480746,61152523376581973,9133441948604070144,8308716337381235868,0,0,0,0,0,0,0,0,0,0,0
7,10,1744,8,10,0.094017,18549.79,0.044208,39449.96,0.039865,43747.70,0.046400,37586.59,0.057432,30366.45,0.042978,40579.37,0.064569,27009.75,0.095790,0.014522,0.026312,0.042978,0.179602,0.024593,2,221763,235488,1051499,1176,0,0,0,1960,0,0,0,753,0,0,0,529,0,0,0,567,0,0,0,24,0,0,0,2923004386020713790,3006961251419753295,3006961251419753295,3132264619489002580,13500386744100824157,1771760883151665304,0,0,0,0,0,0,0,0,0,0,0
8,10,1836,8,10,0.088168,20823.89,0.043668,42044.10,0.034764,52814.01,0.046382,39584.04,0.052758,34800.64,0.042759,42937.90,0.073825,24869.78,0.089540,0.014315,0.023046,0.042759,0.169661,0.029039,3,212713,241343,817687,1285,0,0,0,1625,0,0,0,732,0,0,0,474,0,0,0,490,0,0,0,19,0,0,0,9368677463841901065,3572210148823551571,3572210148823551571,4882156149008023511,16521032000632305143,951742388652718924,0,0,0,0,0,0,0,0,0,0,0
9,10,2397,8,10,0.092945,25789.48,0.046531,51514.47,0.040588,59057.49,0.048292,49635.04,0.059369,40374.82,0.050936,47059.39,0.137571,17423.69,0.094401,0.016810,0.030721,0.050936,0.192867,0.042245,2,250674,1183054,1240497,1309,0,0,0,1999,0,0,0,789,0,0,0,599,0,0,0,666,0,0,0,20,0,0,0,1816477799766561286,11828809034363424029,11828809034363424029,9822725399265145921,10462927219793738218,17978822883181785598,0,0,0,0,0,0,0,0,0,0,0
10,10,1645,8,10,0.079613,20662.41,0.043841,37521.84,0.035515,46318.23,0.045006,36550.65,0.051953,31663.00,0.042768,38463.75,0.060527,27178.15,0.080508,0.013319,0.022264,0.042768,0.158858,0.021761,3,193541,204611,900024,1056,0,0,0,1725,0,0,0,945,0,0,0,525,0,0,0,674,0,0,0,24,0,0,0,2463925957365414155,16256538941125313769,16256538941125313769,7873642857306569379,15115878726903256245,16352484544648419838,0,0,0,0,0,0,0,0,0,0,0
11,10,1720,8,10,0.082658,20808.70,0.042952,40044.74,0.035781,48070.68,0.043243,39774.95,0.048655,35351.02,0.044473,38675.12,0.061026,28184.63,0.083469,0.014910,0.023536,0.044473,0.166388,0.021635,4,202106,214681,938041,1109,0,0,0,1746,0,0,0,827,0,0,0,425,0,0,0,629,0,0,0,13,0,0,0,4029721647068623071,6437789476114827102,6437789476114827102,14262715388985584257,9754777958568297613,5388929835656958112,0,0,0,0,0,0,0,0,0,0,0
