batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,100,13679,8,10,0.654321,20905.66,0.321318,42571.55,0.257701,53080.97,0.298911,45762.73,0.363281,37654.03,0.258860,52843.24,0.454135,30120.98,0.655815,0.143782,0.344261,0.258860,1.402719,0.150392,12,1705005,1824315,8602654,6619,0,0,0,11506,0,0,0,6621,0,0,0,3482,0,0,0,4013,0,0,0,75,0,0,0,16290181522686356851,12660389987259375045,12660389987259375045,8413649451118563891,4327964879276289178,15887818022966254384,0,0,0,0,0,0,0,0,0,0,0
1,100,14553,8,10,0.648869,22428.25,0.284852,51089.77,0.227788,63888.48,0.273712,53168.98,0.340804,42701.99,0.246905,58941.75,0.483371,30107.31,0.647768,0.111506,0.317638,0.246905,1.323817,0.160724,11,1672070,2024275,9646121,5642,0,0,0,9859,0,0,0,7643,0,0,0,3172,0,0,0,3787,0,0,0,60,0,0,0,10661044271286872451,14843584958465260910,14843584958465260910,1424694399152275178,8400505583234591359,286984776628687817,0,0,0,0,0,0,0,0,0,0,0
2,100,13931,8,10,0.598042,23294.34,0.271247,51359.07,0.206019,67620.00,0.261828,53206.70,0.325634,42781.22,0.240731,57869.67,0.419926,33174.88,0.611719,0.107565,0.285465,0.240731,1.245480,0.150812,15,1641096,1705306,9350358,5297,0,0,0,8985,0,0,0,6146,0,0,0,3025,0,0,0,3484,0,0,0,66,0,0,0,1490727333569002472,4402424285216853895,4402424285216853895,1049501024281994910,1736375981548844033,4357915444581620703,0,0,0,0,0,0,0,0,0,0,0
3,100,13901,8,10,0.649488,21403.02,0.315186,44104.15,0.228822,60750.22,0.271638,51174.66,0.366091,37971.41,0.256936,54102.93,0.462008,30088.25,0.662963,0.107093,0.305271,0.256936,1.332264,0.150043,12,1633112,1785472,9060965,5542,0,0,0,9216,0,0,0,6247,0,0,0,3230,0,0,0,4245,0,0,0,69,0,0,0,14500193851064682657,5002308453480877089,5002308453480877089,15915446536853492252,3985427246211135057,275238337536773818,0,0,0,0,0,0,0,0,0,0,0
4,100,14066,8,10,0.661419,21266.39,0.319922,43966.96,0.247850,56752.07,0.307462,45748.70,0.382522,36771.73,0.273430,51442.81,0.505256,27839.34,0.674996,0.110397,0.300498,0.273430,1.359321,0.157267,11,1714123,1880068,8801525,7090,0,0,0,11340,0,0,0,6871,0,0,0,3545,0,0,0,3832,0,0,0,150,0,0,0,4350232754016254307,16059151523650557020,16864411614876087059,14740570392512317464,16415686520400762779,11263940046570397026,0,0,0,0,0,0,0,0,0,0,0
5,100,13375,8,10,0.609410,21947.46,0.287360,46544.45,0.242123,55240.52,0.289710,46166.92,0.338052,39564.97,0.261572,51133.15,0.408607,32733.18,0.629798,0.109266,0.312103,0.261572,1.312739,0.143080,11,1601759,1667209,9867979,5368,0,0,0,10099,0,0,0,7426,0,0,0,3249,0,0,0,4017,0,0,0,74,0,0,0,4028395905601630330,18130115087217178391,18130115087217178391,13137333110564342947,2803680956839771319,9757921840800006188,0,0,0,0,0,0,0,0,0,0,0
6,100,14060,8,10,0.694637,20240.79,0.323876,43411.63,0.258814,54324.73,0.299278,46979.75,0.376805,37313.77,0.260414,53990.91,0.505366,27821.41,0.711333,0.112321,0.317946,0.260414,1.402014,0.158899,11,1766426,1926201,9969365,7089,0,0,0,11656,0,0,0,7737,0,0,0,3729,0,0,0,4423,0,0,0,103,0,0,0,11317186355931760512,15031582686461311345,15031582686461311345,15493272146988416672,15249656092692598966,14461460683636258410,0,0,0,0,0,0,0,0,0,0,0
7,100,13097,8,10,0.611132,21430.73,0.291840,44877.31,0.205818,63633.87,0.260892,50200.77,0.336937,38870.76,0.242628,53979.66,0.461638,28370.72,0.624902,0.098609,0.279849,0.242628,1.245989,0.137831,10,1530842,1677852,10708072,5971,0,0,0,9321,0,0,0,6187,0,0,0,2646,0,0,0,3628,0,0,0,77,0,0,0,13285527963487704739,4382038379163290352,4382038379163290352,4689998498545166420,5826351897027600047,2487966954266182801,0,0,0,0,0,0,0,0,0,0,0
8,100,13416,8,10,0.633155,21189.11,0.272781,49182.30,0.232802,57628.46,0.293316,45739.04,0.336964,39814.33,0.262994,51012.58,0.421494,31829.60,0.651708,0.108512,0.308326,0.262994,1.331540,0.146200,12,1733666,1773871,8974075,5115,0,0,0,9635,0,0,0,8023,0,0,0,3593,0,0,0,4183,0,0,0,68,0,0,0,9282029056521524698,3812576794807007700,3812576794807007700,16858406457088217404,1050933327933455602,2500018394892371479,0,0,0,0,0,0,0,0,0,0,0
9,100,14084,8,10,0.636035,22143.44,0.288223,48865.02,0.228279,61696.43,0.287845,48929.13,0.340740,41333.52,0.251734,55947.91,0.438045,32151.92,0.652352,0.109496,0.302237,0.251734,1.315818,0.163655,11,1679023,1805543,9257711,5234,0,0,0,8959,0,0,0,6917,0,0,0,3093,0,0,0,3938,0,0,0,78,0,0,0,6442074769590520297,16936450751885753835,16936450751885753835,2889596036050776807,16253996453934186663,3507736507723744895,0,0,0,0,0,0,0,0,0,0,0
10,100,14225,8,10,0.626717,22697.65,0.295834,48084.37,0.221634,64182.46,0.266873,53302.54,0.347691,40912.76,0.295441,48148.29,0.466594,30486.91,0.641465,0.101408,0.284690,0.295441,1.323004,0.160864,11,1589401,1735256,10192203,6163,0,0,0,9629,0,0,0,6548,0,0,0,2741,0,0,0,3125,0,0,0,50,0,0,0,15307593580181666499,14425788877480096252,14425788877480096252,10380199479191706710,4665320824387077241,8333532001654697994,0,0,0,0,0,0,0,0,0,0,1
11,100,14412,8,10,0.623510,23114.29,0.302292,47675.77,0.233246,61788.84,0.277963,51848.56,0.364888,39497.07,0.260519,55320.30,0.476917,30219.12,0.633667,0.119640,0.304104,0.260519,1.317931,0.167369,11,1715076,1899111,8908297,7623,0,0,0,11263,0,0,0,6503,0,0,0,2924,0,0,0,3517,0,0,0,75,0,0,0,15765767866173500617,15863504748350047107,15863504748350047107,8253787167374055303,3548725610748697840,10601985899244325359,0,0,0,0,0,0,0,0,0,0,0
12,100,13180,8,10,0.623793,21128.81,0.288972,45609.94,0.211104,62433.75,0.262149,50276.83,0.347334,37946.22,0.246966,53367.64,0.456888,28847.33,0.630384,0.122116,0.315010,0.246966,1.314476,0.139020,11,1701789,1783149,8842488,5004,0,0,0,8399,0,0,0,6856,0,0,0,2721,0,0,0,3873,0,0,0,64,0,0,0,10465434070103503433,18260015632367671100,18260015632367671100,1370316325450726977,16938082567749622322,9645000892826799909,0,0,0,0,0,0,0,0,0,0,0
13,100,14450,8,10,0.644819,22409.40,0.286983,50351.37,0.237803,60764.61,0.288513,50084.40,0.350930,41176.36,0.269224,53672.70,0.464715,31094.35,0.661252,0.111537,0.300935,0.269224,1.342949,0.176310,11,1739653,1871123,9592941,6705,0,0,0,10344,0,0,0,8225,0,0,0,3766,0,0,0,4547,0,0,0,73,0,0,0,17232320025699932700,5912932714344454193,5912932714344454193,8509657285768987762,17486628243249785186,13218426876910226091,0,0,0,0,0,0,0,0,0,0,0
14,100,14110,8,10,0.751553,18774.46,0.377938,37334.16,0.882266,15992.91,0.875567,16115.28,0.450693,31307.33,0.312820,45105.79,0.562008,25106.39,0.773822,0.132832,0.338082,0.312820,1.557556,0.160190,10,1869792,2012122,9045153,7353,0,0,0,0,0,0,0,0,0,0,0,4174,0,0,0,4410,0,0,0,105,0,0,0,5693410859241076737,3369918934485571140,5693410859241076737,13817315250285446360,10375478581731978834,720024417129573569,0,0,0,0,0,0,0,1,1,0,0
15,100,13388,8,10,0.649047,20627.15,0.302987,44186.73,0.254575,52589.53,0.302757,44220.29,0.362093,36973.97,0.274031,48855.75,0.440421,30398.17,0.666067,0.106886,0.308367,0.274031,1.355352,0.144094,13,1683091,1772536,8443671,5598,0,0,0,10780,0,0,0,6906,0,0,0,3721,0,0,0,4288,0,0,0,55,0,0,0,12623392605028902801,16382584326935043948,16382584326935043948,9767861672858594256,11078276378352613266,14345301329366278973,0,0,0,0,0,0,0,0,0,0,0
16,100,14314,8,10,0.699139,20473.74,0.351494,40723.34,0.275360,51982.91,0.317861,45032.26,0.384677,37210.46,0.316840,45177.36,0.505767,28301.55,0.712862,0.114619,0.292063,0.316840,1.436384,0.164845,12,1749442,1874177,11725657,6995,0,0,0,11650,0,0,0,8328,0,0,0,4327,0,0,0,5021,0,0,0,173,0,0,0,2441452051690704883,4743912956221617228,4743912956221617228,1903491953041522788,18393921780452543113,1691612302393833971,0,0,0,0,0,0,0,0,0,0,0
17,100,14382,8,10,0.648329,22183.19,0.306390,46940.20,0.819981,17539.42,0.833916,17246.35,0.376923,38156.30,0.292819,49115.67,0.454596,31636.88,0.668831,0.113651,0.306033,0.292819,1.381334,0.166406,13,1849014,1970549,8682847,7461,0,0,0,0,0,0,0,0,0,0,0,4436,0,0,0,4990,0,0,0,97,0,0,0,14841087524433724176,11066600469467807426,14841087524433724176,3010830788711583772,9126084832893482348,2598644740625238609,0,0,0,0,0,0,0,1,1,0,0
18,100,14191,8,10,0.700314,20263.77,0.350807,40452.50,0.279497,50773.32,0.331019,42870.68,0.407166,34853.13,0.296802,47813.00,0.520339,27272.59,0.719787,0.114882,0.317621,0.296802,1.449091,0.155979,13,1822273,2140843,8115586,7455,0,0,0,12658,0,0,0,7932,0,0,0,4306,0,0,0,4864,0,0,0,88,0,0,0,14032979804786766536,7926734587855905079,7926734587855905079,11481927878235779113,17251374512110834872,9473792812407917069,0,0,0,0,0,0,0,0,0,0,0
19,100,14870,8,10,0.777569,19123.71,0.387467,38377.49,0.307824,48306.83,0.377585,39381.81,0.456737,32557.05,0.331953,44795.46,0.599687,24796.28,0.795358,0.120964,0.333758,0.331953,1.582034,0.174519,11,1939160,2057835,9397807,8594,0,0,0,14415,0,0,0,8073,0,0,0,4938,0,0,0,4568,0,0,0,174,0,0,0,1549004920965126961,13223983116289662379,13223983116289662379,15271184425258728223,2573892509388597373,9201632259386352061,0,0,0,0,0,0,0,0,0,0,0
20,100,14874,8,10,0.723401,20561.22,0.354229,41989.79,0.301505,49332.47,0.363908,40873.02,0.427090,34826.39,0.324999,45766.30,0.524905,28336.53,0.747205,0.112429,0.323908,0.324999,1.508542,0.182771,11,1814506,1908371,8934031,8175,0,0,0,13902,0,0,0,8507,0,0,0,4605,0,0,0,4560,0,0,0,212,0,0,0,10956847321886463878,1481195168558612297,1481195168558612297,6006401346800581335,607152727514543080,2707448701374971326,0,0,0,0,0,0,0,0,0,0,0
21,100,15018,8,10,0.660883,22724.15,0.329270,45610.05,0.273087,54993.41,0.339593,44223.57,0.390492,38459.14,0.287727,52195.30,0.502074,29911.94,0.681129,0.115087,0.403982,0.287727,1.487924,0.175855,11,1776843,1893118,8676655,7895,0,0,0,13488,0,0,0,7070,0,0,0,3743,0,0,0,4261,0,0,0,145,0,0,0,3597337975565321911,3780469066314036171,3780469066314036171,16039251369121436814,8017327244473263884,11687709564385266363,0,0,0,0,0,0,0,0,0,0,0
22,100,16167,8,10,0.680367,23762.17,0.301125,53688.63,0.259861,62213.93,0.342318,47227.97,0.381617,42364.41,0.294462,54903.57,0.477417,33863.50,0.701941,0.113905,0.321402,0.294462,1.431709,0.190576,12,1760112,1886882,9302570,7458,0,0,0,12703,0,0,0,9222,0,0,0,4428,0,0,0,4768,0,0,0,111,0,0,0,7148811815515475857,12127605155754457247,12127605155754457247,6825245653446837556,2321898767044888467,6815714368695846801,0,0,0,0,0,0,0,0,0,0,0
23,100,15610,8,10,0.680441,22941.00,0.325959,47889.49,0.289423,53934.99,0.329485,47376.97,0.382739,40784.97,0.293140,53250.99,0.513363,30407.36,0.695972,0.117057,0.329487,0.293140,1.435656,0.195494,10,1872017,2358517,8414231,9630,0,0,0,15468,0,0,0,8647,0,0,0,4476,0,0,0,4617,0,0,0,166,0,0,0,1024109961722739470,9792797195007680278,9792797195007680278,9712374580528098506,119419832294959988,9639060054187470088,0,0,0,0,0,0,0,0,0,0,0
