batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,10,0.508719,9828.60,0.240109,20823.88,0.147964,33792.00,0.135619,36868.02,0.245480,20368.23,0.159888,31271.94,0.366869,13628.85,0.509147,0.034678,0.047787,0.159888,0.751500,0.045353,27,402675,587830,1844000,7815,0,0,0,11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17150127897064363695,17150127897064363695,17150127897064363695,7083311427366624313,7083311427366624313,7083311427366624313,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,10,0.511034,9784.09,0.242195,20644.54,0.147233,33959.89,0.132243,37809.06,0.247045,20239.23,0.168460,29680.72,0.364417,13720.55,0.507106,0.027928,0.039932,0.168460,0.743426,0.045916,26,402739,587839,1844000,7560,0,0,0,10996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17449687285195561298,17449687285195561298,17449687285195561298,11699382570383058092,11699382570383058092,11699382570383058092,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,10,0.514273,9722.46,0.238822,20936.08,0.149027,33550.89,0.137203,36442.43,0.243176,20561.25,0.165027,30298.03,0.362127,13807.31,0.511949,0.030305,0.039673,0.165027,0.746955,0.045138,26,402923,587973,1844000,7532,0,0,0,10928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170462892249573446,3170462892249573446,3170462892249573446,11069132268629724464,11069132268629724464,11069132268629724464,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,10,0.510896,9786.72,0.239861,20845.44,0.148936,33571.51,0.134766,37101.28,0.245185,20392.76,0.153859,32497.26,0.362852,13779.71,0.512052,0.028096,0.043422,0.153859,0.737429,0.045094,24,402939,587999,1844000,7593,0,0,0,11463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590543832609450241,590543832609450241,590543832609450241,10037159508179378586,10037159508179378586,10037159508179378586,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,10,0.511056,9783.66,0.239862,20845.34,0.150980,33116.88,0.140204,35662.40,0.244036,20488.76,0.158391,31567.55,0.362073,13809.39,0.509695,0.025706,0.040249,0.158391,0.734040,0.045610,23,402860,587985,1844000,7663,0,0,0,11208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7358397310313231300,7358397310313231300,7358397310313231300,10507409976728781296,10507409976728781296,10507409976728781296,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,10,0.507275,9856.59,0.239884,20843.41,0.144479,34606.99,0.129535,38599.69,0.243279,20552.51,0.162308,30805.65,0.362969,13775.28,0.506491,0.028625,0.034761,0.162308,0.732185,0.045238,28,402712,587857,1844000,7703,0,0,0,10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9878263888215800237,9878263888215800237,9878263888215800237,9469180410142227591,9469180410142227591,9469180410142227591,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,10,0.509587,9811.87,0.240954,20750.83,0.144597,34578.95,0.133848,37355.87,0.243517,20532.46,0.154491,32364.33,0.360607,13865.51,0.506887,0.036804,0.042730,0.154491,0.740913,0.046101,26,402850,587920,1844000,7466,0,0,0,10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8123828947858949125,8123828947858949125,8123828947858949125,10416435970144233048,10416435970144233048,10416435970144233048,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,10,0.508015,9842.23,0.239102,20911.60,0.142339,35127.36,0.131456,38035.49,0.243790,20509.48,0.151563,32989.69,0.362896,13778.06,0.507847,0.027538,0.038969,0.151563,0.725917,0.045378,24,402777,587847,1844000,7639,0,0,0,11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108559814740275818,10108559814740275818,10108559814740275818,10246842673568125300,10246842673568125300,10246842673568125300,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,10,0.508349,9835.76,0.238697,20947.10,0.147407,33919.63,0.141140,35425.81,0.243343,20547.14,0.155897,32072.53,0.363150,13768.43,0.507656,0.027254,0.038949,0.155897,0.729755,0.045574,23,402920,587970,1844000,7509,0,0,0,11415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583803322564737125,5583803322564737125,5583803322564737125,5442465593757516628,5442465593757516628,5442465593757516628,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,10,0.507675,9848.83,0.240339,20803.96,0.144459,34611.87,0.135722,36839.93,0.245312,20382.23,0.158693,31507.31,0.367240,13615.09,0.508245,0.027595,0.036709,0.158693,0.731242,0.045695,26,402864,587969,1844000,7607,0,0,0,10796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12335927895824014293,12335927895824014293,12335927895824014293,4871094078159104431,4871094078159104431,4871094078159104431,0,0,0,0,0,0,0,0,0,0,0
