batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade,par_fallbacks,concat_fallbacks,cgraph_fallbacks,graph_fallbacks,integ_fallbacks
0,50,5000,8,1000,0.509222,9818.90,0.238672,20949.23,0.148444,33682.65,0.137456,36375.27,0.243080,20569.32,0.152197,32852.05,0.363860,13741.56,0.509770,0.034531,0.250843,0.152197,0.947342,0.045350,1,402675,587830,1844000,7530,0,0,0,11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12152784835405497802,12152784835405497802,12152784835405497802,14716378457113075164,14716378457113075164,14716378457113075164,0,0,0,0,0,0,0,0,0,0,0
1,50,5000,8,1000,0.508561,9831.67,0.239036,20917.31,0.148479,33674.86,0.130021,38455.40,0.241474,20706.17,0.144483,34606.23,0.361717,13822.96,0.507009,0.031429,0.195244,0.144483,0.878164,0.045486,4,402739,587839,1844000,7636,0,0,0,11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170591569390010054,5170591569390010054,5170591569390010054,11206035423918718776,11206035423918718776,11206035423918718776,0,0,0,0,0,0,0,0,0,0,0
2,50,5000,8,1000,0.508550,9831.88,0.239172,20905.48,0.145457,34374.46,0.137392,36392.30,0.245289,20384.14,0.137718,36306.13,0.363508,13754.85,0.506901,0.027816,0.209196,0.137718,0.881631,0.045579,3,402923,587973,1844000,7521,0,0,0,11447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15734268150576693241,15734268150576693241,15734268150576693241,6099158038660858383,6099158038660858383,6099158038660858383,0,0,0,0,0,0,0,0,0,0,0
3,50,5000,8,1000,0.506543,9870.82,0.238362,20976.47,0.146593,34108.15,0.135003,37036.15,0.243183,20560.68,0.134129,37277.60,0.363671,13748.70,0.505434,0.029738,0.195676,0.134129,0.864977,0.045918,4,402939,587999,1844000,7554,0,0,0,11463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14275297903380337481,14275297903380337481,14275297903380337481,7098026730582003666,7098026730582003666,7098026730582003666,0,0,0,0,0,0,0,0,0,0,0
4,50,5000,8,1000,0.507556,9851.14,0.240306,20806.77,0.150794,33157.76,0.141357,35371.35,0.242240,20640.69,0.155882,32075.58,0.362468,13794.31,0.507408,0.027524,0.209477,0.155882,0.900292,0.046053,4,402860,587985,1844000,7671,0,0,0,11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10891104620881108585,10891104620881108585,10891104620881108585,13788989918819811293,13788989918819811293,13788989918819811293,0,0,0,0,0,0,0,0,0,0,0
5,50,5000,8,1000,0.510105,9801.91,0.240762,20767.40,0.145810,34291.12,0.130625,38277.45,0.244001,20491.71,0.150887,33137.46,0.361843,13818.16,0.511876,0.029512,0.197539,0.150887,0.889814,0.046009,6,402712,587857,1844000,7366,0,0,0,10876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235028347706461576,10235028347706461576,10235028347706461576,5544770474614508322,5544770474614508322,5544770474614508322,0,0,0,0,0,0,0,0,0,0,0
6,50,5000,8,1000,0.507992,9842.68,0.239912,20841.01,0.146181,34204.10,0.133134,37556.04,0.240786,20765.33,0.150086,33314.29,0.360841,13856.52,0.508117,0.026804,0.232513,0.150086,0.917520,0.045369,1,402850,587920,1844000,7414,0,0,0,10913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12205313994873136698,12205313994873136698,12205313994873136698,10559325459248797671,10559325459248797671,10559325459248797671,0,0,0,0,0,0,0,0,0,0,0
7,50,5000,8,1000,0.507307,9855.97,0.240727,20770.44,0.146074,34229.29,0.135026,37029.88,0.241950,20665.43,0.149918,33351.51,0.364729,13708.79,0.506040,0.028069,0.181706,0.149918,0.865733,0.045310,7,402777,587847,1844000,7474,0,0,0,10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12849421866692145760,12849421866692145760,12849421866692145760,15919427411418677374,15919427411418677374,15919427411418677374,0,0,0,0,0,0,0,0,0,0,0
8,50,5000,8,1000,0.507279,9856.51,0.238023,21006.35,0.148919,33575.19,0.141121,35430.65,0.241114,20737.08,0.143908,34744.49,0.361202,13842.67,0.505339,0.028509,0.212871,0.143908,0.890627,0.045168,3,402920,587970,1844000,7792,0,0,0,11592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13114801862533907314,13114801862533907314,13114801862533907314,3532242707480558019,3532242707480558019,3532242707480558019,0,0,0,0,0,0,0,0,0,0,0
9,50,5000,8,1000,0.506083,9879.80,0.240461,20793.39,0.151395,33026.18,0.137964,36241.45,0.243579,20527.24,0.145239,34425.92,0.362929,13776.80,0.508430,0.025935,0.167660,0.145239,0.847265,0.045839,8,402864,587969,1844000,7684,0,0,0,11525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7935361635783666039,7935361635783666039,7935361635783666039,8615387925823906061,8615387925823906061,8615387925823906061,0,0,0,0,0,0,0,0,0,0,0
