batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,10,1.005718,17969.26,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.760436,23765.33,0.900249,0.113363,0.214976,0.000000,1.228587,0.207546,20,1623720,2705410,9699106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,1430532967664384526,0,0,1461490428528529658,0,14819708939222048278
1,100,17248,8,10,0.905907,19039.48,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.659528,26152.04,0.896580,0.109180,0.195286,0.000000,1.201047,0.198902,22,1569055,1690185,9045600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,4130579488724180108,0,0,992257602238164445,0,10407173528647179758
2,100,17320,8,10,1.126034,15381.41,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.898154,19284.00,1.132589,0.098543,0.200942,0.000000,1.432074,0.196084,17,1645453,1784243,8755758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,7898889672829380152,0,0,12172058767698627269,0,14048009188646292182
3,100,17430,8,10,0.904619,19267.79,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.693828,25121.50,0.911631,0.098855,0.195366,0.000000,1.205852,0.197310,18,1620257,1765077,7997905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,9211652975767646501,0,0,6737284926146220251,0,2693169927934114308
4,100,17481,8,10,1.037137,16855.06,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.782911,22328.20,1.031701,0.099903,0.201240,0.000000,1.332843,0.199014,20,1585891,1713676,8501489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,12131714585237044430,0,0,9622113061257539236,0,3228345204642697068
5,100,16498,8,10,0.908243,18164.75,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.668613,24674.98,0.921793,0.096838,0.190229,0.000000,1.208860,0.172366,18,1512415,1598660,8771725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,124904962644781975,0,0,4529552303737285659,0,3288729658500030241
6,100,16403,8,10,0.970509,16901.44,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.722541,22701.84,0.971228,0.096232,0.190762,0.000000,1.258222,0.177145,20,1518607,1636897,7947003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,11061162961821425992,0,0,11369676348735476538,0,995006849725366061
7,100,17219,8,10,0.924000,18635.29,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.697146,24699.27,0.932259,0.088983,0.182582,0.000000,1.203823,0.189516,21,1558545,1710125,8618595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,4346904379706324807,0,0,3141527499080803412,0,13851720993492955383
8,100,16400,8,10,0.942503,17400.48,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.717008,22872.82,0.952178,0.091590,0.167876,0.000000,1.211645,0.174591,25,1496154,1599639,8632083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,9066251284379413628,0,0,5578647540093607609,0,5324986273561466848
9,100,16675,8,10,1.016215,16408.93,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.745058,22380.80,1.000911,0.094851,0.181747,0.000000,1.277509,0.182067,19,1555888,1684063,8482509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,9690714261063681671,0,0,1777303770272914945,0,14482907684010082884
10,100,17175,8,10,0.926182,18543.87,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.704420,24381.77,0.934636,0.097714,0.182022,0.000000,1.214372,0.185771,20,1527943,2049743,8513351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,7492563281631761603,0,0,16763330670668123676,0,11114132453653753598
11,100,17921,8,10,0.909737,19699.10,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.739150,24245.42,0.921150,0.101243,0.187151,0.000000,1.209544,0.196902,19,1590450,2044835,8314334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,2491875668951503182,0,0,778999604140187300,0,3345570597796706629
12,100,16987,8,10,0.937831,18113.08,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.707227,24019.17,0.937314,0.098657,0.180038,0.000000,1.216008,0.182888,23,1552358,1772138,8340850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,12497154053472034141,0,0,11683425151731416422,0,1101154775961728849
13,100,15859,8,10,1.039170,15261.21,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.778248,20377.83,1.034576,0.110462,0.211339,0.000000,1.356377,0.174658,18,1652335,1794830,8739109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,4936276234304797675,0,0,16962774697707941805,0,12436808584345834806
14,100,16527,8,10,1.368540,12076.38,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.967191,17087.63,1.386094,0.087508,0.174252,0.000000,1.647853,0.180577,24,1467057,1576437,8474442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,4498985342474570422,0,0,8733327509953192242,0,18403649534669664695
15,100,17001,8,10,1.321946,12860.58,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.897771,18936.90,1.332696,0.093127,0.178681,0.000000,1.604503,0.189753,21,1510552,1778927,8381152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,6245922439938972308,0,0,16354472107837423680,0,6021561989065967796
