batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,,,,,,,,,,
1,16774745,16774844,100,14553,0.654984,22218.85,0.301996,48189.42,0.330913,43978.29,0.257277,56565.42,16
2,16774845,16774944,100,13931,0.615826,22621.63,0.305551,45593.10,0.328041,42467.20,0.256242,54366.62,18
3,16774945,16775044,100,13901,0.661682,21008.59,0.381667,36421.81,0.365378,38045.54,0.273210,50880.29,16
4,16775045,16775144,100,14066,0.677265,20768.83,0.374321,37577.40,0.386345,36407.84,0.291954,48178.82,18
5,16775145,16775244,100,13375,0.630316,21219.52,0.309853,43165.63,0.327173,40880.49,0.257659,51909.62,17
6,16775245,16775344,100,14060,0.710879,19778.32,0.340607,41279.19,0.373416,37652.34,0.268705,52324.97,20
7,16775345,16775444,100,13097,0.628984,20822.47,0.325003,40298.07,0.330108,39674.87,0.232627,56300.53,16
8,16775445,16775544,100,13416,0.655801,20457.43,0.287791,46617.09,0.327715,40938.06,0.258756,51848.13,16
9,16775545,16775644,100,14084,0.653129,21563.90,0.304615,46235.35,0.339143,41528.25,0.255877,55041.98,16
10,16775645,16775744,100,14225,0.645978,22020.86,0.314650,45208.92,0.339385,41914.02,0.269864,52711.70,15
11,16775745,16775844,100,14412,0.636459,22644.02,0.332803,43304.91,0.344564,41826.78,0.253680,56811.69,19
12,16775845,16775944,100,13180,0.635874,20727.39,0.347225,37958.11,0.347556,37921.97,0.262207,50265.63,16
13,16775945,16776044,100,14450,0.667031,21663.17,0.323140,44717.50,0.346541,41697.79,0.264089,54716.32,17
14,16776045,16776144,100,14110,0.791808,17819.98,0.397850,35465.63,0.390466,36136.27,0.275180,51275.47,16
15,16776145,16776244,100,13388,0.658209,20340.04,0.362428,36939.75,0.355442,37665.80,0.282364,47413.94,17
16,16776245,16776344,100,14314,0.717547,19948.53,0.413588,34609.35,0.384678,37210.34,0.337437,42419.77,18
17,16776345,16776444,100,14382,0.666960,21563.52,0.346779,41473.08,0.353598,40673.30,0.286600,50181.52,18
18,16776445,16776544,100,14191,0.724380,19590.56,0.375152,37827.29,0.401772,35321.03,0.311358,45577.77,19
19,16776545,16776644,100,14870,0.810090,18355.98,0.408204,36427.86,0.447347,33240.45,0.341154,43587.33,20
20,16776645,16776744,100,14874,0.746695,19919.79,0.378087,39340.12,0.420777,35348.87,0.312070,47662.45,17
21,16776745,16776844,100,15018,0.688922,21799.28,0.346436,43349.94,0.381073,39409.76,0.283403,52991.61,21
22,16776845,16776944,100,16167,0.687620,23511.52,0.317955,50846.81,0.373253,43313.75,0.300872,53733.88,18
23,16776945,16777044,100,15610,0.695910,22431.07,0.346254,45082.55,0.374200,41715.61,0.282956,55167.58,16
24,16777045,16777144,100,15393,0.723719,21269.32,0.355383,43313.81,0.389104,39560.08,0.356210,43213.22,17
25,16777145,16777244,100,15575,0.818787,19022.05,0.355771,43778.17,0.425881,36571.25,0.343308,45367.36,18
26,16777245,16777344,100,15004,0.771706,19442.64,0.365157,41089.16,0.405824,36971.69,0.315209,47600.18,20
27,16777345,16777444,100,15907,0.782057,20339.95,0.362368,43897.42,0.394895,40281.61,0.299984,53026.17,18
28,16777445,16777544,100,17133,0.676861,25312.44,0.335529,51062.60,0.350840,48834.20,0.259819,65942.12,17
29,16777545,16777644,100,15750,0.706862,22281.57,0.368551,42734.90,0.394798,39893.85,0.324207,48580.14,18
30,16777645,16777744,100,16020,0.686643,23330.92,0.340474,47051.99,0.355249,45095.11,0.322992,49598.70,21
31,16777745,16777844,100,17300,0.601893,28742.64,0.327114,52886.72,0.354455,48807.27,0.286755,60330.30,13
32,16777845,16777944,100,15673,0.623265,25146.61,0.268083,58463.23,0.296575,52846.61,0.241920,64785.92,14
33,16777945,16778044,100,14808,0.579543,25551.17,0.274333,53978.19,0.286164,51746.61,0.239347,61868.41,18
34,16778045,16778144,100,17223,0.645253,26691.87,0.299107,57581.36,0.332113,51858.84,0.262761,65546.30,19
35,16778145,16778244,100,14729,0.627763,23462.69,0.293667,50155.37,0.326274,45143.07,0.265217,55535.73,17
36,16778245,16778344,100,14230,0.629456,22606.83,0.305826,46529.80,0.324170,43896.67,0.249273,57086.03,18
37,16778345,16778444,100,14563,0.619265,23516.60,0.309483,47055.95,0.331317,43954.89,0.237038,61437.31,17
38,16778445,16778544,100,14766,0.637118,23176.25,0.317250,46543.76,0.344618,42847.44,0.274261,53839.28,15
39,16778545,16778644,100,15804,0.638847,24738.32,0.308307,51260.66,0.335025,47172.55,0.265963,59421.73,15
40,16778645,16778744,100,16064,0.658777,24384.59,0.343519,46763.01,0.344365,46648.19,0.274905,58434.75,17
41,16778745,16778844,100,15896,0.654533,24286.01,0.336996,47169.65,0.369158,43060.10,0.278840,57007.51,16
42,16778845,16778944,100,14379,0.692396,20767.03,0.336425,42740.58,0.367770,39097.79,0.289761,49623.73,16
43,16778945,16779044,100,14535,0.719386,20204.72,0.358759,40514.62,0.393687,36920.23,0.300153,48425.26,18
