batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,,,,,,,,,,
1,16774745,16774844,100,14553,0.652827,22292.27,0.305674,47609.51,0.342438,42498.16,0.277908,52366.33,51
2,16774845,16774944,100,13931,0.615763,22623.97,0.288208,48336.64,0.325945,42740.39,0.271509,51309.61,63
3,16774945,16775044,100,13901,0.666346,20861.52,0.335077,41485.97,0.356967,38941.98,0.292453,47532.37,52
4,16775045,16775144,100,14066,0.678207,20739.98,0.339916,41380.77,0.372699,37740.91,0.305670,46016.89,51
5,16775145,16775244,100,13375,0.626452,21350.41,0.301165,44410.83,0.335132,39909.62,0.282578,47332.00,67
6,16775245,16775344,100,14060,0.708813,19835.97,0.342110,41097.85,0.367463,38262.39,0.296235,47462.33,68
7,16775345,16775444,100,13097,0.631627,20735.35,0.307569,42582.36,0.338916,38643.81,0.269853,48533.76,62
8,16775445,16775544,100,13416,0.651824,20582.23,0.308141,43538.49,0.338476,39636.50,0.294339,45580.16,64
9,16775545,16775644,100,14084,0.667981,21084.44,0.322364,43689.70,0.336822,41814.37,0.292501,48150.29,79
10,16775645,16775744,100,14225,0.643516,22105.12,0.313241,45412.39,0.341484,41656.45,0.291287,48835.04,70
11,16775745,16775844,100,14412,0.645975,22310.45,0.319774,45069.27,0.346496,41593.50,0.281432,51209.52,58
12,16775845,16775944,100,13180,0.637765,20665.91,0.341961,38542.46,0.351321,37515.52,0.295773,44561.17,66
13,16775945,16776044,100,14450,0.674318,21429.06,0.312417,46252.26,0.332432,43467.56,0.276620,52237.77,63
14,16776045,16776144,100,14110,0.775893,18185.49,0.392967,35906.37,0.389712,36206.23,0.318989,44233.55,64
15,16776145,16776244,100,13388,0.658587,20328.38,0.321848,41597.23,0.344395,38873.98,0.292407,45785.57,62
16,16776245,16776344,100,14314,0.729444,19623.15,0.375128,38157.64,0.374410,38230.83,0.303495,47163.91,64
17,16776345,16776444,100,14382,0.668915,21500.49,0.325205,44224.40,0.351839,40876.68,0.290557,49498.11,44
18,16776445,16776544,100,14191,0.724530,19586.48,0.374219,37921.59,0.399885,35487.68,0.326602,43450.38,70
19,16776545,16776644,100,14870,0.799417,18601.06,0.408775,36376.95,0.446303,33318.14,0.393133,37824.35,69
20,16776645,16776744,100,14874,0.756746,19655.20,0.373259,39848.96,0.419712,35438.56,0.349503,42557.57,72
21,16776745,16776844,100,15018,0.689048,21795.29,0.367254,40892.66,0.380862,39431.64,0.305838,49104.46,57
22,16776845,16776944,100,16167,0.690392,23417.13,0.329556,49056.89,0.374897,43123.88,0.324327,49847.85,71
23,16776945,16777044,100,15610,0.696925,22398.39,0.343341,45464.99,0.369267,42272.92,0.303384,51452.96,60
24,16777045,16777144,100,15393,0.724531,21245.45,0.347509,44295.23,0.387300,39744.35,0.334620,46001.50,71
25,16777145,16777244,100,15575,0.820107,18991.41,0.366984,42440.55,0.415721,37465.01,0.381324,40844.54,77
26,16777245,16777344,100,15004,0.770610,19470.28,0.361136,41546.69,0.408965,36687.75,0.363592,41266.03,82
27,16777345,16777444,100,15907,0.775176,20520.51,0.397792,39988.20,0.419045,37960.09,0.360444,44131.64,68
28,16777445,16777544,100,17133,0.677357,25293.90,0.347360,49323.48,0.363973,47072.12,0.305232,56131.07,74
29,16777545,16777644,100,15750,0.703349,22392.85,0.360053,43743.57,0.395814,39791.40,0.332897,47311.95,78
30,16777645,16777744,100,16020,0.675587,23712.71,0.330805,48427.29,0.357029,44870.29,0.313228,51144.85,78
31,16777745,16777844,100,17300,0.595759,29038.61,0.366137,47250.08,0.362551,47717.48,0.278627,62090.23,66
32,16777845,16777944,100,15673,0.620299,25266.86,0.285476,54901.34,0.303937,51566.55,0.275328,56924.75,75
33,16777945,16778044,100,14808,0.599094,24717.31,0.286893,51615.10,0.298438,49618.29,0.264389,56008.39,68
34,16778045,16778144,100,17223,0.646090,26657.26,0.332741,51760.90,0.348454,49426.95,0.306411,56208.85,78
35,16778145,16778244,100,14729,0.624452,23587.09,0.318952,46179.41,0.335351,43921.21,0.282334,52168.70,65
36,16778245,16778344,100,14230,0.628347,22646.71,0.306035,46498.01,0.322531,44119.74,0.269772,52748.16,62
37,16778345,16778444,100,14563,0.617177,23596.14,0.310445,46910.08,0.334807,43496.74,0.276061,52752.82,64
38,16778445,16778544,100,14766,0.634794,23261.08,0.310499,47555.63,0.347583,42481.89,0.296445,49810.25,70
39,16778545,16778644,100,15804,0.636504,24829.39,0.309934,50991.57,0.339044,46613.41,0.292693,53995.22,69
40,16778645,16778744,100,16064,0.658481,24395.56,0.327825,49001.74,0.346143,46408.58,0.295778,54311.04,76
41,16778745,16778844,100,15896,0.657311,24183.39,0.344719,46112.96,0.382266,41583.62,0.326260,48721.92,72
42,16778845,16778944,100,14379,0.689607,20851.00,0.337085,42656.87,0.362699,39644.47,0.302424,47545.81,58
43,16778945,16779044,100,14535,0.719736,20194.90,0.354498,41001.70,0.390107,37259.00,0.355779,40854.00,69
44,16779045,16779144,100,15203,0.727932,20885.19,0.362569,41931.28,0.398113,38187.61,0.332444,45731.05,71
45,16779145,16779244,100,15017,0.751546,19981.48,0.396078,37914.23,0.436247,34423.13,0.369998,40586.69,74
46,16779245,16779344,100,14849,0.759555,19549.61,0.361189,41111.46,0.382505,38820.44,0.332766,44622.92,68
47,16779345,16779444,100,14417,0.705161,20444.96,0.355396,40566.02,0.381288,37811.34,0.331338,43511.40,70
48,16779445,16779544,100,13748,0.646312,21271.46,0.336495,40856.45,0.347876,39519.84,0.299598,45888.16,62
49,16779545,16779644,100,14524,0.669753,21685.60,0.367140,39559.82,0.360945,40238.83,0.297928,48749.97,59
50,18581726,18581825,100,14635,0.888408,16473.28,0.585782,24983.68,0.592622,24695.34,0.385948,37919.58,62
51,18581826,18581925,100,14705,0.750802,19585.71,0.408916,35960.96,0.442714,33215.60,0.380639,38632.45,72
