batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,,,,,,,,,,
1,16774745,16774844,100,14553,0.649039,22422.39,0.302370,48129.77,0.340387,42754.26,0.251379,57892.78,16
2,16774845,16774944,100,13931,0.616459,22598.43,0.289970,48042.96,0.323376,43079.88,0.238348,58448.23,17
3,16774945,16775044,100,13901,0.659390,21081.61,0.328622,42300.88,0.355294,39125.40,0.259876,53490.83,16
4,16775045,16775144,100,14066,0.674509,20853.69,0.338997,41492.96,0.370958,37917.99,0.269705,52153.28,18
5,16775145,16775244,100,13375,0.623443,21453.44,0.297898,44897.99,0.328466,40719.64,0.259728,51496.21,17
6,16775245,16775344,100,14060,0.705360,19933.09,0.343752,40901.58,0.370819,37916.03,0.271873,51715.28,19
7,16775345,16775444,100,13097,0.644833,20310.68,0.306162,42777.97,0.329894,39700.65,0.232713,56279.57,16
8,16775445,16775544,100,13416,0.653257,20537.08,0.289636,46320.19,0.324871,41296.39,0.258846,51829.99,17
9,16775545,16775644,100,14084,0.655131,21497.98,0.307899,45742.22,0.335401,41991.52,0.256274,54956.73,16
10,16775645,16775744,100,14225,0.643774,22096.26,0.310278,45846.05,0.338133,42069.20,0.273429,52024.38,15
11,16775745,16775844,100,14412,0.640581,22498.33,0.321841,44779.85,0.340574,42316.75,0.260064,55417.14,17
12,16775845,16775944,100,13180,0.636188,20717.15,0.311032,42375.01,0.332784,39605.21,0.245616,53660.93,16
13,16775945,16776044,100,14450,0.666441,21682.35,0.304442,47463.96,0.332733,43428.28,0.241525,59828.27,17
14,16776045,16776144,100,14110,0.773005,18253.43,0.396141,35618.65,0.391304,36058.88,0.275640,51189.91,16
15,16776145,16776244,100,13388,0.660383,20273.07,0.319993,41838.36,0.352848,37942.68,0.266551,50226.84,17
16,16776245,16776344,100,14314,0.718316,19927.16,0.369572,38731.34,0.371566,38523.41,0.318342,44964.23,18
17,16776345,16776444,100,14382,0.666246,21586.63,0.325308,44210.35,0.354195,40604.74,0.285772,50326.88,17
18,16776445,16776544,100,14191,0.735100,19304.86,0.371694,38179.27,0.403312,35186.18,0.309319,45878.24,17
19,16776545,16776644,100,14870,0.803788,18499.91,0.407803,36463.70,0.448408,33161.80,0.342171,43457.75,18
20,16776645,16776744,100,14874,0.747023,19911.04,0.374376,39730.11,0.425845,34928.21,0.319499,46554.13,17
21,16776745,16776844,100,15018,0.688593,21809.67,0.350228,42880.59,0.379518,39571.23,0.279143,53800.36,21
22,16776845,16776944,100,16167,0.711760,22714.11,0.322965,50058.11,0.375538,43050.24,0.298692,54126.01,18
23,16776945,16777044,100,15610,0.696234,22420.63,0.342747,45543.82,0.370013,42187.67,0.283149,55130.02,16
24,16777045,16777144,100,15393,0.720652,21359.83,0.358097,42985.57,0.389470,39522.90,0.356842,43136.72,18
25,16777145,16777244,100,15575,0.817765,19045.80,0.358642,43427.68,0.420741,37017.99,0.342825,45431.34,18
26,16777245,16777344,100,15004,0.768257,19529.93,0.364693,41141.45,0.401119,37405.34,0.319583,46948.65,18
27,16777345,16777444,100,15907,0.774934,20526.92,0.364163,43680.99,0.396654,40102.95,0.302942,52508.40,18
28,16777445,16777544,100,17133,0.676504,25325.79,0.319972,53545.29,0.344808,49688.53,0.256261,66857.59,17
29,16777545,16777644,100,15750,0.705798,22315.17,0.334816,47040.74,0.376195,41866.59,0.308382,51072.95,18
30,16777645,16777744,100,16020,0.693839,23088.93,0.312357,51287.44,0.342464,46778.69,0.308288,51964.45,18
31,16777745,16777844,100,17300,0.609158,28399.85,0.326888,52923.33,0.351486,49219.54,0.288547,59955.51,13
32,16777845,16777944,100,15673,0.630560,24855.67,0.265485,59035.44,0.295599,53021.09,0.236936,66148.67,14
33,16777945,16778044,100,14808,0.573563,25817.55,0.259302,57107.07,0.282618,52395.76,0.236716,62555.93,17
