batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,,,,,,,,,,
1,16774745,16774844,100,14553,0.651462,22339.00,0.301358,48291.45,0.339100,42916.51,0.262628,55413.02,18
2,16774845,16774944,100,13931,0.613903,22692.53,0.292391,47645.03,0.320561,43458.17,0.241931,57582.43,22
3,16774945,16775044,100,13901,0.659697,21071.80,0.329232,42222.48,0.355176,39138.30,0.258992,53673.50,18
4,16775045,16775144,100,14066,0.676236,20800.42,0.338091,41604.22,0.370529,37961.99,0.276215,50924.03,20
5,16775145,16775244,100,13375,0.625639,21378.13,0.299095,44718.18,0.329477,40594.68,0.257705,51900.52,17
6,16775245,16775344,100,14060,0.705101,19940.40,0.345956,40640.99,0.372919,37702.55,0.266992,52660.67,23
7,16775345,16775444,100,13097,0.644686,20315.33,0.307349,42612.79,0.330431,39636.17,0.242942,53909.99,18
8,16775445,16775544,100,13416,0.655098,20479.37,0.290822,46131.30,0.325247,41248.61,0.261278,51347.65,17
9,16775545,16775644,100,14084,0.655497,21485.98,0.304788,46209.15,0.337330,41751.36,0.256973,54807.40,16
10,16775645,16775744,100,14225,0.644997,22054.36,0.312484,45522.30,0.342181,41571.51,0.269382,52805.99,15
11,16775745,16775844,100,14412,0.640379,22505.43,0.315891,45623.34,0.343849,41913.69,0.263616,54670.47,19
12,16775845,16775944,100,13180,0.636659,20701.83,0.307887,42807.88,0.337233,39082.79,0.248453,53048.21,17
13,16775945,16776044,100,14450,0.670447,21552.79,0.306287,47177.91,0.334016,43261.39,0.245939,58754.52,20
14,16776045,16776144,100,14110,0.774395,18220.68,0.396509,35585.56,0.390879,36098.13,0.287135,49140.71,17
15,16776145,16776244,100,13388,0.659906,20287.75,0.317358,42185.76,0.345931,38701.31,0.269230,49727.07,16
16,16776245,16776344,100,14314,0.719627,19890.85,0.379055,37762.37,0.373240,38350.70,0.319658,44779.14,19
17,16776345,16776444,100,14382,0.672452,21387.39,0.325194,44225.87,0.354376,40584.05,0.286713,50161.71,23
18,16776445,16776544,100,14191,0.724389,19590.31,0.374346,37908.74,0.402810,35230.04,0.319666,44393.25,23
19,16776545,16776644,100,14870,0.795104,18701.95,0.423881,35080.59,0.448806,33132.37,0.347514,42789.60,23
20,16776645,16776744,100,14874,0.743865,19995.55,0.373866,39784.35,0.422028,35244.13,0.309569,48047.43,16
21,16776745,16776844,100,15018,0.689487,21781.41,0.347086,43268.76,0.384146,39094.55,0.279369,53756.89,21
22,16776845,16776944,100,16167,0.688017,23497.98,0.319748,50561.67,0.375218,43086.95,0.298141,54225.95,19
23,16776945,16777044,100,15610,0.695369,22448.51,0.343984,45380.08,0.372541,41901.41,0.281024,55546.79,18
24,16777045,16777144,100,15393,0.722119,21316.44,0.350876,43870.25,0.389090,39561.55,0.353259,43574.21,21
25,16777145,16777244,100,15575,0.828328,18802.93,0.352661,44164.21,0.423127,36809.24,0.338456,46017.84,19
26,16777245,16777344,100,15004,0.768471,19524.48,0.359066,41786.22,0.403834,37153.86,0.323514,46378.19,24
27,16777345,16777444,100,15907,0.782288,20333.94,0.372240,42733.21,0.396939,40074.19,0.301625,52737.63,21
28,16777445,16777544,100,17133,0.676111,25340.51,0.317692,53929.63,0.347085,49362.57,0.257826,66451.83,18
29,16777545,16777644,100,15750,0.704481,22356.88,0.335641,46925.20,0.378066,41659.34,0.306858,51326.66,20
30,16777645,16777744,100,16020,0.678480,23611.62,0.312206,51312.33,0.343665,46615.17,0.305040,52517.72,22
31,16777745,16777844,100,17300,0.599015,28880.72,0.327528,52819.91,0.352366,49096.69,0.287693,60133.44,27
32,16777845,16777944,100,15673,0.617856,25366.75,0.260730,60111.90,0.291997,53675.28,0.238484,65719.38,15
33,16777945,16778044,100,14808,0.579541,25551.26,0.260028,56947.66,0.285130,51934.23,0.236160,62703.25,20
34,16778045,16778144,100,17223,0.644812,26710.09,0.298545,57689.88,0.333567,51632.81,0.263981,65243.45,23
35,16778145,16778244,100,14729,0.627220,23482.98,0.288840,50993.65,0.324843,45341.88,0.258126,57061.38,18
36,16778245,16778344,100,14230,0.628948,22625.07,0.308566,46116.55,0.320962,44335.41,0.244222,58266.68,19
37,16778345,16778444,100,14563,0.614566,23696.41,0.305127,47727.69,0.331195,43971.11,0.234310,62152.74,18
38,16778445,16778544,100,14766,0.636535,23197.45,0.314375,46969.44,0.342808,43073.64,0.280719,52600.62,18
39,16778545,16778644,100,15804,0.644559,24519.09,0.307284,51431.22,0.335274,47137.51,0.263000,60091.32,17
40,16778645,16778744,100,16064,0.662787,24237.05,0.325991,49277.47,0.343596,46752.63,0.277241,57942.46,17
41,16778745,16778844,100,15896,0.657455,24178.10,0.338258,46993.75,0.366520,43370.11,0.277747,57231.98,17
42,16778845,16778944,100,14379,0.687181,20924.61,0.338520,42476.09,0.365212,39371.66,0.294205,48874.08,17
43,16778945,16779044,100,14535,0.721868,20135.25,0.356966,40718.18,0.389446,37322.21,0.294588,49340.07,17
44,16779045,16779144,100,15203,0.716909,21206.32,0.359355,42306.31,0.396924,38302.08,0.312564,48639.57,19
