batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.524472,9533.40,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.161684,30924.57,0.527086,0.024967,0.023437,0.000000,0.575490,0.041204,50,291190,300190,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7952458466344973548,0,0,1416707245034871881,0,1416707245034871881
1,50,5000,8,10,0.532381,9391.77,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.161064,31043.57,0.525337,0.021290,0.018257,0.000000,0.564885,0.042787,50,291249,300259,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457139060522075269,0,0,2310114172314096860,0,2310114172314096860
2,50,5000,8,10,0.523679,9547.84,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.158871,31472.07,0.531279,0.016873,0.015877,0.000000,0.564029,0.041536,50,291438,300428,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11962594765073460332,0,0,16265611114682310831,0,16265611114682310831
3,50,5000,8,10,0.522113,9576.48,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.161100,31036.53,0.527977,0.021757,0.018835,0.000000,0.568569,0.041666,50,291464,300474,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15901862003964927129,0,0,13206289584611986010,0,13206289584611986010
4,50,5000,8,10,0.526112,9503.69,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.159039,31438.81,0.526271,0.021301,0.015834,0.000000,0.563406,0.041101,50,291360,300370,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11853203415060963611,0,0,9741847504329035303,0,9741847504329035303
5,50,5000,8,10,0.532933,9382.04,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.157914,31662.72,0.525981,0.020914,0.015115,0.000000,0.562010,0.041576,50,291217,300222,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4287123251946735989,0,0,5406590846574532756,0,5406590846574532756
6,50,5000,8,10,0.529498,9442.91,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.159754,31298.17,0.526904,0.028050,0.015226,0.000000,0.570180,0.042958,50,291355,300355,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13551421694750089016,0,0,18230046052934556216,0,18230046052934556216
7,50,5000,8,10,0.526210,9501.91,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.159297,31387.83,0.527273,0.021975,0.016544,0.000000,0.565792,0.040937,50,291292,300302,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14315665432066978215,0,0,2287834884398287494,0,2287834884398287494
8,50,5000,8,10,0.526101,9503.87,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.163526,30576.23,0.527420,0.021059,0.015310,0.000000,0.563789,0.041773,50,291425,300430,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014776406530379098,0,0,3989843210710425440,0,3989843210710425440
9,50,5000,8,10,0.524313,9536.29,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.000000,0.00,0.159764,31296.08,0.527102,0.020028,0.015465,0.000000,0.562596,0.041174,50,291364,300369,1796000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12662501491947404287,0,0,11837414599735063873,0,11837414599735063873
