batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,4,20,50,5000,0.526926,9489.01,0.000000,0.00,0.000000,0.00,0.146368,34160.51,50
1,4,20,50,5000,0.524393,9534.83,0.000000,0.00,0.000000,0.00,0.142453,35099.41,50
2,4,20,50,5000,0.540709,9247.12,0.000000,0.00,0.000000,0.00,0.143886,34749.64,50
3,4,20,50,5000,0.525923,9507.10,0.000000,0.00,0.000000,0.00,0.142058,35196.90,50
4,4,20,50,5000,0.529567,9441.67,0.000000,0.00,0.000000,0.00,0.142263,35146.24,50
5,4,20,50,5000,0.527765,9473.91,0.000000,0.00,0.000000,0.00,0.140011,35711.43,50
6,4,20,50,5000,0.546926,9142.00,0.000000,0.00,0.000000,0.00,0.142988,34967.93,50
7,4,20,50,5000,0.524452,9533.75,0.000000,0.00,0.000000,0.00,0.141573,35317.41,50
8,4,20,50,5000,0.524215,9538.08,0.000000,0.00,0.000000,0.00,0.141938,35226.77,50
9,4,20,50,5000,0.527018,9487.34,0.000000,0.00,0.000000,0.00,0.141433,35352.45,50
10,4,20,50,5000,0.528767,9455.96,0.000000,0.00,0.000000,0.00,0.143391,34869.74,50
11,4,20,50,5000,0.524118,9539.83,0.000000,0.00,0.000000,0.00,0.141692,35287.79,50
12,4,20,50,5000,0.527069,9486.43,0.000000,0.00,0.000000,0.00,0.143941,34736.36,50
13,4,20,50,5000,0.525833,9508.73,0.000000,0.00,0.000000,0.00,0.140582,35566.40,50
14,4,20,50,5000,0.547654,9129.85,0.000000,0.00,0.000000,0.00,0.141723,35280.00,50
15,4,20,50,5000,0.546258,9153.18,0.000000,0.00,0.000000,0.00,0.141645,35299.57,50
16,4,20,50,5000,0.524844,9526.65,0.000000,0.00,0.000000,0.00,0.141457,35346.35,50
17,4,20,50,5000,0.525201,9520.16,0.000000,0.00,0.000000,0.00,0.142403,35111.54,50
18,4,20,50,5000,0.526939,9488.76,0.000000,0.00,0.000000,0.00,0.140692,35538.65,50
19,4,20,50,5000,0.527127,9485.39,0.000000,0.00,0.000000,0.00,0.141079,35441.21,50
20,4,20,50,5000,0.525017,9523.50,0.000000,0.00,0.000000,0.00,0.141462,35345.25,50
21,4,20,50,5000,0.527585,9477.15,0.000000,0.00,0.000000,0.00,0.143477,34848.91,50
22,4,20,50,5000,0.547147,9138.31,0.000000,0.00,0.000000,0.00,0.141902,35235.51,50
23,4,20,50,5000,0.527425,9480.03,0.000000,0.00,0.000000,0.00,0.144424,34620.18,50
24,4,20,50,5000,0.524932,9525.05,0.000000,0.00,0.000000,0.00,0.142553,35074.56,50
25,4,20,50,5000,0.524187,9538.57,0.000000,0.00,0.000000,0.00,0.140740,35526.58,50
26,4,20,50,5000,0.525661,9511.83,0.000000,0.00,0.000000,0.00,0.143373,34874.04,50
27,4,20,50,5000,0.523410,9552.74,0.000000,0.00,0.000000,0.00,0.141913,35232.74,50
28,4,20,50,5000,0.524305,9536.44,0.000000,0.00,0.000000,0.00,0.141284,35389.68,50
29,4,20,50,5000,0.526265,9500.91,0.000000,0.00,0.000000,0.00,0.141449,35348.32,50
30,4,20,50,5000,0.524600,9531.08,0.000000,0.00,0.000000,0.00,0.142018,35206.79,50
31,4,20,50,5000,0.525054,9522.83,0.000000,0.00,0.000000,0.00,0.146727,34076.96,50
32,4,20,50,5000,0.523814,9545.37,0.000000,0.00,0.000000,0.00,0.142328,35130.24,50
33,4,20,50,5000,0.524176,9538.79,0.000000,0.00,0.000000,0.00,0.141095,35437.07,50
34,4,20,50,5000,0.527441,9479.74,0.000000,0.00,0.000000,0.00,0.140706,35535.19,50
35,4,20,50,5000,0.527627,9476.40,0.000000,0.00,0.000000,0.00,0.139901,35739.47,50
36,4,20,50,5000,0.524052,9541.03,0.000000,0.00,0.000000,0.00,0.141692,35287.72,50
37,4,20,50,5000,0.528406,9462.43,0.000000,0.00,0.000000,0.00,0.142212,35158.81,50
38,4,20,50,5000,0.526751,9492.15,0.000000,0.00,0.000000,0.00,0.143685,34798.42,50
39,4,20,50,5000,0.525340,9517.65,0.000000,0.00,0.000000,0.00,0.141634,35302.31,50
40,4,20,50,5000,0.526727,9492.59,0.000000,0.00,0.000000,0.00,0.142398,35112.75,50
41,4,20,50,5000,0.523567,9549.87,0.000000,0.00,0.000000,0.00,0.142326,35130.62,50
42,4,20,50,5000,0.526900,9489.46,0.000000,0.00,0.000000,0.00,0.141802,35260.36,50
43,4,20,50,5000,0.526082,9504.22,0.000000,0.00,0.000000,0.00,0.144664,34562.86,50
44,4,20,50,5000,0.526055,9504.71,0.000000,0.00,0.000000,0.00,0.139929,35732.36,50
45,4,20,50,5000,0.527165,9484.70,0.000000,0.00,0.000000,0.00,0.142095,35187.71,50
46,4,20,50,5000,0.525686,9511.38,0.000000,0.00,0.000000,0.00,0.143887,34749.45,50
47,4,20,50,5000,0.523784,9545.91,0.000000,0.00,0.000000,0.00,0.142776,35019.96,50
48,4,20,50,5000,0.525506,9514.63,0.000000,0.00,0.000000,0.00,0.141017,35456.80,50
49,4,20,50,5000,0.525695,9511.22,0.000000,0.00,0.000000,0.00,0.141110,35433.39,50
50,4,20,50,5000,0.524358,9535.48,0.000000,0.00,0.000000,0.00,0.143786,34773.93,50
51,4,20,50,5000,0.525640,9512.22,0.000000,0.00,0.000000,0.00,0.141647,35299.03,50
52,4,20,50,5000,0.523949,9542.91,0.000000,0.00,0.000000,0.00,0.140732,35528.54,50
53,4,20,50,5000,0.524708,9529.11,0.000000,0.00,0.000000,0.00,0.140473,35593.92,50
54,4,20,50,5000,0.527035,9487.04,0.000000,0.00,0.000000,0.00,0.144043,34711.78,50
55,4,20,50,5000,0.525638,9512.25,0.000000,0.00,0.000000,0.00,0.143473,34849.82,50
56,4,20,50,5000,0.526501,9496.66,0.000000,0.00,0.000000,0.00,0.142705,35037.38,50
57,4,20,50,5000,0.524689,9529.45,0.000000,0.00,0.000000,0.00,0.142484,35091.70,50
58,4,20,50,5000,0.527632,9476.31,0.000000,0.00,0.000000,0.00,0.141830,35253.54,50
59,4,20,50,5000,0.528820,9455.02,0.000000,0.00,0.000000,0.00,0.142805,35012.67,50
60,4,20,50,5000,0.526514,9496.43,0.000000,0.00,0.000000,0.00,0.142975,34971.10,50
