batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,8,10,50,5000,0.528180,9466.48,0.000000,0.00,0.000000,0.00,0.103108,48493.02,50
1,8,10,50,5000,0.525199,9520.20,0.000000,0.00,0.000000,0.00,0.100041,49979.46,50
2,8,10,50,5000,0.528188,9466.33,0.000000,0.00,0.000000,0.00,0.104443,47872.87,50
3,8,10,50,5000,0.526134,9503.28,0.000000,0.00,0.000000,0.00,0.100413,49794.59,50
4,8,10,50,5000,0.529348,9445.57,0.000000,0.00,0.000000,0.00,0.101418,49300.84,50
5,8,10,50,5000,0.530801,9419.73,0.000000,0.00,0.000000,0.00,0.099386,50308.72,50
6,8,10,50,5000,0.533668,9369.13,0.000000,0.00,0.000000,0.00,0.101309,49353.96,50
7,8,10,50,5000,0.528287,9464.55,0.000000,0.00,0.000000,0.00,0.100518,49742.57,50
8,8,10,50,5000,0.538534,9284.46,0.000000,0.00,0.000000,0.00,0.098602,50708.71,50
9,8,10,50,5000,0.531809,9401.87,0.000000,0.00,0.000000,0.00,0.101636,49195.17,50
10,8,10,50,5000,0.525109,9521.84,0.000000,0.00,0.000000,0.00,0.100350,49825.51,50
11,8,10,50,5000,0.526433,9497.89,0.000000,0.00,0.000000,0.00,0.100503,49749.55,50
12,8,10,50,5000,0.527328,9481.77,0.000000,0.00,0.000000,0.00,0.101460,49280.32,50
13,8,10,50,5000,0.531122,9414.04,0.000000,0.00,0.000000,0.00,0.102708,48681.85,50
14,8,10,50,5000,0.525184,9520.47,0.000000,0.00,0.000000,0.00,0.101172,49420.76,50
15,8,10,50,5000,0.524467,9533.49,0.000000,0.00,0.000000,0.00,0.100616,49693.98,50
16,8,10,50,5000,0.528046,9468.88,0.000000,0.00,0.000000,0.00,0.099851,50074.54,50
17,8,10,50,5000,0.528135,9467.28,0.000000,0.00,0.000000,0.00,0.099402,50300.81,50
18,8,10,50,5000,0.526651,9493.96,0.000000,0.00,0.000000,0.00,0.100491,49755.80,50
19,8,10,50,5000,0.528116,9467.61,0.000000,0.00,0.000000,0.00,0.099674,50163.70,50
20,8,10,50,5000,0.525175,9520.64,0.000000,0.00,0.000000,0.00,0.097734,51159.38,50
21,8,10,50,5000,0.529068,9450.57,0.000000,0.00,0.000000,0.00,0.100008,49996.03,50
22,8,10,50,5000,0.528625,9458.49,0.000000,0.00,0.000000,0.00,0.099586,50207.64,50
23,8,10,50,5000,0.528486,9460.99,0.000000,0.00,0.000000,0.00,0.099938,50031.03,50
24,8,10,50,5000,0.529691,9439.47,0.000000,0.00,0.000000,0.00,0.101050,49480.58,50
25,8,10,50,5000,0.527264,9482.91,0.000000,0.00,0.000000,0.00,0.101230,49392.31,50
26,8,10,50,5000,0.527489,9478.86,0.000000,0.00,0.000000,0.00,0.100374,49813.49,50
27,8,10,50,5000,0.527459,9479.41,0.000000,0.00,0.000000,0.00,0.100864,49571.54,50
28,8,10,50,5000,0.526334,9499.68,0.000000,0.00,0.000000,0.00,0.102540,48761.69,50
29,8,10,50,5000,0.530750,9420.63,0.000000,0.00,0.000000,0.00,0.099717,50141.66,50
30,8,10,50,5000,0.528189,9466.31,0.000000,0.00,0.000000,0.00,0.099738,50131.37,50
31,8,10,50,5000,0.526739,9492.37,0.000000,0.00,0.000000,0.00,0.099528,50237.15,50
32,8,10,50,5000,0.526635,9494.24,0.000000,0.00,0.000000,0.00,0.100432,49785.01,50
33,8,10,50,5000,0.528839,9454.67,0.000000,0.00,0.000000,0.00,0.103918,48114.80,50
34,8,10,50,5000,0.526118,9503.58,0.000000,0.00,0.000000,0.00,0.100201,49899.68,50
35,8,10,50,5000,0.528294,9464.42,0.000000,0.00,0.000000,0.00,0.099829,50085.73,50
36,8,10,50,5000,0.527157,9484.84,0.000000,0.00,0.000000,0.00,0.100842,49582.48,50
37,8,10,50,5000,0.528575,9459.40,0.000000,0.00,0.000000,0.00,0.100696,49654.32,50
38,8,10,50,5000,0.529083,9450.32,0.000000,0.00,0.000000,0.00,0.098841,50586.17,50
39,8,10,50,5000,0.525840,9508.60,0.000000,0.00,0.000000,0.00,0.098683,50667.26,50
