batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,2,20,50,5000,0.530321,9428.26,0.000000,0.00,0.000000,0.00,0.144189,34676.70,50
1,2,20,50,5000,0.532865,9383.25,0.000000,0.00,0.000000,0.00,0.142275,35143.27,50
2,2,20,50,5000,0.546650,9146.62,0.000000,0.00,0.000000,0.00,0.144155,34684.84,50
3,2,20,50,5000,0.525397,9516.61,0.000000,0.00,0.000000,0.00,0.141205,35409.39,50
4,2,20,50,5000,0.528276,9464.76,0.000000,0.00,0.000000,0.00,0.142091,35188.63,50
5,2,20,50,5000,0.525257,9519.15,0.000000,0.00,0.000000,0.00,0.139120,35940.17,50
6,2,20,50,5000,0.524916,9525.33,0.000000,0.00,0.000000,0.00,0.141433,35352.40,50
7,2,20,50,5000,0.524404,9534.63,0.000000,0.00,0.000000,0.00,0.144389,34628.61,50
8,2,20,50,5000,0.526811,9491.08,0.000000,0.00,0.000000,0.00,0.143646,34807.75,50
9,2,20,50,5000,0.526669,9493.63,0.000000,0.00,0.000000,0.00,0.143203,34915.36,50
10,2,20,50,5000,0.525710,9510.94,0.000000,0.00,0.000000,0.00,0.141020,35456.01,50
11,2,20,50,5000,0.526343,9499.51,0.000000,0.00,0.000000,0.00,0.142069,35194.24,50
12,2,20,50,5000,0.526090,9504.08,0.000000,0.00,0.000000,0.00,0.143937,34737.52,50
13,2,20,50,5000,0.523107,9558.27,0.000000,0.00,0.000000,0.00,0.143692,34796.57,50
14,2,20,50,5000,0.524572,9531.57,0.000000,0.00,0.000000,0.00,0.142638,35053.69,50
15,2,20,50,5000,0.527683,9475.38,0.000000,0.00,0.000000,0.00,0.143985,34725.74,50
16,2,20,50,5000,0.528043,9468.93,0.000000,0.00,0.000000,0.00,0.142779,35019.13,50
17,2,20,50,5000,0.526312,9500.07,0.000000,0.00,0.000000,0.00,0.142764,35022.93,50
18,2,20,50,5000,0.529911,9435.56,0.000000,0.00,0.000000,0.00,0.143278,34897.17,50
19,2,20,50,5000,0.525465,9515.38,0.000000,0.00,0.000000,0.00,0.141064,35444.80,50
