batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,3,20,50,5000,0.533489,9372.26,0.000000,0.00,0.000000,0.00,0.145895,34271.33,50
1,3,20,50,5000,0.531870,9400.80,0.000000,0.00,0.000000,0.00,0.141644,35299.80,50
2,3,20,50,5000,0.546759,9144.80,0.000000,0.00,0.000000,0.00,0.143624,34813.22,50
3,3,20,50,5000,0.530380,9427.20,0.000000,0.00,0.000000,0.00,0.139174,35926.24,50
4,3,20,50,5000,0.530780,9420.10,0.000000,0.00,0.000000,0.00,0.144738,34545.09,50
5,3,20,50,5000,0.529491,9443.02,0.000000,0.00,0.000000,0.00,0.143043,34954.62,50
6,3,20,50,5000,0.529422,9444.25,0.000000,0.00,0.000000,0.00,0.143949,34734.41,50
7,3,20,50,5000,0.524076,9540.59,0.000000,0.00,0.000000,0.00,0.142442,35102.05,50
8,3,20,50,5000,0.526346,9499.45,0.000000,0.00,0.000000,0.00,0.145394,34389.31,50
9,3,20,50,5000,0.528871,9454.10,0.000000,0.00,0.000000,0.00,0.143087,34943.85,50
10,3,20,50,5000,0.531303,9410.82,0.000000,0.00,0.000000,0.00,0.143436,34858.82,50
11,3,20,50,5000,0.535084,9344.34,0.000000,0.00,0.000000,0.00,0.144309,34647.91,50
12,3,20,50,5000,0.530980,9416.55,0.000000,0.00,0.000000,0.00,0.142683,35042.65,50
13,3,20,50,5000,0.529483,9443.17,0.000000,0.00,0.000000,0.00,0.140383,35616.81,50
14,3,20,50,5000,0.536496,9319.74,0.000000,0.00,0.000000,0.00,0.145786,34296.89,50
15,3,20,50,5000,0.531866,9400.86,0.000000,0.00,0.000000,0.00,0.141211,35407.96,50
16,3,20,50,5000,0.527283,9482.57,0.000000,0.00,0.000000,0.00,0.145411,34385.28,50
17,3,20,50,5000,0.528316,9464.04,0.000000,0.00,0.000000,0.00,0.142348,35125.13,50
18,3,20,50,5000,0.529407,9444.54,0.000000,0.00,0.000000,0.00,0.143668,34802.49,50
19,3,20,50,5000,0.529748,9438.46,0.000000,0.00,0.000000,0.00,0.142507,35086.11,50
20,3,20,50,5000,0.526308,9500.14,0.000000,0.00,0.000000,0.00,0.143897,34747.02,50
