batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,4,40,50,5000,0.531654,9404.61,0.000000,0.00,0.000000,0.00,0.165860,30145.92,27
1,4,40,50,5000,0.526694,9493.18,0.000000,0.00,0.000000,0.00,0.171150,29214.09,26
2,4,40,50,5000,0.527318,9481.94,0.000000,0.00,0.000000,0.00,0.170742,29283.91,26
3,4,40,50,5000,0.526432,9497.90,0.000000,0.00,0.000000,0.00,0.155327,32190.16,24
4,4,40,50,5000,0.525913,9507.28,0.000000,0.00,0.000000,0.00,0.164917,30318.25,23
5,4,40,50,5000,0.524145,9539.34,0.000000,0.00,0.000000,0.00,0.169185,29553.49,28
6,4,40,50,5000,0.524647,9530.22,0.000000,0.00,0.000000,0.00,0.159960,31257.77,26
7,4,40,50,5000,0.523190,9556.76,0.000000,0.00,0.000000,0.00,0.156516,31945.68,24
8,4,40,50,5000,0.529021,9451.42,0.000000,0.00,0.000000,0.00,0.158755,31495.09,23
9,4,40,50,5000,0.532585,9388.17,0.000000,0.00,0.000000,0.00,0.165222,30262.25,26
10,4,40,50,5000,0.525038,9523.12,0.000000,0.00,0.000000,0.00,0.161250,31007.72,25
11,4,40,50,5000,0.525209,9520.02,0.000000,0.00,0.000000,0.00,0.160824,31089.89,26
12,4,40,50,5000,0.524965,9524.45,0.000000,0.00,0.000000,0.00,0.162295,30808.10,22
13,4,40,50,5000,0.525783,9509.63,0.000000,0.00,0.000000,0.00,0.161911,30881.12,24
14,4,40,50,5000,0.525590,9513.13,0.000000,0.00,0.000000,0.00,0.152869,32707.68,21
15,4,40,50,5000,0.524249,9537.44,0.000000,0.00,0.000000,0.00,0.163048,30665.87,24
16,4,40,50,5000,0.523911,9543.60,0.000000,0.00,0.000000,0.00,0.147337,33935.75,26
17,4,40,50,5000,0.524255,9537.35,0.000000,0.00,0.000000,0.00,0.176996,28249.24,28
18,4,40,50,5000,0.527878,9471.89,0.000000,0.00,0.000000,0.00,0.164057,30477.22,23
19,4,40,50,5000,0.527179,9484.45,0.000000,0.00,0.000000,0.00,0.152146,32863.24,25
20,4,40,50,5000,0.528432,9461.96,0.000000,0.00,0.000000,0.00,0.156158,32018.81,24
21,4,40,50,5000,0.523987,9542.23,0.000000,0.00,0.000000,0.00,0.162315,30804.36,25
22,4,40,50,5000,0.528099,9467.92,0.000000,0.00,0.000000,0.00,0.156018,32047.65,26
23,4,40,50,5000,0.527385,9480.73,0.000000,0.00,0.000000,0.00,0.158929,31460.68,28
