batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
87,6,20,50,5000,0.531723,9403.40,0.000000,0.00,0.000000,0.00,0.142820,35009.09,50
88,6,20,50,5000,0.534741,9350.32,0.000000,0.00,0.000000,0.00,0.145094,34460.36,50
89,6,20,50,5000,0.529467,9443.47,0.000000,0.00,0.000000,0.00,0.142107,35184.64,50
90,6,20,50,5000,0.530362,9427.52,0.000000,0.00,0.000000,0.00,0.141162,35420.26,50
91,6,20,50,5000,0.533913,9364.82,0.000000,0.00,0.000000,0.00,0.144433,34618.11,50
92,6,20,50,5000,0.535772,9332.33,0.000000,0.00,0.000000,0.00,0.143363,34876.48,50
93,6,20,50,5000,0.554037,9024.66,0.000000,0.00,0.000000,0.00,0.144359,34635.94,50
94,6,20,50,5000,0.535659,9334.30,0.000000,0.00,0.000000,0.00,0.144612,34575.25,50
95,6,20,50,5000,0.533736,9367.93,0.000000,0.00,0.000000,0.00,0.143354,34878.61,50
96,6,20,50,5000,0.533299,9375.61,0.000000,0.00,0.000000,0.00,0.142097,35187.17,50
97,6,20,50,5000,0.534665,9351.65,0.000000,0.00,0.000000,0.00,0.141022,35455.50,50
98,6,20,50,5000,0.535909,9329.94,0.000000,0.00,0.000000,0.00,0.144195,34675.33,50
99,6,20,50,5000,0.533306,9375.48,0.000000,0.00,0.000000,0.00,0.143517,34839.10,50
