batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,8,20,50,5000,0.528043,9468.92,0.000000,0.00,0.000000,0.00,0.143445,34856.52,50
1,8,20,50,5000,0.525267,9518.96,0.000000,0.00,0.000000,0.00,0.142424,35106.44,50
2,8,20,50,5000,0.527553,9477.73,0.000000,0.00,0.000000,0.00,0.146185,34203.12,50
3,8,20,50,5000,0.527045,9486.86,0.000000,0.00,0.000000,0.00,0.142542,35077.30,50
4,8,20,50,5000,0.528507,9460.61,0.000000,0.00,0.000000,0.00,0.145140,34449.52,50
5,8,20,50,5000,0.528865,9454.21,0.000000,0.00,0.000000,0.00,0.142689,35041.17,50
6,8,20,50,5000,0.525421,9516.17,0.000000,0.00,0.000000,0.00,0.142316,35132.97,50
7,8,20,50,5000,0.532807,9384.26,0.000000,0.00,0.000000,0.00,0.141895,35237.38,50
8,8,20,50,5000,0.525658,9511.88,0.000000,0.00,0.000000,0.00,0.140815,35507.49,50
9,8,20,50,5000,0.529989,9434.15,0.000000,0.00,0.000000,0.00,0.144774,34536.50,50
10,8,20,50,5000,0.526625,9494.41,0.000000,0.00,0.000000,0.00,0.140500,35587.08,50
11,8,20,50,5000,0.526783,9491.58,0.000000,0.00,0.000000,0.00,0.142653,35050.04,50
12,8,20,50,5000,0.527836,9472.64,0.000000,0.00,0.000000,0.00,0.144557,34588.32,50
13,8,20,50,5000,0.526276,9500.73,0.000000,0.00,0.000000,0.00,0.141134,35427.20,50
14,8,20,50,5000,0.528238,9465.43,0.000000,0.00,0.000000,0.00,0.142160,35171.66,50
15,8,20,50,5000,0.537432,9303.51,0.000000,0.00,0.000000,0.00,0.144733,34546.46,50
16,8,20,50,5000,0.525756,9510.12,0.000000,0.00,0.000000,0.00,0.143089,34943.38,50
17,8,20,50,5000,0.527577,9477.28,0.000000,0.00,0.000000,0.00,0.140017,35710.00,50
18,8,20,50,5000,0.529351,9445.53,0.000000,0.00,0.000000,0.00,0.141072,35442.90,50
19,8,20,50,5000,0.526387,9498.72,0.000000,0.00,0.000000,0.00,0.143409,34865.23,50
20,8,20,50,5000,0.532876,9383.05,0.000000,0.00,0.000000,0.00,0.142072,35193.51,50
21,8,20,50,5000,0.526983,9487.98,0.000000,0.00,0.000000,0.00,0.142093,35188.20,50
22,8,20,50,5000,0.526063,9504.57,0.000000,0.00,0.000000,0.00,0.141303,35384.94,50
23,8,20,50,5000,0.529521,9442.50,0.000000,0.00,0.000000,0.00,0.142261,35146.65,50
24,8,20,50,5000,0.532762,9385.06,0.000000,0.00,0.000000,0.00,0.141337,35376.42,50
25,8,20,50,5000,0.531440,9408.40,0.000000,0.00,0.000000,0.00,0.143844,34759.90,50
26,8,20,50,5000,0.527017,9487.36,0.000000,0.00,0.000000,0.00,0.145915,34266.43,50
27,8,20,50,5000,0.525194,9520.29,0.000000,0.00,0.000000,0.00,0.142573,35069.74,50
28,8,20,50,5000,0.547053,9139.89,0.000000,0.00,0.000000,0.00,0.142171,35169.02,50
29,8,20,50,5000,0.526073,9504.39,0.000000,0.00,0.000000,0.00,0.142375,35118.51,50
30,8,20,50,5000,0.528238,9465.43,0.000000,0.00,0.000000,0.00,0.144880,34511.34,50
31,8,20,50,5000,0.526585,9495.14,0.000000,0.00,0.000000,0.00,0.141326,35379.10,50
32,8,20,50,5000,0.528796,9455.45,0.000000,0.00,0.000000,0.00,0.142265,35145.75,50
33,8,20,50,5000,0.525644,9512.14,0.000000,0.00,0.000000,0.00,0.142197,35162.53,50
34,8,20,50,5000,0.526161,9502.79,0.000000,0.00,0.000000,0.00,0.144156,34684.64,50
35,8,20,50,5000,0.546160,9154.83,0.000000,0.00,0.000000,0.00,0.141855,35247.29,50
36,8,20,50,5000,0.527420,9480.12,0.000000,0.00,0.000000,0.00,0.140923,35480.38,50
37,8,20,50,5000,0.526164,9502.74,0.000000,0.00,0.000000,0.00,0.142334,35128.56,50
38,8,20,50,5000,0.525872,9508.02,0.000000,0.00,0.000000,0.00,0.142564,35071.93,50
39,8,20,50,5000,0.525441,9515.81,0.000000,0.00,0.000000,0.00,0.143732,34786.91,50
40,8,20,50,5000,0.528013,9469.47,0.000000,0.00,0.000000,0.00,0.142729,35031.49,50
41,8,20,50,5000,0.528940,9452.87,0.000000,0.00,0.000000,0.00,0.141855,35247.32,50
42,8,20,50,5000,0.525457,9515.53,0.000000,0.00,0.000000,0.00,0.141876,35242.10,50
43,8,20,50,5000,0.527381,9480.81,0.000000,0.00,0.000000,0.00,0.141406,35359.22,50
44,8,20,50,5000,0.529850,9436.63,0.000000,0.00,0.000000,0.00,0.143098,34940.99,50
45,8,20,50,5000,0.526894,9489.57,0.000000,0.00,0.000000,0.00,0.142669,35046.28,50
