batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,4,30,50,5000,0.525954,9506.54,0.195268,25605.88,0.196689,25420.86,0.123878,40362.44,28
1,4,30,50,5000,0.527637,9476.21,0.198881,25140.71,0.197776,25281.10,0.120397,41529.40,26
2,4,30,50,5000,0.526116,9503.60,0.194983,25643.29,0.196269,25475.18,0.128279,38977.60,28
3,4,30,50,5000,0.548291,9119.24,0.195953,25516.29,0.196025,25506.97,0.118476,42202.63,26
4,4,30,50,5000,0.526789,9491.46,0.197388,25330.84,0.195297,25602.00,0.135162,36992.64,27
5,4,30,50,5000,0.526287,9500.51,0.197379,25332.02,0.195173,25618.28,0.122155,40931.75,26
6,4,30,50,5000,0.528728,9456.66,0.195470,25579.36,0.194090,25761.30,0.118852,42069.05,26
7,4,30,50,5000,0.526701,9493.06,0.195756,25542.05,0.197733,25286.68,0.119045,42000.94,26
8,4,30,50,5000,0.526875,9489.92,0.195118,25625.53,0.197701,25290.70,0.133222,37531.46,30
9,4,30,50,5000,0.526067,9504.50,0.197273,25345.61,0.197021,25377.97,0.134861,37075.33,28
10,4,30,50,5000,0.528242,9465.37,0.196325,25467.92,0.194558,25699.23,0.127344,39263.65,28
11,4,30,50,5000,0.524191,9538.51,0.196999,25380.89,0.195586,25564.24,0.123087,40621.70,27
12,4,30,50,5000,0.528420,9462.16,0.196712,25417.82,0.195144,25622.07,0.129542,38597.40,29
13,4,30,50,5000,0.527189,9484.27,0.197483,25318.66,0.196240,25479.02,0.126908,39398.51,27
14,4,30,50,5000,0.526693,9493.20,0.193476,25842.99,0.196632,25428.25,0.130529,38305.80,28
15,4,30,50,5000,0.523880,9544.18,0.194814,25665.54,0.194029,25769.40,0.123545,40471.18,27
16,4,30,50,5000,0.524313,9536.28,0.195085,25629.90,0.195001,25640.89,0.121322,41212.63,27
17,4,30,50,5000,0.526389,9498.68,0.194963,25645.86,0.195397,25588.97,0.122985,40655.21,26
18,4,30,50,5000,0.525230,9519.64,0.197237,25350.22,0.195432,25584.33,0.121893,41019.64,27
19,4,30,50,5000,0.527019,9487.32,0.196541,25439.97,0.199416,25073.17,0.124308,40222.79,26
20,4,30,50,5000,0.526705,9492.98,0.196046,25504.20,0.195870,25527.13,0.124918,40026.27,26
21,4,30,50,5000,0.524990,9523.98,0.195118,25625.58,0.198644,25170.65,0.118509,42190.87,26
22,4,30,50,5000,0.524411,9534.50,0.193025,25903.36,0.194940,25648.91,0.121007,41319.87,27
23,4,30,50,5000,0.533868,9365.61,0.198606,25175.42,0.193386,25854.96,0.125021,39993.13,26
24,4,30,50,5000,0.526472,9497.18,0.199246,25094.57,0.194675,25683.81,0.118693,42125.56,27
25,4,30,50,5000,0.527030,9487.12,0.195992,25511.27,0.196420,25455.60,0.124033,40311.88,27
26,4,30,50,5000,0.526002,9505.66,0.198063,25244.45,0.194508,25705.93,0.126314,39583.93,27
27,4,30,50,5000,0.528339,9463.62,0.197292,25343.10,0.198552,25182.37,0.124840,40051.19,27
28,4,30,50,5000,0.526781,9491.62,0.196159,25489.50,0.197315,25340.25,0.122479,40823.21,27
29,4,30,50,5000,0.523885,9544.08,0.193869,25790.65,0.195902,25523.02,0.122666,40760.99,26
30,4,30,50,5000,0.527945,9470.68,0.194413,25718.49,0.196475,25448.58,0.120278,41570.21,26
31,4,30,50,5000,0.525352,9517.43,0.196633,25428.09,0.196209,25483.09,0.121708,41082.06,27
32,4,30,50,5000,0.529417,9444.34,0.195076,25631.10,0.194119,25757.33,0.119928,41691.70,27
33,4,30,50,5000,0.525609,9512.77,0.195708,25548.29,0.198653,25169.51,0.137220,36437.78,30
34,4,30,50,5000,0.523753,9546.49,0.194453,25713.11,0.196336,25466.51,0.124931,40021.95,26
35,4,30,50,5000,0.528631,9458.40,0.197359,25334.57,0.195557,25567.99,0.125953,39697.44,28
36,4,30,50,5000,0.526916,9489.18,0.195157,25620.43,0.192341,25995.56,0.130045,38448.13,29
37,4,30,50,5000,0.526088,9504.11,0.195386,25590.36,0.197419,25326.82,0.127373,39254.76,27
38,4,30,50,5000,0.523661,9548.16,0.196407,25457.40,0.194879,25656.88,0.134246,37245.04,28
39,4,30,50,5000,0.530513,9424.83,0.195816,25534.22,0.196502,25445.10,0.126805,39430.50,27
40,4,30,50,5000,0.526909,9489.30,0.197909,25264.18,0.197050,25374.30,0.123186,40589.17,27
41,4,30,50,5000,0.532354,9392.25,0.193249,25873.41,0.192390,25988.90,0.118780,42094.56,26
42,4,30,50,5000,0.525088,9522.22,0.195757,25541.89,0.195719,25546.81,0.123360,40531.88,28
43,4,30,50,5000,0.526185,9502.36,0.196034,25505.80,0.194572,25697.41,0.132779,37656.68,29
44,4,30,50,5000,0.527648,9476.02,0.196854,25399.56,0.195622,25559.53,0.119815,41730.99,26
45,4,30,50,5000,0.523846,9544.78,0.195167,25619.07,0.195508,25574.39,0.117786,42449.93,26
46,4,30,50,5000,0.524045,9541.17,0.193028,25903.03,0.193173,25883.59,0.122365,40861.35,27
47,4,30,50,5000,0.523410,9552.75,0.196050,25503.66,0.196985,25382.66,0.125674,39785.37,28
48,4,30,50,5000,0.525687,9511.37,0.200793,24901.22,0.199393,25076.13,0.127517,39210.56,27
49,4,30,50,5000,0.526061,9504.59,0.193966,25777.75,0.192869,25924.36,0.126192,39622.27,28
50,4,30,50,5000,0.528340,9463.60,0.194998,25641.31,0.195957,25515.84,0.119655,41786.85,27
51,4,30,50,5000,0.527204,9483.99,0.197082,25370.16,0.196127,25493.74,0.125300,39904.14,27
52,4,30,50,5000,0.526994,9487.78,0.193567,25830.80,0.198055,25245.54,0.120726,41415.98,26
53,4,30,50,5000,0.526744,9492.28,0.196333,25466.87,0.197001,25380.60,0.133275,37516.45,30
54,4,30,50,5000,0.528323,9463.91,0.197299,25342.21,0.196697,25419.80,0.115687,43220.15,26
55,4,30,50,5000,0.526466,9497.29,0.195376,25591.71,0.194178,25749.63,0.126171,39628.68,26
56,4,30,50,5000,0.528553,9459.79,0.198778,25153.67,0.197400,25329.30,0.124410,40189.67,28
57,4,30,50,5000,0.525286,9518.63,0.195542,25569.95,0.196481,25447.80,0.129757,38533.68,28
58,4,30,50,5000,0.525234,9519.57,0.197444,25323.65,0.195189,25616.14,0.125980,39688.75,27
59,4,30,50,5000,0.525071,9522.52,0.192988,25908.32,0.196298,25471.45,0.128472,38918.91,30
60,4,30,50,5000,0.522615,9567.27,0.195456,25581.27,0.194915,25652.18,0.134617,37142.49,28
61,4,30,50,5000,0.526619,9494.53,0.192020,26039.00,0.194693,25681.46,0.124349,40209.48,27
62,4,30,50,5000,0.528699,9457.17,0.198706,25162.78,0.195669,25553.41,0.124993,40002.31,28
63,4,30,50,5000,0.524311,9536.33,0.198430,25197.82,0.195749,25542.87,0.127854,39107.01,28
64,4,30,50,5000,0.529480,9443.23,0.194897,25654.61,0.197221,25352.24,0.132827,37643.06,28
65,4,30,50,5000,0.525985,9505.97,0.196643,25426.72,0.196120,25494.65,0.120860,41370.06,26
66,4,30,50,5000,0.524768,9528.01,0.195151,25621.16,0.193566,25830.98,0.129574,38587.87,28
