batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,3,30,50,5000,0.533011,9380.66,0.196564,25437.00,0.195956,25515.93,0.120062,41645.05,25
1,3,30,50,5000,0.530150,9431.30,0.195258,25607.13,0.194302,25733.12,0.124798,40064.73,26
2,3,30,50,5000,0.548233,9120.21,0.192978,25909.70,0.194297,25733.78,0.126846,39418.03,27
3,3,30,50,5000,0.530924,9417.54,0.195080,25630.45,0.195647,25556.26,0.118537,42180.88,25
4,3,30,50,5000,0.532413,9391.20,0.195217,25612.51,0.198538,25184.07,0.127122,39332.29,25
5,3,30,50,5000,0.529793,9437.65,0.197693,25291.71,0.198562,25181.04,0.133984,37317.98,28
6,3,30,50,5000,0.533521,9371.70,0.196848,25400.31,0.195043,25635.33,0.131214,38105.55,27
7,3,30,50,5000,0.529205,9448.14,0.195762,25541.24,0.197121,25365.15,0.113472,44063.91,25
8,3,30,50,5000,0.529080,9450.37,0.195622,25559.46,0.191961,26046.90,0.116927,42761.80,25
9,3,30,50,5000,0.527457,9479.45,0.195415,25586.62,0.194781,25669.84,0.125897,39715.03,27
10,3,30,50,5000,0.529102,9449.97,0.198162,25231.90,0.197269,25346.13,0.125249,39920.55,27
11,3,30,50,5000,0.528077,9468.31,0.197778,25280.82,0.197433,25325.04,0.128766,38830.13,28
12,3,30,50,5000,0.534826,9348.83,0.198747,25157.63,0.195934,25518.83,0.112182,44570.39,25
13,3,30,50,5000,0.528510,9460.57,0.194904,25653.67,0.198489,25190.36,0.121212,41249.99,26
14,3,30,50,5000,0.529392,9444.80,0.197654,25296.73,0.195275,25604.97,0.120511,41489.96,26
15,3,30,50,5000,0.528546,9459.91,0.198194,25227.80,0.196260,25476.44,0.130472,38322.48,28
16,3,30,50,5000,0.528719,9456.81,0.199428,25071.75,0.195332,25597.40,0.130091,38434.50,29
17,3,30,50,5000,0.530152,9431.25,0.196458,25450.69,0.195370,25592.47,0.124344,40211.11,27
18,3,30,50,5000,0.529565,9441.72,0.198615,25174.39,0.198227,25223.60,0.119881,41708.09,25
19,3,30,50,5000,0.550344,9085.22,0.196444,25452.56,0.197868,25269.42,0.119414,41870.97,25
20,3,30,50,5000,0.529184,9448.51,0.197591,25304.74,0.196034,25505.74,0.114734,43579.14,25
21,3,30,50,5000,0.530726,9421.06,0.197093,25368.68,0.196654,25425.32,0.119082,41987.75,25
22,3,30,50,5000,0.530233,9429.81,0.195250,25608.22,0.193683,25815.43,0.125369,39882.28,28
23,3,30,50,5000,0.527603,9476.82,0.195166,25619.20,0.197794,25278.82,0.112197,44564.55,25
24,3,30,50,5000,0.528631,9458.40,0.195849,25529.86,0.194839,25662.22,0.116107,43063.91,25
25,3,30,50,5000,0.531285,9411.15,0.197382,25331.65,0.194755,25673.22,0.116187,43033.98,25
26,3,30,50,5000,0.557261,8972.45,0.195596,25562.91,0.192953,25913.06,0.120548,41477.13,25
27,3,30,50,5000,0.529317,9446.13,0.196201,25484.06,0.193573,25830.03,0.109562,45636.24,25
28,3,30,50,5000,0.527798,9473.33,0.195620,25559.82,0.195478,25578.39,0.120253,41578.96,25
29,3,30,50,5000,0.530403,9426.80,0.197179,25357.66,0.196213,25482.54,0.116727,42834.92,26
30,3,30,50,5000,0.530793,9419.86,0.196052,25503.38,0.197226,25351.58,0.126273,39596.84,27
31,3,30,50,5000,0.527437,9479.80,0.194830,25663.35,0.194627,25690.21,0.126949,39385.78,26
32,3,30,50,5000,0.528096,9467.98,0.196989,25382.07,0.197136,25363.15,0.122142,40935.88,25
33,3,30,50,5000,0.529379,9445.02,0.198164,25231.65,0.196328,25467.57,0.126077,39658.43,26
34,3,30,50,5000,0.528356,9463.32,0.196645,25426.55,0.194174,25750.15,0.122850,40700.17,26
35,3,30,50,5000,0.527643,9476.10,0.195657,25554.93,0.192532,25969.70,0.119652,41787.87,28
36,3,30,50,5000,0.529172,9448.72,0.196042,25504.70,0.197030,25376.86,0.120536,41481.40,25
37,3,30,50,5000,0.530192,9430.54,0.197082,25370.11,0.194082,25762.35,0.124764,40075.81,27
38,3,30,50,5000,0.529813,9437.29,0.194368,25724.40,0.195625,25559.14,0.130574,38292.32,26
39,3,30,50,5000,0.529056,9450.80,0.195904,25522.74,0.196313,25469.56,0.120338,41549.54,25
40,3,30,50,5000,0.530690,9421.69,0.198172,25230.61,0.195387,25590.19,0.115023,43469.62,25
41,3,30,50,5000,0.528629,9458.44,0.198478,25191.68,0.194899,25654.26,0.119304,41909.90,26
42,3,30,50,5000,0.529742,9438.55,0.196821,25403.76,0.194330,25729.42,0.118458,42209.22,25
43,3,30,50,5000,0.529815,9437.25,0.194768,25671.53,0.194093,25760.82,0.120107,41629.65,25
44,3,30,50,5000,0.528919,9453.25,0.198046,25246.65,0.195113,25626.14,0.115995,43105.45,25
45,3,30,50,5000,0.530558,9424.05,0.196385,25460.13,0.198078,25242.54,0.118900,42052.30,26
46,3,30,50,5000,0.533914,9364.81,0.196843,25400.97,0.192887,25921.86,0.118165,42313.84,25
47,3,30,50,5000,0.528825,9454.92,0.197598,25303.94,0.194947,25647.94,0.115666,43227.90,25
48,3,30,50,5000,0.530373,9427.33,0.195483,25577.73,0.199479,25065.31,0.119689,41774.97,27
49,3,30,50,5000,0.529954,9434.78,0.197079,25370.59,0.194838,25662.39,0.119922,41693.61,25
50,3,30,50,5000,0.543803,9194.51,0.193878,25789.39,0.193304,25866.02,0.122796,40717.91,28
51,3,30,50,5000,0.530933,9417.38,0.196792,25407.54,0.193803,25799.36,0.121475,41160.63,26
52,3,30,50,5000,0.530431,9426.30,0.195179,25617.53,0.195464,25580.12,0.115572,43263.26,25
53,3,30,50,5000,0.531112,9414.21,0.195642,25556.83,0.192932,25915.92,0.119498,41841.80,25
54,3,30,50,5000,0.530404,9426.78,0.194993,25642.00,0.193015,25904.73,0.117369,42600.58,25
55,3,30,50,5000,0.529882,9436.06,0.195768,25540.44,0.193885,25788.44,0.125199,39936.45,28
56,3,30,50,5000,0.527754,9474.11,0.195016,25638.90,0.194348,25727.06,0.119190,41949.84,25
57,3,30,50,5000,0.528701,9457.13,0.193535,25835.07,0.197244,25349.34,0.124800,40064.07,27
58,3,30,50,5000,0.531673,9404.27,0.195972,25513.91,0.192956,25912.67,0.116108,43063.18,25
59,3,30,50,5000,0.529957,9434.73,0.199491,25063.84,0.195811,25534.80,0.123115,40612.28,25
60,3,30,50,5000,0.530522,9424.68,0.198604,25175.69,0.195326,25598.24,0.118247,42284.21,25
61,3,30,50,5000,0.528456,9461.53,0.198022,25249.73,0.197896,25265.77,0.114120,43813.36,25
62,3,30,50,5000,0.528988,9452.01,0.197107,25366.97,0.195907,25522.27,0.120834,41379.13,26
63,3,30,50,5000,0.529879,9436.12,0.197278,25344.90,0.196337,25466.43,0.125613,39804.87,27
64,3,30,50,5000,0.550596,9081.07,0.194712,25678.90,0.197466,25320.75,0.120645,41443.82,25
65,3,30,50,5000,0.552655,9047.24,0.197861,25270.32,0.198023,25249.59,0.127815,39119.16,27
66,3,30,50,5000,0.532447,9390.61,0.198481,25191.39,0.196059,25502.56,0.120733,41413.67,25
67,3,30,50,5000,0.529209,9448.07,0.195772,25539.86,0.195664,25554.06,0.131552,38007.82,28
68,3,30,50,5000,0.530084,9432.46,0.196791,25407.66,0.196846,25400.52,0.112341,44507.44,25
69,3,30,50,5000,0.533445,9373.04,0.197711,25289.39,0.195622,25559.44,0.117913,42404.28,25
