batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,6,10,50,5000,0.531165,9413.26,0.000000,0.00,0.000000,0.00,0.101572,49226.05,50
1,6,10,50,5000,0.526878,9489.87,0.000000,0.00,0.000000,0.00,0.098701,50658.05,50
2,6,10,50,5000,0.532990,9381.04,0.000000,0.00,0.000000,0.00,0.101495,49263.67,50
3,6,10,50,5000,0.527435,9479.83,0.000000,0.00,0.000000,0.00,0.099590,50205.71,50
4,6,10,50,5000,0.525725,9510.68,0.000000,0.00,0.000000,0.00,0.102844,48617.49,50
5,6,10,50,5000,0.527076,9486.30,0.000000,0.00,0.000000,0.00,0.100766,49620.02,50
6,6,10,50,5000,0.524803,9527.39,0.000000,0.00,0.000000,0.00,0.099477,50262.89,50
7,6,10,50,5000,0.525969,9506.27,0.000000,0.00,0.000000,0.00,0.100314,49843.40,50
8,6,10,50,5000,0.526281,9500.63,0.000000,0.00,0.000000,0.00,0.099523,50239.55,50
9,6,10,50,5000,0.538593,9283.45,0.000000,0.00,0.000000,0.00,0.102096,48973.31,50
10,6,10,50,5000,0.526047,9504.85,0.000000,0.00,0.000000,0.00,0.098699,50659.30,50
11,6,10,50,5000,0.527132,9485.28,0.000000,0.00,0.000000,0.00,0.098467,50778.47,50
12,6,10,50,5000,0.525643,9512.16,0.000000,0.00,0.000000,0.00,0.099905,50047.59,50
13,6,10,50,5000,0.533145,9378.31,0.000000,0.00,0.000000,0.00,0.099528,50237.23,50
14,6,10,50,5000,0.524863,9526.30,0.000000,0.00,0.000000,0.00,0.100141,49929.62,50
15,6,10,50,5000,0.525941,9506.77,0.000000,0.00,0.000000,0.00,0.098590,50715.25,50
16,6,10,50,5000,0.523970,9542.53,0.000000,0.00,0.000000,0.00,0.099519,50241.84,50
17,6,10,50,5000,0.526376,9498.92,0.000000,0.00,0.000000,0.00,0.100968,49520.47,50
18,6,10,50,5000,0.527631,9476.32,0.000000,0.00,0.000000,0.00,0.097702,51176.02,50
19,6,10,50,5000,0.524230,9537.80,0.000000,0.00,0.000000,0.00,0.099147,50430.33,50
20,6,10,50,5000,0.529328,9445.93,0.000000,0.00,0.000000,0.00,0.099432,50285.39,50
21,6,10,50,5000,0.527715,9474.82,0.000000,0.00,0.000000,0.00,0.100402,49799.64,50
22,6,10,50,5000,0.526877,9489.87,0.000000,0.00,0.000000,0.00,0.100208,49896.32,50
23,6,10,50,5000,0.527586,9477.12,0.000000,0.00,0.000000,0.00,0.099572,50214.91,50
24,6,10,50,5000,0.523789,9545.83,0.000000,0.00,0.000000,0.00,0.100631,49686.57,50
25,6,10,50,5000,0.533428,9373.34,0.000000,0.00,0.000000,0.00,0.099332,50336.27,50
26,6,10,50,5000,0.528357,9463.30,0.000000,0.00,0.000000,0.00,0.099137,50435.22,50
27,6,10,50,5000,0.527302,9482.22,0.000000,0.00,0.000000,0.00,0.098738,50638.98,50
28,6,10,50,5000,0.528537,9460.08,0.000000,0.00,0.000000,0.00,0.097872,51087.36,50
29,6,10,50,5000,0.528332,9463.74,0.000000,0.00,0.000000,0.00,0.099790,50105.19,50
30,6,10,50,5000,0.528396,9462.61,0.000000,0.00,0.000000,0.00,0.100009,49995.52,50
31,6,10,50,5000,0.528505,9460.65,0.000000,0.00,0.000000,0.00,0.101911,49062.42,50
32,6,10,50,5000,0.525121,9521.61,0.000000,0.00,0.000000,0.00,0.098421,50802.21,50
