batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,3,10,50,5000,0.533079,9379.47,0.000000,0.00,0.000000,0.00,0.102271,48889.73,50
1,3,10,50,5000,0.532439,9390.75,0.000000,0.00,0.000000,0.00,0.100396,49802.70,50
2,3,10,50,5000,0.547003,9140.72,0.000000,0.00,0.000000,0.00,0.101763,49133.57,50
3,3,10,50,5000,0.533567,9370.90,0.000000,0.00,0.000000,0.00,0.100881,49563.35,50
4,3,10,50,5000,0.531359,9409.83,0.000000,0.00,0.000000,0.00,0.098911,50550.44,50
5,3,10,50,5000,0.531988,9398.71,0.000000,0.00,0.000000,0.00,0.100285,49857.97,50
6,3,10,50,5000,0.529633,9440.50,0.000000,0.00,0.000000,0.00,0.099310,50347.39,50
7,3,10,50,5000,0.531533,9406.76,0.000000,0.00,0.000000,0.00,0.099054,50477.37,50
8,3,10,50,5000,0.555734,8997.11,0.000000,0.00,0.000000,0.00,0.100193,49903.93,50
9,3,10,50,5000,0.552713,9046.29,0.000000,0.00,0.000000,0.00,0.099303,50350.78,50
10,3,10,50,5000,0.554287,9020.59,0.000000,0.00,0.000000,0.00,0.098824,50595.04,50
11,3,10,50,5000,0.533887,9365.28,0.000000,0.00,0.000000,0.00,0.098650,50684.41,50
12,3,10,50,5000,0.533173,9377.82,0.000000,0.00,0.000000,0.00,0.099367,50318.28,50
13,3,10,50,5000,0.529997,9434.01,0.000000,0.00,0.000000,0.00,0.101314,49351.54,50
14,3,10,50,5000,0.527418,9480.15,0.000000,0.00,0.000000,0.00,0.098285,50872.64,50
15,3,10,50,5000,0.534518,9354.23,0.000000,0.00,0.000000,0.00,0.099510,50246.44,50
16,3,10,50,5000,0.533709,9368.39,0.000000,0.00,0.000000,0.00,0.100401,49800.18,50
17,3,10,50,5000,0.534230,9359.26,0.000000,0.00,0.000000,0.00,0.098339,50844.68,50
18,3,10,50,5000,0.534107,9361.42,0.000000,0.00,0.000000,0.00,0.102685,48692.48,50
19,3,10,50,5000,0.532017,9398.20,0.000000,0.00,0.000000,0.00,0.099262,50371.92,50
20,3,10,50,5000,0.531391,9409.27,0.000000,0.00,0.000000,0.00,0.099246,50379.64,50
21,3,10,50,5000,0.530142,9431.44,0.000000,0.00,0.000000,0.00,0.100788,49609.09,50
22,3,10,50,5000,0.536724,9315.78,0.000000,0.00,0.000000,0.00,0.100532,49735.33,50
23,3,10,50,5000,0.531600,9405.57,0.000000,0.00,0.000000,0.00,0.099309,50347.93,50
24,3,10,50,5000,0.532408,9391.30,0.000000,0.00,0.000000,0.00,0.100599,49702.41,50
25,3,10,50,5000,0.529658,9440.06,0.000000,0.00,0.000000,0.00,0.100387,49807.49,50
26,3,10,50,5000,0.531509,9407.18,0.000000,0.00,0.000000,0.00,0.098835,50589.35,50
27,3,10,50,5000,0.532807,9384.25,0.000000,0.00,0.000000,0.00,0.099484,50259.18,50
28,3,10,50,5000,0.533140,9378.40,0.000000,0.00,0.000000,0.00,0.099969,50015.28,50
29,3,10,50,5000,0.535065,9344.66,0.000000,0.00,0.000000,0.00,0.100077,49961.45,50
30,3,10,50,5000,0.534903,9347.49,0.000000,0.00,0.000000,0.00,0.100825,49590.91,50
31,3,10,50,5000,0.530299,9428.64,0.000000,0.00,0.000000,0.00,0.100356,49822.42,50
32,3,10,50,5000,0.537374,9304.51,0.000000,0.00,0.000000,0.00,0.099607,50197.42,50
33,3,10,50,5000,0.531485,9407.60,0.000000,0.00,0.000000,0.00,0.098749,50633.60,50
