batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,8,30,50,5000,0.527724,9474.66,0.000000,0.00,0.000000,0.00,0.154744,32311.41,36
1,8,30,50,5000,0.524866,9526.24,0.000000,0.00,0.000000,0.00,0.147194,33968.75,34
2,8,30,50,5000,0.526252,9501.15,0.000000,0.00,0.000000,0.00,0.149081,33538.77,34
3,8,30,50,5000,0.528884,9453.86,0.000000,0.00,0.000000,0.00,0.147586,33878.46,34
4,8,30,50,5000,0.525181,9520.53,0.000000,0.00,0.000000,0.00,0.151686,32962.77,34
5,8,30,50,5000,0.527117,9485.55,0.000000,0.00,0.000000,0.00,0.151464,33011.06,34
6,8,30,50,5000,0.544932,9175.46,0.000000,0.00,0.000000,0.00,0.151009,33110.71,35
7,8,30,50,5000,0.523355,9553.75,0.000000,0.00,0.000000,0.00,0.144940,34497.04,34
8,8,30,50,5000,0.529278,9446.82,0.000000,0.00,0.000000,0.00,0.148492,33671.82,35
9,8,30,50,5000,0.527411,9480.27,0.000000,0.00,0.000000,0.00,0.151287,33049.73,34
10,8,30,50,5000,0.525110,9521.81,0.000000,0.00,0.000000,0.00,0.149781,33382.17,34
11,8,30,50,5000,0.525716,9510.85,0.000000,0.00,0.000000,0.00,0.144569,34585.55,34
12,8,30,50,5000,0.522939,9561.35,0.000000,0.00,0.000000,0.00,0.143340,34882.01,34
13,8,30,50,5000,0.528193,9466.24,0.000000,0.00,0.000000,0.00,0.142837,35005.02,34
14,8,30,50,5000,0.526427,9497.99,0.000000,0.00,0.000000,0.00,0.149693,33401.61,35
15,8,30,50,5000,0.529303,9446.39,0.000000,0.00,0.000000,0.00,0.150192,33290.77,35
16,8,30,50,5000,0.524854,9526.45,0.000000,0.00,0.000000,0.00,0.145608,34338.77,34
17,8,30,50,5000,0.527098,9485.91,0.000000,0.00,0.000000,0.00,0.146715,34079.71,34
18,8,30,50,5000,0.527987,9469.92,0.000000,0.00,0.000000,0.00,0.146072,34229.65,34
19,8,30,50,5000,0.526741,9492.32,0.000000,0.00,0.000000,0.00,0.146512,34126.84,34
20,8,30,50,5000,0.526603,9494.83,0.000000,0.00,0.000000,0.00,0.143636,34810.28,34
21,8,30,50,5000,0.525939,9506.81,0.000000,0.00,0.000000,0.00,0.147536,33889.93,34
22,8,30,50,5000,0.527901,9471.47,0.000000,0.00,0.000000,0.00,0.156736,31900.81,35
23,8,30,50,5000,0.523381,9553.27,0.000000,0.00,0.000000,0.00,0.144168,34681.84,34
24,8,30,50,5000,0.525719,9510.78,0.000000,0.00,0.000000,0.00,0.143849,34758.73,34
25,8,30,50,5000,0.523001,9560.22,0.000000,0.00,0.000000,0.00,0.145152,34446.54,34
26,8,30,50,5000,0.522806,9563.78,0.000000,0.00,0.000000,0.00,0.151852,32926.72,34
27,8,30,50,5000,0.525095,9522.08,0.000000,0.00,0.000000,0.00,0.151714,32956.70,34
28,8,30,50,5000,0.524253,9537.38,0.000000,0.00,0.000000,0.00,0.153012,32677.08,34
29,8,30,50,5000,0.525905,9507.42,0.000000,0.00,0.000000,0.00,0.147608,33873.51,34
30,8,30,50,5000,0.524451,9533.78,0.000000,0.00,0.000000,0.00,0.150347,33256.34,34
31,8,30,50,5000,0.534247,9358.96,0.000000,0.00,0.000000,0.00,0.140993,35462.85,34
32,8,30,50,5000,0.524645,9530.26,0.000000,0.00,0.000000,0.00,0.144163,34682.97,34
33,8,30,50,5000,0.525352,9517.42,0.000000,0.00,0.000000,0.00,0.147498,33898.82,34
34,8,30,50,5000,0.524621,9530.68,0.000000,0.00,0.000000,0.00,0.149706,33398.88,34
35,8,30,50,5000,0.528292,9464.46,0.000000,0.00,0.000000,0.00,0.149147,33523.95,34
36,8,30,50,5000,0.530564,9423.93,0.000000,0.00,0.000000,0.00,0.150062,33319.64,34
37,8,30,50,5000,0.526255,9501.09,0.000000,0.00,0.000000,0.00,0.148207,33736.55,34
38,8,30,50,5000,0.523405,9552.83,0.000000,0.00,0.000000,0.00,0.151260,33055.65,34
39,8,30,50,5000,0.527324,9481.84,0.000000,0.00,0.000000,0.00,0.143294,34893.23,33
40,8,30,50,5000,0.526447,9497.63,0.000000,0.00,0.000000,0.00,0.149416,33463.54,34
41,8,30,50,5000,0.524079,9540.55,0.000000,0.00,0.000000,0.00,0.149214,33508.99,34
42,8,30,50,5000,0.527343,9481.49,0.000000,0.00,0.000000,0.00,0.145231,34427.91,34
43,8,30,50,5000,0.526630,9494.33,0.000000,0.00,0.000000,0.00,0.141586,35314.16,34
44,8,30,50,5000,0.524177,9538.77,0.000000,0.00,0.000000,0.00,0.149465,33452.67,34
45,8,30,50,5000,0.523707,9547.33,0.000000,0.00,0.000000,0.00,0.148183,33742.12,35
46,8,30,50,5000,0.525042,9523.05,0.000000,0.00,0.000000,0.00,0.155636,32126.25,34
47,8,30,50,5000,0.524210,9538.15,0.000000,0.00,0.000000,0.00,0.147095,33991.55,34
48,8,30,50,5000,0.523942,9543.03,0.000000,0.00,0.000000,0.00,0.142631,35055.38,33
49,8,30,50,5000,0.526982,9487.99,0.000000,0.00,0.000000,0.00,0.147060,33999.83,34
50,8,30,50,5000,0.523805,9545.55,0.000000,0.00,0.000000,0.00,0.142240,35151.75,34
51,8,30,50,5000,0.527089,9486.06,0.000000,0.00,0.000000,0.00,0.149875,33361.05,35
52,8,30,50,5000,0.525476,9515.19,0.000000,0.00,0.000000,0.00,0.149594,33423.74,35
53,8,30,50,5000,0.525534,9514.13,0.000000,0.00,0.000000,0.00,0.149114,33531.44,34
54,8,30,50,5000,0.524894,9525.73,0.000000,0.00,0.000000,0.00,0.147856,33816.62,34
55,8,30,50,5000,0.525130,9521.45,0.000000,0.00,0.000000,0.00,0.151603,32980.93,34
56,8,30,50,5000,0.525395,9516.65,0.000000,0.00,0.000000,0.00,0.146785,34063.37,33
57,8,30,50,5000,0.528188,9466.32,0.000000,0.00,0.000000,0.00,0.143254,34903.00,34
58,8,30,50,5000,0.527592,9477.02,0.000000,0.00,0.000000,0.00,0.146013,34243.42,34
59,8,30,50,5000,0.524825,9526.98,0.000000,0.00,0.000000,0.00,0.149771,33384.36,35
60,8,30,50,5000,0.523717,9547.14,0.000000,0.00,0.000000,0.00,0.148625,33641.78,34
61,8,30,50,5000,0.525953,9506.56,0.000000,0.00,0.000000,0.00,0.146848,34048.86,34
62,8,30,50,5000,0.527165,9484.69,0.000000,0.00,0.000000,0.00,0.145852,34281.30,34
63,8,30,50,5000,0.546356,9151.55,0.000000,0.00,0.000000,0.00,0.144420,34621.15,34
64,8,30,50,5000,0.545923,9158.79,0.000000,0.00,0.000000,0.00,0.147217,33963.50,34
65,8,30,50,5000,0.528631,9458.39,0.000000,0.00,0.000000,0.00,0.147703,33851.70,34
66,8,30,50,5000,0.547876,9126.16,0.000000,0.00,0.000000,0.00,0.145146,34448.01,34
67,8,30,50,5000,0.524654,9530.08,0.000000,0.00,0.000000,0.00,0.146802,34059.47,34
68,8,30,50,5000,0.525879,9507.89,0.000000,0.00,0.000000,0.00,0.150412,33242.09,34
69,8,30,50,5000,0.530166,9431.01,0.000000,0.00,0.000000,0.00,0.150033,33326.08,35
70,8,30,50,5000,0.524465,9533.53,0.000000,0.00,0.000000,0.00,0.146898,34037.15,34
71,8,30,50,5000,0.524898,9525.66,0.000000,0.00,0.000000,0.00,0.159887,31272.03,35
72,8,30,50,5000,0.527284,9482.56,0.000000,0.00,0.000000,0.00,0.148955,33567.24,35
73,8,30,50,5000,0.523824,9545.19,0.000000,0.00,0.000000,0.00,0.144927,34500.16,34
74,8,30,50,5000,0.525399,9516.57,0.000000,0.00,0.000000,0.00,0.145873,34276.39,34
75,8,30,50,5000,0.525169,9520.74,0.000000,0.00,0.000000,0.00,0.145526,34358.10,34
76,8,30,50,5000,0.524547,9532.03,0.000000,0.00,0.000000,0.00,0.145158,34445.11,34
77,8,30,50,5000,0.528189,9466.31,0.000000,0.00,0.000000,0.00,0.146494,34131.20,34
78,8,30,50,5000,0.550324,9085.56,0.000000,0.00,0.000000,0.00,0.142281,35141.64,34
79,8,30,50,5000,0.524843,9526.66,0.000000,0.00,0.000000,0.00,0.151166,33076.12,34
80,8,30,50,5000,0.526166,9502.71,0.000000,0.00,0.000000,0.00,0.146770,34066.83,34
81,8,30,50,5000,0.525602,9512.90,0.000000,0.00,0.000000,0.00,0.142483,35092.03,34
82,8,30,50,5000,0.528686,9457.41,0.000000,0.00,0.000000,0.00,0.146099,34223.45,35
83,8,30,50,5000,0.527458,9479.43,0.000000,0.00,0.000000,0.00,0.153813,32506.95,35
84,8,30,50,5000,0.523966,9542.60,0.000000,0.00,0.000000,0.00,0.148148,33750.07,34
85,8,30,50,5000,0.527162,9484.75,0.000000,0.00,0.000000,0.00,0.146377,34158.34,34
86,8,30,50,5000,0.526441,9497.74,0.000000,0.00,0.000000,0.00,0.153460,32581.86,34
87,8,30,50,5000,0.527493,9478.80,0.000000,0.00,0.000000,0.00,0.151917,32912.73,35
88,8,30,50,5000,0.525289,9518.58,0.000000,0.00,0.000000,0.00,0.147273,33950.67,34
89,8,30,50,5000,0.524409,9534.54,0.000000,0.00,0.000000,0.00,0.145131,34451.62,34
90,8,30,50,5000,0.525646,9512.10,0.000000,0.00,0.000000,0.00,0.146182,34203.94,34
91,8,30,50,5000,0.527508,9478.54,0.000000,0.00,0.000000,0.00,0.147824,33823.91,35
92,8,30,50,5000,0.525635,9512.30,0.000000,0.00,0.000000,0.00,0.151577,32986.55,34
93,8,30,50,5000,0.528764,9456.01,0.000000,0.00,0.000000,0.00,0.150303,33266.10,35
94,8,30,50,5000,0.525735,9510.49,0.000000,0.00,0.000000,0.00,0.146166,34207.63,34
95,8,30,50,5000,0.525792,9509.47,0.000000,0.00,0.000000,0.00,0.148899,33579.88,34
96,8,30,50,5000,0.524370,9535.26,0.000000,0.00,0.000000,0.00,0.148611,33644.79,34
97,8,30,50,5000,0.527065,9486.50,0.000000,0.00,0.000000,0.00,0.149230,33505.29,34
98,8,30,50,5000,0.531761,9402.72,0.000000,0.00,0.000000,0.00,0.147855,33816.93,34
99,8,30,50,5000,0.530115,9431.91,0.000000,0.00,0.000000,0.00,0.148427,33686.51,34
