batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
59,6,30,50,5000,0.525349,9517.48,0.000000,0.00,0.000000,0.00,0.139652,35803.32,30
60,6,30,50,5000,0.527277,9482.67,0.000000,0.00,0.000000,0.00,0.138073,36212.73,31
61,6,30,50,5000,0.528932,9453.02,0.000000,0.00,0.000000,0.00,0.135250,36968.64,31
62,6,30,50,5000,0.527366,9481.09,0.000000,0.00,0.000000,0.00,0.133963,37323.83,30
63,6,30,50,5000,0.526993,9487.80,0.000000,0.00,0.000000,0.00,0.132257,37805.19,31
64,6,30,50,5000,0.524606,9530.96,0.000000,0.00,0.000000,0.00,0.138409,36124.88,32
65,6,30,50,5000,0.526501,9496.65,0.000000,0.00,0.000000,0.00,0.139504,35841.18,30
66,6,30,50,5000,0.526047,9504.85,0.000000,0.00,0.000000,0.00,0.139993,35715.96,31
67,6,30,50,5000,0.526507,9496.54,0.000000,0.00,0.000000,0.00,0.142028,35204.32,30
68,6,30,50,5000,0.525611,9512.73,0.000000,0.00,0.000000,0.00,0.137200,36443.26,32
69,6,30,50,5000,0.526791,9491.43,0.000000,0.00,0.000000,0.00,0.137768,36292.92,30
70,6,30,50,5000,0.529705,9439.21,0.000000,0.00,0.000000,0.00,0.137833,36275.73,30
71,6,30,50,5000,0.525785,9509.60,0.000000,0.00,0.000000,0.00,0.141617,35306.61,30
72,6,30,50,5000,0.529117,9449.70,0.000000,0.00,0.000000,0.00,0.140017,35709.89,30
73,6,30,50,5000,0.525283,9518.68,0.000000,0.00,0.000000,0.00,0.142445,35101.15,31
74,6,30,50,5000,0.525295,9518.46,0.000000,0.00,0.000000,0.00,0.133196,37538.53,30
75,6,30,50,5000,0.526188,9502.31,0.000000,0.00,0.000000,0.00,0.133621,37419.30,30
76,6,30,50,5000,0.528915,9453.32,0.000000,0.00,0.000000,0.00,0.135270,36963.03,30
77,6,30,50,5000,0.530354,9427.67,0.000000,0.00,0.000000,0.00,0.137807,36282.61,32
78,6,30,50,5000,0.535541,9336.35,0.000000,0.00,0.000000,0.00,0.134324,37223.44,30
79,6,30,50,5000,0.524173,9538.83,0.000000,0.00,0.000000,0.00,0.138367,36135.79,30
80,6,30,50,5000,0.527767,9473.87,0.000000,0.00,0.000000,0.00,0.143999,34722.46,31
81,6,30,50,5000,0.527824,9472.85,0.000000,0.00,0.000000,0.00,0.139540,35832.03,31
82,6,30,50,5000,0.532384,9391.72,0.000000,0.00,0.000000,0.00,0.132890,37625.23,30
83,6,30,50,5000,0.523223,9556.15,0.000000,0.00,0.000000,0.00,0.136206,36709.06,30
84,6,30,50,5000,0.527855,9472.30,0.000000,0.00,0.000000,0.00,0.135300,36954.90,30
85,6,30,50,5000,0.524342,9535.76,0.000000,0.00,0.000000,0.00,0.137183,36447.64,30
86,6,30,50,5000,0.530218,9430.08,0.000000,0.00,0.000000,0.00,0.129863,38502.14,30
87,6,30,50,5000,0.527536,9478.03,0.000000,0.00,0.000000,0.00,0.129741,38538.39,30
88,6,30,50,5000,0.525282,9518.69,0.000000,0.00,0.000000,0.00,0.141760,35270.94,32
89,6,30,50,5000,0.529372,9445.16,0.000000,0.00,0.000000,0.00,0.139372,35875.20,32
90,6,30,50,5000,0.525086,9522.24,0.000000,0.00,0.000000,0.00,0.143284,34895.81,31
91,6,30,50,5000,0.526323,9499.88,0.000000,0.00,0.000000,0.00,0.135488,36903.63,30
92,6,30,50,5000,0.525099,9522.02,0.000000,0.00,0.000000,0.00,0.142856,35000.40,30
93,6,30,50,5000,0.524444,9533.91,0.000000,0.00,0.000000,0.00,0.134374,37209.48,30
94,6,30,50,5000,0.526800,9491.26,0.000000,0.00,0.000000,0.00,0.137150,36456.42,30
95,6,30,50,5000,0.524385,9534.98,0.000000,0.00,0.000000,0.00,0.132330,37784.47,30
96,6,30,50,5000,0.524467,9533.50,0.000000,0.00,0.000000,0.00,0.138118,36200.87,31
97,6,30,50,5000,0.525989,9505.91,0.000000,0.00,0.000000,0.00,0.140437,35603.28,32
98,6,30,50,5000,0.523673,9547.94,0.000000,0.00,0.000000,0.00,0.144154,34685.20,30
99,6,30,50,5000,0.526223,9501.67,0.000000,0.00,0.000000,0.00,0.140801,35511.10,32
