batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.663870,20604.95,0.471874,28988.66,0.389593,35111.04,0.299317,45700.77,19
1,16774745,16774844,100,14553,0.649816,22395.56,0.417014,34898.11,0.363701,40013.66,0.279752,52021.15,20
2,16774845,16774944,100,13931,0.613354,22712.84,0.388645,35845.04,0.346378,40219.10,0.268701,51845.76,22
3,16774945,16775044,100,13901,0.658879,21097.96,0.462265,30071.47,0.388833,35750.53,0.278815,49857.50,16
4,16775045,16775144,100,14066,0.680832,20660.02,0.468447,30026.90,0.401621,35023.03,0.316316,44468.13,23
5,16775145,16775244,100,13375,0.627545,21313.21,0.404582,33058.81,0.362230,36924.02,0.284541,47005.51,19
6,16775245,16775344,100,14060,0.706989,19887.15,0.486550,28897.36,0.415305,33854.63,0.294642,47718.97,23
7,16775345,16775444,100,13097,0.626594,20901.88,0.447920,29239.61,0.358260,36557.26,0.278277,47064.70,25
8,16775445,16775544,100,13416,0.659491,20342.95,0.403314,33264.38,0.354000,37898.35,0.289650,46317.91,19
9,16775545,16775644,100,14084,0.659140,21367.23,0.428965,32832.50,0.364070,38684.82,0.283327,49709.43,23
10,16775645,16775744,100,14225,0.641126,22187.51,0.443257,32091.97,0.367316,38726.85,0.271600,52374.87,17
11,16775745,16775844,100,14412,0.638162,22583.60,0.445660,32338.53,0.367583,39207.50,0.281849,51133.74,19
12,16775845,16775944,100,13180,0.640339,20582.85,0.442839,29762.52,0.358862,36727.25,0.264963,49742.81,16
13,16775945,16776044,100,14450,0.670105,21563.79,0.414544,34857.61,0.368202,39244.76,0.281860,51266.64,25
14,16776045,16776144,100,14110,0.777911,18138.32,0.634770,22228.53,0.418343,33728.30,0.300717,46921.26,20
15,16776145,16776244,100,13388,0.658154,20341.76,0.439427,30466.93,0.376503,35558.80,0.291845,45873.69,19
16,16776245,16776344,100,14314,0.717612,19946.71,0.530359,26989.24,0.409077,34991.01,0.351534,40718.68,19
17,16776345,16776444,100,14382,0.668164,21524.65,0.440822,32625.39,0.386637,37197.69,0.313070,45938.63,21
18,16776445,16776544,100,14191,0.722538,19640.48,0.528118,26870.89,0.431246,32906.98,0.355613,39905.75,27
19,16776545,16776644,100,14870,0.797151,18653.94,0.588575,25264.41,0.490037,30344.62,0.362253,41048.62,33
20,16776645,16776744,100,14874,0.745057,19963.58,0.528109,28164.65,0.453262,32815.42,0.341040,43613.61,24
21,16776745,16776844,100,15018,0.682350,22009.23,0.499336,30075.93,0.411965,36454.54,0.317645,47279.17,23
22,16776845,16776944,100,16167,0.687379,23519.78,0.447876,36097.06,0.406427,39778.35,0.331267,48803.52,25
23,16776945,16777044,100,15610,0.696993,22396.22,0.480055,32517.13,0.401315,38897.09,0.315347,49501.04,19
24,16777045,16777144,100,15393,0.735151,20938.56,0.496278,31016.88,0.422977,36392.08,0.353052,43599.77,28
25,16777145,16777244,100,15575,0.823574,18911.48,0.484885,32121.00,0.460010,33857.95,0.405155,38442.05,46
26,16777245,16777344,100,15004,0.776328,19326.89,0.496938,30192.90,0.436614,34364.43,0.390823,38390.78,34
27,16777345,16777444,100,15907,0.788427,20175.62,0.510857,31137.85,0.428173,37150.87,0.340185,46759.85,23
28,16777445,16777544,100,17133,0.672259,25485.72,0.426661,40156.05,0.378811,45228.36,0.305763,56033.61,30
29,16777545,16777644,100,15750,0.704364,22360.61,0.457612,34417.79,0.409423,38468.75,0.345830,45542.63,35
30,16777645,16777744,100,16020,0.678750,23602.20,0.431733,37106.24,0.375708,42639.52,0.306020,52349.58,30
31,16777745,16777844,100,17300,0.596420,29006.40,0.469105,36878.74,0.379209,45621.26,0.318183,54371.26,46
32,16777845,16777944,100,15673,0.637779,24574.35,0.357560,43833.26,0.324103,48358.08,0.267092,58680.17,20
33,16777945,16778044,100,14808,0.599730,24691.10,0.350892,42201.05,0.313120,47291.79,0.256164,57806.69,20
34,16778045,16778144,100,17223,0.645050,26700.26,0.415318,41469.44,0.370230,46519.70,0.288042,59793.36,32
35,16778145,16778244,100,14729,0.636749,23131.55,0.414202,35559.92,0.355342,41450.25,0.293783,50135.69,18
36,16778245,16778344,100,14230,0.634806,22416.30,0.420455,33844.28,0.351613,40470.67,0.274617,51817.61,22
37,16778345,16778444,100,14563,0.620783,23459.09,0.441261,33003.15,0.363642,40047.62,0.273286,53288.57,21
38,16778445,16778544,100,14766,0.637682,23155.73,0.428088,34492.92,0.370404,39864.54,0.307831,47967.86,25
39,16778545,16778644,100,15804,0.648101,24385.09,0.415011,38080.89,0.364459,43362.96,0.289334,54622.03,24
40,16778645,16778744,100,16064,0.661918,24268.85,0.423470,37934.25,0.372167,43163.41,0.299901,53564.31,30
41,16778745,16778844,100,15896,0.658910,24124.70,0.461066,34476.64,0.398154,39924.27,0.327040,48605.71,36
42,16778845,16778944,100,14379,0.689692,20848.45,0.471360,30505.34,0.398352,36096.25,0.370476,38812.18,18
43,16778945,16779044,100,14535,0.720461,20174.58,0.499253,29113.52,0.424762,34219.15,0.327732,44350.33,18
44,16779045,16779144,100,15203,0.718981,21145.21,0.492801,30850.17,0.438090,34702.89,0.357360,42542.57,41
45,16779145,16779244,100,15017,0.751685,19977.78,0.565593,26550.90,0.468682,32040.93,0.386718,38831.93,59
46,16779245,16779344,100,14849,0.760557,19523.86,0.493028,30117.97,0.422509,35144.78,0.352836,42084.72,24
47,16779345,16779444,100,14417,0.706589,20403.66,0.499833,28843.61,0.418990,34408.95,0.333917,43175.38,34
48,16779445,16779544,100,13748,0.647035,21247.68,0.440537,31207.40,0.381560,36031.05,0.310244,44313.45,19
49,16779545,16779644,100,14524,0.672368,21601.25,0.469546,30932.03,0.399737,36333.87,0.319942,45395.69,21
50,18581726,18581825,100,14635,0.905302,16165.87,0.805082,18178.26,0.610731,23963.11,0.480996,30426.44,18
51,18581826,18581925,100,14705,0.768761,19128.17,0.602877,24391.38,0.486702,30213.57,0.377826,38920.07,20
52,18581926,18582025,100,13744,0.781421,17588.48,0.689570,19931.25,0.519432,26459.66,0.357343,38461.68,17
53,18582026,18582125,100,13339,0.916377,14556.24,0.889198,15001.16,0.684074,19499.35,0.345242,38636.61,25
54,18582126,18582225,100,13302,0.817941,16262.80,0.700656,18985.06,0.549385,24212.55,0.336830,39491.77,22
