batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade
10,100,14594,8,10,0.925464,15769.39,0.555382,26277.42,0.428570,34052.81,0.447094,32641.93,0.629520,23182.73,0.389612,37457.81,0.695372,20987.33,0.941238,0.115924,0.270836,0.389612,1.717610,0.171385,18,1811517,1901357,14229602,8605,0,0,0,14342,0,0,0,8626,0,0,0,5771,0,0,0,6201,0,0,0,88,0,0,0,4501445705733826870,15603775671172433616,15603775671172433616,6527801541459544938,11426740157933037645,6392937719400868747,0,0,0,0,0,0
11,100,14306,8,10,1.435689,9964.56,1.053186,13583.55,0.958561,14924.46,0.986194,14506.27,1.116777,12810.07,0.654937,21843.32,1.205481,11867.47,1.476533,0.105897,0.243903,0.654937,2.481269,0.163961,29,1755208,1820933,14228816,7848,0,0,0,12653,0,0,0,9216,0,0,0,5055,0,0,0,5312,0,0,0,67,0,0,0,990859956850139487,913926792460518183,913926792460518183,1378853760927812122,7054548086877290790,16480279064036088907,0,0,0,0,0,0
12,100,14637,8,10,0.917550,15952.27,0.500795,29227.51,0.445438,32859.81,0.475465,30784.63,0.552697,26482.86,0.406185,36035.32,0.676974,21621.23,0.931528,0.105215,0.248490,0.406185,1.691418,0.164296,17,1665924,1754179,18734012,6885,0,0,0,11680,0,0,0,8332,0,0,0,4422,0,0,0,5099,0,0,0,122,0,0,0,2103018990469387510,117629602573646687,117629602573646687,6250066733135269418,9998992543612342960,11062148369262993346,0,0,0,0,0,0
13,100,19445,8,10,0.963280,20186.25,0.555284,35018.13,0.482835,40272.58,0.485202,40076.09,0.621058,31309.49,0.450223,43189.72,0.854007,22769.13,0.973222,0.118119,0.284274,0.450223,1.825838,0.232479,21,1832328,2717133,18248307,8649,0,0,0,13960,0,0,0,8760,0,0,0,5028,0,0,0,5449,0,0,0,111,0,0,0,7343182963142953200,924954449231131932,924954449231131932,138585247719086455,9264837236830649569,12455686920964876962,0,0,0,0,0,0
14,100,22352,8,10,0.850365,26285.20,0.479974,46569.23,0.404256,55291.76,0.332524,67219.13,0.553258,40400.68,0.397181,56276.55,0.802785,27843.07,0.866965,0.120625,0.282157,0.397181,1.666929,0.257142,20,1725662,2694097,14920000,7127,0,0,0,11841,0,0,0,8987,0,0,0,5244,0,0,0,5876,0,0,0,86,0,0,0,10170295632724050886,2071752296048682208,2071752296048682208,7669484729134688637,6545610646574518449,15793941061781330301,0,0,0,0,0,0
15,100,15072,8,10,1.115026,13517.18,0.728487,20689.45,0.616582,24444.44,0.598732,25173.20,0.786180,19171.19,0.607603,24805.69,0.885960,17012.06,1.154333,0.111447,0.257761,0.607603,2.131144,0.182386,18,1760825,1835330,15092793,8460,0,0,0,13868,0,0,0,8636,0,0,0,5724,0,0,0,6092,0,0,0,114,0,0,0,5493572768155614155,1463268662115167736,1463268662115167736,721759537484126554,9077486490447965820,9256060431063286318,0,0,0,0,0,0
16,100,15082,8,10,0.912035,16536.65,0.498613,30247.91,0.387212,38950.23,0.413561,36468.64,0.572301,26353.28,0.355176,42463.51,0.697222,21631.55,0.926932,0.109719,0.229054,0.355176,1.620880,0.175530,23,1692571,1791376,19379538,7669,0,0,0,12246,0,0,0,7697,0,0,0,4713,0,0,0,4793,0,0,0,113,0,0,0,4523094465018548120,8632848498711948121,8632848498711948121,440177877989909235,4483826519443254043,14036740419634058253,0,0,0,0,0,0
17,100,15003,8,10,0.801751,18712.80,0.387400,38727.44,0.304642,49247.92,0.350532,42800.68,0.441861,33954.11,0.310746,48280.62,0.564172,26592.95,0.816418,0.115536,0.274296,0.310746,1.516996,0.177815,20,1844168,1966353,16900797,7742,0,0,0,13429,0,0,0,7747,0,0,0,5108,0,0,0,5536,0,0,0,68,0,0,0,13583197461880909231,9022071813311972273,9022071813311972273,8969137145660063436,6729191026245714522,64250072627726773,0,0,0,0,0,0
18,100,15544,8,10,1.184110,13127.16,0.787869,19729.17,0.660437,23535.94,0.650200,23906.50,0.849193,18304.45,0.387177,40147.00,0.959157,16205.89,1.202631,0.118381,0.228035,0.387177,1.936224,0.189443,29,1828973,1937568,14031959,8757,0,0,0,14660,0,0,0,9894,0,0,0,6282,0,0,0,6317,0,0,0,102,0,0,0,8518122716453247992,7393121200192889471,7393121200192889471,15557158976341283556,11818579732874905965,8658310803728053016,0,0,0,0,0,0
19,100,15573,8,10,0.983920,15827.50,0.604745,25751.35,0.531559,29296.85,0.583083,26708.04,0.665328,23406.50,0.528175,29484.53,0.771474,20186.04,1.005351,0.116127,0.244457,0.528175,1.894110,0.193615,22,1868844,2002369,14356037,10604,0,0,0,17061,0,0,0,9113,0,0,0,6171,0,0,0,6556,0,0,0,144,0,0,0,13217738036031763004,9612548117808578446,9612548117808578446,17347639653596035591,7071064070662751458,13083229375353453926,0,0,0,0,0,0
