batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
47,16779345,16779444,100,14417,0.971126,14845.65,0.292697,49255.80,0.267404,53914.74,0.260260,55394.51,95
48,16779445,16779544,100,13748,1.000802,13736.98,0.316120,43489.76,0.289223,47534.26,0.284038,48401.94,97
49,16779545,16779644,100,14524,1.096866,13241.36,0.412327,35224.50,0.374647,38767.18,0.355369,40870.23,89
50,18581726,18581825,100,14635,1.864089,7851.02,1.209599,12099.05,1.204548,12149.79,1.004402,14570.85,21
51,18581826,18581925,100,14705,1.678378,8761.44,1.021014,14402.35,1.004267,14642.52,0.863378,17031.94,23
52,18581926,18582025,100,13744,1.999925,6872.26,1.367324,10051.75,1.348192,10194.40,1.134895,12110.38,25
53,18582026,18582125,100,13339,2.347852,5681.36,1.708738,7806.34,1.696384,7863.19,1.439597,9265.79,23
54,18582126,18582225,100,13302,1.724844,7712.00,1.088589,12219.48,1.072188,12406.41,0.880835,15101.58,27
55,18582226,18582325,100,15419,1.709139,9021.50,1.095068,14080.41,1.093189,14104.60,0.895275,17222.65,22
56,18582326,18582425,100,15541,1.047711,14833.29,0.421632,36859.17,0.398631,38985.89,0.361593,42979.30,79
57,18582426,18582525,100,14202,1.074812,13213.47,0.456140,31135.15,0.435722,32594.17,0.379749,37398.39,62
58,18582526,18582625,100,13584,1.065381,12750.37,0.407553,33330.60,0.378758,35864.60,0.348844,38940.04,83
59,18582626,18582725,100,14206,1.143122,12427.37,0.463959,30619.07,0.437175,32494.98,0.393155,36133.31,70
60,18582726,18582825,100,14594,1.211652,12044.71,0.503784,28968.74,0.473747,30805.48,0.433387,33674.27,74
61,18582826,18582925,100,14306,1.520403,9409.35,0.854735,16737.36,0.838676,17057.85,0.767796,18632.55,43
62,18582926,18583025,100,14637,1.182362,12379.45,0.488956,29935.21,0.462483,31648.70,0.435060,33643.65,69
63,18583026,18583125,100,19445,1.152850,16866.90,0.475716,40875.19,0.484510,40133.34,0.454805,42754.61,70
64,18583126,18583225,100,22352,1.072410,20842.78,0.451348,49522.79,0.484788,46106.80,0.460875,48499.07,65
65,18583226,18583325,100,15072,1.325395,11371.71,0.627871,24004.93,0.611415,24651.00,0.581871,25902.66,71
66,18583326,18583425,100,15082,1.176740,12816.77,0.495859,30415.91,0.466458,32333.01,0.416786,36186.47,72
67,18583426,18583525,100,15003,1.035617,14487.02,0.371712,40361.92,0.345741,43393.75,0.328233,45708.38,92
68,18583526,18583625,100,15544,1.333578,11655.86,0.645957,24063.52,0.642736,24184.13,0.621021,25029.76,64
69,18583626,18583725,100,15573,1.168937,13322.36,0.500178,31134.93,0.474883,32793.36,0.459162,33916.13,81
70,18583726,18583825,100,14916,1.111814,13415.91,0.421697,35371.34,0.395542,37710.32,0.372321,40062.18,86
71,18583826,18583925,100,14683,1.531742,9585.82,0.781932,18777.85,0.773764,18976.06,0.748298,19621.86,58
72,18583926,18584025,100,15413,1.413550,10903.76,0.669758,23012.79,0.648342,23772.95,0.598350,25759.17,63
73,18584026,18584125,100,14890,1.258451,11832.00,0.568386,26196.98,0.541901,27477.36,0.522905,28475.52,73
74,18584126,18584225,100,15759,1.306861,12058.67,0.541422,29106.69,0.530963,29680.01,0.505206,31193.24,71
75,18584226,18584325,100,15407,1.083177,14223.89,0.385185,39998.94,0.371505,41471.88,0.348069,44264.21,85
76,18584326,18584425,100,14274,1.381893,10329.31,0.703509,20289.71,0.691923,20629.47,0.630518,22638.54,57
77,18584426,18584525,100,15126,1.238016,12217.93,0.572993,26398.25,0.550743,27464.74,0.516824,29267.20,64
78,18584526,18584625,100,15285,1.268106,12053.41,0.566322,26989.94,0.551150,27732.91,0.525815,29069.13,73
79,18584626,18584725,100,15843,1.233348,12845.52,0.534710,29629.17,0.543834,29132.06,0.530011,29891.84,74
80,18584726,18584825,100,15299,1.224587,12493.19,0.564287,27112.09,0.545947,28022.88,0.503716,30372.28,66
81,18584826,18584925,100,15405,1.304816,11806.26,0.610679,25226.03,0.593694,25947.73,0.556840,27665.04,68
82,18584926,18585025,100,16427,1.019831,16107.58,0.344941,47622.65,0.334046,49175.84,0.321269,51131.67,93
83,18585026,18585125,100,16389,0.996747,16442.49,0.317911,51552.18,0.308569,53112.91,0.294866,55581.22,96
84,18585126,18585225,100,16604,0.926661,17918.09,0.268043,61945.20,0.248521,66811.25,0.244756,67838.93,99
85,18585226,18585325,100,16370,0.966822,16931.76,0.274986,59530.35,0.258240,63390.57,0.251011,65216.38,98
86,18585326,18585425,100,17024,0.962565,17686.08,0.263649,64570.71,0.244876,69520.81,0.241605,70462.16,98
87,18585426,18585525,100,15987,1.020770,15661.71,0.287837,55541.87,0.265993,60103.13,0.265800,60146.75,99
88,18585526,18585625,100,16127,0.946930,17030.82,0.272978,59078.03,0.269722,59791.25,0.260531,61900.43,98
89,18585626,18585725,100,16163,2.165615,7463.47,1.503805,10748.07,1.491736,10835.03,1.439731,11226.41,48
90,18585726,18585825,100,17010,1.019691,16681.52,0.361583,47043.17,0.352870,48204.72,0.339655,50080.21,91
91,18585826,18585925,100,16515,1.012841,16305.62,0.368755,44785.82,0.364896,45259.47,0.354904,46533.67,86
92,18585926,18586025,100,16042,1.065375,15057.61,0.401232,39981.89,0.388757,41264.89,0.381807,42016.04,87
93,18586026,18586125,100,15510,1.188170,13053.69,0.519199,29872.93,0.519680,29845.28,0.498967,31084.19,78
94,18586126,18586225,100,15436,1.023328,15084.11,0.333484,46287.04,0.323158,47766.12,0.314113,49141.63,91
95,18586226,18586325,100,15203,1.097137,13856.97,0.423198,35924.12,0.412260,36877.17,0.395703,38420.24,77
96,18586326,18586425,100,15333,0.975504,15718.02,0.282711,54235.61,0.272315,56306.09,0.269300,56936.41,98
97,18586426,18586525,100,15430,1.020566,15119.07,0.268532,57460.58,0.253705,60818.55,0.247349,62381.50,96
98,18586526,18586625,100,15149,1.077557,14058.65,0.358105,42303.20,0.350917,43169.69,0.336430,45028.71,88
99,18586626,18586725,100,15848,0.941817,16827.04,0.272146,58233.48,0.259479,61076.15,0.255045,62138.06,98
