batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,10,1.011576,17865.19,0.432356,41798.90,0.387867,46593.31,0.447765,40360.47,0.496137,36425.44,0.398782,45318.04,0.000000,0.00,0.904738,0.118265,0.290711,0.398782,1.712496,0.000000,11,1623720,0,9699106,11443,0,0,0,18106,0,0,0,11537,0,0,0,5802,0,0,0,7163,0,0,0,0,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,17925328993631774230,0
1,100,17248,8,10,0.896852,19231.72,0.419026,41162.08,0.358479,48114.40,0.429100,40195.73,0.468404,36822.88,0.367667,46912.01,0.000000,0.00,0.890610,0.106379,0.271360,0.367667,1.636015,0.000000,11,1569055,0,9045600,10301,0,0,0,16279,0,0,0,12038,0,0,0,5565,0,0,0,6307,0,0,0,0,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,14337242648266972451,0
2,100,17320,8,10,1.115970,15520.14,0.640311,27049.37,0.521452,33214.94,0.503617,34391.21,0.667230,25958.07,0.479566,36116.00,0.000000,0.00,1.122573,0.102845,0.266232,0.479566,1.971216,0.000000,10,1645453,0,8755758,12373,0,0,0,17842,0,0,0,12714,0,0,0,6699,0,0,0,7939,0,0,0,0,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,15890041725934338728,0
3,100,17430,8,10,0.902490,19313.23,0.454659,38336.43,0.403161,43233.40,0.449347,38789.61,0.494909,35218.57,0.377377,46187.27,0.000000,0.00,0.912770,0.106129,0.268652,0.377377,1.664928,0.000000,10,1620257,0,7997905,12128,0,0,0,19240,0,0,0,12622,0,0,0,6457,0,0,0,8118,0,0,0,0,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,4583731410145496927,0
4,100,17481,8,10,1.020819,17124.48,0.541166,32302.48,1.091652,16013.35,1.051440,16625.78,0.574994,30402.06,0.423341,41292.96,0.000000,0.00,1.024894,0.117319,0.265924,0.423341,1.831478,0.000000,11,1585891,0,8501489,11252,0,0,0,0,0,0,0,0,0,0,0,6516,0,0,0,7784,0,0,0,0,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,291925338886616689,0
5,100,16498,8,10,0.916079,18009.36,0.467271,35307.11,0.392584,42024.11,0.448383,36794.46,0.514710,32053.02,0.374444,44059.98,0.000000,0.00,0.919656,0.093535,0.231993,0.374444,1.619629,0.000000,11,1512415,0,8771725,10670,0,0,0,17816,0,0,0,12136,0,0,0,6834,0,0,0,7803,0,0,0,0,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16300726348599639588,0
6,100,16403,8,10,0.960835,17071.61,0.470195,34885.56,0.363504,45124.70,0.444588,36894.86,0.521853,31432.21,0.387340,42347.83,0.000000,0.00,0.965252,0.084716,0.232116,0.387340,1.669424,0.000000,14,1518607,0,7947003,10255,0,0,0,16449,0,0,0,11513,0,0,0,5847,0,0,0,8143,0,0,0,0,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,5573997866277988904,0
7,100,17219,8,10,0.908775,18947.48,0.455580,37795.80,0.378420,45502.39,0.455530,37799.90,0.500304,34417.06,0.386080,44599.59,0.000000,0.00,0.923600,0.098726,0.245284,0.386080,1.653690,0.000000,14,1558545,0,8618595,11712,0,0,0,18033,0,0,0,11759,0,0,0,6337,0,0,0,7165,0,0,0,0,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,523083744844228767,0
8,100,16400,8,10,0.947191,17314.35,0.485808,33758.22,0.364247,45024.40,0.408840,40113.44,0.530888,30891.66,0.368766,44472.69,0.000000,0.00,0.955968,0.092344,0.225575,0.368766,1.642653,0.000000,15,1496154,0,8632083,10335,0,0,0,15803,0,0,0,10728,0,0,0,5994,0,0,0,6606,0,0,0,0,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,3420282886122155595,0
9,100,16675,8,10,0.981970,16981.17,0.501934,33221.47,0.394821,42234.30,0.440936,37817.30,0.538925,30941.23,0.392790,42452.75,0.000000,0.00,1.001893,0.086553,0.240121,0.392790,1.721357,0.000000,12,1555888,0,8482509,10717,0,0,0,17759,0,0,0,11554,0,0,0,6415,0,0,0,7454,0,0,0,0,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,7963893139593691380,0
