batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,2.436349,2052.25,1.036078,4825.89,0.593847,8419.67,0.567141,8816.15,1.024588,4880.01,0.633705,7890.10,1.018247,4910.40,2.480042,0.026018,0.032423,0.633705,3.172189,0.010624,22,322675,322675,1844000,8061,0,0,0,17324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11889856785919639089,11889856785919639089,11889856785919639089,15292907375152371501,15292907375152371501,15292907375152371501
1,50,5000,8,10,2.434153,2054.10,1.043618,4791.02,0.579104,8634.03,0.545880,9159.52,1.021832,4893.17,0.629505,7942.75,1.019074,4906.42,2.475132,0.033355,0.027053,0.629505,3.165045,0.010413,23,322739,322739,1844000,8069,0,0,0,16839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11569381311348076679,11569381311348076679,11569381311348076679,14818718900729916750,14818718900729916750,14818718900729916750
2,50,5000,8,10,2.426446,2060.63,1.037870,4817.56,0.604965,8264.94,0.579508,8628.01,1.023333,4885.99,0.638813,7827.02,1.015195,4925.16,2.471881,0.018515,0.023753,0.638813,3.152961,0.010462,25,322923,322923,1844000,7916,0,0,0,16970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15389106424338282686,15389106424338282686,15389106424338282686,18303613777678909885,18303613777678909885,18303613777678909885
3,50,5000,8,10,2.438066,2050.81,1.031575,4846.96,0.599968,8333.78,0.570584,8762.95,1.022259,4891.13,0.632038,7910.91,1.019410,4904.80,2.477482,0.019492,0.028479,0.632038,3.157491,0.010662,24,322939,322939,1844000,7976,0,0,0,16567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081129345023100639,1081129345023100639,1081129345023100639,15217385784189175576,15217385784189175576,15217385784189175576
4,50,5000,8,10,2.439605,2049.51,1.043995,4789.30,0.617243,8100.54,0.594555,8409.66,1.022855,4888.28,0.665361,7514.72,1.017389,4914.54,2.471374,0.020621,0.028907,0.665361,3.186264,0.010498,24,322860,322860,1844000,8158,0,0,0,19061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12668203914352430824,12668203914352430824,12668203914352430824,14869581698697834384,14869581698697834384,14869581698697834384
5,50,5000,8,10,2.430671,2057.05,1.036752,4822.75,0.564791,8852.84,0.541982,9225.40,1.024823,4878.89,0.673878,7419.75,1.018865,4907.42,2.496530,0.010570,0.027376,0.673878,3.208353,0.010068,27,322712,322712,1844000,7845,0,0,0,15925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16849844306214908474,16849844306214908474,16849844306214908474,17214452461190178153,17214452461190178153,17214452461190178153
6,50,5000,8,10,2.423871,2062.82,1.032806,4841.18,0.587093,8516.54,0.565055,8848.70,1.021974,4892.49,0.662267,7549.83,1.020318,4900.43,2.473981,0.015664,0.028867,0.662267,3.180779,0.011084,26,322850,322850,1844000,7829,0,0,0,16961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7112943152386197458,7112943152386197458,7112943152386197458,1619345981481231691,1619345981481231691,1619345981481231691
7,50,5000,8,10,2.446416,2043.81,1.029346,4857.46,0.585688,8536.97,0.560323,8923.42,1.021117,4896.60,0.610118,8195.13,1.017389,4914.54,2.502950,0.014771,0.024758,0.610118,3.152597,0.010757,25,322777,322777,1844000,8011,0,0,0,17343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14334445788397301490,14334445788397301490,14334445788397301490,10407926644103590330,10407926644103590330,10407926644103590330
8,50,5000,8,10,2.433173,2054.93,1.029856,4855.05,0.618197,8088.03,0.593498,8424.62,1.021401,4895.24,0.653353,7652.83,1.013669,4932.58,2.475539,0.021795,0.028254,0.653353,3.178942,0.010198,24,322920,322920,1844000,7818,0,0,0,18184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15781024273070855799,15781024273070855799,15781024273070855799,1741229573418506849,1741229573418506849,1741229573418506849
9,50,5000,8,10,2.434777,2053.58,1.029898,4854.85,0.593690,8421.90,0.563848,8867.64,1.023559,4884.92,0.644296,7760.40,1.018789,4907.79,2.471127,0.018516,0.022530,0.644296,3.156469,0.010459,28,322864,322864,1844000,8058,0,0,0,17807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12228473393266328631,12228473393266328631,12228473393266328631,2878634267716551155,2878634267716551155,2878634267716551155
10,50,5000,8,10,2.435941,2052.59,1.033780,4836.62,0.593749,8421.07,0.571598,8747.41,1.020944,4897.43,0.640699,7803.97,1.020393,4900.07,2.483892,0.010024,0.027546,0.640699,3.162162,0.010527,25,322798,322798,1844000,7953,0,0,0,16924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9657744714698357271,9657744714698357271,9657744714698357271,16933843626162613185,16933843626162613185,16933843626162613185
11,50,5000,8,10,2.438127,2050.75,1.036001,4826.25,0.611344,8178.71,0.594454,8411.08,1.023957,4883.02,0.641673,7792.13,1.016542,4918.64,2.474390,0.018686,0.022885,0.641673,3.157634,0.010504,27,322983,322983,1844000,8105,0,0,0,18003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049935661127539061,5049935661127539061,5049935661127539061,8103132189182296902,8103132189182296902,8103132189182296902
12,50,5000,8,10,2.436131,2052.43,1.040553,4805.14,0.586968,8518.35,0.566535,8825.59,1.024536,4880.26,0.616801,8106.34,1.022596,4889.52,2.472499,0.019453,0.024309,0.616801,3.133061,0.010419,23,322815,322815,1844000,8250,0,0,0,16733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381567845459344984,1381567845459344984,1381567845459344984,7076826657114004281,7076826657114004281,7076826657114004281
13,50,5000,8,10,2.423888,2062.80,1.035656,4827.86,0.596684,8379.65,0.566911,8819.73,1.026854,4869.24,0.636951,7849.90,1.020990,4897.21,2.468880,0.021653,0.024238,0.636951,3.151722,0.010560,25,322785,322785,1844000,7841,0,0,0,17379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16757812683296181663,16757812683296181663,16757812683296181663,16623942468127953179,16623942468127953179,16623942468127953179
14,50,5000,8,10,2.423702,2062.96,1.036261,4825.04,0.606005,8250.76,0.583298,8571.95,1.023777,4883.88,0.613152,8154.58,1.021939,4892.66,2.476158,0.023886,0.024568,0.613152,3.137764,0.010426,23,322847,322847,1844000,8064,0,0,0,18928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701044289711812334,17701044289711812334,17701044289711812334,4763560724082757282,4763560724082757282,4763560724082757282
15,50,5000,8,10,2.437668,2051.14,1.046154,4779.41,0.600177,8330.88,0.577267,8661.50,1.025579,4875.29,0.635221,7871.28,1.020141,4901.28,2.475587,0.018233,0.023642,0.635221,3.152683,0.010043,25,322718,322718,1844000,7959,0,0,0,17649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3271468004878649205,3271468004878649205,3271468004878649205,14968806126073136691,14968806126073136691,14968806126073136691
16,50,5000,8,10,2.430811,2056.93,1.040100,4807.23,0.602606,8297.30,0.577433,8659.01,1.021797,4893.34,0.592585,8437.61,1.019972,4902.09,2.478189,0.016062,0.026845,0.592585,3.113681,0.011143,27,322908,322908,1844000,7905,0,0,0,18176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789683300008714466,1789683300008714466,1789683300008714466,8804911298666982705,8804911298666982705,8804911298666982705
17,50,5000,8,10,2.433198,2054.91,1.030020,4854.27,0.587420,8511.80,0.568291,8798.31,1.019295,4905.35,0.673072,7428.63,1.018985,4906.84,2.476891,0.015822,0.022927,0.673072,3.188712,0.010087,29,322823,322823,1844000,8036,0,0,0,17561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18108248332272624377,18108248332272624377,18108248332272624377,10644816861382901162,10644816861382901162,10644816861382901162
18,50,5000,8,10,2.454866,2036.77,1.049429,4764.50,0.639068,7823.90,0.610402,8191.32,1.026843,4869.29,0.626638,7979.09,1.023290,4886.20,2.509602,0.000000,0.029255,0.626638,3.165494,0.010581,20,322844,322844,1844000,8055,0,0,0,17074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11664364856958244451,11664364856958244451,11664364856958244451,3323859123953424398,3323859123953424398,3323859123953424398
19,50,5000,8,10,2.430505,2057.19,1.045698,4781.50,0.576706,8669.92,0.545732,9162.01,1.027762,4864.94,0.597663,8365.92,1.020369,4900.19,2.470423,0.021845,0.023686,0.597663,3.113616,0.010558,25,322728,322728,1844000,8069,0,0,0,17990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8845651186081304567,8845651186081304567,8845651186081304567,14069047114326652551,14069047114326652551,14069047114326652551
20,50,5000,8,10,2.449850,2040.94,1.035681,4827.74,0.593583,8423.43,0.560254,8924.52,1.021677,4893.92,0.626850,7976.39,1.018962,4906.95,2.472112,0.040591,0.028901,0.626850,3.168455,0.010827,23,322767,322767,1844000,8128,0,0,0,17358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13369870638092629070,13369870638092629070,13369870638092629070,6587648387434644064,6587648387434644064,6587648387434644064
21,50,5000,8,10,2.456212,2035.66,1.030576,4851.66,0.564298,8860.57,0.538895,9278.25,1.024214,4881.79,0.623063,8024.86,1.023609,4884.68,2.502603,0.018592,0.023253,0.623063,3.167511,0.010630,26,322801,322801,1844000,8010,0,0,0,15365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17223786206989688502,17223786206989688502,17223786206989688502,15342215374204709974,15342215374204709974,15342215374204709974
22,50,5000,8,10,2.453919,2037.56,1.028292,4862.43,0.604850,8266.51,0.574367,8705.23,1.016852,4917.14,0.636705,7852.94,1.024018,4882.73,2.500611,0.033204,0.024834,0.636705,3.195354,0.010364,25,322884,322884,1844000,7852,0,0,0,18026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11478768089357099587,11478768089357099587,11478768089357099587,15211223979158667903,15211223979158667903,15211223979158667903
23,50,5000,8,10,2.431225,2056.58,1.039480,4810.10,0.606942,8238.02,0.583030,8575.88,1.024547,4880.21,0.615282,8126.36,1.018185,4910.70,2.476808,0.018442,0.023495,0.615282,3.134027,0.010400,25,322888,322888,1844000,8134,0,0,0,17059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743043661365849995,743043661365849995,743043661365849995,9693686790470291714,9693686790470291714,9693686790470291714
24,50,5000,8,10,2.428351,2059.01,1.042943,4794.13,0.567628,8808.59,0.539840,9262.00,1.022934,4887.90,0.624867,8001.70,1.016931,4916.75,2.474468,0.017954,0.024963,0.624867,3.142252,0.010258,24,322784,322784,1844000,7914,0,0,0,15596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336791248942769951,2336791248942769951,2336791248942769951,3074027567321735018,3074027567321735018,3074027567321735018
