batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,5,1084,8,10,0.052722,20560.59,0.024922,43495.64,0.019893,54491.62,0.024841,43636.77,0.026880,40327.90,0.025250,42930.24,0.027757,39052.98,0.053063,0.005286,0.005963,0.025250,0.089562,0.004297,4,90229,90214,663252,572,0,0,0,962,0,0,0,531,0,0,0,229,0,0,0,300,0,0,0,218,0,0,0,13772188144494186047,3415827631611427299,3415827631611427299,15592232131869894734,14391277438535582273,13141169821095039263
1,5,872,8,10,0.037047,23537.91,0.020083,43420.02,0.018823,46325.67,0.022233,39221.47,0.022461,38823.28,0.021243,41049.46,0.024309,35872.05,0.043222,0.000142,0.009759,0.021243,0.074365,0.003252,1,72811,72786,392536,598,0,0,0,761,0,0,0,493,0,0,0,289,0,0,0,433,0,0,0,277,0,0,0,12450215867845658266,12450215867845658266,12450215867845658266,11162860213398258494,11661450082400027233,144668674008558423
2,5,792,8,10,0.042128,18799.74,0.020323,38970.46,0.019418,40786.12,0.021979,36035.08,0.023131,34240.49,0.022017,35972.38,0.023241,34077.54,0.041769,0.006155,0.008565,0.022017,0.078506,0.003713,1,87033,87013,498442,546,0,0,0,793,0,0,0,414,0,0,0,254,0,0,0,393,0,0,0,382,0,0,0,12434101687986151333,7278365747660015439,7278365747660015439,12407731796981435513,9503417341572792256,3852131466766740728
3,5,833,8,10,0.034705,24002.23,0.018659,44642.18,0.017098,48718.13,0.019460,42805.29,0.020667,40305.24,0.019758,42160.41,0.021290,39125.84,0.034470,0.004967,0.007843,0.019758,0.067039,0.003213,1,76865,76870,465309,517,0,0,0,701,0,0,0,435,0,0,0,303,0,0,0,368,0,0,0,271,0,0,0,10335282437752264429,15705745778895633214,15705745778895633214,1885175362091550598,2428491096948939052,15716131273965483637
4,5,846,8,10,0.156058,5421.07,0.040324,20979.82,0.024708,34239.44,0.027107,31209.97,0.042622,19848.99,0.028013,30200.48,0.043457,19467.74,0.068464,0.006245,0.008755,0.028013,0.111477,0.004206,2,108335,108320,430898,611,0,0,0,813,0,0,0,381,0,0,0,282,0,0,0,353,0,0,0,220,0,0,0,485800701058389663,3472778065919235319,3472778065919235319,9407901217139671968,12425468715520926805,6348673288121743586
5,5,678,8,10,0.061509,11022.70,0.035832,18921.65,0.024656,27498.48,0.023913,28353.17,0.037242,18205.48,0.023661,28654.59,0.037126,18261.97,0.056272,0.004141,0.007956,0.023661,0.092030,0.003480,1,67310,67265,358717,376,0,0,0,486,0,0,0,228,0,0,0,158,0,0,0,303,0,0,0,87,0,0,0,17539034122466506856,9933121159257970496,9933121159257970496,4147237997736450097,1693964347670914790,9360973311644171961
6,5,1132,8,10,0.056744,19949.33,0.026176,43246.39,0.024126,46919.37,0.026681,42427.14,0.028620,39553.01,0.026736,42339.16,0.032190,35165.79,0.056527,0.007985,0.009605,0.026736,0.100854,0.004733,2,106961,106931,600298,716,0,0,0,947,0,0,0,628,0,0,0,426,0,0,0,586,0,0,0,355,0,0,0,18007344766794967647,5551798943169805751,5551798943169805751,7888778623332704362,11024671837308288805,6604475146578039037
7,5,801,8,10,0.051209,15641.86,0.024131,33193.16,0.020180,39692.82,0.023279,34408.57,0.026441,30293.99,0.023527,34045.75,0.026758,29934.97,0.051627,0.005165,0.007849,0.023527,0.088169,0.004311,2,92597,92577,508108,587,0,0,0,801,0,0,0,550,0,0,0,278,0,0,0,355,0,0,0,318,0,0,0,801152723517525764,14468230960475514857,14468230960475514857,10941599187090624331,13497322053454582744,653433220454709482
8,5,850,8,10,0.039338,21607.40,0.019355,43915.89,0.016873,50375.08,0.020630,41201.79,0.023283,36507.07,0.018876,45029.88,0.024503,34689.89,0.039639,0.005036,0.007695,0.018876,0.071247,0.003189,2,78797,78747,385131,568,0,0,0,767,0,0,0,411,0,0,0,241,0,0,0,280,0,0,0,233,0,0,0,5605069160209643713,18378758235886868113,18378758235886868113,14128025182266078571,5078510655105578201,3972193743812507954
9,5,757,8,10,0.035595,21267.02,0.014601,51846.12,0.013167,57494.24,0.014265,53066.86,0.018588,40724.68,0.015641,48397.84,0.017955,42159.96,0.035004,0.004946,0.008635,0.015641,0.064226,0.003760,1,77630,77630,528190,411,0,0,0,533,0,0,0,354,0,0,0,236,0,0,0,432,0,0,0,282,0,0,0,5355792580972638184,5892222932413450101,5892222932413450101,768560090762251597,7028667380881473722,6819642001645727946
