batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,50,0.983899,18367.73,0.438424,41220.35,0.383339,47143.61,0.451696,40009.18,0.504867,35795.56,0.403395,44799.71,0.523500,34521.49,0.928310,0.096067,0.651314,0.403395,2.079086,0.074390,5,1623720,1623370,9699106,11703,0,0,0,18334,0,0,0,11881,0,0,0,5902,0,0,0,7613,0,0,0,5447,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,7534639303810057099,16659574379267968746
1,100,17248,8,50,0.873798,19739.13,0.425097,40574.29,0.361214,47750.04,0.429316,40175.54,0.471197,36604.61,0.652779,26422.43,0.502077,34353.31,0.892197,0.104866,0.569969,0.652779,2.219810,0.075923,6,1569055,1568730,9045600,10444,0,0,0,16620,0,0,0,11832,0,0,0,5715,0,0,0,3682,0,0,0,5934,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,2157786498432389043,15776793106919785917
2,100,17320,8,50,1.116628,15510.99,0.638095,27143.30,0.503783,34379.85,0.505461,34265.77,0.673124,25730.76,0.435764,39746.33,0.700201,24735.77,1.127627,0.104078,0.572951,0.435764,2.240419,0.074418,5,1645453,1645253,8755758,12644,0,0,0,18214,0,0,0,13045,0,0,0,6749,0,0,0,8323,0,0,0,6079,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,13973350361215831849,17655974532425933836
3,100,17430,8,50,0.893521,19507.09,0.454269,38369.30,0.393869,44253.33,0.453039,38473.48,0.496396,35113.07,0.387455,44985.91,0.530933,32829.02,0.918555,0.109642,0.570394,0.387455,1.986046,0.071259,6,1620257,1619992,7997905,12071,0,0,0,19509,0,0,0,12306,0,0,0,6603,0,0,0,7530,0,0,0,6365,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,11252698108884932380,16190094574097013479
4,100,17481,8,50,1.021427,17114.29,0.543558,32160.30,1.086658,16086.94,1.051360,16627.04,0.580373,30120.27,0.399005,43811.52,0.613213,28507.22,1.027462,0.104835,0.513580,0.399005,2.044881,0.074873,6,1585891,1585701,8501489,11345,0,0,0,0,0,0,0,0,0,0,0,6450,0,0,0,7517,0,0,0,6062,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,14718698333035329457,6037301671212638169
5,100,16498,8,50,0.911675,18096.35,0.475762,34676.99,0.392995,41980.15,0.451050,36576.86,0.520844,31675.50,0.374724,44027.07,0.544937,30275.07,0.928874,0.123933,0.528107,0.374724,1.955638,0.067549,5,1512415,1512200,8771725,10848,0,0,0,17629,0,0,0,12371,0,0,0,6793,0,0,0,7297,0,0,0,6344,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16487685940468505734,5096876248106876122
6,100,16403,8,50,0.925521,17722.99,0.479982,34174.21,0.373317,43938.51,0.447049,36691.74,0.525582,31209.21,0.391316,41917.53,0.549264,29863.61,0.942857,0.102181,0.504568,0.391316,1.940922,0.068306,14,1518607,1518282,7947003,10370,0,0,0,17311,0,0,0,11397,0,0,0,5912,0,0,0,7037,0,0,0,5605,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,12405608376811004145,15655650009127285439
7,100,17219,8,50,0.908895,18944.98,0.457634,37626.15,0.380857,45211.21,0.455062,37838.80,0.506869,33971.29,0.649508,26510.83,0.537370,32043.09,0.920349,0.099464,0.545652,0.649508,2.214973,0.071956,9,1558545,1558440,8618595,11549,0,0,0,18546,0,0,0,11785,0,0,0,6298,0,0,0,2838,0,0,0,6061,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,191539815483193732,15310563659615271146
8,100,16400,8,50,0.936745,17507.44,0.482789,33969.28,0.372131,44070.56,0.411469,39857.24,0.529822,30953.80,0.362399,45254.04,0.577078,28419.05,0.954305,0.098052,0.521658,0.362399,1.936414,0.068500,8,1496154,1495889,8632083,10101,0,0,0,16316,0,0,0,10858,0,0,0,5923,0,0,0,6436,0,0,0,5531,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,3933908983269741325,10051354822973894109
9,100,16675,8,50,0.978412,17042.93,0.508873,32768.51,0.395915,42117.68,0.447842,37234.08,0.544366,30631.94,0.383156,43520.18,0.567556,29380.35,0.993970,0.100243,0.508754,0.383156,1.986123,0.068087,6,1555888,1555703,8482509,10726,0,0,0,17698,0,0,0,11649,0,0,0,6400,0,0,0,6637,0,0,0,5927,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,11209632229482493026,16473800831415896283
