batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,6989,8,10,0.333705,20943.62,0.177746,39320.13,0.138494,50464.38,0.152745,45755.89,0.184332,37915.32,0.145095,48168.45,0.250499,27900.27,0.333872,0.064833,0.099682,0.145095,0.643482,0.067722,9,674184,748824,4440036,3824,0,0,0,6143,0,0,0,4544,0,0,0,2029,0,0,0,2986,0,0,0,65,0,0,0,567376449241603365,14768394612228475496,14768394612228475496,14863608227758106996,5833096284951182968,7293969419172733992
1,50,6690,8,10,0.342298,19544.38,0.159868,41847.10,0.131390,50917.26,0.142403,46979.20,0.172884,38696.36,0.138683,48239.40,0.239719,27907.72,0.342054,0.044892,0.089090,0.138683,0.614720,0.059767,9,677813,714158,4162618,2967,0,0,0,5126,0,0,0,4188,0,0,0,2061,0,0,0,2907,0,0,0,36,0,0,0,782965219948955661,2335377738107941884,2335377738107941884,11605090605112580283,13396653091182888638,5422110127674052876
2,50,7072,8,10,0.317043,22306.10,0.154410,45800.19,0.116356,60779.09,0.141328,50039.79,0.171976,41121.98,0.133601,52933.85,0.248288,28483.06,0.325271,0.040087,0.085518,0.133601,0.584476,0.061267,8,646781,710011,4622702,2853,0,0,0,4823,0,0,0,4040,0,0,0,1759,0,0,0,2515,0,0,0,37,0,0,0,12266269558142910597,15563641306123582883,15563641306123582883,1679660531823441858,8738215945976600200,15288426238471314043
3,50,7481,8,10,0.329863,22679.11,0.149306,50105.26,0.115000,65052.37,0.134375,55672.72,0.158011,47344.79,0.116822,64037.49,0.258655,28922.70,0.356419,0.030374,0.095844,0.116822,0.599460,0.072270,9,663193,942823,5023419,2933,0,0,0,4881,0,0,0,4329,0,0,0,1849,0,0,0,2870,0,0,0,31,0,0,0,15662026562015968325,1950214886139854863,1950214886139854863,6839013008469099433,3017938673147829681,5249478490930546887
4,50,6855,8,10,0.326640,20986.39,0.146103,46919.05,0.110623,61967.18,0.138739,49409.22,0.161496,42446.96,0.125143,54777.32,0.224567,30525.44,0.331940,0.044533,0.083913,0.125143,0.585528,0.064247,9,687467,709697,4883596,2755,0,0,0,4808,0,0,0,3736,0,0,0,1982,0,0,0,2686,0,0,0,55,0,0,0,15874264918040013810,192371655217240786,192371655217240786,3876213696454382404,17308323536626833556,2267083347052809349
5,50,7076,8,10,0.297604,23776.59,0.137469,51473.35,0.106648,66349.05,0.126663,55864.77,0.153437,46116.65,0.112231,63048.67,0.225740,31345.79,0.302285,0.039664,0.077889,0.112231,0.532070,0.064387,9,605435,637865,4466762,2578,0,0,0,4552,0,0,0,3629,0,0,0,1665,0,0,0,2451,0,0,0,40,0,0,0,7937087752874640620,12032863404836177292,12032863404836177292,6208079983973191717,16600281187197029456,5776976673949179600
6,50,7277,8,10,0.345812,21043.23,0.174903,41605.85,0.121847,59722.68,0.150774,48264.14,0.191468,38006.45,0.141900,51282.47,0.254716,28569.07,0.351491,0.043299,0.079875,0.141900,0.616566,0.070457,9,659216,758891,4472397,3092,0,0,0,4878,0,0,0,4351,0,0,0,1833,0,0,0,2579,0,0,0,37,0,0,0,9559748921887842360,9616188219125683411,9616188219125683411,11508632655727811656,10104836728219071577,17531428704820878955
7,50,6624,8,10,0.330831,20022.31,0.169315,39122.32,0.125252,52885.25,0.145897,45401.79,0.182694,36257.38,0.129830,51020.62,0.237217,27923.85,0.339497,0.041129,0.076197,0.129830,0.586653,0.057860,9,639749,687804,4588568,2991,0,0,0,5090,0,0,0,3637,0,0,0,1940,0,0,0,2345,0,0,0,62,0,0,0,16687135644937226356,1459365638343750205,1459365638343750205,18382476403573464664,18407157587269446504,3085177163453219255
8,50,7057,8,10,0.345481,20426.61,0.184822,38182.71,0.141012,50045.27,0.168895,41783.48,0.195219,36149.09,0.145449,48518.64,0.272313,25915.07,0.353878,0.045755,0.080527,0.145449,0.625609,0.068416,10,704860,819795,4040680,4412,0,0,0,7138,0,0,0,4721,0,0,0,2556,0,0,0,2878,0,0,0,120,0,0,0,3028058308435877553,9858881767308648464,2701349318787946638,8140090382908123256,11155088209302686497,17658283050643510295
9,50,7009,8,10,0.338066,20732.64,0.152311,46017.76,0.117302,59751.82,0.153856,45555.45,0.180232,38888.82,0.139921,50092.39,0.252111,27801.25,0.343696,0.040400,0.075767,0.139921,0.599785,0.068540,8,638462,680892,4760845,2656,0,0,0,4606,0,0,0,4183,0,0,0,1735,0,0,0,2387,0,0,0,48,0,0,0,6033697834224381327,6266279226570910557,6266279226570910557,6111250077491149873,2447197649275967863,3333521530353172739
