batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,10,1956,8,10,0.089210,21925.75,0.044427,44027.30,0.039458,49572.24,0.045577,42916.46,0.052044,37583.72,0.046817,41779.87,0.050328,38865.41,0.090092,0.010107,0.014793,0.046817,0.161809,0.007546,5,161881,161831,1055788,1160,0,0,0,1784,0,0,0,908,0,0,0,528,0,0,0,607,0,0,0,532,0,0,0,1821873059511831714,5279544117400443356,5279544117400443356,8026710286518777665,14970366637838939617,13742818826562465728
1,10,1625,8,10,0.074971,21675.10,0.037608,43209.21,0.035259,46086.96,0.040791,39837.24,0.042985,37803.58,0.042762,38000.63,0.042510,38226.38,0.076331,0.009235,0.015941,0.042762,0.144269,0.006967,3,162216,162196,963751,1013,0,0,0,1645,0,0,0,1021,0,0,0,563,0,0,0,831,0,0,0,584,0,0,0,5385268259312378102,17144946838816284911,17144946838816284911,3249971492676452555,14093153420120784408,3811051887977239234
2,10,1524,8,10,0.210710,7232.68,0.075222,20260.11,0.047439,32125.61,0.049154,31004.90,0.081225,18762.61,0.046951,32459.26,0.081768,18638.07,0.123340,0.011082,0.025080,0.046951,0.206452,0.007757,2,174078,174018,789615,947,0,0,0,1262,0,0,0,735,0,0,0,382,0,0,0,623,0,0,0,317,0,0,0,11333400658773683298,10651879681466669366,10651879681466669366,848693137573694959,10438534295874865246,9447218606508565598
3,10,1933,8,10,0.108231,17859.90,0.049208,39281.93,0.041426,46661.05,0.050165,38532.94,0.053512,36122.93,0.048125,40166.47,0.057883,33395.22,0.109131,0.012134,0.018538,0.048125,0.187928,0.009103,4,196996,196961,1108406,1209,0,0,0,1876,0,0,0,1253,0,0,0,767,0,0,0,772,0,0,0,736,0,0,0,11268521839574077043,2517922425085810371,2517922425085810371,4988765667171744242,16070781031417475049,12856977597412831739
4,10,1607,8,10,0.074720,21507.02,0.034176,47021.29,0.030062,53455.47,0.035644,45084.54,0.040598,39583.18,0.035900,44762.63,0.041942,38315.16,0.075348,0.009840,0.015375,0.035900,0.136463,0.006555,3,154815,154760,913321,962,0,0,0,1550,0,0,0,907,0,0,0,482,0,0,0,691,0,0,0,514,0,0,0,1286774382288476290,772156381178593157,772156381178593157,6125767080597013298,3070294342108005333,1141753375020211048
5,10,1850,8,10,0.086420,21407.10,0.044561,41516.18,0.040201,46019.23,0.046710,39606.33,0.049944,37041.67,0.043951,42091.87,0.051752,35747.55,0.083718,0.011496,0.013684,0.043951,0.152849,0.007633,6,178331,178286,866845,1731,0,0,0,2190,0,0,0,843,0,0,0,671,0,0,0,596,0,0,0,548,0,0,0,2828880135665728838,5737871058453155959,5737871058453155959,11452506006230059372,17700814495743460283,18187866428021471281
6,10,1600,8,10,0.081489,19634.66,0.038934,41094.68,0.036379,43981.90,0.040183,39817.86,0.041955,38135.65,0.036515,43817.21,0.044398,36037.76,0.081522,0.010451,0.016300,0.036515,0.144788,0.007068,2,160699,160679,891697,1026,0,0,0,1630,0,0,0,799,0,0,0,636,0,0,0,737,0,0,0,560,0,0,0,13695471991900846579,10034068495851480746,10034068495851480746,61152523376581973,17345818041557182124,9487309642167018028
7,10,1744,8,10,0.097011,17977.34,0.046719,37329.89,0.041703,41819.42,0.045207,38578.16,0.051876,33618.54,0.044677,39036.05,0.058345,29891.01,0.098338,0.010088,0.016749,0.044677,0.169851,0.007711,3,168862,168822,1051499,1217,0,0,0,2123,0,0,0,946,0,0,0,586,0,0,0,808,0,0,0,609,0,0,0,2923004386020713790,3006961251419753295,3006961251419753295,3132264619489002580,13198036127863817613,18251200459970180721
8,10,1836,8,10,0.090108,20375.44,0.044448,41306.28,0.035769,51329.80,0.047273,38838.46,0.051160,35887.66,0.042323,43380.94,0.055064,33342.92,0.090626,0.011078,0.017326,0.042323,0.161353,0.007372,2,161941,161896,817687,1170,0,0,0,1765,0,0,0,910,0,0,0,493,0,0,0,623,0,0,0,536,0,0,0,9368677463841901065,3572210148823551571,3572210148823551571,4882156149008023511,11754493585897587865,1906638676639525679
9,10,2397,8,10,0.095446,25113.76,0.048929,48989.27,0.041105,58313.54,0.049278,48642.18,0.054588,43911.07,0.087574,27371.12,0.056979,42068.02,0.095546,0.013706,0.020859,0.087574,0.217685,0.008734,2,189789,189809,1240497,1338,0,0,0,2084,0,0,0,1084,0,0,0,634,0,0,0,368,0,0,0,525,0,0,0,1816477799766561286,11828809034363424029,11828809034363424029,9822725399265145921,2246619159030154173,7421548946347417632
