batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,1000,0.525728,9510.62,0.248240,20141.78,0.151760,32946.68,0.141012,35458.04,0.250404,19967.75,0.163543,30572.95,0.249016,20079.00,0.536882,0.025042,0.032157,0.163543,0.757624,0.011378,27,322675,322675,1844000,7752,0,0,0,11383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777216607032651251,2777216607032651251,2777216607032651251,8301326262506714469,8301326262506714469,8301326262506714469
1,50,5000,8,1000,0.525115,9521.72,0.248198,20145.24,0.149374,33473.12,0.132037,37868.08,0.247701,20185.66,0.168743,29630.78,0.249189,20065.10,0.535253,0.020656,0.026687,0.168743,0.751339,0.010251,26,322739,322739,1844000,7707,0,0,0,10820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12682501294385710316,12682501294385710316,12682501294385710316,7401166501387056658,7401166501387056658,7401166501387056658
2,50,5000,8,1000,0.517889,9654.57,0.249461,20043.20,0.153634,32544.88,0.141913,35232.87,0.247548,20198.06,0.167388,29870.70,0.248632,20110.08,0.527835,0.019591,0.024197,0.167388,0.739010,0.010000,26,322923,322923,1844000,7446,0,0,0,11569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13156786786701563848,13156786786701563848,13156786786701563848,3309788348656031678,3309788348656031678,3309788348656031678
3,50,5000,8,1000,0.519446,9625.65,0.248748,20100.63,0.156079,32035.02,0.137974,36238.83,0.249969,20002.48,0.155982,32055.07,0.243687,20518.12,0.527092,0.021718,0.024492,0.155982,0.729285,0.009975,24,322939,322939,1844000,7829,0,0,0,12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11830882934986773563,11830882934986773563,11830882934986773563,843180942187999136,843180942187999136,843180942187999136
4,50,5000,8,1000,0.517074,9669.79,0.251274,19898.59,0.151199,33068.89,0.142043,35200.62,0.247606,20193.38,0.159536,31340.87,0.243764,20511.60,0.526149,0.023660,0.026183,0.159536,0.735529,0.010381,23,322860,322860,1844000,7788,0,0,0,11214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14179548423963875910,14179548423963875910,14179548423963875910,6537492035464437362,6537492035464437362,6537492035464437362
5,50,5000,8,1000,0.522949,9561.16,0.248200,20145.07,0.145437,34379.03,0.131322,38074.23,0.248257,20140.40,0.161287,31000.66,0.246001,20325.12,0.536982,0.022150,0.026405,0.161287,0.746825,0.010130,28,322712,322712,1844000,7352,0,0,0,10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10370835771387814265,10370835771387814265,10370835771387814265,4859718434543879763,4859718434543879763,4859718434543879763
6,50,5000,8,1000,0.521425,9589.11,0.246792,20259.97,0.153828,32503.76,0.133597,37426.09,0.250483,19961.45,0.158951,31456.16,0.249387,20049.17,0.533403,0.020178,0.023512,0.158951,0.736044,0.010500,26,322850,322850,1844000,7600,0,0,0,11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18131456652913740078,18131456652913740078,18131456652913740078,11206297815509401843,11206297815509401843,11206297815509401843
7,50,5000,8,1000,0.521683,9584.37,0.249901,20007.91,0.149875,33361.12,0.136715,36572.49,0.251807,19856.45,0.153649,32541.65,0.248686,20105.70,0.533918,0.021114,0.025247,0.153649,0.733928,0.010155,24,322777,322777,1844000,7709,0,0,0,11147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4864826960063338863,4864826960063338863,4864826960063338863,3231789750599314673,3231789750599314673,3231789750599314673
8,50,5000,8,1000,0.516471,9681.08,0.248420,20127.22,0.155623,32128.93,0.144840,34520.97,0.248005,20160.92,0.159356,31376.24,0.244578,20443.34,0.527120,0.020006,0.025047,0.159356,0.731529,0.010648,23,322920,322920,1844000,7781,0,0,0,11013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18276784363441377614,18276784363441377614,18276784363441377614,17301358972763876863,17301358972763876863,17301358972763876863
9,50,5000,8,1000,0.517923,9653.95,0.249632,20029.46,0.152887,32703.96,0.140025,35707.86,0.248226,20142.91,0.160380,31175.88,0.247975,20163.29,0.526372,0.021810,0.023897,0.160380,0.732460,0.010591,26,322864,322864,1844000,7586,0,0,0,11444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17352829349856119236,17352829349856119236,17352829349856119236,7626199000452987966,7626199000452987966,7626199000452987966
