batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,24,10,1.018452,17744.57,0.650587,27777.99,0.513225,35212.63,0.487636,37060.40,0.566629,31893.89,0.481884,37502.78,0.580019,31157.62,0.908942,0.110947,0.205840,0.481884,1.707613,0.078007,53,1623930,1623370,9699106,12983,0,0,0,27758,0,0,0,12621,0,0,0,4635,0,0,0,6152,0,0,0,5493,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,12575593121329975389,16659574379267968746
1,100,17248,24,10,0.895233,19266.50,0.664794,25944.87,0.480810,35872.78,0.478470,36048.20,0.539877,31947.99,0.505445,34124.37,0.552860,31197.76,0.928290,0.095442,0.178177,0.505445,1.707354,0.075274,59,1569195,1568735,9045600,12180,0,0,0,23956,0,0,0,12856,0,0,0,4770,0,0,0,4181,0,0,0,6485,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,10663931446041248611,15776793106919785917
2,100,17320,24,10,1.124491,15402.53,1.026877,16866.68,0.710023,24393.59,0.535989,32314.08,0.744059,23277.73,0.538770,32147.29,0.774360,22366.86,1.124064,0.116554,0.186087,0.538770,1.965475,0.075264,60,1645603,1645248,8755758,13419,0,0,0,30783,0,0,0,13795,0,0,0,5583,0,0,0,5975,0,0,0,6590,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,606820744304394063,17655974532425933836
3,100,17430,24,10,0.934302,18655.65,0.708653,24595.96,0.524475,33233.25,0.482621,36115.33,0.563290,30943.22,0.499552,34891.28,0.587722,29656.87,0.921723,0.109005,0.159255,0.499552,1.689535,0.073129,74,1620432,1619997,7997905,13421,0,0,0,28696,0,0,0,12809,0,0,0,5423,0,0,0,4982,0,0,0,6543,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,4673015356501254802,16190094574097013479
4,100,17481,24,10,1.027334,17015.89,0.868098,20137.12,1.107935,15778.00,1.056408,16547.58,0.659243,26516.78,0.545717,32033.10,0.670781,26060.65,1.024290,0.122370,0.188042,0.545717,1.880417,0.078379,54,1586091,1585721,8501489,12909,0,0,0,0,0,0,0,0,0,0,0,5377,0,0,0,6248,0,0,0,6418,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,17399489822603094798,17921333290269906622
5,100,16498,24,10,0.923791,17859.01,0.742635,22215.50,0.509778,32363.12,0.510509,32316.77,0.593454,27799.96,0.486226,33930.69,0.618985,26653.30,0.950958,0.083990,0.181822,0.486226,1.702996,0.068687,55,1512615,1512200,8771725,11604,0,0,0,25328,0,0,0,13626,0,0,0,5723,0,0,0,6883,0,0,0,6784,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,13310012520163432921,5096876248106876122
6,100,16403,24,10,0.942865,17396.97,0.742830,22081.77,0.527860,31074.54,0.487869,33621.74,0.590197,27792.42,0.499528,32837.02,0.619258,26488.14,0.942295,0.140624,0.163534,0.499528,1.745980,0.070375,56,1518802,1518272,7947003,11320,0,0,0,25093,0,0,0,12571,0,0,0,4766,0,0,0,5823,0,0,0,5804,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,18620410940426517,15655650009127285439
7,100,17219,24,10,0.908082,18961.94,0.713337,24138.66,0.514173,33488.71,0.499773,34453.65,0.578509,29764.42,0.474619,36279.64,0.597422,28822.16,0.914937,0.119218,0.168755,0.474619,1.677529,0.070393,54,1558795,1558420,8618595,12604,0,0,0,26970,0,0,0,12774,0,0,0,5273,0,0,0,5674,0,0,0,6276,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,18174196441601652970,15310563659615271146
8,100,16400,24,10,0.960203,17079.73,0.778364,21069.83,0.528870,31009.54,0.460529,35611.24,0.606314,27048.67,0.471934,34750.65,0.631888,25953.97,0.953356,0.106683,0.161456,0.471934,1.693429,0.068871,56,1496344,1495899,8632083,11575,0,0,0,23797,0,0,0,11814,0,0,0,5051,0,0,0,5308,0,0,0,5931,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,11011942310147804667,10051354822973894109
9,100,16675,24,10,0.982691,16968.71,0.793148,21023.82,0.515703,32334.51,0.486086,34304.66,0.609749,27347.34,0.489709,34050.86,0.620789,26860.98,1.004169,0.108006,0.175106,0.489709,1.776989,0.069572,58,1556078,1555713,8482509,12361,0,0,0,24953,0,0,0,12290,0,0,0,5097,0,0,0,5508,0,0,0,5980,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,18399290192275466038,16473800831415896283
10,100,17175,24,10,0.925860,18550.32,0.701889,24469.68,0.525804,32664.26,0.498438,34457.62,0.571537,30050.53,0.476528,36041.95,0.585711,29323.35,0.940148,0.102033,0.140321,0.476528,1.659030,0.069931,75,1528103,1527763,8513351,11588,0,0,0,25184,0,0,0,11827,0,0,0,4957,0,0,0,4652,0,0,0,6166,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,16554576118924841166,249605814702187695
11,100,17921,24,10,0.920058,19478.12,0.693398,25845.18,0.504206,35543.04,0.490452,36539.77,0.547459,32734.90,0.467509,38332.96,0.573993,31221.66,0.923623,0.112508,0.148922,0.467509,1.652561,0.070165,67,1590695,1590350,8314334,14265,0,0,0,27043,0,0,0,13639,0,0,0,4551,0,0,0,5300,0,0,0,5441,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,6571620815357455972,2650721445662983680
12,100,16987,24,10,0.942105,18030.89,0.709705,23935.30,0.534911,31756.68,0.492142,34516.46,0.570492,29776.06,0.445898,38096.20,0.582213,29176.62,0.946137,0.099648,0.151736,0.445898,1.643418,0.069519,63,1552538,1552168,8340850,11558,0,0,0,24413,0,0,0,12215,0,0,0,5010,0,0,0,4899,0,0,0,5660,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,6060605093865245190,11237155487346504557
13,100,15859,24,10,1.057911,14990.86,0.791807,20028.86,0.476917,33253.20,0.474874,33396.21,0.612792,25879.92,0.457272,34681.75,0.627080,25290.23,1.038450,0.113364,0.193377,0.457272,1.802463,0.075394,48,1652515,1652130,8739109,10255,0,0,0,22721,0,0,0,12578,0,0,0,4603,0,0,0,6284,0,0,0,5690,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,8371677461940946708,1977659971286562792
14,100,16527,24,10,1.400301,11802.46,1.233800,13395.21,0.644294,25651.34,0.566217,29188.44,0.826094,20006.19,0.472809,34954.91,0.823255,20075.20,1.385818,0.103272,0.169782,0.472809,2.131680,0.066928,54,1467262,1466852,8474442,10712,0,0,0,23716,0,0,0,13150,0,0,0,4734,0,0,0,5142,0,0,0,5647,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,18223234730160343001,12204256080312744858
15,100,17001,24,10,1.337522,12710.82,1.128971,15058.85,0.638637,26620.74,0.583628,29129.87,0.786973,21603.04,0.466838,36417.32,0.791936,21467.63,1.332368,0.105904,0.169768,0.466838,2.074878,0.073030,59,1510672,1510337,8381152,13419,0,0,0,26565,0,0,0,14750,0,0,0,4172,0,0,0,5089,0,0,0,5272,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,12342435232315131765,11970406413152429761
16,100,16078,24,10,1.351653,11895.07,1.192417,13483.54,0.770616,20863.83,0.612510,26249.37,0.795649,20207.41,0.446117,36039.89,0.825982,19465.33,1.347428,0.105383,0.159701,0.446117,2.058629,0.064933,57,1441804,1441559,9077299,10799,0,0,0,24638,0,0,0,13241,0,0,0,4594,0,0,0,5627,0,0,0,5670,0,0,0,12415473380632260829,9680002158339358741,9680002158339358741,6507142326095602646,9161193549938804333,1154912377528675403
17,100,16639,24,10,1.370923,12137.08,1.092727,15227.04,0.633831,26251.49,0.597585,27843.76,0.803626,20704.92,0.451970,36814.40,0.823974,20193.60,1.367880,0.114373,0.158824,0.451970,2.093047,0.070547,57,1579777,1579252,9854623,10931,0,0,0,22987,0,0,0,14715,0,0,0,5077,0,0,0,5344,0,0,0,6302,0,0,0,12953889967018965222,6479305178860945379,6479305178860945379,9915522878828262370,17795492541783455851,9503935584890130005
18,100,16464,24,10,1.090052,15103.86,0.857200,19206.72,0.613454,26838.18,0.512207,32143.23,0.657766,25030.19,0.485157,33935.44,0.667011,24683.27,1.088319,0.106108,0.154037,0.485157,1.833621,0.072561,64,1486543,1486023,9454712,11558,0,0,0,23496,0,0,0,13608,0,0,0,4750,0,0,0,4933,0,0,0,5951,0,0,0,8562143461666359035,6393202080229524428,6393202080229524428,12629285274995561239,14816148843215449884,8718196125968896732
19,100,15786,24,10,1.462368,10794.82,1.245402,12675.43,0.683697,23089.17,0.593219,26610.75,0.833409,18941.47,0.507772,31088.77,0.858921,18378.87,1.449317,0.106126,0.200107,0.507772,2.263322,0.066286,48,1540959,1540629,8498128,10459,0,0,0,22719,0,0,0,12128,0,0,0,3508,0,0,0,4799,0,0,0,4576,0,0,0,2690607873717337775,16557226182013594291,16557226182013594291,16286267447282853336,12703646561336923750,14488330869942843807
