batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.516196,9686.24,0.248617,20111.22,0.153791,32511.69,0.138838,36013.17,0.247776,20179.54,0.162344,30798.86,0.244437,20455.14,0.528565,0.024583,0.031159,0.162344,0.746651,0.011049,27,322675,322675,1844000,7831,0,0,0,11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500277271424291766,500277271424291766,500277271424291766,14009548406911026592,14009548406911026592,14009548406911026592
1,50,5000,8,10,0.521720,9583.68,0.247224,20224.58,0.145556,34351.16,0.134569,37155.56,0.249140,20069.02,0.169648,29472.78,0.247839,20174.42,0.524578,0.023523,0.023298,0.169648,0.741047,0.010408,26,322739,322739,1844000,7787,0,0,0,10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10647586583124807877,10647586583124807877,10647586583124807877,17868064472340097467,17868064472340097467,17868064472340097467
2,50,5000,8,10,0.520810,9600.42,0.244274,20468.78,0.149285,33492.97,0.140071,35696.08,0.247618,20192.40,0.165327,30243.03,0.242590,20610.88,0.530977,0.022754,0.024677,0.165327,0.743735,0.010535,26,322923,322923,1844000,7633,0,0,0,11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9225257694506694824,9225257694506694824,9225257694506694824,16961660756734652638,16961660756734652638,16961660756734652638
3,50,5000,8,10,0.516466,9681.18,0.250824,19934.34,0.152449,32797.93,0.137315,36412.64,0.247314,20217.21,0.153062,32666.52,0.245833,20339.02,0.530676,0.019359,0.028941,0.153062,0.732038,0.010115,24,322939,322939,1844000,7695,0,0,0,11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9769888808027086190,9769888808027086190,9769888808027086190,18139983062928273269,18139983062928273269,18139983062928273269
4,50,5000,8,10,0.518469,9643.78,0.246608,20275.13,0.153060,32666.88,0.144074,34704.32,0.249050,20076.31,0.159538,31340.47,0.246251,20304.48,0.526655,0.021483,0.025736,0.159538,0.733413,0.010054,23,322860,322860,1844000,7538,0,0,0,11379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183057272198084820,2183057272198084820,2183057272198084820,8268029778401293536,8268029778401293536,8268029778401293536
5,50,5000,8,10,0.517242,9666.65,0.250376,19969.97,0.147092,33992.40,0.131296,38081.84,0.249900,20007.97,0.163624,30557.83,0.244423,20456.33,0.525870,0.019058,0.022405,0.163624,0.730957,0.009951,28,322712,322712,1844000,7560,0,0,0,10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966014111430745852,966014111430745852,966014111430745852,17785892763517929046,17785892763517929046,17785892763517929046
6,50,5000,8,10,0.518187,9649.02,0.249736,20021.15,0.150954,33122.70,0.136057,36749.34,0.246819,20257.79,0.158567,31532.32,0.244142,20479.92,0.530512,0.019173,0.026434,0.158567,0.734687,0.010912,26,322850,322850,1844000,7263,0,0,0,11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6855032517407126815,6855032517407126815,6855032517407126815,4298633320978830914,4298633320978830914,4298633320978830914
7,50,5000,8,10,0.515235,9704.30,0.245770,20344.20,0.151254,33057.00,0.135369,36936.05,0.246855,20254.81,0.153166,32644.23,0.244369,20460.90,0.526747,0.019577,0.024763,0.153166,0.724253,0.010529,24,322777,322777,1844000,7497,0,0,0,10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6854772255686047477,6854772255686047477,6854772255686047477,10587161347213922411,10587161347213922411,10587161347213922411
8,50,5000,8,10,0.516676,9677.25,0.248678,20106.36,0.158557,31534.44,0.142569,35070.67,0.248943,20084.89,0.158704,31505.19,0.250899,19928.34,0.524269,0.023727,0.026137,0.158704,0.732836,0.010511,23,322920,322920,1844000,7780,0,0,0,11830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8443418812693195190,8443418812693195190,8443418812693195190,14883557174799403271,14883557174799403271,14883557174799403271
9,50,5000,8,10,0.521995,9578.63,0.251798,19857.16,0.154637,32333.78,0.137276,36423.09,0.249888,20008.96,0.162972,30680.06,0.245831,20339.20,0.526262,0.021673,0.024025,0.162972,0.734932,0.010560,26,322864,322864,1844000,7585,0,0,0,11357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18188123867478615350,18188123867478615350,18188123867478615350,8861315108194440652,8861315108194440652,8861315108194440652
