batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,10,1000,8,10,0.105547,9474.41,0.050432,19828.85,0.033385,29953.21,0.029125,34334.97,0.049515,20195.76,0.031212,32038.91,0.050325,19870.88,0.106430,0.004005,0.006002,0.031212,0.147649,0.002028,5,64634,64634,368800,1465,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014781374538912920,5014781374538912920,5014781374538912920,7697882837861358909,7697882837861358909,7697882837861358909
1,10,1000,8,10,0.105308,9495.99,0.049060,20383.20,0.032279,30979.85,0.030505,32781.93,0.049514,20196.16,0.040470,24709.79,0.049118,20359.07,0.105714,0.003645,0.004429,0.040470,0.154257,0.001981,7,64559,64559,368800,1611,0,0,0,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13030360605784269918,13030360605784269918,13030360605784269918,2579157430681547897,2579157430681547897,2579157430681547897
2,10,1000,8,10,0.106123,9423.02,0.050237,19905.59,0.034186,29251.77,0.030631,32646.95,0.050139,19944.68,0.033719,29657.06,0.049603,20160.12,0.106301,0.006653,0.004198,0.033719,0.150871,0.002034,6,64540,64540,368800,1558,0,0,0,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8209039453290417259,8209039453290417259,8209039453290417259,9591676910799948202,9591676910799948202,9591676910799948202
3,10,1000,8,10,0.109450,9136.58,0.050047,19981.04,0.032482,30786.68,0.030429,32863.62,0.049762,20095.74,0.038731,25819.28,0.048227,20735.42,0.107500,0.004786,0.005236,0.038731,0.156253,0.002045,6,64620,64620,368800,1529,0,0,0,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736640920129427126,1736640920129427126,1736640920129427126,6358753348297380352,6358753348297380352,6358753348297380352
4,10,1000,8,10,0.105497,9478.90,0.049604,20159.68,0.033696,29677.43,0.031609,31636.79,0.049581,20168.96,0.032505,30764.24,0.049883,20047.00,0.106720,0.003548,0.004594,0.032505,0.147368,0.002040,6,64590,64590,368800,1511,0,0,0,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14047360767404977083,14047360767404977083,14047360767404977083,2539101107683422314,2539101107683422314,2539101107683422314
5,10,1000,8,10,0.105431,9484.90,0.050339,19865.32,0.032060,31191.55,0.029114,34347.98,0.050858,19662.53,0.036400,27472.30,0.049519,20194.43,0.105888,0.004033,0.004251,0.036400,0.150573,0.002013,7,64499,64499,368800,1476,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314916293808669926,4314916293808669926,4314916293808669926,12549039152982262829,12549039152982262829,12549039152982262829
6,10,1000,8,10,0.105801,9451.72,0.049990,20003.96,0.032273,30985.90,0.032194,31061.51,0.050072,19971.09,0.037353,26771.72,0.048962,20424.14,0.107977,0.010752,0.006541,0.037353,0.162623,0.002957,7,64570,64570,368800,1539,0,0,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11916848010430415231,11916848010430415231,11916848010430415231,397024888999904001,397024888999904001,397024888999904001
7,10,1000,8,10,0.104977,9525.93,0.049285,20290.01,0.031657,31588.86,0.029053,34419.35,0.049459,20218.75,0.032435,30831.04,0.049446,20223.88,0.106181,0.003882,0.004533,0.032435,0.147030,0.001992,6,64554,64554,368800,1547,0,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112953284169685568,5112953284169685568,5112953284169685568,12537833864283996342,12537833864283996342,12537833864283996342
8,10,1000,8,10,0.104221,9594.99,0.048686,20539.96,0.033030,30275.51,0.030426,32866.72,0.050741,19707.93,0.032426,30839.83,0.049665,20134.84,0.105801,0.006608,0.005821,0.032426,0.150655,0.002029,6,64585,64585,368800,1495,0,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8332325312735416935,8332325312735416935,8332325312735416935,15462203769824588097,15462203769824588097,15462203769824588097
9,10,1000,8,10,0.103472,9664.43,0.050620,19755.05,0.034973,28593.89,0.033743,29636.17,0.050211,19915.97,0.038836,25749.46,0.049258,20301.09,0.105833,0.003876,0.003983,0.038836,0.152528,0.002455,7,64519,64519,368800,1508,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955840716556597651,5955840716556597651,5955840716556597651,3151273632807148322,3151273632807148322,3151273632807148322
