batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,50,0.521806,9582.10,0.250047,19996.26,0.153933,32481.76,0.139029,35963.66,0.250025,19997.96,0.153422,32589.91,0.246386,20293.39,0.534237,0.025453,0.174455,0.153422,0.887567,0.011617,1,322675,322675,1844000,7450,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485641392858984935,485641392858984935,485641392858984935,14456244152959964017,14456244152959964017,14456244152959964017
1,50,5000,8,50,0.516937,9672.37,0.249519,20038.58,0.149232,33504.86,0.135706,36844.32,0.245942,20329.96,0.148018,33779.60,0.245740,20346.72,0.525926,0.023178,0.130744,0.148018,0.827866,0.011250,4,322739,322739,1844000,7612,0,0,0,10822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600740427068382604,17600740427068382604,17600740427068382604,15536679309244206962,15536679309244206962,15536679309244206962
2,50,5000,8,50,0.516640,9677.93,0.250068,19994.53,0.153564,32559.73,0.140149,35676.30,0.251433,19886.04,0.138290,36155.80,0.245769,20344.31,0.526924,0.020447,0.142993,0.138290,0.828654,0.010312,3,322923,322923,1844000,7538,0,0,0,11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16405253421943498393,16405253421943498393,16405253421943498393,483936975423342447,483936975423342447,483936975423342447
3,50,5000,8,50,0.515470,9699.88,0.251755,19860.57,0.153041,32670.96,0.138607,36073.14,0.246777,20261.22,0.138467,36109.82,0.247271,20220.70,0.529548,0.020078,0.134581,0.138467,0.822673,0.010166,4,322939,322939,1844000,7692,0,0,0,11366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13448357051913870722,13448357051913870722,13448357051913870722,10987802262145526425,10987802262145526425,10987802262145526425
4,50,5000,8,50,0.517536,9661.16,0.251766,19859.70,0.156173,32015.70,0.144312,34647.26,0.247804,20177.28,0.155395,32176.13,0.243903,20499.91,0.530112,0.022408,0.143724,0.155395,0.851639,0.010291,4,322860,322860,1844000,7643,0,0,0,11772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258763596175590525,3258763596175590525,3258763596175590525,8466394945329197001,8466394945329197001,8466394945329197001
5,50,5000,8,50,0.518142,9649.86,0.247618,20192.39,0.147061,33999.44,0.131135,38128.74,0.248930,20085.98,0.151917,32912.74,0.247158,20229.98,0.526169,0.021352,0.131111,0.151917,0.830549,0.010323,6,322712,322712,1844000,7608,0,0,0,10836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18396094517494389602,18396094517494389602,18396094517494389602,2841231757097121224,2841231757097121224,2841231757097121224
6,50,5000,8,50,0.515261,9703.82,0.250570,19954.54,0.146868,34044.23,0.136678,36582.28,0.247766,20180.33,0.149726,33394.28,0.246235,20305.77,0.526981,0.024523,0.159609,0.149726,0.860839,0.010958,1,322850,322850,1844000,7418,0,0,0,10837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10975612702566617041,10975612702566617041,10975612702566617041,9948061269743373196,9948061269743373196,9948061269743373196
7,50,5000,8,50,0.521277,9591.83,0.251873,19851.27,0.148807,33600.48,0.134629,37138.99,0.249752,20019.84,0.151714,32956.77,0.244314,20465.45,0.526587,0.020671,0.123431,0.151714,0.822403,0.010762,7,322777,322777,1844000,7696,0,0,0,11048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044434528393951568,12044434528393951568,12044434528393951568,11653999364924096846,11653999364924096846,11653999364924096846
8,50,5000,8,50,0.516683,9677.11,0.249859,20011.31,0.154570,32347.70,0.144043,34711.85,0.248176,20147.01,0.145982,34250.83,0.245780,20343.40,0.526199,0.022084,0.140459,0.145982,0.834725,0.010204,3,322920,322920,1844000,7675,0,0,0,11479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14055288386005756027,14055288386005756027,14055288386005756027,177420504682892362,177420504682892362,177420504682892362
9,50,5000,8,50,0.518281,9647.27,0.248216,20143.72,0.149841,33368.65,0.136299,36684.06,0.246906,20250.59,0.148436,33684.58,0.245355,20378.60,0.526933,0.021080,0.112223,0.148436,0.808672,0.010654,8,322864,322864,1844000,7733,0,0,0,10976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599220156227388023,599220156227388023,599220156227388023,10002779198628436493,10002779198628436493,10002779198628436493
10,50,5000,8,50,0.517171,9667.99,0.248806,20096.02,0.150675,33184.08,0.140176,35669.36,0.249552,20035.93,0.148113,33758.12,0.249548,20036.26,0.525693,0.019806,0.154671,0.148113,0.848283,0.010424,1,322798,322798,1844000,7869,0,0,0,11277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9187587166459793306,9187587166459793306,9187587166459793306,1542797675596036280,1542797675596036280,1542797675596036280
11,50,5000,8,50,0.518466,9643.82,0.250541,19956.85,0.157450,31756.05,0.142094,35188.08,0.249262,20059.20,0.145440,34378.37,0.243769,20511.23,0.525571,0.022715,0.145521,0.145440,0.839247,0.010211,2,322983,322983,1844000,7754,0,0,0,11423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16869363009965794101,16869363009965794101,16869363009965794101,10263387312262034292,10263387312262034292,10263387312262034292
12,50,5000,8,50,0.521108,9594.94,0.249824,20014.10,0.150794,33157.73,0.139732,35782.84,0.250314,19974.93,0.156523,31944.12,0.249240,20060.96,0.527609,0.018677,0.113084,0.156523,0.815893,0.010212,8,322815,322815,1844000,7778,0,0,0,11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516607125263604590,1516607125263604590,1516607125263604590,7982442024476882157,7982442024476882157,7982442024476882157
13,50,5000,8,50,0.516541,9679.78,0.254927,19613.42,0.151558,32990.76,0.138862,36006.90,0.249293,20056.68,0.141313,35382.38,0.246527,20281.72,0.527292,0.021231,0.148532,0.141313,0.838369,0.010917,3,322785,322785,1844000,7558,0,0,0,10758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325591038912323807,3325591038912323807,3325591038912323807,17421737451053841547,17421737451053841547,17421737451053841547
14,50,5000,8,50,0.518381,9645.41,0.249278,20057.95,0.153509,32571.30,0.139965,35723.26,0.248063,20156.17,0.151668,32966.69,0.244198,20475.19,0.527158,0.018975,0.130368,0.151668,0.828169,0.010172,6,322847,322847,1844000,7772,0,0,0,11531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6933223131230204612,6933223131230204612,6933223131230204612,12417747554919776673,12417747554919776673,12417747554919776673
15,50,5000,8,50,0.517861,9655.11,0.251805,19856.62,0.151396,33026.05,0.140212,35660.33,0.246438,20289.09,0.142175,35167.86,0.246215,20307.48,0.527150,0.019303,0.120326,0.142175,0.808955,0.010547,8,322718,322718,1844000,7630,0,0,0,11698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17384141592789186302,17384141592789186302,17384141592789186302,14773362552602878942,14773362552602878942,14773362552602878942
16,50,5000,8,50,0.516050,9688.98,0.249055,20075.88,0.154866,32286.07,0.139836,35756.07,0.246119,20315.38,0.145398,34388.33,0.245742,20346.56,0.525950,0.020636,0.121522,0.145398,0.813506,0.010537,8,322908,322908,1844000,7758,0,0,0,12077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741146494162957124,1741146494162957124,1741146494162957124,2675653754310937229,2675653754310937229,2675653754310937229
17,50,5000,8,50,0.516953,9672.06,0.250398,19968.24,0.149480,33449.20,0.139984,35718.46,0.247736,20182.76,0.143820,34765.65,0.243921,20498.41,0.528737,0.016933,0.113809,0.143820,0.803299,0.010617,7,322823,322823,1844000,7766,0,0,0,10791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134252765895247037,8134252765895247037,8134252765895247037,11251018028432981641,11251018028432981641,11251018028432981641
18,50,5000,8,50,0.517688,9658.33,0.248321,20135.23,0.158216,31602.45,0.150992,33114.40,0.249138,20069.23,0.145484,34367.96,0.249141,20068.95,0.524735,0.022683,0.126759,0.145484,0.819660,0.010669,7,322844,322844,1844000,7544,0,0,0,12067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12799081212692470940,12799081212692470940,12799081212692470940,8912064275402112974,8912064275402112974,8912064275402112974
19,50,5000,8,50,0.516554,9679.53,0.248059,20156.52,0.149227,33505.98,0.131635,37983.94,0.246293,20301.05,0.152187,32854.28,0.246421,20290.44,0.526235,0.021270,0.130888,0.152187,0.830579,0.010626,6,322728,322728,1844000,7600,0,0,0,11482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15268290588320863150,15268290588320863150,15268290588320863150,4663421155794808596,4663421155794808596,4663421155794808596
20,50,5000,8,50,0.517974,9652.99,0.248476,20122.65,0.151955,32904.45,0.138108,36203.59,0.248056,20156.76,0.139955,35725.79,0.244077,20485.37,0.526452,0.022567,0.131768,0.139955,0.820742,0.010802,6,322767,322767,1844000,7715,0,0,0,11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11331149799817542056,11331149799817542056,11331149799817542056,5443236110491310199,5443236110491310199,5443236110491310199
21,50,5000,8,50,0.515824,9693.22,0.252000,19841.29,0.150148,33300.57,0.131704,37963.92,0.249950,20004.03,0.150055,33321.08,0.243710,20516.19,0.526040,0.026041,0.139690,0.150055,0.841826,0.010403,5,322801,322801,1844000,7702,0,0,0,10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9939020018169997816,9939020018169997816,9939020018169997816,2703989522903169701,2703989522903169701,2703989522903169701
22,50,5000,8,50,0.518107,9650.52,0.251526,19878.67,0.153881,32492.60,0.141327,35379.01,0.248083,20154.51,0.156048,32041.32,0.246083,20318.36,0.527218,0.020803,0.130877,0.156048,0.834947,0.010874,6,322884,322884,1844000,7790,0,0,0,11548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14846695108963876186,14846695108963876186,14846695108963876186,12460998428522436732,12460998428522436732,12460998428522436732
23,50,5000,8,50,0.516559,9679.44,0.253793,19701.10,0.153253,32625.69,0.137964,36241.35,0.247438,20207.08,0.144910,34504.29,0.246438,20289.08,0.527058,0.020038,0.154648,0.144910,0.846653,0.010672,1,322888,322888,1844000,7701,0,0,0,11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17464186484889774265,17464186484889774265,17464186484889774265,201694276227233,201694276227233,201694276227233
24,50,5000,8,50,0.516106,9687.93,0.249471,20042.43,0.147162,33976.27,0.130604,38283.54,0.248164,20147.95,0.139695,35792.17,0.244412,20457.29,0.526369,0.018886,0.150261,0.139695,0.835212,0.010661,2,322784,322784,1844000,7505,0,0,0,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636317627011181821,1636317627011181821,1636317627011181821,16959091935956520049,16959091935956520049,16959091935956520049
25,50,5000,8,50,0.518723,9639.06,0.248441,20125.50,0.153875,32493.91,0.141994,35212.65,0.248286,20138.09,0.148155,33748.48,0.243549,20529.74,0.525738,0.022104,0.122791,0.148155,0.818788,0.010297,6,322824,322824,1844000,7729,0,0,0,11664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7966623031171143056,7966623031171143056,7966623031171143056,10038535270804926665,10038535270804926665,10038535270804926665
26,50,5000,8,50,0.516753,9675.81,0.249319,20054.63,0.148231,33731.14,0.131776,37943.24,0.249233,20061.58,0.151484,33006.85,0.244902,20416.36,0.526232,0.021798,0.128338,0.151484,0.827851,0.010714,7,322618,322618,1844000,7374,0,0,0,11019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744171529171241211,7744171529171241211,7744171529171241211,795465786350502328,795465786350502328,795465786350502328
27,50,5000,8,50,0.517621,9659.58,0.249331,20053.64,0.159915,31266.67,0.146642,34096.66,0.248619,20111.11,0.152265,32837.42,0.245841,20338.35,0.525642,0.020829,0.143404,0.152265,0.842140,0.010701,3,322924,322924,1844000,7549,0,0,0,12223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7261301448752306040,7261301448752306040,7261301448752306040,13224667951804159947,13224667951804159947,13224667951804159947
