batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,8,10,0.516808,9674.77,0.250734,19941.42,0.152939,32692.68,0.142770,35021.26,0.249551,20036.00,0.161457,30967.96,0.244785,20426.13,0.526047,0.027579,0.049089,0.161457,0.764172,0.011587,18,322675,322675,1844000,7671,0,0,0,11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16785138394672179671,16785138394672179671,16785138394672179671,163393075909133633,163393075909133633,163393075909133633
1,50,5000,8,10,0.523448,9552.04,0.248501,20120.63,0.150960,33121.45,0.134571,37155.01,0.249142,20068.89,0.145737,34308.28,0.246043,20321.69,0.526938,0.019159,0.048692,0.145737,0.740526,0.010410,10,322739,322739,1844000,7726,0,0,0,11194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17258704852142312453,17258704852142312453,17258704852142312453,14939654043325019771,14939654043325019771,14939654043325019771
2,50,5000,8,10,0.522324,9572.59,0.243656,20520.73,0.148344,33705.40,0.142268,35144.99,0.245169,20394.10,0.149382,33471.13,0.249676,20025.95,0.531350,0.021524,0.047863,0.149382,0.750119,0.010149,12,322923,322923,1844000,7594,0,0,0,11162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443495630410402508,2443495630410402508,2443495630410402508,9328747149807406266,9328747149807406266,9328747149807406266
3,50,5000,8,10,0.520863,9599.45,0.249207,20063.65,0.152755,32732.20,0.140585,35565.67,0.249925,20006.02,0.152047,32884.59,0.245242,20388.02,0.537995,0.017935,0.048534,0.152047,0.756511,0.010849,14,322939,322939,1844000,7644,0,0,0,11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360049728378464941,5360049728378464941,5360049728378464941,6971905585514849334,6971905585514849334,6971905585514849334
4,50,5000,8,10,0.522157,9575.66,0.248731,20102.06,0.155746,32103.45,0.142990,34967.53,0.252491,19802.67,0.152387,32811.19,0.246440,20288.95,0.525444,0.021695,0.045912,0.152387,0.745439,0.010547,11,322860,322860,1844000,7825,0,0,0,11930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18104188784640621824,18104188784640621824,18104188784640621824,12316048880201385524,12316048880201385524,12316048880201385524
5,50,5000,8,10,0.516390,9682.61,0.248687,20105.62,0.148091,33763.05,0.132325,37785.72,0.250015,19998.83,0.157250,31796.41,0.246537,20280.91,0.524528,0.022890,0.042127,0.157250,0.746795,0.010448,17,322712,322712,1844000,7697,0,0,0,10661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17750036902565074638,17750036902565074638,17750036902565074638,9961039792127501156,9961039792127501156,9961039792127501156
6,50,5000,8,10,0.517290,9665.76,0.252092,19834.00,0.151811,32935.64,0.134105,37284.16,0.247619,20192.28,0.150137,33302.99,0.246093,20317.49,0.529181,0.021124,0.048029,0.150137,0.748471,0.010491,13,322850,322850,1844000,7615,0,0,0,11551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10288231304474389746,10288231304474389746,10288231304474389746,11986872646887547951,11986872646887547951,11986872646887547951
7,50,5000,8,10,0.517745,9657.26,0.250009,19999.30,0.147262,33953.18,0.135061,37020.24,0.247171,20228.88,0.153237,32629.24,0.244347,20462.68,0.526136,0.022046,0.042179,0.153237,0.743598,0.010059,16,322777,322777,1844000,7563,0,0,0,10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369486396266153624,2369486396266153624,2369486396266153624,3351438336701771142,3351438336701771142,3351438336701771142
8,50,5000,8,10,0.516569,9679.25,0.250335,19973.24,0.154305,32403.39,0.143235,34907.61,0.250061,19995.16,0.146881,34041.14,0.244470,20452.44,0.526147,0.021482,0.042272,0.146881,0.736782,0.009961,15,322920,322920,1844000,7781,0,0,0,11859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9849633779227511203,9849633779227511203,9849633779227511203,11369262531465863826,11369262531465863826,11369262531465863826
9,50,5000,8,10,0.518153,9649.66,0.250192,19984.66,0.152003,32894.11,0.139368,35876.14,0.248295,20137.33,0.150083,33314.86,0.250841,19932.94,0.527858,0.018782,0.044516,0.150083,0.741239,0.010903,12,322864,322864,1844000,7657,0,0,0,11790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12609118010173677328,12609118010173677328,12609118010173677328,13779906380018275562,13779906380018275562,13779906380018275562
10,50,5000,8,10,0.516444,9681.59,0.251216,19903.18,0.152200,32851.42,0.138298,36153.81,0.246502,20283.79,0.147050,34002.09,0.246097,20317.17,0.526769,0.020288,0.044378,0.147050,0.738484,0.010091,12,322798,322798,1844000,7598,0,0,0,11498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209330811895610748,3209330811895610748,3209330811895610748,15736011981733566046,15736011981733566046,15736011981733566046
11,50,5000,8,10,0.514704,9714.32,0.249132,20069.65,0.156375,31974.37,0.143665,34803.26,0.250997,19920.59,0.143160,34925.94,0.246311,20299.56,0.526123,0.020251,0.043067,0.143160,0.732601,0.010792,11,322983,322983,1844000,7870,0,0,0,11827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10418316964140218389,10418316964140218389,10418316964140218389,16589877413589193812,16589877413589193812,16589877413589193812
12,50,5000,8,10,0.514736,9713.72,0.248875,20090.44,0.148471,33676.71,0.137041,36485.53,0.245857,20337.03,0.154540,32354.13,0.243646,20521.55,0.526120,0.021076,0.042147,0.154540,0.743882,0.010401,15,322815,322815,1844000,7595,0,0,0,11342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12983399498946963907,12983399498946963907,12983399498946963907,7004916456692912832,7004916456692912832,7004916456692912832
13,50,5000,8,10,0.516952,9672.08,0.247414,20209.05,0.146975,34019.49,0.138231,36171.46,0.252054,19837.02,0.145607,34339.04,0.243734,20514.19,0.525769,0.022127,0.044516,0.145607,0.738019,0.010102,13,322785,322785,1844000,7421,0,0,0,11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13366596125690638268,13366596125690638268,13366596125690638268,15450375034941692008,15450375034941692008,15450375034941692008
14,50,5000,8,10,0.522551,9568.45,0.249557,20035.49,0.150841,33147.58,0.143283,34896.00,0.246889,20252.02,0.150694,33179.87,0.246302,20300.31,0.534566,0.019047,0.048719,0.150694,0.753026,0.010597,12,322847,322847,1844000,7848,0,0,0,11536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15406632292324313113,15406632292324313113,15406632292324313113,17185640880041192700,17185640880041192700,17185640880041192700
15,50,5000,8,10,0.522398,9571.24,0.245350,20379.08,0.149808,33376.15,0.139575,35822.92,0.248449,20124.86,0.144603,34577.37,0.243321,20548.99,0.533476,0.019154,0.046448,0.144603,0.743680,0.010440,13,322718,322718,1844000,7785,0,0,0,11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16923880619566295367,16923880619566295367,16923880619566295367,8030348489717011175,8030348489717011175,8030348489717011175
