batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,16,10,0.992092,18216.06,0.614741,29397.76,0.482161,37481.24,0.504398,35828.85,0.545523,33127.87,0.458323,39430.72,0.554559,32588.08,0.929127,0.097809,0.244146,0.458323,1.729405,0.078436,30,1623835,1623390,9699106,13308,0,0,0,24094,0,0,0,12206,0,0,0,5438,0,0,0,7462,0,0,0,5070,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,3651094123436373698,16659574379267968746
1,100,17248,16,10,0.883777,19516.24,0.605790,28471.89,0.459718,37518.68,0.478510,36045.21,0.510197,33806.56,0.414872,41574.29,0.534953,32242.07,0.891682,0.106397,0.195675,0.414872,1.608626,0.070443,31,1569165,1568715,9045600,11843,0,0,0,23101,0,0,0,11705,0,0,0,5232,0,0,0,6656,0,0,0,5829,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,16173148198912138366,15776793106919785917
2,100,17320,16,10,1.121072,15449.50,0.951943,18194.37,0.690567,25080.83,0.548379,31584.01,0.726309,23846.61,0.539254,32118.46,0.744813,23254.16,1.138321,0.100426,0.215288,0.539254,1.993288,0.073936,39,1645563,1645248,8755758,14131,0,0,0,27346,0,0,0,13289,0,0,0,6045,0,0,0,7168,0,0,0,6127,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,8444744313995939076,17655974532425933836
3,100,17430,16,10,0.904260,19275.42,0.652529,26711.45,0.499333,34906.54,0.500184,34847.18,0.542574,32124.67,0.454882,38317.67,0.564992,30849.99,0.914189,0.102575,0.180304,0.454882,1.651950,0.071264,46,1620367,1619997,7997905,13883,0,0,0,26844,0,0,0,12730,0,0,0,5833,0,0,0,6901,0,0,0,6153,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,7515165991091906437,16190094574097013479
4,100,17481,16,10,1.039291,16820.11,0.804023,21741.90,1.109876,15750.41,1.038054,16840.17,0.630275,27735.50,0.515035,33941.39,0.648488,26956.55,1.028582,0.122807,0.225099,0.515035,1.891523,0.077202,29,1586026,1585716,8501489,13050,0,0,0,0,0,0,0,0,0,0,0,5781,0,0,0,7473,0,0,0,6027,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,7430724677868397126,13723888653497823307
5,100,16498,16,10,0.918880,17954.46,0.702870,23472.33,0.522709,31562.50,0.501305,32910.07,0.558896,29518.89,0.450083,36655.44,0.580077,28441.05,0.944748,0.095385,0.204497,0.450083,1.694714,0.070042,36,1512575,1512200,8771725,12036,0,0,0,23053,0,0,0,13035,0,0,0,6238,0,0,0,7301,0,0,0,6163,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,15869571083734696761,5096876248106876122
6,100,16403,16,10,0.935448,17534.91,0.692420,23689.38,0.493232,33256.14,0.497276,32985.70,0.565501,29006.14,0.436506,37577.91,0.586427,27971.07,0.944912,0.101386,0.192292,0.436506,1.675096,0.069135,35,1518737,1518272,7947003,11561,0,0,0,22683,0,0,0,12284,0,0,0,5458,0,0,0,6926,0,0,0,5386,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,8306106400877874254,15655650009127285439
7,100,17219,16,10,0.904669,19033.48,0.652665,26382.60,0.466083,36944.08,0.509980,33764.08,0.549136,31356.54,0.438550,39263.50,0.572318,30086.44,0.921184,0.105584,0.215649,0.438550,1.680967,0.070670,27,1558710,1558425,8618595,12991,0,0,0,23957,0,0,0,12133,0,0,0,5611,0,0,0,7164,0,0,0,6083,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,219184582536993658,15310563659615271146
8,100,16400,16,10,0.946395,17328.92,0.719239,22801.89,0.470966,34822.04,0.462866,35431.44,0.576841,28430.72,0.412674,39740.85,0.609584,26903.60,0.954854,0.105537,0.198140,0.412674,1.671205,0.068475,29,1496324,1495884,8632083,11612,0,0,0,22168,0,0,0,11478,0,0,0,5482,0,0,0,6285,0,0,0,5383,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,990026251396848162,10051354822973894109
9,100,16675,16,10,0.989200,16857.05,0.738441,22581.35,0.495525,33651.18,0.495600,33646.10,0.589093,28306.21,0.464777,35877.43,0.603945,27610.14,1.001066,0.096908,0.187731,0.464777,1.750482,0.068438,40,1556028,1555728,8482509,12075,0,0,0,22678,0,0,0,12062,0,0,0,5664,0,0,0,6843,0,0,0,5598,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,8176052026636857129,16473800831415896283
