batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,10,1.019078,17733.68,0.429423,42084.38,0.383332,47144.49,0.449784,40179.32,0.496605,36391.12,0.411881,43876.71,0.519098,34814.25,0.903368,0.116337,0.215612,0.411881,1.647199,0.073565,20,1623720,1623375,9699106,11494,0,0,0,17953,0,0,0,11939,0,0,0,5865,0,0,0,6615,0,0,0,5423,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,9507841367315337645,16659574379267968746
1,100,17248,8,10,0.881568,19565.13,0.425353,40549.86,0.360131,47893.73,0.432616,39869.07,0.471793,36558.40,0.373824,46139.36,0.500377,34470.03,0.916197,0.088527,0.192856,0.373824,1.571403,0.071698,22,1569055,1568715,9045600,10705,0,0,0,17265,0,0,0,12108,0,0,0,5676,0,0,0,6712,0,0,0,5984,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,4151821341689671611,15776793106919785917
2,100,17320,8,10,1.110762,15592.90,0.640943,27022.67,0.517125,33492.84,0.509855,33970.44,0.674076,25694.43,0.505379,34271.29,0.700460,24726.63,1.121657,0.127602,0.205776,0.505379,1.960415,0.073901,17,1645453,1645243,8755758,12765,0,0,0,18123,0,0,0,13168,0,0,0,6874,0,0,0,8207,0,0,0,6141,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,5094375558008665146,17655974532425933836
3,100,17430,8,10,0.904020,19280.55,0.450288,38708.54,0.385956,45160.60,0.451395,38613.65,0.495456,35179.69,0.383856,45407.63,0.531352,32803.12,0.905521,0.110444,0.203185,0.383856,1.603007,0.071196,18,1620257,1619992,7997905,12140,0,0,0,19125,0,0,0,12524,0,0,0,6521,0,0,0,7884,0,0,0,6343,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,10576942809682011697,16190094574097013479
4,100,17481,8,10,1.016575,17195.98,0.543843,32143.44,1.090261,16033.78,1.048952,16665.20,0.580199,30129.30,0.450529,38801.03,0.609929,28660.71,1.030524,0.132368,0.208555,0.450529,1.821976,0.076107,20,1585891,1585726,8501489,11466,0,0,0,0,0,0,0,0,0,0,0,6640,0,0,0,8076,0,0,0,6249,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,9505877569484508775,5599213867351679748
5,100,16498,8,10,0.908481,18159.99,0.469749,35120.92,0.392591,42023.40,0.444711,37098.24,0.519499,31757.53,0.379153,43512.78,0.530432,31102.97,0.924798,0.095372,0.202328,0.379153,1.601652,0.069893,18,1512415,1512190,8771725,10623,0,0,0,17420,0,0,0,12723,0,0,0,6820,0,0,0,8052,0,0,0,6440,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,16515589616974050249,5096876248106876122
6,100,16403,8,10,0.947264,17316.18,0.470810,34839.95,0.377364,43467.37,0.445778,36796.36,0.521041,31481.23,0.376400,43578.63,0.548068,29928.75,0.988090,0.090270,0.196944,0.376400,1.651704,0.067879,20,1518607,1518272,7947003,10425,0,0,0,16608,0,0,0,11207,0,0,0,5917,0,0,0,6961,0,0,0,5757,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,7635391910831837668,15655650009127285439
7,100,17219,8,10,0.902090,19087.89,0.452963,38014.13,0.379645,45355.52,0.452714,38035.09,0.498670,34529.86,0.398768,43180.53,0.535186,32173.88,0.913206,0.104649,0.182025,0.398768,1.598647,0.071225,21,1558545,1558435,8618595,11578,0,0,0,18543,0,0,0,12067,0,0,0,6225,0,0,0,7812,0,0,0,5988,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,4020179955589655655,15310563659615271146
8,100,16400,8,10,0.939746,17451.52,0.483900,33891.27,0.367095,44675.06,0.412714,39736.94,0.532581,30793.43,0.381869,42946.65,0.576252,28459.77,0.960584,0.089675,0.168865,0.381869,1.600993,0.067156,25,1496154,1495879,8632083,10242,0,0,0,16178,0,0,0,11068,0,0,0,6047,0,0,0,6638,0,0,0,5675,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,11679376382692854419,10051354822973894109
9,100,16675,8,10,0.989890,16845.30,0.499418,33388.85,0.397014,42001.00,0.444858,37483.90,0.537781,31007.02,0.410187,40652.15,0.566834,29417.79,1.008125,0.093918,0.178042,0.410187,1.690272,0.068133,19,1555888,1555713,8482509,10906,0,0,0,17386,0,0,0,11436,0,0,0,6398,0,0,0,7082,0,0,0,5707,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,8244220736083130527,16473800831415896283
10,100,17175,8,10,0.919927,18669.97,0.450352,38136.81,0.387165,44360.96,0.456542,37619.75,0.500748,34298.66,0.377908,45447.57,0.522210,32889.04,0.927608,0.097776,0.178885,0.377908,1.582177,0.068194,20,1527943,1527763,8513351,10723,0,0,0,17345,0,0,0,11405,0,0,0,6092,0,0,0,7012,0,0,0,5909,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,14361255041839425377,249605814702187695
11,100,17921,8,10,0.924892,19376.32,0.450696,39762.96,0.367157,48810.22,0.437479,40964.27,0.477725,37513.18,0.371161,48283.67,0.515535,34761.93,0.942139,0.099796,0.188525,0.371161,1.601620,0.068869,19,1590450,1590345,8314334,11860,0,0,0,17732,0,0,0,13040,0,0,0,5693,0,0,0,7041,0,0,0,5251,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,17300249812676621151,9398239059587663505
12,100,16987,8,10,0.930358,18258.57,0.449856,37760.96,0.372952,45547.37,0.446934,38007.82,0.494536,34349.40,0.387341,43855.40,0.521059,32600.94,0.942064,0.096858,0.185614,0.387341,1.611877,0.068889,23,1552358,1552158,8340850,10214,0,0,0,16451,0,0,0,11673,0,0,0,5982,0,0,0,7094,0,0,0,5404,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,10420998731611265943,11237155487346504557
13,100,15859,8,10,1.031063,15381.21,0.499687,31737.86,0.364387,43522.39,0.415140,38201.56,0.533318,29736.49,0.435663,36401.98,0.567685,27936.26,1.035639,0.117850,0.205954,0.435663,1.795107,0.074478,18,1652335,1652135,8739109,8892,0,0,0,14075,0,0,0,10640,0,0,0,5457,0,0,0,6987,0,0,0,5216,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,8853635876802129340,4168871940646443417
14,100,16527,8,10,1.369629,12066.77,0.744142,22209.48,0.485914,34012.22,0.510813,32354.31,0.740631,22314.75,0.415376,39788.09,0.773763,21359.25,1.382012,0.106857,0.173741,0.415376,2.077986,0.065871,24,1467057,1466847,8474442,9101,0,0,0,10996,0,0,0,12655,0,0,0,5626,0,0,0,6436,0,0,0,5076,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,6745979827381636003,12204256080312744858
15,100,17001,8,10,1.331335,12769.89,0.700522,24269.06,0.462821,36733.45,0.536413,31693.86,0.702097,24214.59,0.375184,45313.80,0.742646,22892.46,1.340671,0.087504,0.181214,0.375184,1.984573,0.067450,21,1510552,1510347,8381152,10931,0,0,0,10428,0,0,0,13266,0,0,0,5243,0,0,0,7127,0,0,0,5006,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,16116411721811726635,11970406413152429761
16,100,16078,8,10,1.343506,11967.20,0.735357,21864.22,0.521879,30807.90,0.562310,28592.77,0.717505,22408.20,0.328181,48991.30,0.754468,21310.37,1.347901,0.093917,0.188561,0.328181,1.958560,0.063797,18,1441649,1441564,9077299,9071,0,0,0,9877,0,0,0,11711,0,0,0,5615,0,0,0,6505,0,0,0,5241,0,0,0,12415473380632260829,9680002158339358741,9680002158339358741,6507142326095602646,3558028753452026808,1154912377528675403
17,100,16639,8,10,1.357246,12259.38,0.688142,24179.59,0.480593,34621.81,0.522394,31851.42,0.711966,23370.51,0.393325,42303.42,0.767583,21677.14,1.378925,0.096012,0.180159,0.393325,2.048421,0.069453,28,1579517,1579252,9854623,8617,0,0,0,8878,0,0,0,12604,0,0,0,5544,0,0,0,6648,0,0,0,5626,0,0,0,12953889967018965222,6479305178860945379,6479305178860945379,9915522878828262370,9880588371882520278,9503935584890130005
18,100,16464,8,10,1.090464,15098.16,0.553811,29728.55,0.414774,39693.92,0.453760,36283.53,0.575344,28615.95,0.376314,43750.72,0.595127,27664.68,1.083726,0.098961,0.161304,0.376314,1.720305,0.068484,32,1486333,1486023,9454712,10148,0,0,0,15433,0,0,0,12371,0,0,0,5745,0,0,0,6152,0,0,0,5641,0,0,0,8562143461666359035,6393202080229524428,6393202080229524428,12629285274995561239,1824879054723697730,8718196125968896732
19,100,15786,8,10,1.433821,11009.75,0.753972,20937.11,0.495716,31844.86,0.527692,29915.16,0.759107,20795.49,0.395644,39899.51,0.797468,19795.16,1.440073,0.092759,0.186886,0.395644,2.115361,0.065900,18,1540794,1540624,8498128,8640,0,0,0,9973,0,0,0,11128,0,0,0,4425,0,0,0,6377,0,0,0,4579,0,0,0,2690607873717337775,16557226182013594291,16557226182013594291,16286267447282853336,14469850128911952203,14488330869942843807
