batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,5000,16,10,0.519763,9619.77,0.257376,19426.81,0.145247,34424.14,0.137566,36346.16,0.257911,19386.55,0.148767,33609.70,0.249437,20045.16,0.529901,0.022633,0.051899,0.148767,0.753199,0.010869,15,322675,322675,1844000,7198,0,0,0,13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17719200302460590650,17719200302460590650,17719200302460590650,1853472088562150444,1853472088562150444,1853472088562150444
1,50,5000,16,10,0.523526,9550.63,0.409942,12196.86,0.196686,25421.25,0.153428,32588.61,0.273917,18253.71,0.162414,30785.52,0.267488,18692.45,0.531933,0.020767,0.044453,0.162414,0.759567,0.010290,15,322739,322739,1844000,7376,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13940425881755117586,13940425881755117586,13940425881755117586,7674922172659799020,7674922172659799020,7674922172659799020
2,50,5000,16,10,0.517083,9669.62,0.411624,12147.02,0.204529,24446.39,0.160782,31098.06,0.272483,18349.75,0.168513,29671.28,0.262690,19033.82,0.525375,0.023022,0.043354,0.168513,0.760265,0.010412,15,322923,322923,1844000,7427,0,0,0,17540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750648011710734263,2750648011710734263,2750648011710734263,7884969163359427393,7884969163359427393,7884969163359427393
3,50,5000,16,10,0.519055,9632.89,0.410845,12170.05,0.214415,23319.24,0.159815,31286.22,0.272826,18326.72,0.168112,29742.07,0.268837,18598.64,0.529881,0.020787,0.047614,0.168112,0.766395,0.010023,14,322939,322939,1844000,7364,0,0,0,18629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109875861975617714,2109875861975617714,2109875861975617714,18110135455736621481,18110135455736621481,18110135455736621481
4,50,5000,16,10,0.517331,9665.00,0.405335,12335.49,0.216649,23078.80,0.164256,30440.34,0.271514,18415.28,0.163820,30521.26,0.266809,18739.99,0.529787,0.018034,0.043318,0.163820,0.754960,0.010131,14,322860,322860,1844000,7380,0,0,0,17405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297980531774844891,3297980531774844891,3297980531774844891,8152259637939054447,8152259637939054447,8152259637939054447
5,50,5000,16,10,0.516105,9687.95,0.407327,12275.16,0.195553,25568.53,0.151546,32993.29,0.271508,18415.65,0.176860,28270.91,0.265514,18831.40,0.526769,0.020208,0.042054,0.176860,0.765891,0.010834,15,322712,322712,1844000,7143,0,0,0,16725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17308443797437164433,17308443797437164433,17308443797437164433,16988485752385200315,16988485752385200315,16988485752385200315
6,50,5000,16,10,0.516943,9672.25,0.408248,12247.45,0.209431,23874.24,0.158461,31553.50,0.274124,18239.89,0.167416,29865.77,0.268052,18653.08,0.526503,0.021108,0.041452,0.167416,0.756479,0.009999,16,322850,322850,1844000,7529,0,0,0,18189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13474684710207167343,13474684710207167343,13474684710207167343,3324550900103461938,3324550900103461938,3324550900103461938
7,50,5000,16,10,0.517778,9656.65,0.409866,12199.10,0.204872,24405.46,0.157861,31673.42,0.272961,18317.61,0.167268,29892.07,0.265971,18799.07,0.527671,0.026014,0.048145,0.167268,0.769099,0.010736,14,322777,322777,1844000,7547,0,0,0,16465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12590621899382462889,12590621899382462889,12590621899382462889,14163243907907502903,14163243907907502903,14163243907907502903
8,50,5000,16,10,0.517483,9662.16,0.410235,12188.13,0.215224,23231.61,0.163312,30616.29,0.272812,18327.64,0.172668,28957.37,0.267655,18680.77,0.527155,0.020794,0.043783,0.172668,0.764400,0.010477,15,322920,322920,1844000,7494,0,0,0,17806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005549415887316002,1005549415887316002,1005549415887316002,9748683594730337939,9748683594730337939,9748683594730337939
9,50,5000,16,10,0.517215,9667.16,0.408983,12225.44,0.207404,24107.51,0.157848,31676.08,0.278159,17975.32,0.173139,28878.59,0.267619,18683.28,0.528398,0.019072,0.038677,0.173139,0.759286,0.010080,18,322864,322864,1844000,7574,0,0,0,17625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867292061246603286,867292061246603286,867292061246603286,11289810203908112620,11289810203908112620,11289810203908112620
