batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,20,3090,8,10,0.216048,14302.41,0.089235,34627.58,0.067543,45748.61,0.065045,47505.44,0.081521,37904.40,0.078794,39216.33,0.150764,20495.67,0.218459,0.016614,0.018349,0.078794,0.332216,0.041872,17,237009,304244,1967784,2188,0,0,0,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686702012818712268,686702012818712268,686702012818712268,14586148914516135152,14586148914516135152,14586148914516135152
1,20,2523,8,10,0.222263,11351.40,0.098686,25565.85,0.058405,43198.18,0.056473,44675.92,0.091452,27588.19,0.076437,33007.65,0.147084,17153.52,0.227011,0.012223,0.017356,0.076437,0.333027,0.029012,14,236430,255205,1801996,1320,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6521381903774253816,6521381903774253816,6521381903774253816,18357676156648144582,18357676156648144582,18357676156648144582
2,20,2778,8,10,0.276701,10039.71,0.144659,19203.82,0.103452,26853.14,0.077987,35621.24,0.137378,20221.53,0.109106,25461.55,0.192006,14468.33,0.280064,0.014374,0.019423,0.109106,0.422967,0.035622,11,270280,288525,2110216,1410,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6654109515372485039,6654109515372485039,6654109515372485039,15050799892088049741,15050799892088049741,15050799892088049741
3,20,2534,8,10,0.218965,11572.64,0.094748,26744.73,0.077424,32728.78,0.064851,39073.98,0.090289,28065.49,0.078748,32178.50,0.143540,17653.62,0.220633,0.013767,0.013856,0.078748,0.327003,0.029974,14,231548,248848,1795224,1330,0,0,0,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7969998440545384534,7969998440545384534,7969998440545384534,14261351217139437446,14261351217139437446,14261351217139437446
4,20,2754,8,10,0.248796,11069.30,0.111418,24717.66,0.062032,44396.39,0.057560,47845.79,0.106299,25908.08,0.085188,32328.31,0.160086,17203.30,0.251328,0.012912,0.016623,0.085188,0.366051,0.032912,13,251819,276994,1964104,1399,0,0,0,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6593328698384315193,6593328698384315193,6593328698384315193,10567955952898419932,10567955952898419932,10567955952898419932
5,20,2666,8,10,0.259889,10258.23,0.134842,19771.26,0.077774,34278.97,0.059573,44752.14,0.126685,21044.38,0.102044,26126.04,0.177948,14981.91,0.268200,0.012108,0.018187,0.102044,0.400539,0.030214,12,248090,262285,1923208,1184,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10481237711759563077,10481237711759563077,10481237711759563077,17048960545897866958,17048960545897866958,17048960545897866958
6,20,3136,8,10,0.245519,12772.93,0.107538,29161.88,0.068412,45839.61,0.066843,46916.10,0.094504,33183.69,0.089482,35046.07,0.160668,19518.53,0.247014,0.015018,0.015296,0.089482,0.366811,0.041772,16,266395,321865,2051840,2331,0,0,0,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10299547738363348173,10299547738363348173,10299547738363348173,784348110623519742,784348110623519742,784348110623519742
7,20,3292,8,10,0.261303,12598.41,0.114522,28745.54,0.064745,50845.82,0.055907,58883.94,0.102308,32177.35,0.092981,35404.93,0.182927,17996.24,0.262212,0.016221,0.016131,0.092981,0.387546,0.046738,15,266337,537952,2136208,3334,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543905425394619924,3543905425394619924,3543905425394619924,14213574323479907995,14213574323479907995,14213574323479907995
8,20,2588,8,10,0.231348,11186.63,0.090824,28494.66,0.057497,45011.07,0.056124,46112.10,0.079979,32358.63,0.070100,36918.71,0.134757,19205.00,0.230940,0.012094,0.014215,0.070100,0.327349,0.034884,13,221917,238557,1859600,1141,0,0,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11756761180456426282,11756761180456426282,11756761180456426282,1909746616216147690,1909746616216147690,1909746616216147690
9,20,2871,8,10,0.289126,9929.91,0.128514,22339.90,0.074481,38546.93,0.061544,46649.27,0.118089,24312.12,0.101789,28205.34,0.192404,14921.75,0.291473,0.015837,0.015787,0.101789,0.424886,0.035109,14,246341,267176,2003612,1459,0,0,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17889563241294940359,17889563241294940359,17889563241294940359,15305296199014862470,15305296199014862470,15305296199014862470
