batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,100,18072,8,50,1.002167,18032.92,0.437278,41328.39,0.381014,47431.28,0.455707,39657.09,0.496453,36402.23,0.413413,43714.20,0.516825,34967.37,0.899685,0.117083,0.213894,0.413413,1.644075,0.073395,20,1623720,1623355,9699106,11862,0,0,0,18075,0,0,0,12026,0,0,0,5804,0,0,0,6947,0,0,0,5393,0,0,0,1430532967664384526,12413065869334957254,12413065869334957254,1461490428528529658,9507841367315337645,16659574379267968746
1,100,17248,8,50,0.877281,19660.74,0.418619,41202.11,0.359072,48034.95,0.430973,40021.04,0.471072,36614.34,0.370309,46577.38,0.497640,34659.58,0.924094,0.079144,0.195698,0.370309,1.569245,0.070774,22,1569055,1568735,9045600,10582,0,0,0,16946,0,0,0,12108,0,0,0,5553,0,0,0,6962,0,0,0,5891,0,0,0,4130579488724180108,10428086648867717756,10428086648867717756,992257602238164445,4151821341689671611,15776793106919785917
2,100,17320,8,50,1.102823,15705.15,0.644343,26880.10,0.509406,34000.36,0.501232,34554.84,0.671028,25811.15,0.515439,33602.44,0.703133,24632.60,1.124171,0.127848,0.206367,0.515439,1.973825,0.073837,17,1645453,1645243,8755758,12457,0,0,0,17598,0,0,0,12913,0,0,0,6819,0,0,0,8205,0,0,0,6158,0,0,0,7898889672829380152,13739408183138436041,13739408183138436041,12172058767698627269,5094375558008665146,17655974532425933836
3,100,17430,8,50,0.903561,19290.33,0.446345,39050.48,0.395715,44046.83,0.449889,38742.88,0.489890,35579.43,0.378085,46100.76,0.532850,32710.91,0.903985,0.114203,0.204542,0.378085,1.600815,0.071440,18,1620257,1619992,7997905,12131,0,0,0,19937,0,0,0,12571,0,0,0,6533,0,0,0,7588,0,0,0,6291,0,0,0,9211652975767646501,13063786808960319444,13063786808960319444,6737284926146220251,10576942809682011697,16190094574097013479
4,100,17481,8,50,1.022372,17098.47,0.540308,32353.77,1.097684,15925.35,1.055369,16563.88,0.586059,29828.04,0.459026,38082.81,0.614231,28459.96,1.024930,0.134109,0.205158,0.459026,1.823223,0.076494,20,1585891,1585731,8501489,11362,0,0,0,0,0,0,0,0,0,0,0,6805,0,0,0,8072,0,0,0,6306,0,0,0,12131714585237044430,4038005661376506925,12131714585237044430,9622113061257539236,9505877569484508775,5599213867351679748
5,100,16498,8,50,0.906735,18194.95,0.475280,34712.14,0.396073,41653.91,0.446357,36961.41,0.513054,32156.49,0.385491,42797.38,0.535359,30816.69,0.924165,0.109541,0.210948,0.385491,1.630145,0.068216,18,1512415,1512195,8771725,10896,0,0,0,17820,0,0,0,12674,0,0,0,6761,0,0,0,7882,0,0,0,6497,0,0,0,124904962644781975,9743398882811414120,9743398882811414120,4529552303737285659,6535646176626182826,5096876248106876122
6,100,16403,8,50,0.943446,17386.27,0.474463,34571.74,0.379540,43218.15,0.444303,36918.48,0.531004,30890.56,0.392299,41812.45,0.547266,29972.65,0.984975,0.076866,0.196293,0.392299,1.650434,0.069222,19,1518607,1518282,7947003,10739,0,0,0,16300,0,0,0,11459,0,0,0,5756,0,0,0,6879,0,0,0,5818,0,0,0,11061162961821425992,10301620130713651826,10301620130713651826,11369676348735476538,12914215512695945605,15655650009127285439
7,100,17219,8,50,0.902901,19070.75,0.457992,37596.75,0.378031,45549.22,0.453955,37931.07,0.508170,33884.35,0.393215,43790.25,0.536316,32106.09,0.916112,0.102527,0.181074,0.393215,1.592927,0.069804,21,1558545,1558430,8618595,11534,0,0,0,18544,0,0,0,11840,0,0,0,6244,0,0,0,7796,0,0,0,6011,0,0,0,4346904379706324807,13026902075663190717,13026902075663190717,3141527499080803412,4020179955589655655,15310563659615271146
8,100,16400,8,50,0.944417,17365.21,0.483039,33951.72,0.369606,44371.61,0.412077,39798.38,0.532389,30804.55,0.379280,43239.81,0.572247,28658.93,0.949159,0.098036,0.167483,0.379280,1.593958,0.067542,25,1496154,1495899,8632083,10385,0,0,0,16270,0,0,0,10928,0,0,0,5967,0,0,0,6561,0,0,0,5727,0,0,0,9066251284379413628,2154059633709946844,2154059633709946844,5578647540093607609,11679376382692854419,10051354822973894109
9,100,16675,8,50,0.977757,17054.35,0.505657,32976.93,0.390749,42674.46,0.439844,37911.19,0.545108,30590.25,0.408433,40826.80,0.563666,29583.14,0.995712,0.095113,0.175462,0.408433,1.674720,0.068389,19,1555888,1555693,8482509,10706,0,0,0,17373,0,0,0,11372,0,0,0,6416,0,0,0,7066,0,0,0,5890,0,0,0,9690714261063681671,15230943299641145650,15230943299641145650,1777303770272914945,8244220736083130527,16473800831415896283
10,100,17175,8,50,0.916607,18737.59,0.450127,38155.88,0.385165,44591.24,0.456412,37630.46,0.496486,34593.15,0.379333,45276.87,0.520619,32989.58,0.930472,0.096109,0.178856,0.379333,1.584770,0.067919,20,1527943,1527758,8513351,10654,0,0,0,17562,0,0,0,11094,0,0,0,6023,0,0,0,6813,0,0,0,5677,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,14361255041839425377,249605814702187695
11,100,17921,8,50,0.907373,19750.41,0.447648,40033.73,0.368267,48663.11,0.435411,41158.82,0.483141,37092.72,0.375019,47786.92,0.520494,34430.74,0.919379,0.105102,0.185386,0.375019,1.584886,0.069643,19,1590450,1590345,8314334,11711,0,0,0,17716,0,0,0,12875,0,0,0,5661,0,0,0,6994,0,0,0,5324,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,17300249812676621151,9398239059587663505
12,100,16987,8,50,0.930674,18252.36,0.454410,37382.57,0.376740,45089.47,0.449043,37829.32,0.497014,34178.12,0.382865,44368.11,0.526000,32294.66,0.938777,0.107127,0.204227,0.382865,1.632995,0.069549,23,1552358,1552173,8340850,10275,0,0,0,16467,0,0,0,11548,0,0,0,5868,0,0,0,6435,0,0,0,5506,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,9031839740567965720,11237155487346504557
13,100,15859,8,50,1.025290,15467.83,0.498528,31811.63,0.366596,43260.19,0.421068,37663.76,0.548318,28922.98,0.442578,35833.25,0.569937,27825.91,1.048793,0.103517,0.217741,0.442578,1.812630,0.078395,18,1652335,1652130,8739109,8767,0,0,0,14258,0,0,0,10655,0,0,0,5522,0,0,0,6420,0,0,0,5168,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,17242654595243790521,4168871940646443417
14,100,16527,8,50,1.373862,12029.59,0.740469,22319.63,0.487039,33933.61,0.508772,32484.10,0.739420,22351.29,0.413060,40011.17,0.774516,21338.50,1.384397,0.125970,0.191090,0.413060,2.114516,0.068336,24,1467057,1466857,8474442,9096,0,0,0,11186,0,0,0,12365,0,0,0,5751,0,0,0,6580,0,0,0,5094,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,6745979827381636003,12204256080312744858
15,100,17001,8,50,1.316717,12911.66,0.704886,24118.81,0.464526,36598.62,0.536559,31685.25,0.702379,24204.87,0.376848,45113.71,0.738826,23010.84,1.323886,0.099970,0.180054,0.376848,1.980758,0.067370,21,1510552,1510337,8381152,11421,0,0,0,9990,0,0,0,13147,0,0,0,5168,0,0,0,7018,0,0,0,5073,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,16116411721811726635,11970406413152429761
16,100,16078,8,50,1.347876,11928.40,0.738488,21771.52,0.524632,30646.25,0.562589,28578.57,0.723540,22221.30,0.342935,46883.53,0.754569,21307.54,1.356862,0.086503,0.182224,0.342935,1.968523,0.064286,18,1441649,1441564,9077299,9082,0,0,0,10136,0,0,0,11693,0,0,0,5562,0,0,0,6451,0,0,0,5313,0,0,0,12415473380632260829,9680002158339358741,9680002158339358741,6507142326095602646,288194577364440647,1154912377528675403
17,100,16639,8,50,1.370081,12144.54,0.702179,23696.23,0.487317,34144.13,0.521698,31893.96,0.715190,23265.13,0.400115,41585.53,0.775229,21463.34,1.368584,0.124447,0.197028,0.400115,2.090174,0.071861,28,1579517,1579252,9854623,8817,0,0,0,9028,0,0,0,12345,0,0,0,5347,0,0,0,6800,0,0,0,5697,0,0,0,12953889967018965222,6479305178860945379,6479305178860945379,9915522878828262370,9880588371882520278,9503935584890130005
18,100,16464,8,50,1.080274,15240.58,0.549522,29960.59,0.421464,39063.85,0.449960,36589.90,0.582588,28260.09,0.373275,44106.88,0.602931,27306.59,1.101144,0.087354,0.163897,0.373275,1.725671,0.066553,32,1486333,1486023,9454712,9967,0,0,0,15230,0,0,0,11686,0,0,0,5783,0,0,0,5993,0,0,0,5763,0,0,0,8562143461666359035,6393202080229524428,6393202080229524428,12629285274995561239,1824879054723697730,8718196125968896732
19,100,15786,8,50,1.443558,10935.48,0.758245,20819.12,0.501924,31450.95,0.528490,29869.98,0.766475,20595.60,0.390135,40462.87,0.795225,19851.00,1.448645,0.128583,0.212407,0.390135,2.179770,0.068267,17,1540794,1540629,8498128,8448,0,0,0,10403,0,0,0,10892,0,0,0,4461,0,0,0,5878,0,0,0,4441,0,0,0,2690607873717337775,16557226182013594291,16557226182013594291,16286267447282853336,12588850873749830948,14488330869942843807
