batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta
0,50,7327,8,10,0.377406,19414.10,0.212630,34458.91,0.197181,37158.70,0.200103,36616.09,0.224121,32692.22,0.183635,39899.87,0.274589,26683.50,0.374450,0.066281,0.088712,0.183635,0.713078,0.067647,9,645018,719323,11669184,5255,0,0,0,8782,0,0,0,5391,0,0,0,4114,0,0,0,4336,0,0,0,61,0,0,0,14830355773672360516,13505763589196670722,13505763589196670722,8030848952063718527,9423550017954455202,18342282533616719283
1,50,7308,8,10,0.550428,13276.94,0.339388,21532.85,0.267465,27323.24,0.246692,29623.93,0.356758,20484.50,0.240931,30332.33,0.442678,16508.62,0.548528,0.045285,0.092949,0.240931,0.927692,0.067806,10,747167,834422,10425041,4374,0,0,0,8196,0,0,0,5105,0,0,0,3161,0,0,0,3851,0,0,0,64,0,0,0,4784881819643690054,133946408086696383,133946408086696383,123951732910112479,11201970980645977472,1348949998946230058
2,50,7413,8,10,0.408367,18152.79,0.233748,31713.70,0.177754,41703.67,0.185444,39974.28,0.242659,30549.06,0.156137,47477.56,0.328292,22580.49,0.415150,0.061819,0.088112,0.156137,0.721218,0.069304,8,634961,864006,9473223,4483,0,0,0,8021,0,0,0,5137,0,0,0,2869,0,0,0,3517,0,0,0,50,0,0,0,435513921453917131,7104460857971447252,7104460857971447252,2633809170650717937,2140111977649770466,7869981814954686474
3,50,7292,8,10,0.352677,20676.16,0.177267,41135.80,0.157914,46177.11,0.194302,37529.14,0.209285,34842.46,0.170580,42748.38,0.275315,26486.01,0.359036,0.042804,0.082074,0.170580,0.654494,0.066552,8,670200,743730,10714058,4119,0,0,0,7417,0,0,0,5115,0,0,0,2594,0,0,0,3697,0,0,0,51,0,0,0,16243736646589902727,12390168595009547020,12390168595009547020,12761889961346922044,5411298204452819828,18171998651142961952
4,50,7184,8,10,0.441067,16287.77,0.269358,26670.80,0.220378,32598.47,0.213644,33626.07,0.276626,25970.07,0.179810,39953.23,0.355072,20232.53,0.445646,0.040502,0.076612,0.179810,0.742570,0.063011,10,629625,917155,13453374,3964,0,0,0,7170,0,0,0,5117,0,0,0,3017,0,0,0,3589,0,0,0,39,0,0,0,4200894798634288707,3588997091419984816,3588997091419984816,5062867253322905345,3602654865339574174,10717883509591001825
5,50,6560,8,10,0.349480,18770.75,0.194925,33653.92,0.162175,40450.05,0.176069,37258.06,0.209012,31385.74,0.156586,41893.98,0.249856,26255.15,0.355783,0.041764,0.075345,0.156586,0.629477,0.055514,9,623542,646537,10393364,4881,0,0,0,8503,0,0,0,5673,0,0,0,3521,0,0,0,4228,0,0,0,44,0,0,0,6016810907819233369,15075142337675579350,15075142337675579350,918473298990067868,1003696961022234870,3731289858676581504
6,50,6559,8,10,0.481178,13631.13,0.341448,19209.38,0.297883,22018.74,0.229482,28581.76,0.349621,18760.32,0.174780,37527.24,0.382841,17132.43,0.487177,0.041523,0.074344,0.174780,0.777824,0.056095,11,646322,675752,13654431,4267,0,0,0,7201,0,0,0,5313,0,0,0,3093,0,0,0,3427,0,0,0,32,0,0,0,12222523308052564012,15247612055431028470,15247612055431028470,13596942596324408575,1818646935419837886,14838957945036650086
7,50,6780,8,10,0.444950,15237.67,0.276445,24525.67,0.238197,28463.88,0.211390,32073.46,0.298367,22723.68,0.190343,35619.89,0.362130,18722.58,0.449150,0.039041,0.073488,0.190343,0.752022,0.059289,10,622179,676354,13794951,4764,0,0,0,8453,0,0,0,5024,0,0,0,3420,0,0,0,3948,0,0,0,63,0,0,0,8256569016402461599,3809843732745084551,3809843732745084551,1681802175422805195,2477314061451897033,8785792862130727029
8,50,6038,8,10,0.462394,13058.13,0.267260,22592.20,0.232109,26013.58,0.237104,25465.58,0.290919,20754.92,0.183760,32858.03,0.337786,17875.25,0.456891,0.031257,0.068527,0.183760,0.740435,0.047299,14,555934,576844,13119955,4023,0,0,0,7614,0,0,0,4638,0,0,0,2974,0,0,0,3294,0,0,0,36,0,0,0,13189096736671765379,1393035616401084430,1393035616401084430,6872380699106499486,13004764793406520650,16765151451697162003
9,50,7264,8,10,0.407064,17844.85,0.232164,31288.21,0.190302,38170.84,0.199985,36322.65,0.239646,30311.38,0.168919,43002.77,0.290892,24971.44,0.411420,0.057252,0.084992,0.168919,0.722584,0.065636,9,646764,686094,9749479,5054,0,0,0,8743,0,0,0,5798,0,0,0,3875,0,0,0,4863,0,0,0,61,0,0,0,1375191118173019808,15945917521449392484,15945917521449392484,2177294351352889006,5266030477520061360,1012077989913489471
10,50,8125,8,10,0.503586,16134.28,0.345073,23545.77,0.236614,34338.58,0.201014,40420.16,0.340995,23827.31,0.225534,36025.55,0.423861,19169.03,0.509935,0.043908,0.083848,0.225534,0.863225,0.085010,8,684938,797628,9357220,5312,0,0,0,8175,0,0,0,4863,0,0,0,3263,0,0,0,4028,0,0,0,41,0,0,0,18034593216972081490,9609982579007186744,9609982579007186744,17676901220526259107,17449303545002829588,17967785806277370359
11,50,7294,8,10,0.350503,20810.12,0.206226,35368.93,0.178747,40806.24,0.195307,37346.30,0.211029,34564.02,0.158387,46051.88,0.275060,26517.85,0.356206,0.041584,0.074670,0.158387,0.630847,0.069495,13,636514,811064,10760031,5703,0,0,0,8341,0,0,0,4649,0,0,0,2906,0,0,0,3597,0,0,0,33,0,0,0,8465441478781967069,17394907742463727677,17394907742463727677,3445673421558341882,7213466562508068537,6413189976372997870
12,50,7928,8,10,0.392996,20173.23,0.231045,34313.62,0.190836,41543.42,0.170952,46375.57,0.244329,32448.06,0.211857,37421.41,0.343116,23105.91,0.401107,0.046342,0.080378,0.211857,0.739685,0.082993,10,685232,910692,5774462,4764,0,0,0,7474,0,0,0,5018,0,0,0,3203,0,0,0,3978,0,0,0,42,0,0,0,18429478896479591991,7395559503103226622,7395559503103226622,17300500259382873529,13689345477363139550,17219895005929180296
13,50,7613,8,10,0.428571,17763.70,0.267542,28455.33,0.226949,33544.94,0.214683,35461.54,0.285017,26710.71,0.225948,33693.54,0.348453,21847.97,0.434762,0.045793,0.079664,0.225948,0.786167,0.075048,12,670447,763072,5959930,4529,0,0,0,8287,0,0,0,4798,0,0,0,3221,0,0,0,3545,0,0,0,31,0,0,0,7178447328285700343,4215166166993952755,4215166166993952755,4511583865494350904,10747975301339221313,12531492409603738109
14,50,7304,8,10,0.333161,21923.32,0.173988,41979.92,0.142509,51252.73,0.158539,46070.68,0.195495,37361.51,0.153327,47636.63,0.266906,27365.44,0.337917,0.043094,0.080246,0.153327,0.614584,0.061983,8,645477,840002,6166460,3819,0,0,0,6679,0,0,0,4459,0,0,0,2882,0,0,0,3430,0,0,0,38,0,0,0,9545848584349147298,10051055819552823955,10051055819552823955,9886001380729952443,18119542294632981452,13631435581265598524
