batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.660308,20716.08,0.483128,28313.41,0.453738,30147.38,0.374913,36485.78,61
1,16774745,16774844,100,14553,0.652118,22316.53,0.413059,35232.27,0.427551,34038.01,0.348350,41776.95,52
2,16774845,16774944,100,13931,0.616897,22582.37,0.394947,35273.05,0.400540,34780.57,0.340080,40963.88,55
3,16774945,16775044,100,13901,0.661629,21010.27,0.487039,28541.85,0.457017,30416.83,0.364358,38152.08,41
4,16775045,16775144,100,14066,0.694202,20262.12,0.474775,29626.67,0.481113,29236.39,0.377666,37244.56,41
5,16775145,16775244,100,13375,0.624161,21428.78,0.425537,31430.91,0.430112,31096.58,0.366474,36496.43,61
6,16775245,16775344,100,14060,0.720292,19519.85,0.474683,29619.74,0.486164,28920.31,0.384848,36533.95,48
7,16775345,16775444,100,13097,0.629032,20820.89,0.423948,30892.96,0.421371,31081.86,0.346352,37814.18,46
8,16775445,16775544,100,13416,0.668947,20055.41,0.403443,33253.77,0.414439,32371.49,0.364115,36845.45,59
9,16775545,16775644,100,14084,0.653478,21552.39,0.410165,34337.43,0.429975,32755.36,0.375220,37535.34,67
10,16775645,16775744,100,14225,0.643100,22119.42,0.428657,33185.08,0.443547,32071.02,0.390825,36397.32,67
11,16775745,16775844,100,14412,0.638773,22562.00,0.451754,31902.30,0.430780,33455.56,0.354341,40672.72,39
12,16775845,16775944,100,13180,0.633620,20801.10,0.440299,29934.19,0.439955,29957.61,0.343457,38374.51,38
13,16775945,16776044,100,14450,0.666472,21681.32,0.422428,34206.99,0.427945,33765.98,0.358167,40344.36,55
14,16776045,16776144,100,14110,0.777622,18145.07,0.639781,22054.43,0.505250,27926.75,0.404511,34881.62,58
15,16776145,16776244,100,13388,0.655474,20424.92,0.447280,29932.04,0.442597,30248.73,0.367399,36439.93,41
16,16776245,16776344,100,14314,0.719784,19886.51,0.511313,27994.59,0.478705,29901.48,0.406041,35252.58,51
17,16776345,16776444,100,14382,0.665850,21599.46,0.447512,32137.69,0.456430,31509.76,0.376088,38241.00,40
18,16776445,16776544,100,14191,0.719845,19713.98,0.529430,26804.31,0.525383,27010.79,0.426553,33269.05,53
19,16776545,16776644,100,14870,0.795431,18694.26,0.576053,25813.61,0.596573,24925.70,0.478084,31103.31,53
20,16776645,16776744,100,14874,0.748876,19861.78,0.533124,27899.68,0.552446,26923.90,0.450213,33037.68,67
21,16776745,16776844,100,15018,0.681305,22043.00,0.479396,31326.91,0.492629,30485.40,0.383967,39112.72,41
22,16776845,16776944,100,16167,0.686242,23558.74,0.443702,36436.59,0.490005,32993.53,0.412948,39150.20,53
23,16776945,16777044,100,15610,0.695225,22453.16,0.470641,33167.55,0.486401,32092.85,0.391997,39821.73,53
24,16777045,16777144,100,15393,0.719366,21398.00,0.501677,30683.12,0.504992,30481.68,0.433038,35546.52,50
25,16777145,16777244,100,15575,0.831128,18739.60,0.487461,31951.24,0.546144,28518.13,0.476638,32676.80,72
26,16777245,16777344,100,15004,0.765842,19591.50,0.502486,29859.56,0.521997,28743.45,0.447573,33523.02,59
27,16777345,16777444,100,15907,0.774593,20535.94,0.510878,31136.61,0.510715,31146.53,0.437043,36396.87,59
28,16777445,16777544,100,17133,0.674969,25383.39,0.428446,39988.66,0.444478,38546.37,0.372476,45997.58,64
29,16777545,16777644,100,15750,0.734688,21437.68,0.472464,33335.88,0.481948,32679.89,0.414318,38014.29,70
30,16777645,16777744,100,16020,0.692341,23138.88,0.438931,36497.75,0.435360,36797.11,0.377736,42410.54,62
31,16777745,16777844,100,17300,0.597430,28957.37,0.459266,37668.82,0.488878,35387.12,0.413099,41878.62,57
32,16777845,16777944,100,15673,0.617159,25395.40,0.357133,43885.64,0.371831,42150.82,0.335436,46724.33,67
33,16777945,16778044,100,14808,0.572471,25866.81,0.348931,42438.24,0.361275,40988.18,0.309934,47777.87,48
34,16778045,16778144,100,17223,0.657619,26189.92,0.419732,41033.28,0.429825,40069.81,0.363882,47331.26,53
35,16778145,16778244,100,14729,0.624780,23574.69,0.395674,37225.12,0.419108,35143.69,0.349100,42191.38,51
36,16778245,16778344,100,14230,0.628922,22626.02,0.417715,34066.33,0.415891,34215.70,0.342010,41607.00,54
37,16778345,16778444,100,14563,0.612462,23777.81,0.437029,33322.72,0.431826,33724.22,0.349943,41615.31,61
38,16778445,16778544,100,14766,0.633644,23303.29,0.430976,34261.79,0.440383,33529.93,0.382732,38580.51,64
39,16778545,16778644,100,15804,0.643747,24550.02,0.411296,38424.88,0.427060,37006.53,0.365476,43242.25,69
40,16778645,16778744,100,16064,0.660518,24320.30,0.433952,37017.94,0.437892,36684.84,0.373741,42981.61,66
41,16778745,16778844,100,15896,0.664332,23927.81,0.478125,33246.57,0.484736,32793.12,0.408017,38959.16,65
42,16778845,16778944,100,14379,0.687263,20922.14,0.472663,30421.25,0.480260,29940.04,0.398376,36094.02,45
43,16778945,16779044,100,14535,0.729961,19912.01,0.494294,29405.56,0.509583,28523.35,0.425672,34146.03,56
44,16779045,16779144,100,15203,0.720223,21108.73,0.498779,30480.42,0.515596,29486.28,0.443060,34313.66,68
45,16779145,16779244,100,15017,0.750509,20009.09,0.567299,26471.07,0.574738,26128.41,0.473201,31734.93,68
46,16779245,16779344,100,14849,0.760872,19515.77,0.490140,30295.42,0.504605,29427.00,0.438787,33841.04,60
47,16779345,16779444,100,14417,0.713624,20202.51,0.494873,29132.74,0.501861,28727.05,0.435380,33113.63,63
48,16779445,16779544,100,13748,0.646633,21260.89,0.445602,30852.61,0.450174,30539.33,0.381080,36076.37,50
49,16779545,16779644,100,14524,0.675550,21499.51,0.468765,30983.53,0.468054,31030.61,0.376428,38583.69,40
50,18581726,18581825,100,14635,0.888224,16476.69,0.815474,17946.62,0.749562,19524.73,0.615235,23787.65,56
51,18581826,18581925,100,14705,0.753401,19518.15,0.580369,25337.33,0.599856,24514.21,0.495471,29678.81,56
52,18581926,18582025,100,13744,0.792844,17335.06,0.660912,20795.50,0.649376,21164.92,0.448675,30632.42,47
53,18582026,18582125,100,13339,0.914977,14578.51,0.953743,13985.95,0.885470,15064.32,0.647725,20593.62,41
54,18582126,18582225,100,13302,0.829681,16032.68,0.702936,18923.48,0.674925,19708.86,0.447867,29700.77,41
55,18582226,18582325,100,15419,0.834858,18469.01,0.823592,18721.65,0.746997,20641.32,0.526913,29262.89,59
56,18582326,18582425,100,15541,0.822670,18890.92,0.739293,21021.43,0.688322,22578.11,0.604058,25727.68,48
57,18582426,18582525,100,14202,0.699161,20312.91,0.544682,26073.94,0.538966,26350.44,0.441045,32200.80,34
58,18582526,18582625,100,13584,0.750283,18105.17,0.538957,25204.22,0.538589,25221.46,0.428908,31671.16,38
59,18582626,18582725,100,14206,0.780029,18212.15,0.582619,24382.98,0.576543,24639.95,0.452424,31399.76,62
60,18582726,18582825,100,14594,0.925588,15767.27,0.848199,17205.87,0.748885,19487.64,0.595043,24525.96,60
61,18582826,18582925,100,14306,1.439771,9936.30,1.617456,8844.76,1.450607,9862.08,0.626219,22845.03,49
62,18582926,18583025,100,14637,0.906249,16151.20,0.718775,20363.83,0.695045,21059.08,0.498148,29382.83,63
63,18583026,18583125,100,19445,0.965107,20148.02,0.850103,22873.71,0.793076,24518.46,0.595523,32651.96,55
64,18583126,18583225,100,22352,0.854561,26156.12,0.714806,31270.00,0.687753,32500.03,0.468349,47725.14,57
65,18583226,18583325,100,15072,1.129919,13339.01,1.092804,13792.05,1.020124,14774.68,0.542115,27802.23,61
66,18583326,18583425,100,15082,0.913721,16506.14,0.764900,19717.62,0.716451,21050.99,0.526616,28639.47,45
67,18583426,18583525,100,15003,0.798386,18791.67,0.591488,25364.86,0.547193,27418.11,0.422133,35540.97,36
68,18583526,18583625,100,15544,1.186391,13101.92,1.173735,13243.19,1.083582,14345.01,0.508566,30564.34,53
69,18583626,18583725,100,15573,1.005223,15492.09,0.919120,16943.38,0.855319,18207.23,0.605093,25736.55,63
