batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.150261,11892.08,0.653781,20922.92,0.556854,24564.78,0.551498,24803.35,94
1,16774745,16774844,100,14553,1.271782,11443.00,0.976039,14910.27,0.623778,23330.43,0.607018,23974.57,95
2,16774845,16774944,100,13931,1.203433,11576.05,0.882582,15784.36,0.602641,23116.59,0.563431,24725.29,96
3,16774945,16775044,100,13901,1.253938,11085.88,1.007910,13791.90,0.655295,21213.34,0.630045,22063.49,97
4,16775045,16775144,100,14066,1.115876,12605.35,0.820902,17134.81,0.563468,24963.25,0.566135,24845.64,97
5,16775145,16775244,100,13375,1.199688,11148.73,0.939316,14239.08,0.597294,22392.64,0.560380,23867.73,97
6,16775245,16775344,100,14060,1.397067,10063.94,1.264649,11117.71,0.771325,18228.38,0.751162,18717.67,96
7,16775345,16775444,100,13097,1.425961,9184.68,1.432331,9143.84,0.877545,14924.59,0.824404,15886.63,92
8,16775445,16775544,100,13416,1.135569,11814.34,0.828658,16190.03,0.563840,23793.97,0.567500,23640.52,97
9,16775545,16775644,100,14084,1.200317,11733.57,0.815445,17271.54,0.540635,26050.87,0.533364,26405.96,96
10,16775645,16775744,100,14225,1.352168,10520.14,1.141233,12464.59,0.738704,19256.69,0.703598,20217.52,90
11,16775745,16775844,100,14412,1.276545,11289.85,1.107715,13010.57,0.697323,20667.61,0.634703,22706.69,92
12,16775845,16775944,100,13180,1.179629,11173.00,0.913203,14432.71,0.617789,21334.14,0.566958,23246.89,94
13,16775945,16776044,100,14450,1.232570,11723.47,0.934381,15464.79,0.624553,23136.55,0.605186,23876.96,90
14,16776045,16776144,100,14110,1.225353,11515.04,0.995819,14169.24,0.643982,21910.53,0.647102,21804.90,100
15,16776145,16776244,100,13388,1.081637,12377.54,0.772916,17321.42,0.535382,25006.43,0.526481,25429.21,99
16,16776245,16776344,100,14314,1.227882,11657.47,1.017938,14061.76,0.641961,22297.29,0.631384,22670.85,96
17,16776345,16776444,100,14382,1.016284,14151.55,0.796993,18045.34,0.543820,26446.25,0.543696,26452.26,100
18,16776445,16776544,100,14191,1.113942,12739.45,0.806451,17596.85,0.574951,24682.12,0.575605,24654.07,100
19,16776545,16776644,100,14870,1.221728,12171.28,0.917192,16212.52,0.626683,23728.11,0.630681,23577.70,100
20,16776645,16776744,100,14874,1.153632,12893.19,0.839883,17709.62,0.572016,26002.79,0.574005,25912.66,99
21,16776745,16776844,100,15018,1.032495,14545.35,0.713664,21043.51,0.512525,29301.99,0.506738,29636.60,99
22,16776845,16776944,100,16167,1.164302,13885.57,0.834187,19380.55,0.568038,28461.13,0.562321,28750.47,98
23,16776945,16777044,100,15610,1.049597,14872.38,0.803323,19431.78,0.557523,27998.85,0.551087,28325.85,100
24,16777045,16777144,100,15393,1.096332,14040.45,0.771811,19944.01,0.553038,27833.52,0.544739,28257.56,98
25,16777145,16777244,100,15575,1.198070,13000.08,0.799242,19487.22,0.564647,27583.61,0.565825,27526.20,99
26,16777245,16777344,100,15004,1.148140,13068.10,0.845135,17753.37,0.579793,25878.19,0.576036,26046.96,99
27,16777345,16777444,100,15907,1.087240,14630.62,0.708000,22467.50,0.514853,30896.18,0.520729,30547.57,100
28,16777445,16777544,100,17133,1.090164,15715.99,0.760462,22529.73,0.538080,31841.02,0.543517,31522.50,100
29,16777545,16777644,100,15750,1.051918,14972.65,0.688793,22866.09,0.507315,31045.81,0.503255,31296.24,99
30,16777645,16777744,100,16020,1.055519,15177.36,0.701221,22845.87,0.513796,31179.69,0.507905,31541.31,100
31,16777745,16777844,100,17300,0.918034,18844.63,0.654309,26440.12,0.481355,35940.21,0.433093,39945.24,77
32,16777845,16777944,100,15673,0.979052,16008.35,0.569798,27506.24,0.426520,36746.21,0.425673,36819.35,99
33,16777945,16778044,100,14808,1.053424,14057.02,0.714331,20729.87,0.502321,29479.14,0.496518,29823.67,98
34,16778045,16778144,100,17223,1.019196,16898.62,0.706383,24381.96,0.508484,33871.28,0.515447,33413.70,100
35,16778145,16778244,100,14729,1.083769,13590.53,0.760209,19374.94,0.532613,27654.24,0.522805,28173.02,100
36,16778245,16778344,100,14230,1.019166,13962.40,0.700751,20306.80,0.489364,29078.57,0.486563,29245.97,98
37,16778345,16778444,100,14563,0.991957,14681.08,0.699911,20806.94,0.503012,28951.59,0.491588,29624.37,99
38,16778445,16778544,100,14766,1.057082,13968.64,0.711887,20742.05,0.501535,29441.62,0.491422,30047.51,100
39,16778545,16778644,100,15804,1.127366,14018.52,0.813476,19427.75,0.557610,28342.37,0.558791,28282.51,97
40,16778645,16778744,100,16064,1.049206,15310.62,0.726674,22106.21,0.523903,30662.14,0.518644,30973.06,100
41,16778745,16778844,100,15896,1.081520,14697.84,0.768360,20688.21,0.527887,30112.48,0.522184,30441.40,99
42,16778845,16778944,100,14379,1.144963,12558.48,0.843364,17049.58,0.553505,25978.10,0.559409,25703.90,99
43,16778945,16779044,100,14535,1.188575,12228.93,0.889504,16340.57,0.578304,25133.85,0.566974,25636.09,99
44,16779045,16779144,100,15203,1.073458,14162.63,0.743837,20438.61,0.544493,27921.41,0.538981,28206.92,99
45,16779145,16779244,100,15017,1.098924,13665.19,0.847387,17721.54,0.608678,24671.49,0.603427,24886.20,99
46,16779245,16779344,100,14849,1.105822,13428.02,0.815991,18197.51,0.564722,26294.36,0.552686,26866.96,99
47,16779345,16779444,100,14417,1.076492,13392.58,0.753884,19123.63,0.544996,26453.39,0.533923,27002.00,97
48,16779445,16779544,100,13748,1.097789,12523.36,0.780579,17612.56,0.555980,24727.49,0.551215,24941.24,99
49,16779545,16779644,100,14524,1.215481,11949.18,0.939445,15460.20,0.625890,23205.36,0.604453,24028.34,97
50,18581726,18581825,100,14635,2.028363,7215.18,2.525632,5794.59,1.574909,9292.60,1.565267,9349.84,97
51,18581826,18581925,100,14705,1.828522,8042.02,2.108186,6975.19,1.351174,10883.13,1.347479,10912.97,98
52,18581926,18582025,100,13744,2.202250,6240.89,2.727760,5038.57,1.726240,7961.81,1.724892,7968.04,98
53,18582026,18582125,100,13339,2.551949,5226.98,3.383480,3942.39,2.099809,6352.48,2.104302,6338.92,95
54,18582126,18582225,100,13302,1.892326,7029.44,2.306555,5767.04,1.448297,9184.58,1.430647,9297.89,98
55,18582226,18582325,100,15419,1.866437,8261.19,2.248071,6858.77,1.434454,10749.04,1.405896,10967.38,93
56,18582326,18582425,100,15541,1.146005,13561.02,1.040819,14931.51,0.691573,22471.97,0.672302,23116.11,96
57,18582426,18582525,100,14202,1.189298,11941.50,1.088481,13047.55,0.715115,19859.75,0.710262,19995.44,96
58,18582526,18582625,100,13584,1.159123,11719.21,0.966519,14054.56,0.649934,20900.59,0.653407,20789.48,100
59,18582626,18582725,100,14206,1.258903,11284.42,1.081782,13132.03,0.711844,19956.61,0.711433,19968.16,98
60,18582726,18582825,100,14594,1.338517,10903.11,1.197647,12185.56,0.761381,19167.80,0.767358,19018.51,100
61,18582826,18582925,100,14306,1.640493,8720.55,1.763526,8112.16,1.110791,12879.11,1.095311,13061.13,92
62,18582926,18583025,100,14637,1.300884,11251.58,1.117970,13092.48,0.742284,19718.88,0.744421,19662.25,99
63,18583026,18583125,100,19445,1.256629,15473.94,1.084187,17935.10,0.709617,27402.12,0.706616,27518.48,100
64,18583126,18583225,100,22352,1.163148,19216.82,0.966418,23128.70,0.669381,33392.07,0.669303,33395.94,100
65,18583226,18583325,100,15072,1.442018,10452.02,1.377748,10939.59,0.905543,16644.16,0.875077,17223.64,97
66,18583326,18583425,100,15082,1.295872,11638.49,1.131716,13326.66,0.720735,20925.86,0.725419,20790.76,100
67,18583426,18583525,100,15003,1.123591,13352.73,0.838592,17890.71,0.590657,25400.51,0.597074,25127.52,100
68,18583526,18583625,100,15544,1.430450,10866.51,1.457560,10664.39,0.953855,16295.99,0.962191,16154.80,99
69,18583626,18583725,100,15573,1.278199,12183.55,1.168110,13331.79,0.777157,20038.42,0.776805,20047.50,100
