batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
68,18583526,18583625,100,15544,1.186781,13097.61,0.788169,19721.66,0.820878,18935.82,0.369693,42045.67,34
69,18583626,18583725,100,15573,0.986443,15787.02,0.608291,25601.22,0.643640,24195.21,0.425550,36595.04,37
70,18583726,18583825,100,14916,0.817891,18237.15,0.437523,34091.95,0.479550,31104.13,0.356624,41825.61,36
71,18583826,18583925,100,14683,1.497746,9803.40,1.097276,13381.31,1.062366,13821.03,0.464441,31614.37,37
72,18583926,18584025,100,15413,1.263983,12193.99,0.789765,19515.93,0.830535,18557.92,0.495895,31081.17,36
73,18584026,18584125,100,14890,1.094214,13607.94,0.686873,21677.95,0.698792,21308.21,0.349373,42619.20,37
74,18584126,18584225,100,15759,1.069822,14730.49,0.634589,24833.40,0.655421,24044.08,0.414179,38048.78,36
75,18584226,18584325,100,15407,0.952449,16176.19,0.514896,29922.53,0.548361,28096.44,0.362459,42506.83,36
76,18584326,18584425,100,14274,1.149879,12413.48,0.718283,19872.40,0.749331,19048.99,0.382432,37324.28,32
77,18584426,18584525,100,15126,1.100161,13748.89,0.688394,21972.89,0.713402,21202.64,0.402797,37552.39,32
78,18584526,18584625,100,15285,1.037218,14736.53,0.634050,24106.92,0.655173,23329.73,0.352569,43353.27,34
79,18584626,18584725,100,15843,1.206875,13127.29,0.758992,20873.72,0.775604,20426.66,0.366931,43177.11,33
80,18584726,18584825,100,15299,1.002593,15259.43,0.586069,26104.45,0.628708,24334.02,0.358596,42663.64,32
81,18584826,18584925,100,15405,1.050645,14662.42,0.625320,24635.41,0.669357,23014.63,0.336261,45812.59,39
82,18584926,18585025,100,16427,0.865945,18970.03,0.438699,37444.82,0.489845,33535.13,0.404985,40562.03,32
83,18585026,18585125,100,16389,0.820022,19986.04,0.404399,40526.78,0.422206,38817.59,0.299143,54786.57,32
84,18585126,18585225,100,16604,0.761485,21804.77,0.382208,43442.27,0.411265,40372.95,0.324415,51181.38,31
85,18585226,18585325,100,16370,0.771612,21215.33,0.372628,43931.21,0.402635,40657.16,0.328124,49889.66,31
86,18585326,18585425,100,17024,0.752718,22616.69,0.364312,46729.23,0.411628,41357.70,0.336994,50517.14,42
87,18585426,18585525,100,15987,0.821035,19471.75,0.384418,41587.53,0.420305,38036.65,0.330901,48313.57,38
88,18585526,18585625,100,16127,0.783214,20590.80,0.415835,38782.25,0.446413,36125.71,0.342091,47142.44,33
89,18585626,18585725,100,16163,2.433889,6640.81,2.060700,7843.45,2.086947,7744.81,0.612579,26385.18,30
90,18585726,18585825,100,17010,0.827596,20553.50,0.456323,37276.19,0.484079,35138.90,0.397051,42840.87,29
91,18585826,18585925,100,16515,0.822779,20072.22,0.488425,33812.75,0.533396,30962.01,0.398326,41461.02,32
92,18585926,18586025,100,16042,0.867636,18489.33,0.513696,31228.59,0.544677,29452.34,0.323854,49534.71,37
93,18586026,18586125,100,15510,1.078074,14386.77,0.704980,22000.63,0.739282,20979.82,0.372743,41610.47,36
94,18586126,18586225,100,15436,0.886072,17420.70,0.506457,30478.38,0.540569,28555.09,0.415738,37129.15,30
95,18586226,18586325,100,15203,0.955166,15916.60,0.594341,25579.60,0.626757,24256.60,0.372474,40816.32,31
96,18586326,18586425,100,15333,0.794791,19291.86,0.398198,38505.99,0.432758,35430.89,0.353895,43326.44,41
97,18586426,18586525,100,15430,0.818534,18850.76,0.375985,41038.92,0.446854,34530.26,0.354810,43488.02,30
98,18586526,18586625,100,15149,0.920718,16453.47,0.485461,31205.39,0.527720,28706.51,0.359841,42099.19,36
99,18586626,18586725,100,15848,0.757090,20932.77,0.379320,41780.06,0.406691,38968.13,0.327744,48354.81,30
