batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,1.154560,11847.80,0.552948,24738.32,0.518566,26378.54,0.475977,28738.80,86
1,16774745,16774844,100,14553,1.301512,11181.61,0.925638,15722.12,0.590911,24628.05,0.514077,28309.01,78
2,16774845,16774944,100,13931,1.204519,11565.61,0.851096,16368.31,0.567202,24560.93,0.476773,29219.33,80
3,16774945,16775044,100,13901,1.256103,11066.77,0.979268,14195.29,0.620124,22416.50,0.568066,24470.77,83
4,16775045,16775144,100,14066,1.114945,12615.86,0.777266,18096.76,0.532547,26412.69,0.500974,28077.30,86
5,16775145,16775244,100,13375,1.201153,11135.13,0.889519,15036.22,0.556553,24031.85,0.497526,26883.02,86
6,16775245,16775344,100,14060,1.392248,10098.78,1.188881,11826.24,0.750762,18727.63,0.683913,20558.17,82
7,16775345,16775444,100,13097,1.422474,9207.20,1.349184,9707.35,0.847214,15458.90,0.777089,16853.92,77
8,16775445,16775544,100,13416,1.141221,11755.83,0.750100,17885.62,0.522432,25679.92,0.485784,27617.18,81
9,16775545,16775644,100,14084,1.175400,11982.31,0.800711,17589.38,0.503657,27963.45,0.452124,31150.74,81
10,16775645,16775744,100,14225,1.342113,10598.96,1.070944,13282.67,0.702595,20246.37,0.600937,23671.37,73
11,16775745,16775844,100,14412,1.268010,11365.84,1.033328,13947.17,0.659581,21850.23,0.512227,28135.97,81
12,16775845,16775944,100,13180,1.170943,11255.88,0.842716,15639.91,0.566570,23262.78,0.451716,29177.61,63
13,16775945,16776044,100,14450,1.235247,11698.07,0.837786,17247.84,0.595281,24274.27,0.538994,26809.23,80
14,16776045,16776144,100,14110,1.212847,11633.79,0.898084,15711.22,0.609048,23167.32,0.579264,24358.51,90
15,16776145,16776244,100,13388,1.079551,12401.46,0.735778,18195.70,0.494000,27101.21,0.457786,29245.08,95
16,16776245,16776344,100,14314,1.226887,11666.93,0.920062,15557.65,0.603653,23712.29,0.573726,24949.17,92
17,16776345,16776444,100,14382,1.019684,14104.37,0.718500,20016.70,0.503455,28566.58,0.488530,29439.33,98
18,16776445,16776544,100,14191,1.120649,12663.19,0.766342,18517.85,0.536882,26432.26,0.507186,27979.85,95
19,16776545,16776644,100,14870,1.220804,12180.50,0.873677,17020.01,0.577783,25736.29,0.567993,26179.89,99
20,16776645,16776744,100,14874,1.163888,12779.58,0.774017,19216.63,0.537158,27690.20,0.533164,27897.60,98
21,16776745,16776844,100,15018,1.029979,14580.87,0.667235,22507.81,0.477245,31468.09,0.461539,32538.96,97
22,16776845,16776944,100,16167,1.162214,13910.52,0.791201,20433.49,0.525034,30792.27,0.501243,32253.84,97
23,16776945,16777044,100,15610,1.044156,14949.88,0.749333,20831.87,0.515571,30277.14,0.504917,30915.98,96
24,16777045,16777144,100,15393,1.098633,14011.05,0.731166,21052.67,0.504662,30501.61,0.483758,31819.64,94
25,16777145,16777244,100,15575,1.197486,13006.41,0.774413,20112.01,0.519023,30008.29,0.514018,30300.51,95
26,16777245,16777344,100,15004,1.156118,12977.92,0.812863,18458.21,0.539219,27825.43,0.537759,27900.99,98
27,16777345,16777444,100,15907,1.077705,14760.07,0.677650,23473.78,0.472091,33694.76,0.472826,33642.36,100
28,16777445,16777544,100,17133,1.089534,15725.07,0.703103,24367.69,0.496404,34514.23,0.489439,35005.37,96
29,16777545,16777644,100,15750,1.055858,14916.79,0.671454,23456.56,0.468243,33636.39,0.459611,34268.10,96
30,16777645,16777744,100,16020,1.056362,15165.26,0.665043,24088.67,0.469588,34115.02,0.452741,35384.46,98
31,16777745,16777844,100,17300,0.912714,18954.46,0.618585,27967.05,0.441468,39187.45,0.375452,46077.74,60
32,16777845,16777944,100,15673,0.979346,16003.53,0.520780,30095.22,0.386451,40556.23,0.359036,43653.05,84
33,16777945,16778044,100,14808,1.052710,14066.55,0.678684,21818.71,0.456067,32468.92,0.441001,33578.19,94
34,16778045,16778144,100,17223,1.025866,16788.74,0.660397,26079.78,0.466304,36935.09,0.452317,38077.25,95
35,16778145,16778244,100,14729,1.085931,13563.47,0.708091,20801.00,0.483891,30438.70,0.472524,31170.90,98
36,16778245,16778344,100,14230,1.014942,14020.51,0.643078,22127.94,0.443994,32049.96,0.433646,32814.82,93
37,16778345,16778444,100,14563,0.996443,14614.99,0.646713,22518.50,0.454047,32073.79,0.432141,33699.69,90
38,16778445,16778544,100,14766,1.063402,13885.63,0.680718,21691.81,0.455588,32410.84,0.445849,33118.85,98
39,16778545,16778644,100,15804,1.139883,13864.59,0.760978,20768.02,0.516417,30603.16,0.499280,31653.56,91
40,16778645,16778744,100,16064,1.051746,15273.65,0.702622,22862.94,0.474288,33869.74,0.478116,33598.52,99
41,16778745,16778844,100,15896,1.080808,14707.51,0.756210,21020.62,0.493563,32206.61,0.483367,32885.97,97
42,16778845,16778944,100,14379,1.143470,12574.88,0.793520,18120.53,0.511099,28133.52,0.497157,28922.45,97
43,16778945,16779044,100,14535,1.188514,12229.55,0.841242,17278.02,0.523827,27747.72,0.520497,27925.25,99
44,16779045,16779144,100,15203,1.064399,14283.18,0.720609,21097.44,0.493789,30788.45,0.493244,30822.44,99
45,16779145,16779244,100,15017,1.103292,13611.08,0.823676,18231.69,0.557896,26917.19,0.560503,26792.00,97
46,16779245,16779344,100,14849,1.117312,13289.94,0.772968,19210.37,0.508266,29215.02,0.515539,28802.87,98
47,16779345,16779444,100,14417,1.071910,13449.82,0.733105,19665.68,0.497523,28977.54,0.495589,29090.66,96
48,16779445,16779544,100,13748,1.092179,12587.68,0.758298,18130.08,0.516531,26616.00,0.507944,27065.97,96
49,16779545,16779644,100,14524,1.218423,11920.33,0.867895,16734.74,0.581151,24991.79,0.539404,26926.03,90
50,18581726,18581825,100,14635,2.033293,7197.69,2.392667,6116.61,1.525923,9590.92,1.441411,10153.24,84
51,18581826,18581925,100,14705,1.837303,8003.58,2.032342,7235.49,1.307020,11250.78,1.278937,11497.83,92
52,18581926,18582025,100,13744,2.175557,6317.46,2.606143,5273.69,1.675204,8204.37,1.646582,8346.99,88
53,18582026,18582125,100,13339,2.558327,5213.95,3.147272,4238.27,2.036090,6551.28,1.925793,6926.50,81
54,18582126,18582225,100,13302,1.888548,7043.51,2.220076,5991.69,1.397451,9518.76,1.378237,9651.46,91
55,18582226,18582325,100,15419,1.854363,8314.99,2.135405,7220.64,1.391653,11079.63,1.342875,11482.08,84
56,18582326,18582425,100,15541,1.143041,13596.19,1.019717,15240.51,0.649533,23926.43,0.624356,24891.25,95
57,18582426,18582525,100,14202,1.192347,11910.96,0.994130,14285.86,0.674055,21069.50,0.657269,21607.59,90
58,18582526,18582625,100,13584,1.163264,11677.48,0.914512,14853.82,0.603246,22518.19,0.603103,22523.53,99
59,18582626,18582725,100,14206,1.261300,11262.99,1.008419,14087.39,0.665611,21342.81,0.653944,21723.57,93
60,18582726,18582825,100,14594,1.339101,10898.36,1.127196,12947.17,0.724408,20146.11,0.692849,21063.74,96
61,18582826,18582925,100,14306,1.647121,8685.46,1.649317,8673.89,1.081382,13229.36,1.027673,13920.77,86
62,18582926,18583025,100,14637,1.295404,11299.17,1.092575,13396.80,0.703583,20803.50,0.683344,21419.67,91
63,18583026,18583125,100,19445,1.260038,15432.08,0.975622,19930.88,0.659326,29492.22,0.641873,30294.16,94
64,18583126,18583225,100,22352,1.166392,19163.37,0.927318,24103.92,0.634915,35204.71,0.625345,35743.47,98
65,18583226,18583325,100,15072,1.437043,10488.20,1.285807,11721.83,0.863618,17452.17,0.819580,18389.91,93
66,18583326,18583425,100,15082,1.297792,11621.27,1.023963,14729.04,0.689678,21868.19,0.656291,22980.64,93
67,18583426,18583525,100,15003,1.133478,13236.25,0.806507,18602.44,0.560500,26767.19,0.558840,26846.68,99
68,18583526,18583625,100,15544,1.439835,10795.68,1.407159,11046.37,0.920245,16891.15,0.908570,17108.20,94
69,18583626,18583725,100,15573,1.274674,12217.24,1.116751,13944.91,0.733304,21236.75,0.732045,21273.29,100
70,18583726,18583825,100,14916,1.224853,12177.79,0.975613,15288.85,0.671406,22216.06,0.658073,22666.18,97
71,18583826,18583925,100,14683,1.643355,8934.77,1.553580,9451.08,1.042520,14084.14,1.028822,14271.67,94
72,18583926,18584025,100,15413,1.533338,10051.93,1.309060,11774.10,0.850688,18118.27,0.844163,18258.31,94
73,18584026,18584125,100,14890,1.379535,10793.49,1.168888,12738.61,0.781862,19044.28,0.759489,19605.29,93
74,18584126,18584225,100,15759,1.398462,11268.81,1.160643,13577.82,0.766970,20547.10,0.730428,21575.03,97
75,18584226,18584325,100,15407,1.180985,13045.89,0.852900,18064.25,0.594664,25908.75,0.593950,25939.89,100
